Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.20421600,0.15399800,0.19485900,0.19304300,0.19399500,0.19200700,0.19207300,0.20894100,21.07881200,14.24680600,7.01830100,14.63285800,14.62186500,14.61847500,6.21885800,6.21515400,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
25/11/1985,28,5.29101600,447.01722800,64.61276200,44.70172000,20.49000500,36.02544000,6.84556700,1.25175000,0.00000000,0.98068700,0.20490400,0.75770000,0.20143900,0.00996200,0.00000000,0.00000000,0.00000000,0.00000000,4.69177100,0.46376400,0.00896200,36.35795600,1.63380300,1.00000000,0.00000000,744.40507300,14.38530900,22.00132800,11.20331600,1.00000000,1.00000000,0.20696000,0.21050600,1.49074200,0.17709400,0.20539700,0.12605400,0.06840200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.57694600,441.12424300,0.12889600,0.04149200,0.08740400,0.59591400,0.19542700,0.20428500,0.18945200,0.19188600,0.19384800,0.19227000,0.19381500,0.20750500,16.70051800,16.99510200,8.11134100,17.58378200,18.12423100,18.18888900,9.85259500,9.70792400,0.21629900,0.12889600,6.03434000,15.59182600,0.97106000,1.00000000
25/11/1985,28,5.29101600,447.01722800,64.61276200,44.70172000,20.49000500,36.02544000,6.84556700,1.25175000,0.00000000,0.98068700,0.20490400,0.75770000,0.20143900,0.00996200,0.00000000,0.00000000,0.00000000,0.00000000,4.69177100,0.46376400,0.00896200,36.35795600,1.63380300,1.00000000,0.00000000,744.40507300,14.38530900,22.00132800,11.20331600,1.00000000,1.00000000,0.20696000,0.21050600,1.49074200,0.17709400,0.20539700,0.12605400,0.06840200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.57694600,441.12424300,0.12889600,0.04149200,0.08740400,0.59591400,0.19542700,0.20428500,0.18945200,0.19188600,0.19384800,0.19227000,0.19381500,0.20750500,16.70051800,16.99510200,8.11134100,17.58378200,18.12423100,18.18888900,9.85259500,9.70792400,0.21629900,0.12889600,6.03434000,15.59182600,0.97106000,1.00000000
26/11/1985,29,5.31956000,524.67242500,74.85807800,52.46724000,23.01164600,41.52789400,8.68918000,1.62935800,0.00000000,1.11701400,0.22909700,0.83675500,0.25478800,0.01319500,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.50912400,0.00947500,36.14416100,1.64352000,1.00000000,0.00000000,817.21287100,15.20877600,27.47017300,11.58884000,1.00000000,1.00000000,0.22474400,0.22840800,1.51133900,0.30029700,0.31959600,0.20420800,0.13241200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.95651200,451.27698800,0.16092900,0.06675500,0.09417300,0.62357900,0.19630800,0.19992600,0.18829000,0.19122900,0.19383800,0.19228100,0.19386800,0.20746100,16.16902200,16.27415700,8.00640100,17.41473600,18.12420800,18.19221300,9.85786800,9.70923100,0.25807300,0.16092900,7.76552000,12.26992600,0.97197100,1.00000000
26/11/1985,29,5.31956000,524.67242500,74.85807800,52.46724000,23.01164600,41.52789400,8.68918000,1.62935800,0.00000000,1.11701400,0.22909700,0.83675500,0.25478800,0.01319500,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.50912400,0.00947500,36.14416100,1.64352000,1.00000000,0.00000000,817.21287100,15.20877600,27.47017300,11.58884000,1.00000000,1.00000000,0.22474400,0.22840800,1.51133900,0.30029700,0.31959600,0.20420800,0.13241200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.95651200,451.27698800,0.16092900,0.06675500,0.09417300,0.62357900,0.19630800,0.19992600,0.18829000,0.19122900,0.19383800,0.19228100,0.19386800,0.20746100,16.16902200,16.27415700,8.00640100,17.41473600,18.12420800,18.19221300,9.85786800,9.70923100,0.25807300,0.16092900,7.76552000,12.26992600,0.97197100,1.00000000
27/11/1985,30,5.34990700,601.66977000,85.00458700,60.16698000,25.50653500,46.86192200,10.61278100,2.02334800,0.00000000,1.22458700,0.24345100,0.93902800,0.25904600,0.01345800,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.59940000,0.01009000,31.74033000,1.56661400,1.00000000,0.00000000,962.11805600,16.19661600,34.86829800,12.32062500,1.00000000,1.00000000,0.25895900,0.26268900,1.20027800,0.13093100,0.32740800,0.21955400,0.16940500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.84729800,460.93052600,0.12238500,0.05688100,0.06550400,0.35469400,0.16187500,0.19470200,0.18668200,0.19038200,0.19382600,0.19229200,0.19392000,0.20741700,16.07175800,15.55000400,7.87658700,17.22755200,18.12359000,18.19518500,9.86268900,9.71012700,0.34504400,0.12238500,7.69973500,10.90741200,0.96391000,1.00000000
27/11/1985,30,5.34990700,601.66977000,85.00458700,60.16698000,25.50653500,46.86192200,10.61278100,2.02334800,0.00000000,1.22458700,0.24345100,0.93902800,0.25904600,0.01345800,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.59940000,0.01009000,31.74033000,1.56661400,1.00000000,0.00000000,962.11805600,16.19661600,34.86829800,12.32062500,1.00000000,1.00000000,0.25895900,0.26268900,1.20027800,0.13093100,0.32740800,0.21955400,0.16940500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.84729800,460.93052600,0.12238500,0.05688100,0.06550400,0.35469400,0.16187500,0.19470200,0.18668200,0.19038200,0.19382600,0.19229200,0.19392000,0.20741700,16.07175800,15.55000400,7.87658700,17.22755200,18.12359000,18.19518500,9.86268900,9.71012700,0.34504400,0.12238500,7.69973500,10.90741200,0.96391000,1.00000000
28/11/1985,31,5.37943900,690.53221600,96.56380000,69.05322000,28.38798300,52.61941000,13.03661100,2.51979600,0.00000000,1.31437400,0.25454300,1.03941400,0.24432900,0.01345800,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.69760700,0.01285400,29.94949300,1.48997000,1.00000000,0.00000000,1119.75475700,20.63310900,42.58740200,11.99000700,1.00000000,1.00000000,0.29446800,0.29898800,1.09893400,0.10199400,0.39855400,0.27797600,0.25146800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.02999200,469.83977800,0.10136600,0.06579000,0.03557600,0.19962900,0.15258300,0.18916800,0.18429300,0.18911900,0.19380900,0.19230300,0.19397200,0.20737300,16.05825200,14.95475800,7.74028300,17.04254000,18.12233000,18.19782300,9.86708700,9.71064300,0.50777300,0.10136600,8.88624500,9.48103900,0.95362600,1.00000000
28/11/1985,31,5.37943900,690.53221600,96.56380000,69.05322000,28.38798300,52.61941000,13.03661100,2.51979600,0.00000000,1.31437400,0.25454300,1.03941400,0.24432900,0.01345800,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.69760700,0.01285400,29.94949300,1.48997000,1.00000000,0.00000000,1119.75475700,20.63310900,42.58740200,11.99000700,1.00000000,1.00000000,0.29446800,0.29898800,1.09893400,0.10199400,0.39855400,0.27797600,0.25146800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.02999200,469.83977800,0.10136600,0.06579000,0.03557600,0.19962900,0.15258300,0.18916800,0.18429300,0.18911900,0.19380900,0.19230300,0.19397200,0.20737300,16.05825200,14.95475800,7.74028300,17.04254000,18.12233000,18.19782300,9.86708700,9.71064300,0.50777300,0.10136600,8.88624500,9.48103900,0.95362600,1.00000000
29/11/1985,32,5.41050200,771.69855400,107.30214700,77.16986000,31.00969600,57.83499600,15.44448100,3.01297400,0.00000000,1.39789800,0.26595200,1.10399300,0.26220300,0.01452800,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.74606600,0.01285400,28.67189200,1.47975400,0.75491300,0.00000000,1197.53700000,20.63310900,52.31385000,12.61138200,1.00000000,1.00000000,0.31135700,0.31576900,1.03870200,0.08830300,0.38409400,0.27637900,0.28992700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.03870200,477.88820200,0.09544300,0.06457100,0.03087200,0.15942100,0.15015500,0.18417100,0.18178400,0.18765800,0.19378700,0.19231400,0.19402300,0.20733000,16.03467900,14.43703800,7.59953100,16.84261300,18.12029100,18.20017200,9.87111800,9.71084200,0.59868100,0.09544300,10.75175300,8.11663400,0.95205500,1.00000000
29/11/1985,32,5.41050200,771.69855400,107.30214700,77.16986000,31.00969600,57.83499600,15.44448100,3.01297400,0.00000000,1.39789800,0.26595200,1.10399300,0.26220300,0.01452800,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.74606600,0.01285400,28.67189200,1.47975400,0.75491300,0.00000000,1197.53700000,20.63310900,52.31385000,12.61138200,1.00000000,1.00000000,0.31135700,0.31576900,1.03870200,0.08830300,0.38409400,0.27637900,0.28992700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.03870200,477.88820200,0.09544300,0.06457100,0.03087200,0.15942100,0.15015500,0.18417100,0.18178400,0.18765800,0.19378700,0.19231400,0.19402300,0.20733000,16.03467900,14.43703800,7.59953100,16.84261300,18.12029100,18.20017200,9.87111800,9.71084200,0.59868100,0.09544300,10.75175300,8.11663400,0.95205500,1.00000000
30/11/1985,33,5.43759100,826.95295900,114.56332200,82.69530000,32.77107200,61.20907000,17.20883300,3.37434700,0.00000000,1.56005500,0.28401300,1.25417200,0.27309800,0.01519700,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.87497300,0.01322100,39.52588500,1.43338400,1.00000000,0.00000000,1404.45122200,21.22144800,61.97624600,10.99765300,1.00000000,1.00000000,0.35434300,0.35859700,1.94567500,0.22858900,0.15570300,0.07508400,0.08547200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54484900,485.68462700,0.18075000,0.03254100,0.14820900,0.22651800,0.23975200,0.20794500,0.18276500,0.18723000,0.19375800,0.19232500,0.19407300,0.20728800,13.69010700,15.25118300,7.61002300,16.65308600,18.11688600,18.20225000,9.87482300,9.71078600,0.79794800,0.18075000,5.52544100,19.73156300,0.94424700,1.00000000
30/11/1985,33,5.43759100,826.95295900,114.56332200,82.69530000,32.77107200,61.20907000,17.20883300,3.37434700,0.00000000,1.56005500,0.28401300,1.25417200,0.27309800,0.01519700,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.87497300,0.01322100,39.52588500,1.43338400,1.00000000,0.00000000,1404.45122200,21.22144800,61.97624600,10.99765300,1.00000000,1.00000000,0.35434300,0.35859700,1.94567500,0.22858900,0.15570300,0.07508400,0.08547200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54484900,485.68462700,0.18075000,0.03254100,0.14820900,0.22651800,0.23975200,0.20794500,0.18276500,0.18723000,0.19375800,0.19232500,0.19407300,0.20728800,13.69010700,15.25118300,7.61002300,16.65308600,18.11688600,18.20225000,9.87482300,9.71078600,0.79794800,0.18075000,5.52544100,19.73156300,0.94424700,1.00000000
01/12/1985,34,5.46330200,888.62406800,122.64021900,88.86241000,34.74067600,64.77218900,19.32049700,3.80685600,0.00000000,1.75727500,0.30377700,1.41369100,0.30760800,0.01735700,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.99394100,0.01413900,52.42239200,1.42230900,1.00000000,0.00000000,1595.41156500,22.69484200,69.05631300,10.43843800,1.00000000,1.00000000,0.39162900,0.39591500,3.00285700,0.14918100,0.14291800,0.11526400,0.05383800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.46120000,494.30772000,0.21755100,0.02188400,0.19566700,0.23938600,0.25992200,0.25488800,0.24265700,0.18863300,0.19373500,0.19233500,0.19412400,0.20724600,9.16081800,14.46168800,10.84006300,16.62495400,18.11379100,18.20408800,9.87822000,9.71046400,0.90878700,0.21755100,6.16711100,40.15381400,0.94220700,1.00000000
01/12/1985,34,5.46330200,888.62406800,122.64021900,88.86241000,34.74067600,64.77218900,19.32049700,3.80685600,0.00000000,1.75727500,0.30377700,1.41369100,0.30760800,0.01735700,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.99394100,0.01413900,52.42239200,1.42230900,1.00000000,0.00000000,1595.41156500,22.69484200,69.05631300,10.43843800,1.00000000,1.00000000,0.39162900,0.39591500,3.00285700,0.14918100,0.14291800,0.11526400,0.05383800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.46120000,494.30772000,0.21755100,0.02188400,0.19566700,0.23938600,0.25992200,0.25488800,0.24265700,0.18863300,0.19373500,0.19233500,0.19412400,0.20724600,9.16081800,14.46168800,10.84006300,16.62495400,18.11379100,18.20408800,9.87822000,9.71046400,0.90878700,0.21755100,6.16711100,40.15381400,0.94220700,1.00000000
02/12/1985,35,5.48828000,951.91421500,130.93353000,95.19142000,36.75977000,68.28703400,21.61077700,4.27595000,0.00000000,1.99182700,0.32575400,1.58968800,0.36170800,0.02080500,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,1.11133100,0.01503100,73.38017500,1.43043600,1.00000000,0.00000000,1783.83773100,24.12627500,77.53008300,10.14116200,1.00000000,1.00000000,0.42631000,0.43060500,4.49706800,0.10450800,0.11444900,0.10935300,0.14825100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.47656100,527.30772000,0.25713800,0.01770300,0.23943500,0.26075500,0.26222900,0.27385600,0.27789500,0.26369900,0.19510000,0.19235200,0.19417300,0.20720400,4.92402900,10.22652900,11.19789000,22.07347900,18.23792100,18.20625900,9.88135700,9.70991200,0.98612900,0.25713800,6.32901500,59.72380300,0.94371100,1.00000000
02/12/1985,35,5.48828000,951.91421500,130.93353000,95.19142000,36.75977000,68.28703400,21.61077700,4.27595000,0.00000000,1.99182700,0.32575400,1.58968800,0.36170800,0.02080500,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,1.11133100,0.01503100,73.38017500,1.43043600,1.00000000,0.00000000,1783.83773100,24.12627500,77.53008300,10.14116200,1.00000000,1.00000000,0.42631000,0.43060500,4.49706800,0.10450800,0.11444900,0.10935300,0.14825100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.47656100,527.30772000,0.25713800,0.01770300,0.23943500,0.26075500,0.26222900,0.27385600,0.27789500,0.26369900,0.19510000,0.19235200,0.19417300,0.20720400,4.92402900,10.22652900,11.19789000,22.07347900,18.23792100,18.20625900,9.88135700,9.70991200,0.98612900,0.25713800,6.32901500,59.72380300,0.94371100,1.00000000
03/12/1985,36,5.51479100,1039.65065900,142.47270000,103.96507000,39.58155300,72.99045600,24.94236700,4.95832400,0.00000000,2.26372600,0.35161400,1.78045800,0.43687100,0.02568300,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,1.22800600,0.01597700,81.87937200,1.44987700,1.00000000,0.00000000,1971.11721600,25.64553500,86.72061200,10.76338400,1.00000000,1.00000000,0.45882000,0.46312600,5.33311500,0.12505000,0.13979800,0.15166500,0.27357800,0.00024400,-0.00000000,-0.00000000,-0.00000000,0.69033500,531.93816900,0.29841100,0.02329000,0.27512100,0.28028300,0.25950700,0.27360200,0.29494300,0.29441500,0.19873500,0.19238400,0.19422200,0.20716300,3.51489800,8.07666200,10.57659900,23.01427800,18.51890900,18.20976400,9.88428900,9.70915600,1.06467500,0.29841100,8.77364400,67.77996900,0.94715600,1.00000000
03/12/1985,36,5.51479100,1039.65065900,142.47270000,103.96507000,39.58155300,72.99045600,24.94236700,4.95832400,0.00000000,2.26372600,0.35161400,1.78045800,0.43687100,0.02568300,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,1.22800600,0.01597700,81.87937200,1.44987700,1.00000000,0.00000000,1971.11721600,25.64553500,86.72061200,10.76338400,1.00000000,1.00000000,0.45882000,0.46312600,5.33311500,0.12505000,0.13979800,0.15166500,0.27357800,0.00024400,-0.00000000,-0.00000000,-0.00000000,0.69033500,531.93816900,0.29841100,0.02329000,0.27512100,0.28028300,0.25950700,0.27360200,0.29494300,0.29441500,0.19873500,0.19238400,0.19422200,0.20716300,3.51489800,8.07666200,10.57659900,23.01427800,18.51890900,18.20976400,9.88428900,9.70915600,1.06467500,0.29841100,8.77364400,67.77996900,0.94715600,1.00000000
04/12/1985,37,5.54298500,1149.99772600,157.01115200,114.99977000,43.14384300,78.69545700,29.31743100,5.85442100,0.00000000,2.53414500,0.37836200,1.97306200,0.50876700,0.03043700,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,1.35304400,0.01698400,80.49717900,1.45823900,1.00000000,0.00000000,2171.81958700,27.26122300,100.08975200,11.44653500,1.00000000,1.00000000,0.49161800,0.49591700,5.17898100,0.16729500,0.18214300,0.22843600,0.40605500,0.00063800,-0.00000000,-0.00000000,-0.00000000,0.98456800,539.17005100,0.29787000,0.03169700,0.26617400,0.25763600,0.24832700,0.25794100,0.29791700,0.29412500,0.20251900,0.19243400,0.19427100,0.20712200,3.40532400,7.04201300,9.92224000,21.62352800,18.77857200,18.21485500,9.88706500,9.70823600,1.15616900,0.29787000,11.03470700,58.04428400,0.94857500,1.00000000
04/12/1985,37,5.54298500,1149.99772600,157.01115200,114.99977000,43.14384300,78.69545700,29.31743100,5.85442100,0.00000000,2.53414500,0.37836200,1.97306200,0.50876700,0.03043700,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,1.35304400,0.01698400,80.49717900,1.45823900,1.00000000,0.00000000,2171.81958700,27.26122300,100.08975200,11.44653500,1.00000000,1.00000000,0.49161800,0.49591700,5.17898100,0.16729500,0.18214300,0.22843600,0.40605500,0.00063800,-0.00000000,-0.00000000,-0.00000000,0.98456800,539.17005100,0.29787000,0.03169700,0.26617400,0.25763600,0.24832700,0.25794100,0.29791700,0.29412500,0.20251900,0.19243400,0.19427100,0.20712200,3.40532400,7.04201300,9.92224000,21.62352800,18.77857200,18.21485500,9.88706500,9.70823600,1.15616900,0.29787000,11.03470700,58.04428400,0.94857500,1.00000000
05/12/1985,38,5.57123600,1307.80587600,177.85458200,130.78059000,48.26522400,86.55344600,35.84460000,7.19131100,0.00000000,2.78560700,0.40544900,2.15855700,0.56949400,0.03451300,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,1.48549600,0.01799200,83.10969400,1.45308800,1.00000000,0.00000000,2384.42356500,28.88016000,117.64619400,11.46955600,1.00000000,1.00000000,0.52419500,0.52845700,5.34110400,0.31366800,0.35094500,0.41817200,0.73640900,0.00228300,-0.00000000,-0.00000000,-0.00000000,1.82147700,549.36205100,0.27930500,0.05369100,0.22561500,0.20753800,0.25183400,0.26512500,0.29909400,0.29268200,0.20682500,0.19250800,0.19431900,0.20708100,2.93089100,6.43645500,9.26570900,20.33496700,19.04568100,18.22204800,9.88972600,9.70723900,1.34580300,0.27930500,15.78081500,46.27396500,0.94770500,1.00000000
05/12/1985,38,5.57123600,1307.80587600,177.85458200,130.78059000,48.26522400,86.55344600,35.84460000,7.19131100,0.00000000,2.78560700,0.40544900,2.15855700,0.56949400,0.03451300,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,1.48549600,0.01799200,83.10969400,1.45308800,1.00000000,0.00000000,2384.42356500,28.88016000,117.64619400,11.46955600,1.00000000,1.00000000,0.52419500,0.52845700,5.34110400,0.31366800,0.35094500,0.41817200,0.73640900,0.00228300,-0.00000000,-0.00000000,-0.00000000,1.82147700,549.36205100,0.27930500,0.05369100,0.22561500,0.20753800,0.25183400,0.26512500,0.29909400,0.29268200,0.20682500,0.19250800,0.19431900,0.20708100,2.93089100,6.43645500,9.26570900,20.33496700,19.04568100,18.22204800,9.88972600,9.70723900,1.34580300,0.27930500,15.78081500,46.27396500,0.94770500,1.00000000
06/12/1985,39,5.60009000,1478.22225500,200.36304700,147.82223000,53.79243400,94.68345000,43.19113800,8.69602400,0.00000000,3.02210100,0.43245700,2.33376400,0.62576600,0.03834900,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,1.61532400,0.01902200,79.36265900,1.44476500,1.00000000,0.00000000,2592.81607400,30.53369100,143.83868400,11.71464600,1.00000000,1.00000000,0.55410100,0.55832200,5.00306500,0.29899100,0.32525000,0.43314300,0.79932400,0.00510700,-0.00000000,-0.00000000,-0.00000000,1.86181600,562.16348700,0.26431300,0.05318700,0.21112600,0.16780800,0.23744100,0.24599900,0.29116100,0.29057000,0.21062000,0.19260500,0.19436800,0.20704100,3.00601300,5.66427900,8.46832900,19.08433000,19.23886100,18.23130800,9.89191400,9.70619400,1.57508800,0.26431300,17.04163800,45.79423600,0.94627100,1.00000000
06/12/1985,39,5.60009000,1478.22225500,200.36304700,147.82223000,53.79243400,94.68345000,43.19113800,8.69602400,0.00000000,3.02210100,0.43245700,2.33376400,0.62576600,0.03834900,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,1.61532400,0.01902200,79.36265900,1.44476500,1.00000000,0.00000000,2592.81607400,30.53369100,143.83868400,11.71464600,1.00000000,1.00000000,0.55410100,0.55832200,5.00306500,0.29899100,0.32525000,0.43314300,0.79932400,0.00510700,-0.00000000,-0.00000000,-0.00000000,1.86181600,562.16348700,0.26431300,0.05318700,0.21112600,0.16780800,0.23744100,0.24599900,0.29116100,0.29057000,0.21062000,0.19260500,0.19436800,0.20704100,3.00601300,5.66427900,8.46832900,19.08433000,19.23886100,18.23130800,9.89191400,9.70619400,1.57508800,0.26431300,17.04163800,45.79423600,0.94627100,1.00000000
07/12/1985,40,5.62920600,1651.37677800,223.22381900,165.13768000,59.39894900,102.59475100,50.94579200,10.28432700,0.00000000,3.23545700,0.45763700,2.49753800,0.67103500,0.04148400,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,1.74269400,0.02006200,75.74011400,1.43314700,1.00000000,0.00000000,2797.26237000,32.20218200,173.31916800,11.82062500,1.00000000,1.00000000,0.58161200,0.58578800,4.68343000,0.26951800,0.34659600,0.42564300,0.79225300,0.01060000,-0.00000000,-0.00000000,-0.00000000,1.84461000,576.92862300,0.23940000,0.05087700,0.18852300,0.13133200,0.22284300,0.24653400,0.28083100,0.28175800,0.21347700,0.19272100,0.19441600,0.20700200,3.05133000,5.45045400,7.75271600,17.60387600,19.32677500,18.24219500,9.89404100,9.70511500,1.82285800,0.23940000,17.31545200,43.96360000,0.94420400,1.00000000
07/12/1985,40,5.62920600,1651.37677800,223.22381900,165.13768000,59.39894900,102.59475100,50.94579200,10.28432700,0.00000000,3.23545700,0.45763700,2.49753800,0.67103500,0.04148400,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,1.74269400,0.02006200,75.74011400,1.43314700,1.00000000,0.00000000,2797.26237000,32.20218200,173.31916800,11.82062500,1.00000000,1.00000000,0.58161200,0.58578800,4.68343000,0.26951800,0.34659600,0.42564300,0.79225300,0.01060000,-0.00000000,-0.00000000,-0.00000000,1.84461000,576.92862300,0.23940000,0.05087700,0.18852300,0.13133200,0.22284300,0.24653400,0.28083100,0.28175800,0.21347700,0.19272100,0.19441600,0.20700200,3.05133000,5.45045400,7.75271600,17.60387600,19.32677500,18.24219500,9.89404100,9.70511500,1.82285800,0.23940000,17.31545200,43.96360000,0.94420400,1.00000000
08/12/1985,41,5.65799100,1803.82388600,243.32023900,180.38239000,64.31090600,109.25357300,58.02207500,11.73368600,0.00000000,3.42495100,0.48013400,2.64811800,0.70631300,0.04396800,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,1.86363200,0.02109000,72.49216100,1.42094400,1.00000000,0.00000000,2991.38425100,33.85175000,204.43736300,11.68657000,1.00000000,1.00000000,0.60616200,0.61029300,4.40804200,0.20219600,0.29337500,0.33055400,0.62742000,0.01601200,-0.00000000,-0.00000000,-0.00000000,1.46955600,593.15397600,0.21290600,0.03916500,0.17374100,0.10390800,0.21379100,0.24706600,0.27063400,0.27448700,0.21560100,0.19285300,0.19446400,0.20696200,3.14579000,5.24046300,7.11673900,16.35414300,19.32676300,18.25431400,9.89618400,9.70400000,2.04898600,0.21290600,15.24471100,45.72762700,0.94195100,1.00000000
08/12/1985,41,5.65799100,1803.82388600,243.32023900,180.38239000,64.31090600,109.25357300,58.02207500,11.73368600,0.00000000,3.42495100,0.48013400,2.64811800,0.70631300,0.04396800,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,1.86363200,0.02109000,72.49216100,1.42094400,1.00000000,0.00000000,2991.38425100,33.85175000,204.43736300,11.68657000,1.00000000,1.00000000,0.60616200,0.61029300,4.40804200,0.20219600,0.29337500,0.33055400,0.62742000,0.01601200,-0.00000000,-0.00000000,-0.00000000,1.46955600,593.15397600,0.21290600,0.03916500,0.17374100,0.10390800,0.21379100,0.24706600,0.27063400,0.27448700,0.21560100,0.19285300,0.19446400,0.20696200,3.14579000,5.24046300,7.11673900,16.35414300,19.32676300,18.25431400,9.89618400,9.70400000,2.04898600,0.21290600,15.24471100,45.72762700,0.94195100,1.00000000
09/12/1985,42,5.68686900,1983.88651700,267.07894000,198.38865000,70.12435100,116.78812400,66.66296000,13.50350600,0.00000000,3.60021500,0.50155500,2.78510900,0.74096300,0.04644600,0.00000000,0.00000000,0.00000000,0.00000000,9.00272400,1.97370900,0.02212100,70.69551700,1.41110400,1.00000000,0.00000000,3168.07227800,35.50668800,232.83335900,11.72461100,1.00000000,1.00000000,0.62725300,0.63135300,4.26608600,0.27124000,0.38465600,0.39889600,0.77573000,0.03422200,-0.00000000,-0.00000000,-0.00000000,1.86474300,610.43527400,0.19764600,0.04769400,0.14995200,0.08460200,0.21485400,0.24615300,0.26008300,0.26703900,0.21713600,0.19299800,0.19451200,0.20692300,3.23011800,5.02714600,6.56387300,15.26223900,19.26001400,18.26734700,9.89835300,9.70285600,2.33617600,0.19764600,18.00626300,41.19401800,0.94006900,1.00000000
