ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_MSN_M2S1
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
11/10/1984,2,2.00000000,0.00000000,0.06972000,0.00000000,0.06972000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,140.46690800,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,19.64258800,1.00000000,1.00000000,0.00000000,0.00000000,0.00455400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,63.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.25711600,0.29833100,0.30966700,0.31951000,0.32872700,0.33032400,0.32028800,0.34044900,0.35064800,92.57049600,17.53785700,6.14432900,2.24139800,0.79745700,0.30342100,0.66444700,0.77100400,0.85789000,0.00000000,0.00000000,0.00000000,0.01519800,1.00000000,1.00000000
12/10/1984,3,3.00000000,1.40000000,0.20958100,0.14000000,0.06958100,0.07000000,0.07000000,0.00000000,0.00000000,0.00627200,0.00139200,0.00452200,0.00175000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00266000,0.00000000,137.92693700,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,19.33393200,1.00000000,1.00000000,0.00132900,0.00132900,0.03412800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,95.48015200,0.00105000,0.00000000,0.00105000,0.50000000,0.24430700,0.29696000,0.30957500,0.31958300,0.32761600,0.33009700,0.32012000,0.34021900,0.35034800,94.26409900,17.77355000,6.24105600,2.26329100,0.77149500,0.28468200,0.65487000,0.76548900,0.85732200,0.00210000,0.00105000,0.00000000,0.10595900,0.97673400,1.00000000
13/10/1984,4,3.25249400,2.01978800,0.33339900,0.20198000,0.13142100,0.13169800,0.07028100,0.00000000,0.00000000,0.01390600,0.00139100,0.01164900,0.00225700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.79744500,0.00780000,0.00000000,135.92386600,1.49343300,1.00000000,0.00000000,11.14308300,0.00000000,0.25000000,19.29253700,1.00000000,1.00000000,0.00389200,0.00389200,0.09655300,0.02013400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.02013400,120.23098200,0.00763600,0.00547000,0.00216600,0.77900100,0.23400100,0.29580700,0.30942400,0.31943000,0.32675900,0.32996900,0.32004600,0.34009800,0.35017300,95.33310700,17.92478600,6.30647200,2.29941400,0.75017200,0.26894800,0.64729400,0.76133900,0.85720800,0.00980200,0.00763600,0.06197900,0.29721700,0.95414700,1.00000000
14/10/1984,5,3.43989500,3.95124700,0.71942800,0.39512000,0.32430400,0.32263400,0.07249100,0.00000000,0.00000000,0.02781500,0.00343800,0.02269600,0.00511900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.09425300,0.01335100,0.00000000,141.10678100,1.70000000,1.00000000,0.00000000,19.07247500,0.00000000,0.25100300,18.74009400,1.00000000,1.00000000,0.00665300,0.00665300,0.33366100,0.06754500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.06754500,153.23098200,0.01595900,0.01595900,0.00000000,1.00000000,0.26593600,0.29934300,0.30958300,0.31919700,0.32614700,0.32979000,0.32001400,0.34003900,0.35007900,94.24871800,19.57962800,6.35700000,2.31240700,0.73284300,0.25578000,0.64139400,0.75833700,0.85763400,0.01373900,0.01595900,0.19314600,0.95410800,0.97673400,1.00000000
15/10/1984,6,3.63629700,7.12930000,1.35439000,0.71293000,0.64146000,0.63366100,0.07926900,0.00000000,0.00000000,0.04913800,0.00679900,0.03396100,0.01517700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38256200,0.01997700,0.00000000,138.46267700,1.70000000,1.00000000,0.00000000,28.53864700,0.00000000,0.25889500,19.64021300,1.00000000,1.00000000,0.00993900,0.00993900,0.54223800,0.09828900,0.00001100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.09830000,186.23098200,0.02469200,0.02469200,0.00000000,1.00000000,0.25082100,0.29782200,0.30953600,0.31892500,0.32566800,0.32955000,0.32000400,0.34001500,0.35003400,94.51281000,19.59394300,6.38811200,2.31437300,0.71889400,0.24485400,0.63694000,0.75634100,0.85860000,0.01463300,0.02469200,0.31780500,1.75305900,0.97673400,1.00000000
16/10/1984,7,3.83892400,10.97396400,2.10920600,1.09740000,1.02464400,0.99236800,0.09219400,0.00000000,0.00000000,0.07257200,0.01086100,0.04716900,0.02490300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.68472000,0.02804100,0.00036300,136.34083600,1.68217500,1.00000000,0.00000000,40.05809400,0.51806700,0.28310200,20.26265700,1.00000000,1.00000000,0.01392300,0.01410100,0.61400800,0.10338900,0.00481200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.10820100,219.23098200,0.02750900,0.02750900,0.00000000,1.00000000,0.23916600,0.29648400,0.30935300,0.31863300,0.32526300,0.32927800,0.32000100,0.34000500,0.35001400,94.71725500,19.60946500,6.43494600,2.31180700,0.70787500,0.23592800,0.63374900,0.75519800,0.86007400,0.01778300,0.02750900,0.38446600,2.18172900,0.97532400,1.00000000
17/10/1984,8,3.99992400,16.09920500,3.11430000,1.60992000,1.53511900,1.46181300,0.11736900,0.00000000,0.00000000,0.08413500,0.01439300,0.05822700,0.02483700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.99645300,0.03814500,0.00083000,154.08838700,1.52645500,1.00000000,0.00000000,54.49313000,1.18551200,0.32926500,16.09999900,1.00000000,1.00000000,0.01889200,0.01929900,1.53627900,0.04384800,0.00555100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.04939800,252.23098200,0.01511700,0.00712300,0.00799400,0.65411300,0.28409400,0.31183200,0.31900000,0.32600000,0.33300000,0.33300000,0.32600000,0.34300000,0.35600000,65.07569900,35.44836000,14.92594800,5.69011900,1.94861100,0.61864900,0.71563300,0.75922000,0.86591400,0.02311000,0.01511700,0.51252400,15.93937200,0.95883700,1.00000000
18/10/1984,9,4.00000000,19.55278800,3.78080100,1.95528000,1.87740700,1.76266700,0.14072700,0.00000000,0.00000000,0.10036900,0.01827700,0.07375100,0.02483700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.24414500,0.04777300,0.00140300,148.66022500,1.54377200,1.00000000,0.00000000,68.24730200,2.00423400,0.41917500,19.79790300,1.00000000,1.00000000,0.02360400,0.02428800,1.83174100,0.06296800,0.02108600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.08405400,285.23098200,0.02014700,0.01176700,0.00838000,0.70624000,0.27029600,0.30673600,0.31308500,0.32395900,0.33300000,0.33300000,0.32318600,0.34300000,0.35403000,65.38987000,34.94452700,14.74154900,5.85254700,2.04879200,0.64992800,0.71539900,0.75761200,0.86006200,0.02852700,0.02014700,0.34535800,7.52621200,0.96110500,1.00000000
19/10/1984,10,4.20185800,31.13943800,6.06944900,3.11394000,3.03231700,2.79912000,0.23801200,0.00000000,0.00000000,0.13145500,0.03206700,0.10407600,0.02483700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.54872800,0.06177200,0.00195300,141.61121000,1.68483000,1.00000000,0.00000000,88.24642500,2.79008500,0.50259800,19.06184000,1.00000000,1.00000000,0.03041400,0.03136100,1.83940000,0.16960200,0.17819000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.34779200,318.23098200,0.04491300,0.04465700,0.00025500,0.99434500,0.23876300,0.30277900,0.31037600,0.32183600,0.33218500,0.33242900,0.32180600,0.34216400,0.35272400,65.67672700,34.54695900,14.63058900,5.87448000,2.08790800,0.66466300,0.71659300,0.75486300,0.85713100,0.04516800,0.04491300,1.15866500,6.12793200,0.97553900,1.00000000
20/10/1984,11,4.30291200,47.35123100,9.27544200,4.73512000,4.64743100,4.21859500,0.40941600,0.00000000,0.00000000,0.16046100,0.04926300,0.13169200,0.02544900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.84198700,0.07792300,0.00251300,137.94506800,1.69003100,1.00000000,0.00000000,111.31858100,3.58967500,0.85004300,19.45000000,1.00000000,1.00000000,0.03821200,0.03942000,2.06273000,0.13293700,0.26865100,0.00122400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.40281100,351.23098200,0.04626500,0.04626500,0.00000000,1.00000000,0.22693300,0.29898800,0.30929700,0.32063000,0.33109600,0.33149600,0.32106500,0.34139500,0.35179400,65.99195100,34.14701100,14.59430000,5.86361800,2.09500300,0.66940600,0.71795500,0.75294500,0.85591600,0.04565300,0.04626500,1.62117900,8.30178700,0.97595600,1.00000000
