ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = bmw124
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     28/10/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          103.5          1.000            0.0              ?
     29/10/1985               1          1.999            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         89.470          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         50.000          108.5          1.000            0.0          0.000
     29/10/1985               1          1.999            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         89.470          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         50.000          108.5          1.000            0.0          0.000
     30/10/1985               2          2.000            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         86.029          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.026         83.000          112.8          1.000            0.0          0.000
     30/10/1985               2          2.000            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         86.029          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.026         83.000          112.8          1.000            0.0          0.000
     31/10/1985               3          2.517            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         82.914          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.089        116.000          116.7          1.000            0.0          0.000
     31/10/1985               3          2.517            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         82.914          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.089        116.000          116.7          1.000            0.0          0.000
     01/11/1985               4          2.782            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         82.019          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.197        149.000          120.0          1.000            0.0          0.000
     01/11/1985               4          2.782            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         82.019          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.197        149.000          120.0          1.000            0.0          0.000
     02/11/1985               5          3.000            1.3           0.20           0.13           0.06           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000         81.293          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.324        182.000          122.9          0.977            0.0          0.000
