ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = bmw258
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     16/12/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           98.0          1.000            0.0              ?
     17/12/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          102.0          1.000            0.0              ?
     18/12/1985               1          1.999            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.542          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008         50.000          105.7          1.000            0.0          0.000
     18/12/1985               1          1.999            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.542          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008         50.000          105.7          1.000            0.0          0.000
     19/12/1985               2          2.000            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.296          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008         61.381          109.0          1.000            0.0          0.000
     19/12/1985               2          2.000            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.296          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.008         61.381          109.0          1.000            0.0          0.000
     20/12/1985               3          2.530            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.053          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.016         73.287          111.8          1.000            0.0          0.000
     20/12/1985               3          2.530            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         63.053          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.016         73.287          111.8          1.000            0.0          0.000
     21/12/1985               4          2.802            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         62.814          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.028         85.999          114.1          1.000            0.0          0.000
     21/12/1985               4          2.802            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         62.814          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.028         85.999          114.1          1.000            0.0          0.000
     22/12/1985               5          3.000            1.3           0.19           0.13           0.06           0.06           0.06           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000         63.835          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.067        109.072          115.9          0.977            0.0          0.000
     22/12/1985               5          3.000            1.3           0.19           0.13           0.06           0.06           0.06           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000         63.835          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.067        109.072          115.9          0.977            0.0          0.000
     23/12/1985               6          3.283            1.6           0.26           0.16           0.10           0.09           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.672          0.008          0.000         62.577          1.243          1.000          0.000         11.603          0.192          0.250          0.004          0.004          0.096        142.072          117.2          0.897            0.0          0.000
     23/12/1985               6          3.283            1.6           0.26           0.16           0.10           0.09           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.672          0.008          0.000         62.577          1.243          1.000          0.000         11.603          0.192          0.250          0.004          0.004          0.096        142.072          117.2          0.897            0.0          0.000
     24/12/1985               7          3.524            2.7           0.47           0.27           0.20           0.20           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.855          0.013          0.000         62.340          1.279          1.000          0.000         20.640          0.192          0.251          0.007          0.007          0.176        175.072          118.1          0.908            0.0          0.000
     24/12/1985               7          3.524            2.7           0.47           0.27           0.20           0.20           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.855          0.013          0.000         62.340          1.279          1.000          0.000         20.640          0.192          0.251          0.007          0.007          0.176        175.072          118.1          0.908            0.0          0.000
     25/12/1985               8          3.777            5.0           0.93           0.50           0.43           0.43           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.040          0.020          0.000         62.098          1.368          1.000          0.000         30.963          0.192          0.254          0.010          0.010          0.345        208.072          118.8          0.931            0.0          0.000
     25/12/1985               8          3.777            5.0           0.93           0.50           0.43           0.43           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.040          0.020          0.000         62.098          1.368          1.000          0.000         30.963          0.192          0.254          0.010          0.010          0.345        208.072          118.8          0.931            0.0          0.000
     26/12/1985               9          4.000            7.9           1.52           0.79           0.73           0.72           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.235          0.028          0.000         61.838          1.423          1.000          0.000         43.208          0.192          0.266          0.014          0.014          0.612        241.072          119.3          0.942            0.0          0.000
     26/12/1985               9          4.000            7.9           1.52           0.79           0.73           0.72           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.235          0.028          0.000         61.838          1.423          1.000          0.000         43.208          0.192          0.266          0.014          0.014          0.612        241.072          119.3          0.942            0.0          0.000
     27/12/1985              10          4.125           12.5           2.43           1.25           1.18           1.16           0.09           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.418          0.036          0.000         81.645          1.463          1.000          0.000         56.254          0.192          0.288          0.018          0.018          1.529        274.072          119.6          0.949            0.0          0.000
     27/12/1985              10          4.125           12.5           2.43           1.25           1.18           1.16           0.09           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.418          0.036          0.000         81.645          1.463          1.000          0.000         56.254          0.192          0.288          0.018          0.018          1.529        274.072          119.6          0.949            0.0          0.000
     28/12/1985              11          4.243           18.6           3.64           1.86           1.79           1.74           0.11           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.612          0.046          0.000         76.604          1.473          1.000          0.000         71.618          0.314          0.335          0.023          0.023          1.601        307.072          119.8          0.951            0.0          0.000
     28/12/1985              11          4.243           18.6           3.64           1.86           1.79           1.74           0.11           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.612          0.046          0.000         76.604          1.473          1.000          0.000         71.618          0.314          0.335          0.023          0.023          1.601        307.072          119.8          0.951            0.0          0.000
     29/12/1985              12          4.349           26.0           5.09           2.60           2.52           2.43           0.14           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          1.804          0.057          0.001         75.692          1.482          1.000          0.000         88.242          1.111          0.418          0.028          0.029          2.050        340.072          119.9          0.952            0.0          0.000
     29/12/1985              12          4.349           26.0           5.09           2.60           2.52           2.43           0.14           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          1.804          0.057          0.001         75.692          1.482          1.000          0.000         88.242          1.111          0.418          0.028          0.029          2.050        340.072          119.9          0.952            0.0          0.000
     30/12/1985              13          4.453           34.3           6.74           3.43           3.35           3.19           0.19           0.00           0.00           0.11           0.03           0.10           0.01           0.00           0.00           0.000          0.000          0.000          1.978          0.068          0.001         74.872          1.503          1.000          0.000        105.159          1.885          0.547          0.033          0.034          2.259        373.072          119.9          0.956            0.0          0.000
     30/12/1985              13          4.453           34.3           6.74           3.43           3.35           3.19           0.19           0.00           0.00           0.11           0.03           0.10           0.01           0.00           0.00           0.000          0.000          0.000          1.978          0.068          0.001         74.872          1.503          1.000          0.000        105.159          1.885          0.547          0.033          0.034          2.259        373.072          119.9          0.956            0.0          0.000
     31/12/1985              14          4.557           46.0           9.04           4.60           4.52           4.26           0.27           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          2.147          0.080          0.002         74.119          1.530          1.000          0.000        123.457          2.670          0.727          0.039          0.040          2.432        406.072          119.8          0.959            0.0          0.000
     31/12/1985              14          4.557           46.0           9.04           4.60           4.52           4.26           0.27           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          2.147          0.080          0.002         74.119          1.530          1.000          0.000        123.457          2.670          0.727          0.039          0.040          2.432        406.072          119.8          0.959            0.0          0.000
     01/01/1986              15          4.650           58.4          11.48           5.84           5.74           5.37           0.36           0.00           0.00           0.16           0.05           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.319          0.093          0.002         73.372          1.530          1.000          0.000        144.175          3.363          1.027          0.046          0.047          2.629        439.072          119.6          0.959            0.0          0.000
     01/01/1986              15          4.650           58.4          11.48           5.84           5.74           5.37           0.36           0.00           0.00           0.16           0.05           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.319          0.093          0.002         73.372          1.530          1.000          0.000        144.175          3.363          1.027          0.046          0.047          2.629        439.072          119.6          0.959            0.0          0.000
     02/01/1986              16          4.761           74.1          14.57           7.41           7.30           6.77           0.50           0.00           0.00           0.18           0.07           0.17           0.01           0.00           0.00           0.000          0.000          0.000          2.470          0.106          0.003         72.744          1.560          1.000          0.000        164.220          4.198          1.396          0.052          0.053          2.914        472.072          119.4          0.963            0.0          0.000
     02/01/1986              16          4.761           74.1          14.57           7.41           7.30           6.77           0.50           0.00           0.00           0.18           0.07           0.17           0.01           0.00           0.00           0.000          0.000          0.000          2.470          0.106          0.003         72.744          1.560          1.000          0.000        164.220          4.198          1.396          0.052          0.053          2.914        472.072          119.4          0.963            0.0          0.000
     03/01/1986              17          4.864           91.3          17.97           9.13           9.01           8.29           0.67           0.00           0.00           0.22           0.08           0.19           0.02           0.00           0.00           0.000          0.000          0.000          2.653          0.124          0.003         72.020          1.565          1.000          0.000        190.862          4.971          1.936          0.060          0.061          3.274        505.072          119.1          0.964            0.0          0.000
     03/01/1986              17          4.864           91.3          17.97           9.13           9.01           8.29           0.67           0.00           0.00           0.22           0.08           0.19           0.02           0.00           0.00           0.000          0.000          0.000          2.653          0.124          0.003         72.020          1.565          1.000          0.000        190.862          4.971          1.936          0.060          0.061          3.274        505.072          119.1          0.964            0.0          0.000
     04/01/1986              18          4.967          112.4          22.14          11.24          11.11          10.12           0.91           0.00           0.00           0.25           0.10           0.22           0.03           0.00           0.00           0.000          0.000          0.000          2.821          0.141          0.004         71.627          1.580          1.000          0.000        218.179          5.742          2.601          0.068          0.070          3.692        538.072          118.6          0.965            0.0          0.000
     04/01/1986              18          4.967          112.4          22.14          11.24          11.11          10.12           0.91           0.00           0.00           0.25           0.10           0.22           0.03           0.00           0.00           0.000          0.000          0.000          2.821          0.141          0.004         71.627          1.580          1.000          0.000        218.179          5.742          2.601          0.068          0.070          3.692        538.072          118.6          0.965            0.0          0.000
     05/01/1986              19          5.000          138.1          25.49          13.81          11.93          12.32           1.18           0.06           0.00           0.30           0.12           0.26           0.04           0.00           0.00           0.000          0.000          0.000          2.990          0.161          0.004         70.835          1.598          1.000          0.000        248.070          6.582          3.526          0.077          0.079          3.766        571.072          118.2          0.967            0.0          0.000
     05/01/1986              19          5.000          138.1          25.49          13.81          11.93          12.32           1.18           0.06           0.00           0.30           0.12           0.26           0.04           0.00           0.00           0.000          0.000          0.000          2.990          0.161          0.004         70.835          1.598          1.000          0.000        248.070          6.582          3.526          0.077          0.079          3.766        571.072          118.2          0.967            0.0          0.000
     06/01/1986              20          5.052          166.7          29.22          16.67          12.85          14.73           1.52           0.12           0.00           0.35           0.13           0.29           0.05           0.00           0.00           0.000          0.000          0.000          3.173          0.184          0.005         69.952          1.604          1.000          0.000        283.821          7.476          4.565          0.088          0.090          3.780        604.072          117.7          0.968            0.0          0.000
     06/01/1986              20          5.052          166.7          29.22          16.67          12.85          14.73           1.52           0.12           0.00           0.35           0.13           0.29           0.05           0.00           0.00           0.000          0.000          0.000          3.173          0.184          0.005         69.952          1.604          1.000          0.000        283.821          7.476          4.565          0.088          0.090          3.780        604.072          117.7          0.968            0.0          0.000
     07/01/1986              21          5.081          196.8          33.16          19.68          13.82          17.24           1.90           0.20           0.00           0.40           0.14           0.34           0.06           0.00           0.00           0.000          0.000          0.000          3.369          0.211          0.005         80.573          1.601          1.000          0.000        325.846          8.309          5.847          0.100          0.103          4.742        637.072          117.1          0.968            0.0          0.000
     07/01/1986              21          5.081          196.8          33.16          19.68          13.82          17.24           1.90           0.20           0.00           0.40           0.14           0.34           0.06           0.00           0.00           0.000          0.000          0.000          3.369          0.211          0.005         80.573          1.601          1.000          0.000        325.846          8.309          5.847          0.100          0.103          4.742        637.072          117.1          0.968            0.0          0.000
     08/01/1986              22          5.110          230.9          37.62          23.09          14.91          20.02           2.39           0.30           0.00           0.47           0.15           0.38           0.07           0.00           0.00           0.000          0.000          0.000          3.550          0.239          0.006         75.839          1.607          1.000          0.000        369.004          9.157          7.342          0.113          0.115          4.528        670.072          116.6          0.968            0.0          0.000
     08/01/1986              22          5.110          230.9          37.62          23.09          14.91          20.02           2.39           0.30           0.00           0.47           0.15           0.38           0.07           0.00           0.00           0.000          0.000          0.000          3.550          0.239          0.006         75.839          1.607          1.000          0.000        369.004          9.157          7.342          0.113          0.115          4.528        670.072          116.6          0.968            0.0          0.000
     09/01/1986              23          5.140          258.0          41.15          25.80          15.78          22.18           2.81           0.39           0.00           0.53           0.16           0.43           0.08           0.00           0.00           0.000          0.000          0.000          3.736          0.270          0.006         91.010          1.599          1.000          0.000        417.084         10.011          9.209          0.126          0.129          5.926        703.072          115.9          0.968            0.0          0.000
     09/01/1986              23          5.140          258.0          41.15          25.80          15.78          22.18           2.81           0.39           0.00           0.53           0.16           0.43           0.08           0.00           0.00           0.000          0.000          0.000          3.736          0.270          0.006         91.010          1.599          1.000          0.000        417.084         10.011          9.209          0.126          0.129          5.926        703.072          115.9          0.968            0.0          0.000
