ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = Maize_Exp1 3N Yr2_1
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     16/09/1999               1          1.999            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        262.843          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.021         50.000           18.9          1.000            0.0          0.000
     16/09/1999               1          1.999            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        262.843          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.021         50.000           18.9          1.000            0.0          0.000
     17/09/1999               2          2.000            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        259.912          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.018         83.000           18.7          1.000            0.0          0.000
     17/09/1999               2          2.000            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        259.912          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.018         83.000           18.7          1.000            0.0          0.000
     18/09/1999               3          2.474            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        257.335          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.071        116.000           18.6          1.000            0.0          0.000
     18/09/1999               3          2.474            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        257.335          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.071        116.000           18.6          1.000            0.0          0.000
     19/09/1999               4          2.660            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        255.932          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.175        149.000           18.7          1.000            0.0          0.000
     19/09/1999               4          2.660            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        255.932          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.175        149.000           18.7          1.000            0.0          0.000
     20/09/1999               5          2.863            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        254.841          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.342        181.485           18.7          1.000            0.0          0.000
     20/09/1999               5          2.863            0.0           0.07           0.00           0.07           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        254.841          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.342        181.485           18.7          1.000            0.0          0.000
     21/09/1999               6          3.000            1.3           0.20           0.13           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        253.916          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.456        214.485           18.8          0.977            0.0          0.000
     21/09/1999               6          3.000            1.3           0.20           0.13           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        253.916          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.456        214.485           18.8          0.977            0.0          0.000
     22/09/1999               7          3.136            1.9           0.30           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.653          0.005          0.000        253.098          1.367          1.000          0.000          8.023          0.000          0.250          0.003          0.003          0.636        247.485           18.8          0.931            0.0          0.000
