Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.22916700,0.21965000,0.21833500,0.19446600,0.18703400,0.18404800,0.19697100,19.63221000,15.63314200,7.05172700,14.66312100,14.43281700,14.24993700,6.21693600,0.00000000,0.00000000,0.00000000,0.00000000
02/11/1985,5,3.00000000,1.30800000,0.19554900,0.13080000,0.06474900,0.06540000,0.06540000,0.00000000,0.00000000,0.00586000,0.00129500,0.00422500,0.00163500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00248500,0.00000000,33.67203900,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,12.37134700,1.00000000,1.00000000,0.00124200,0.00124200,0.27383700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,181.46209900,0.00098100,0.00000000,0.00098100,0.50000000,0.19220500,0.22081700,0.22196100,0.19750000,0.18725600,0.18428200,0.19683100,22.71377000,17.19615700,8.53571700,17.05283400,16.05157700,15.33272700,8.30248300,0.00196200,0.00098100,0.00000000,2.28180900
02/11/1985,5,3.00000000,1.30800000,0.19554900,0.13080000,0.06474900,0.06540000,0.06540000,0.00000000,0.00000000,0.00586000,0.00129500,0.00422500,0.00163500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00248500,0.00000000,33.67203900,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,12.37134700,1.00000000,1.00000000,0.00124200,0.00124200,0.27383700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,181.46209900,0.00098100,0.00000000,0.00098100,0.50000000,0.19220500,0.22081700,0.22196100,0.19750000,0.18725600,0.18428200,0.19683100,22.71377000,17.19615700,8.53571700,17.05283400,16.05157700,15.33272700,8.30248300,0.00196200,0.00098100,0.00000000,2.28180900
03/11/1985,6,3.29632800,1.67576200,0.26491800,0.16758000,0.10139500,0.09795600,0.06556700,0.00000000,0.00000000,0.01158900,0.00129200,0.00965000,0.00153900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69032800,0.00806100,0.00033400,33.27311100,1.19720600,1.00000000,0.00000000,12.32501600,0.51002900,0.25000000,12.23729200,1.00000000,1.00000000,0.00402200,0.00418800,0.45703200,0.00246300,0.00156300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00402500,214.46209900,0.00572900,0.00042500,0.00530400,0.51924900,0.19083400,0.21838300,0.22063200,0.19797900,0.18730900,0.18432800,0.19680400,23.34728100,17.17802000,8.59433200,17.35369100,16.28835500,15.51816700,8.56028200,0.01103300,0.00572900,0.03677600,4.17570200
03/11/1985,6,3.29632800,1.67576200,0.26491800,0.16758000,0.10139500,0.09795600,0.06556700,0.00000000,0.00000000,0.01158900,0.00129200,0.00965000,0.00153900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69032800,0.00806100,0.00033400,33.27311100,1.19720600,1.00000000,0.00000000,12.32501600,0.51002900,0.25000000,12.23729200,1.00000000,1.00000000,0.00402200,0.00418800,0.45703200,0.00246300,0.00156300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00402500,214.46209900,0.00572900,0.00042500,0.00530400,0.51924900,0.19083400,0.21838300,0.22063200,0.19797900,0.18730900,0.18432800,0.19680400,23.34728100,17.17802000,8.59433200,17.35369100,16.28835500,15.51816700,8.56028200,0.01103300,0.00572900,0.03677600,4.17570200
04/11/1985,7,3.54228800,2.84633900,0.49883100,0.28463000,0.21825000,0.21400700,0.06657300,0.00000000,0.00000000,0.02009600,0.00184300,0.01794700,0.00174900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87859400,0.01428000,0.00033400,32.88905500,1.25683400,1.00000000,0.00000000,21.83446500,0.51002900,0.25063700,12.29797900,1.00000000,1.00000000,0.00711400,0.00728000,0.68851800,0.00629600,0.00694000,0.00004700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01328200,247.05591300,0.00906000,0.00134800,0.00771200,0.54017400,0.18934900,0.21624500,0.21931100,0.19841000,0.18736500,0.18437400,0.19677700,23.87269400,17.12419100,8.62661300,17.60423300,16.50216500,15.69401800,8.77632100,0.01677200,0.00906000,0.11705800,6.06794200
04/11/1985,7,3.54228800,2.84633900,0.49883100,0.28463000,0.21825000,0.21400700,0.06657300,0.00000000,0.00000000,0.02009600,0.00184300,0.01794700,0.00174900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87859400,0.01428000,0.00033400,32.88905500,1.25683400,1.00000000,0.00000000,21.83446500,0.51002900,0.25063700,12.29797900,1.00000000,1.00000000,0.00711400,0.00728000,0.68851800,0.00629600,0.00694000,0.00004700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01328200,247.05591300,0.00906000,0.00134800,0.00771200,0.54017400,0.18934900,0.21624500,0.21931100,0.19841000,0.18736500,0.18437400,0.19677700,23.87269400,17.12419100,8.62661300,17.60423300,16.50216500,15.69401800,8.77632100,0.01677200,0.00906000,0.11705800,6.06794200
05/11/1985,8,3.80284900,5.21211300,0.97154900,0.52121000,0.45439100,0.44730700,0.06985100,0.00000000,0.00000000,0.03112000,0.00353200,0.02867900,0.00204100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06779400,0.02134900,0.00033400,32.51217800,1.34334100,1.00000000,0.00000000,32.64404600,0.51002900,0.25448400,13.02804900,1.00000000,1.00000000,0.01061800,0.01078300,0.87477400,0.01308200,0.01632600,0.00169100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.03109900,278.88294900,0.01271800,0.00306500,0.00965200,0.56851500,0.18775600,0.21426900,0.21801000,0.19879400,0.18742300,0.18442000,0.19675000,24.30462500,17.04080600,8.63386200,17.81209200,16.69512000,15.86062600,8.95691800,0.02237000,0.01271800,0.23657700,6.65467000
05/11/1985,8,3.80284900,5.21211300,0.97154900,0.52121000,0.45439100,0.44730700,0.06985100,0.00000000,0.00000000,0.03112000,0.00353200,0.02867900,0.00204100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06779400,0.02134900,0.00033400,32.51217800,1.34334100,1.00000000,0.00000000,32.64404600,0.51002900,0.25448400,13.02804900,1.00000000,1.00000000,0.01061800,0.01078300,0.87477400,0.01308200,0.01632600,0.00169100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.03109900,278.88294900,0.01271800,0.00306500,0.00965200,0.56851500,0.18775600,0.21426900,0.21801000,0.19879400,0.18742300,0.18442000,0.19675000,24.30462500,17.04080600,8.63386200,17.81209200,16.69512000,15.86062600,8.95691800,0.02237000,0.01271800,0.23657700,6.65467000
06/11/1985,9,4.00000000,7.30935300,1.39008800,0.73094000,0.66320600,0.65276700,0.07411400,0.00000000,0.00000000,0.04324600,0.00538000,0.04061400,0.00223200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26822600,0.02981400,0.00033400,34.24046500,1.36226400,1.00000000,0.00000000,45.58686500,0.51002900,0.26701400,11.88313200,1.00000000,1.00000000,0.01479600,0.01496100,1.25303100,0.00708500,0.00732300,0.00238800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01679600,310.03936300,0.01398100,0.00152700,0.01245400,0.52888200,0.20600000,0.21374000,0.21687100,0.19913900,0.18748300,0.18446600,0.19672400,24.54246500,17.04376200,8.62405000,17.98003200,16.86915200,16.01833500,9.10506700,0.02643500,0.01398100,0.20972400,15.64581100
06/11/1985,9,4.00000000,7.30935300,1.39008800,0.73094000,0.66320600,0.65276700,0.07411400,0.00000000,0.00000000,0.04324600,0.00538000,0.04061400,0.00223200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26822600,0.02981400,0.00033400,34.24046500,1.36226400,1.00000000,0.00000000,45.58686500,0.51002900,0.26701400,11.88313200,1.00000000,1.00000000,0.01479600,0.01496100,1.25303100,0.00708500,0.00732300,0.00238800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01679600,310.03936300,0.01398100,0.00152700,0.01245400,0.52888200,0.20600000,0.21374000,0.21687100,0.19913900,0.18748300,0.18446600,0.19672400,24.54246500,17.04376200,8.62405000,17.98003200,16.86915200,16.01833500,9.10506700,0.02643500,0.01398100,0.20972400,15.64581100
07/11/1985,10,4.12906600,11.40813200,2.20851700,1.14081000,1.07175800,1.05098800,0.08577100,0.00000000,0.00000000,0.05790500,0.00872500,0.05491000,0.00259500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45104300,0.03858900,0.00033400,32.11516600,1.42294200,1.00000000,0.00000000,59.00517900,0.51002900,0.28331200,11.60866700,1.00000000,1.00000000,0.01911000,0.01927300,1.31972400,0.01302700,0.01997200,0.01286500,0.00001200,-0.00000000,-0.00000000,-0.00000000,0.04587600,325.03494800,0.01801500,0.00384900,0.01416600,0.55980100,0.18671300,0.21192600,0.21565100,0.19944700,0.18754500,0.18451200,0.19669700,24.81915100,16.90633200,8.58900700,18.11234500,17.02602200,16.16749000,9.22425900,0.03218100,0.01801500,0.40987800,11.79099400
07/11/1985,10,4.12906600,11.40813200,2.20851700,1.14081000,1.07175800,1.05098800,0.08577100,0.00000000,0.00000000,0.05790500,0.00872500,0.05491000,0.00259500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45104300,0.03858900,0.00033400,32.11516600,1.42294200,1.00000000,0.00000000,59.00517900,0.51002900,0.28331200,11.60866700,1.00000000,1.00000000,0.01911000,0.01927300,1.31972400,0.01302700,0.01997200,0.01286500,0.00001200,-0.00000000,-0.00000000,-0.00000000,0.04587600,325.03494800,0.01801500,0.00384900,0.01416600,0.55980100,0.18671300,0.21192600,0.21565100,0.19944700,0.18754500,0.18451200,0.19669700,24.81915100,16.90633200,8.58900700,18.11234500,17.02602200,16.16749000,9.22425900,0.03218100,0.01801500,0.40987800,11.79099400
08/11/1985,11,4.24512200,16.17654400,3.16005600,1.61765000,1.54645500,1.51023100,0.10337000,0.00000000,0.00000000,0.07383900,0.01299400,0.07038700,0.00305300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62963800,0.04820900,0.00033400,31.73304700,1.46004400,1.00000000,0.00000000,73.71336900,0.51002900,0.32787200,12.25993700,1.00000000,1.00000000,0.02381600,0.02397900,1.34617400,0.01356600,0.02117400,0.01569400,0.00012600,-0.00000000,-0.00000000,-0.00000000,0.05056000,340.18966600,0.02022100,0.00416800,0.01605300,0.55744800,0.18501400,0.21025800,0.21444500,0.19971700,0.18760800,0.18455800,0.19667100,25.04025800,16.75633600,8.54233900,18.21615600,17.16733000,16.30843400,9.32154800,0.03627400,0.02022100,0.47684100,12.69615400
08/11/1985,11,4.24512200,16.17654400,3.16005600,1.61765000,1.54645500,1.51023100,0.10337000,0.00000000,0.00000000,0.07383900,0.01299400,0.07038700,0.00305300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62963800,0.04820900,0.00033400,31.73304700,1.46004400,1.00000000,0.00000000,73.71336900,0.51002900,0.32787200,12.25993700,1.00000000,1.00000000,0.02381600,0.02397900,1.34617400,0.01356600,0.02117400,0.01569400,0.00012600,-0.00000000,-0.00000000,-0.00000000,0.05056000,340.18966600,0.02022100,0.00416800,0.01605300,0.55744800,0.18501400,0.21025800,0.21444500,0.19971700,0.18760800,0.18455800,0.19667100,25.04025800,16.75633600,8.54233900,18.21615600,17.16733000,16.30843400,9.32154800,0.03627400,0.02022100,0.47684100,12.69615400
09/11/1985,12,4.35845100,22.37395600,4.38123500,2.23740000,2.16310400,2.08618700,0.13194300,0.00000000,0.00000000,0.09188500,0.01852700,0.08730400,0.00367500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81825200,0.05913000,0.00076500,31.35779200,1.47646000,1.00000000,0.00000000,90.41349700,1.16926800,0.39514500,11.97189500,1.00000000,1.00000000,0.02913200,0.02950400,1.36208500,0.01534900,0.02434300,0.01994700,0.00049400,-0.00000000,-0.00000000,-0.00000000,0.06013300,355.48195400,0.02360400,0.00488100,0.01872300,0.55765300,0.18330700,0.20868100,0.21324600,0.19995100,0.18767300,0.18460300,0.19664500,25.21162600,16.59087600,8.48511800,18.29480700,17.29453800,16.44150500,9.40057200,0.04232700,0.02360400,0.61974100,14.03786900
09/11/1985,12,4.35845100,22.37395600,4.38123500,2.23740000,2.16310400,2.08618700,0.13194300,0.00000000,0.00000000,0.09188500,0.01852700,0.08730400,0.00367500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81825200,0.05913000,0.00076500,31.35779200,1.47646000,1.00000000,0.00000000,90.41349700,1.16926800,0.39514500,11.97189500,1.00000000,1.00000000,0.02913200,0.02950400,1.36208500,0.01534900,0.02434300,0.01994700,0.00049400,-0.00000000,-0.00000000,-0.00000000,0.06013300,355.48195400,0.02360400,0.00488100,0.01872300,0.55765300,0.18330700,0.20868100,0.21324600,0.19995100,0.18767300,0.18460300,0.19664500,25.21162600,16.59087600,8.48511800,18.29480700,17.29453800,16.44150500,9.40057200,0.04232700,0.02360400,0.61974100,14.03786900
10/11/1985,13,4.47599100,31.95863200,6.26971000,3.19586000,3.11724500,2.96612400,0.18634100,0.00000000,0.00000000,0.11358500,0.02699200,0.10701900,0.00496500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00243500,0.07099600,0.00134200,30.98339500,1.50739300,1.00000000,0.00000000,108.55689600,2.05251600,0.50437100,12.41663900,1.00000000,1.00000000,0.03487500,0.03552300,1.37177300,0.02641300,0.04265400,0.03735200,0.00202100,-0.00000000,-0.00000000,-0.00000000,0.10843900,370.88807300,0.03020300,0.00867600,0.02152700,0.58385700,0.18150200,0.20702000,0.21192700,0.20014400,0.18773800,0.18464800,0.19662000,25.32553500,16.39968700,8.41419000,18.35076300,17.40898100,16.56704300,9.46471000,0.05173000,0.03020300,0.95846800,12.12477600
10/11/1985,13,4.47599100,31.95863200,6.26971000,3.19586000,3.11724500,2.96612400,0.18634100,0.00000000,0.00000000,0.11358500,0.02699200,0.10701900,0.00496500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00243500,0.07099600,0.00134200,30.98339500,1.50739300,1.00000000,0.00000000,108.55689600,2.05251600,0.50437100,12.41663900,1.00000000,1.00000000,0.03487500,0.03552300,1.37177300,0.02641300,0.04265400,0.03735200,0.00202100,-0.00000000,-0.00000000,-0.00000000,0.10843900,370.88807300,0.03020300,0.00867600,0.02152700,0.58385700,0.18150200,0.20702000,0.21192700,0.20014400,0.18773800,0.18464800,0.19662000,25.32553500,16.39968700,8.41419000,18.35076300,17.40898100,16.56704300,9.46471000,0.05173000,0.03020300,0.95846800,12.12477600
11/11/1985,14,4.59431900,44.34791100,8.71327600,4.43479000,4.34993900,4.09273200,0.27060600,0.00000000,0.00000000,0.13895800,0.03824300,0.12962900,0.00701400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.19346100,0.08483200,0.00192400,30.57017100,1.52806800,1.00000000,0.00000000,129.71251700,2.94169200,0.71231400,12.49997200,1.00000000,1.00000000,0.04152900,0.04245100,1.37541700,0.03276000,0.05400000,0.04923800,0.00492900,-0.00000000,-0.00000000,-0.00000000,0.14092700,386.37975700,0.03667800,0.01111700,0.02556100,0.58930900,0.17963900,0.20533900,0.21055200,0.20028900,0.18780500,0.18469300,0.19659400,25.39667300,16.18818500,8.33235300,18.38616800,17.51186200,16.68537700,9.51819800,0.06223800,0.03667800,1.23892800,12.09167900
