ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = bmw108
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
29/11/1985,32,5.41088000,777.88007200,107.96041400,77.78801000,30.97583400,58.03613100,15.84802200,3.10042700,0.00000000,1.51191300,0.27511000,1.17847400,0.30232200,0.01599900,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.79366700,0.01189000,53.05055500,1.48484700,1.00000000,0.00000000,1314.01876700,19.68478200,52.51044500,12.61138200,1.00000000,1.00000000,0.32755400,0.33154000,1.73955200,0.09657900,0.39832000,0.34937200,0.45143300,0.06809800,-0.00000000,-0.00000000,-0.00000000,1.36380200,619.05674300,0.14702800,0.07324000,0.07378700,0.23482000,0.15443300,0.19952500,0.20221000,0.19373100,0.21024700,0.22278500,0.22547300,0.22311400,18.14246200,12.34882700,7.81673000,17.05307000,17.63785900,17.95325900,9.67739100,9.91110900,0.62612900,0.14702800
30/11/1985,33,5.43797900,836.05702100,115.57308500,83.60570000,32.83372200,61.55275400,17.70569500,3.48091400,0.00000000,1.72203500,0.29671500,1.34680200,0.34059600,0.01842500,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.91809700,0.01282800,63.62182200,1.46694900,1.00000000,0.00000000,1520.02780500,21.23836400,65.59611500,10.99765300,1.00000000,1.00000000,0.36811500,0.37215500,2.61510400,0.18317200,0.15067600,0.09629500,0.11941100,0.02411200,-0.00000000,-0.00000000,-0.00000000,0.57366700,631.50818000,0.23227700,0.03166200,0.20061500,0.30108500,0.24254400,0.22435200,0.20390800,0.19342500,0.21011100,0.22270300,0.22541900,0.22318100,15.34957400,13.37701800,7.80255600,16.80093400,17.48103300,17.95073300,9.67694300,9.91605200,0.77146700,0.23227700
30/11/1985,33,5.43797900,836.05702100,115.57308500,83.60570000,32.83372200,61.55275400,17.70569500,3.48091400,0.00000000,1.72203500,0.29671500,1.34680200,0.34059600,0.01842500,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.91809700,0.01282800,63.62182200,1.46694900,1.00000000,0.00000000,1520.02780500,21.23836400,65.59611500,10.99765300,1.00000000,1.00000000,0.36811500,0.37215500,2.61510400,0.18317200,0.15067600,0.09629500,0.11941100,0.02411200,-0.00000000,-0.00000000,-0.00000000,0.57366700,631.50818000,0.23227700,0.03166200,0.20061500,0.30108500,0.24254400,0.22435200,0.20390800,0.19342500,0.21011100,0.22270300,0.22541900,0.22318100,15.34957400,13.37701800,7.80255600,16.80093400,17.48103300,17.95073300,9.67694300,9.91605200,0.77146700,0.23227700
01/12/1985,34,5.46370000,900.51631600,124.02424200,90.05163000,34.89521100,65.28322500,19.91282800,3.93297800,0.00000000,1.95216900,0.31860600,1.51957200,0.39351400,0.02182700,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,1.03345800,0.01371900,76.52239800,1.47037600,1.00000000,0.00000000,1711.02269500,22.71294800,73.28516400,10.43843800,1.00000000,1.00000000,0.40353100,0.40760900,3.67635500,0.12770500,0.13731300,0.12084600,0.07833300,0.01785400,-0.00000000,-0.00000000,-0.00000000,0.48205100,643.90163500,0.25261800,0.02173800,0.23088000,0.30437800,0.26046500,0.26952900,0.26399500,0.19694600,0.21002700,0.22262200,0.22536500,0.22324700,10.19946500,13.40056100,10.56760100,16.85224900,17.31498000,17.94806100,9.67636500,9.92071900,0.82994800,0.25261800
01/12/1985,34,5.46370000,900.51631600,124.02424200,90.05163000,34.89521100,65.28322500,19.91282800,3.93297800,0.00000000,1.95216900,0.31860600,1.51957200,0.39351400,0.02182700,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,1.03345800,0.01371900,76.52239800,1.47037600,1.00000000,0.00000000,1711.02269500,22.71294800,73.28516400,10.43843800,1.00000000,1.00000000,0.40353100,0.40760900,3.67635500,0.12770500,0.13731300,0.12084600,0.07833300,0.01785400,-0.00000000,-0.00000000,-0.00000000,0.48205100,643.90163500,0.25261800,0.02173800,0.23088000,0.30437800,0.26046500,0.26952900,0.26399500,0.19694600,0.21002700,0.22262200,0.22536500,0.22324700,10.19946500,13.40056100,10.56760100,16.85224900,17.31498000,17.94806100,9.67636500,9.92071900,0.82994800,0.25261800
02/12/1985,35,5.48868900,966.30859900,132.65282800,96.63086000,36.99656600,68.94199300,22.29365300,4.42061600,0.00000000,2.22116600,0.34306600,1.70962600,0.46665700,0.02659700,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,1.14727600,0.01458400,97.48939700,1.49016100,1.00000000,0.00000000,1899.46326300,24.14553800,82.42064700,10.14116200,1.00000000,1.00000000,0.43652800,0.44062200,5.35234900,0.09146100,0.09996200,0.10066700,0.18646200,0.01684900,-0.00000000,-0.00000000,-0.00000000,0.49540100,658.36065700,0.29409400,0.01805600,0.27603700,0.33779000,0.26260500,0.27400000,0.28494400,0.28497700,0.21303100,0.22256200,0.22531300,0.22331200,5.48710800,9.60202600,10.47425800,22.50591500,17.38701100,17.94700400,9.67569900,9.92513800,0.87064100,0.29409400
02/12/1985,35,5.48868900,966.30859900,132.65282800,96.63086000,36.99656600,68.94199300,22.29365300,4.42061600,0.00000000,2.22116600,0.34306600,1.70962600,0.46665700,0.02659700,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,1.14727600,0.01458400,97.48939700,1.49016100,1.00000000,0.00000000,1899.46326300,24.14553800,82.42064700,10.14116200,1.00000000,1.00000000,0.43652800,0.44062200,5.35234900,0.09146100,0.09996200,0.10066700,0.18646200,0.01684900,-0.00000000,-0.00000000,-0.00000000,0.49540100,658.36065700,0.29409400,0.01805600,0.27603700,0.33779000,0.26260500,0.27400000,0.28494400,0.28497700,0.21303100,0.22256200,0.22531300,0.22331200,5.48710800,9.60202600,10.47425800,22.50591500,17.38701100,17.94700400,9.67569900,9.92513800,0.87064100,0.29409400
03/12/1985,36,5.51521000,1057.09468500,144.59960100,105.70947000,39.91851400,73.81333200,25.74104600,5.12670900,0.00000000,2.50565600,0.37002700,1.90319400,0.55091600,0.03215100,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,1.26038900,0.01550200,105.99532700,1.51000600,1.00000000,0.00000000,2086.73603500,25.66602500,92.27505500,10.76338400,1.00000000,1.00000000,0.46751200,0.47162300,5.92419000,0.11673300,0.13022500,0.14951700,0.27781500,0.04004000,-0.00000000,-0.00000000,-0.00000000,0.71433000,683.77173600,0.31213800,0.02347000,0.28866800,0.34193700,0.25984600,0.27369800,0.30350500,0.30261200,0.22896200,0.22266800,0.22526400,0.22337500,3.92676600,7.75847800,10.05134800,22.29957600,18.29888500,17.95942500,9.67511800,9.92934200,0.91285300,0.31213800
03/12/1985,36,5.51521000,1057.09468500,144.59960100,105.70947000,39.91851400,73.81333200,25.74104600,5.12670900,0.00000000,2.50565600,0.37002700,1.90319400,0.55091600,0.03215100,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,1.26038900,0.01550200,105.99532700,1.51000600,1.00000000,0.00000000,2086.73603500,25.66602500,92.27505500,10.76338400,1.00000000,1.00000000,0.46751200,0.47162300,5.92419000,0.11673300,0.13022500,0.14951700,0.27781500,0.04004000,-0.00000000,-0.00000000,-0.00000000,0.71433000,683.77173600,0.31213800,0.02347000,0.28866800,0.34193700,0.25984600,0.27369800,0.30350500,0.30261200,0.22896200,0.22266800,0.22526400,0.22337500,3.92676600,7.75847800,10.05134800,22.29957600,18.29888500,17.95942500,9.67511800,9.92934200,0.91285300,0.31213800
04/12/1985,37,5.54341500,1170.64874700,159.56612200,117.06487000,43.58596100,79.68804900,30.24326200,6.04885000,0.00000000,2.80653500,0.40035800,2.10414500,0.64347900,0.03832100,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,1.38159400,0.01647900,104.61342800,1.52298400,1.00000000,0.00000000,2287.40686500,27.28301800,106.54406700,11.44653500,1.00000000,1.00000000,0.49882300,0.50293600,5.86444400,0.15203500,0.16628100,0.21423100,0.38553700,0.09509700,-0.00000000,-0.00000000,-0.00000000,1.01318200,715.99963200,0.33195000,0.03207600,0.29987300,0.33470300,0.24848000,0.25864500,0.30285800,0.29754400,0.23887700,0.22293200,0.22521900,0.22343800,3.77179100,6.80960000,9.34599100,20.60768500,18.52244400,17.98440200,9.67478000,9.93336600,0.99177300,0.33195000
04/12/1985,37,5.54341500,1170.64874700,159.56612200,117.06487000,43.58596100,79.68804900,30.24326200,6.04885000,0.00000000,2.80653500,0.40035800,2.10414500,0.64347900,0.03832100,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,1.38159400,0.01647900,104.61342800,1.52298400,1.00000000,0.00000000,2287.40686500,27.28301800,106.54406700,11.44653500,1.00000000,1.00000000,0.49882300,0.50293600,5.86444400,0.15203500,0.16628100,0.21423100,0.38553700,0.09509700,-0.00000000,-0.00000000,-0.00000000,1.01318200,715.99963200,0.33195000,0.03207600,0.29987300,0.33470300,0.24848000,0.25864500,0.30285800,0.29754400,0.23887700,0.22293200,0.22521900,0.22343800,3.77179100,6.80960000,9.34599100,20.60768500,18.52244400,17.98440200,9.67478000,9.93336600,0.99177300,0.33195000
05/12/1985,38,5.57167700,1332.42283000,180.93803300,133.24228000,48.83733400,87.74689400,36.93446800,7.41933800,0.00000000,3.10494600,0.43376400,2.30150800,0.73703000,0.04461900,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,1.50996800,0.01745800,107.22262000,1.52421000,1.00000000,0.00000000,2499.94704400,28.90326300,125.17907000,11.46955600,1.00000000,1.00000000,0.52998200,0.53406700,6.17786100,0.27861000,0.31207200,0.37478900,0.66552000,0.23599200,0.00027000,-0.00000000,-0.00000000,1.86725400,737.55032400,0.33261700,0.05508400,0.27753300,0.28929400,0.25243800,0.26594200,0.30125200,0.29429100,0.24564400,0.22334600,0.22518100,0.22349900,3.24582600,6.26413800,8.66153100,19.21957800,18.39600000,17.99183700,9.67489100,9.93731500,1.14975300,0.33261700
05/12/1985,38,5.57167700,1332.42283000,180.93803300,133.24228000,48.83733400,87.74689400,36.93446800,7.41933800,0.00000000,3.10494600,0.43376400,2.30150800,0.73703000,0.04461900,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,1.50996800,0.01745800,107.22262000,1.52421000,1.00000000,0.00000000,2499.94704400,28.90326300,125.17907000,11.46955600,1.00000000,1.00000000,0.52998200,0.53406700,6.17786100,0.27861000,0.31207200,0.37478900,0.66552000,0.23599200,0.00027000,-0.00000000,-0.00000000,1.86725400,737.55032400,0.33261700,0.05508400,0.27753300,0.28929400,0.25243800,0.26594200,0.30125200,0.29429100,0.24564400,0.22334600,0.22518100,0.22349900,3.24582600,6.26413800,8.66153100,19.21957800,18.39600000,17.99183700,9.67489100,9.93731500,1.14975300,0.33261700
06/12/1985,39,5.60054300,1506.68896600,203.95905500,150.66890000,54.49044200,96.06360500,44.44696700,8.95804200,0.00000000,3.39762200,0.46870800,2.48961600,0.83378400,0.05121300,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,1.63577800,0.01845700,103.44927800,1.52197700,1.00000000,0.00000000,2708.24149200,30.55813000,152.87445100,11.71464600,1.00000000,1.00000000,0.55863800,0.56269200,5.88201000,0.26183200,0.28385800,0.38430500,0.69971400,0.27167400,0.00249200,-0.00000000,-0.00000000,1.90387500,759.42690700,0.32848800,0.05457100,0.27391700,0.24719600,0.23849800,0.24678400,0.29457100,0.29161200,0.24866100,0.22382000,0.22514900,0.22355900,3.29771400,5.50111200,7.93876400,17.95668800,17.95820400,17.96069900,9.67553800,9.94123100,1.32885400,0.32848800
06/12/1985,39,5.60054300,1506.68896600,203.95905500,150.66890000,54.49044200,96.06360500,44.44696700,8.95804200,0.00000000,3.39762200,0.46870800,2.48961600,0.83378400,0.05121300,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,1.63577800,0.01845700,103.44927800,1.52197700,1.00000000,0.00000000,2708.24149200,30.55813000,152.87445100,11.71464600,1.00000000,1.00000000,0.55863800,0.56269200,5.88201000,0.26183200,0.28385800,0.38430500,0.69971400,0.27167400,0.00249200,-0.00000000,-0.00000000,1.90387500,759.42690700,0.32848800,0.05457100,0.27391700,0.24719600,0.23849800,0.24678400,0.29457100,0.29161200,0.24866100,0.22382000,0.22514900,0.22355900,3.29771400,5.50111200,7.93876400,17.95668800,17.95820400,17.96069900,9.67553800,9.94123100,1.32885400,0.32848800
07/12/1985,40,5.62966900,1683.46740600,227.30189900,168.34674000,60.21514900,104.14324800,52.36391600,10.57958600,0.00000000,3.67091100,0.50246900,2.66637800,0.92291900,0.05737900,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,1.75918200,0.01946600,99.79856100,1.51569200,1.00000000,0.00000000,2912.55270000,32.22796900,183.96923800,11.82062500,1.00000000,1.00000000,0.58504700,0.58906600,5.59234000,0.23393600,0.29633900,0.37038400,0.68534400,0.28914100,0.00807100,-0.00000000,-0.00000000,1.88321600,781.63197900,0.30798800,0.05219400,0.25579500,0.20324200,0.22449700,0.24703700,0.28378100,0.28377200,0.25010600,0.22429800,0.22512400,0.22361900,3.32647900,5.26204200,7.24013600,16.56312600,17.40998100,17.88540100,9.67674500,9.94513500,1.51537500,0.30798800
07/12/1985,40,5.62966900,1683.46740600,227.30189900,168.34674000,60.21514900,104.14324800,52.36391600,10.57958600,0.00000000,3.67091100,0.50246900,2.66637800,0.92291900,0.05737900,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,1.75918200,0.01946600,99.79856100,1.51569200,1.00000000,0.00000000,2912.55270000,32.22796900,183.96923800,11.82062500,1.00000000,1.00000000,0.58504700,0.58906600,5.59234000,0.23393600,0.29633900,0.37038400,0.68534400,0.28914100,0.00807100,-0.00000000,-0.00000000,1.88321600,781.63197900,0.30798800,0.05219400,0.25579500,0.20324200,0.22449700,0.24703700,0.28378100,0.28377200,0.25010600,0.22429800,0.22512400,0.22361900,3.32647900,5.26204200,7.24013600,16.56312600,17.40998100,17.88540100,9.67674500,9.94513500,1.51537500,0.30798800
08/12/1985,41,5.65846600,1838.95179000,247.80193600,183.89518000,65.22570400,110.93722800,59.58118300,12.05782100,0.00000000,3.92068200,0.53347300,2.82994000,1.00233200,0.06297100,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,1.87632900,0.02046300,96.52032100,1.50823200,1.00000000,0.00000000,3106.50440500,33.87887000,216.73806800,11.68657000,1.00000000,1.00000000,0.60865400,0.61263800,5.34612800,0.17400500,0.24671600,0.28498400,0.53717300,0.24198700,0.01396900,-0.00000000,-0.00000000,1.49883500,804.14597800,0.28178000,0.04014600,0.24163400,0.16829100,0.21584100,0.24753300,0.27421200,0.27706500,0.25071800,0.22474800,0.22510600,0.22367800,3.40327300,5.03629400,6.64669300,15.37234900,16.81686200,17.76002100,9.67846200,9.94901300,1.67436100,0.28178000
08/12/1985,41,5.65846600,1838.95179000,247.80193600,183.89518000,65.22570400,110.93722800,59.58118300,12.05782100,0.00000000,3.92068200,0.53347300,2.82994000,1.00233200,0.06297100,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,1.87632900,0.02046300,96.52032100,1.50823200,1.00000000,0.00000000,3106.50440500,33.87887000,216.73806800,11.68657000,1.00000000,1.00000000,0.60865400,0.61263800,5.34612800,0.17400500,0.24671600,0.28498400,0.53717300,0.24198700,0.01396900,-0.00000000,-0.00000000,1.49883500,804.14597800,0.28178000,0.04014600,0.24163400,0.16829100,0.21584100,0.24753300,0.27421200,0.27706500,0.25071800,0.22474800,0.22510600,0.22367800,3.40327300,5.03629400,6.64669300,15.37234900,16.81686200,17.76002100,9.67846200,9.94901300,1.67436100,0.28178000
09/12/1985,42,5.68735600,2022.51095700,272.02501000,202.25110000,71.15270500,118.62043600,68.38986100,13.86200800,0.00000000,4.15634900,0.56366900,2.97896100,1.08207300,0.06867400,0.00000000,0.00000000,0.00000000,0.00000000,9.00272400,1.98292900,0.02146300,94.70088200,1.50230400,1.00000000,0.00000000,3282.99475000,35.53514500,246.61085500,11.72461100,1.00000000,1.00000000,0.62896700,0.63292800,5.22902600,0.23167500,0.31991400,0.34329000,0.66138100,0.31351000,0.03118400,-0.00000000,-0.00000000,1.90095400,826.90243800,0.26693000,0.04891000,0.21802000,0.14074200,0.21734300,0.24680100,0.26460500,0.27039800,0.25029800,0.22510000,0.22509300,0.22373600,3.46715800,4.80957500,6.13427800,14.33100000,16.20936800,17.58993700,9.68063100,9.95286200,1.89659400,0.26693000
09/12/1985,42,5.68735600,2022.51095700,272.02501000,202.25110000,71.15270500,118.62043600,68.38986100,13.86200800,0.00000000,4.15634900,0.56366900,2.97896100,1.08207300,0.06867400,0.00000000,0.00000000,0.00000000,0.00000000,9.00272400,1.98292900,0.02146300,94.70088200,1.50230400,1.00000000,0.00000000,3282.99475000,35.53514500,246.61085500,11.72461100,1.00000000,1.00000000,0.62896700,0.63292800,5.22902600,0.23167500,0.31991400,0.34329000,0.66138100,0.31351000,0.03118400,-0.00000000,-0.00000000,1.90095400,826.90243800,0.26693000,0.04891000,0.21802000,0.14074200,0.21734300,0.24680100,0.26460500,0.27039800,0.25029800,0.22510000,0.22509300,0.22373600,3.46715800,4.80957500,6.13427800,14.33100000,16.20936800,17.58993700,9.68063100,9.95286200,1.89659400,0.26693000
10/12/1985,43,5.71606500,2215.29575900,297.46267600,221.52958000,77.37229800,126.34902300,77.92613500,15.81522100,0.00000000,4.37408800,0.59246900,3.11299200,1.15900100,0.07426300,0.00000000,0.00000000,0.00000000,0.00000000,9.32840800,2.07937700,0.02245700,91.31175200,1.49707900,1.00000000,0.00000000,3442.67705600,37.18105600,283.07061800,11.65124300,1.00000000,1.00000000,0.64643500,0.65038300,5.00186700,0.20981000,0.32523500,0.32634200,0.64600000,0.31938000,0.04952200,-0.00000000,-0.00000000,1.87628900,849.81622600,0.24766500,0.04715300,0.20051200,0.11600400,0.20781600,0.24512500,0.25548300,0.26440300,0.24935400,0.22532900,0.22508600,0.22379300,3.55384600,4.58396900,5.69259300,13.43068800,15.61144400,17.37099600,9.68310700,9.95666800,2.13497200,0.24766500
10/12/1985,43,5.71606500,2215.29575900,297.46267600,221.52958000,77.37229800,126.34902300,77.92613500,15.81522100,0.00000000,4.37408800,0.59246900,3.11299200,1.15900100,0.07426300,0.00000000,0.00000000,0.00000000,0.00000000,9.32840800,2.07937700,0.02245700,91.31175200,1.49707900,1.00000000,0.00000000,3442.67705600,37.18105600,283.07061800,11.65124300,1.00000000,1.00000000,0.64643500,0.65038300,5.00186700,0.20981000,0.32523500,0.32634200,0.64600000,0.31938000,0.04952200,-0.00000000,-0.00000000,1.87628900,849.81622600,0.24766500,0.04715300,0.20051200,0.11600400,0.20781600,0.24512500,0.25548300,0.26440300,0.24935400,0.22532900,0.22508600,0.22379300,3.55384600,4.58396900,5.69259300,13.43068800,15.61144400,17.37099600,9.68310700,9.95666800,2.13497200,0.24766500
11/12/1985,44,5.74612500,2436.57919300,326.67376100,243.65792000,84.51990600,134.84858600,89.18418200,18.12108600,0.00000000,4.58840900,0.62208500,3.23372900,1.24500100,0.08060400,0.00000000,0.00000000,0.00000000,0.00000000,9.65205400,2.16381400,0.02349800,88.80918300,1.49445800,1.00000000,0.00000000,3582.47389800,38.90438100,322.54196200,12.19925000,1.00000000,1.00000000,0.66105200,0.66501100,4.85919200,0.25482200,0.38327600,0.38261900,0.76114000,0.38865500,0.08755700,-0.00000000,-0.00000000,2.25806900,872.73047900,0.24512200,0.05534500,0.18977800,0.10095800,0.20599700,0.23926500,0.24909500,0.25856400,0.24775300,0.22533000,0.22508100,0.22385000,3.61619600,4.29683400,5.34757300,12.61522500,15.00698900,17.09366200,9.68576600,9.96044900,2.42796300,0.24512200
11/12/1985,44,5.74612500,2436.57919300,326.67376100,243.65792000,84.51990600,134.84858600,89.18418200,18.12108600,0.00000000,4.58840900,0.62208500,3.23372900,1.24500100,0.08060400,0.00000000,0.00000000,0.00000000,0.00000000,9.65205400,2.16381400,0.02349800,88.80918300,1.49445800,1.00000000,0.00000000,3582.47389800,38.90438100,322.54196200,12.19925000,1.00000000,1.00000000,0.66105200,0.66501100,4.85919200,0.25482200,0.38327600,0.38261900,0.76114000,0.38865500,0.08755700,-0.00000000,-0.00000000,2.25806900,872.73047900,0.24512200,0.05534500,0.18977800,0.10095800,0.20599700,0.23926500,0.24909500,0.25856400,0.24775300,0.22533000,0.22508100,0.22385000,3.61619600,4.29683400,5.34757300,12.61522500,15.00698900,17.09366200,9.68576600,9.96044900,2.42796300,0.24512200
12/12/1985,45,5.77497700,2626.63910600,351.71943100,262.66391000,90.62284400,141.83620300,99.10692900,20.15345600,0.00000000,4.78109500,0.64928200,3.34130400,1.32305800,0.08646700,0.00000000,0.00000000,0.00000000,0.00000000,9.99092200,2.24012100,0.02449700,85.73054500,1.49157300,1.00000000,0.00000000,3708.81004600,40.55848200,369.13983200,11.70921500,1.00000000,1.00000000,0.67374000,0.67771200,4.68539200,0.19146600,0.29373900,0.29401900,0.58644200,0.30754600,0.09580200,-0.00000000,-0.00000000,1.76901500,895.58520500,0.22112700,0.04255100,0.17857600,0.08357700,0.20147500,0.23431200,0.24440200,0.25414600,0.24634300,0.22524300,0.22507600,0.22390600,3.66640000,4.05362300,5.06736000,11.93758500,14.45259500,16.77386100,9.68836500,9.96419700,2.64580000,0.22112700
12/12/1985,45,5.77497700,2626.63910600,351.71943100,262.66391000,90.62284400,141.83620300,99.10692900,20.15345600,0.00000000,4.78109500,0.64928200,3.34130400,1.32305800,0.08646700,0.00000000,0.00000000,0.00000000,0.00000000,9.99092200,2.24012100,0.02449700,85.73054500,1.49157300,1.00000000,0.00000000,3708.81004600,40.55848200,369.13983200,11.70921500,1.00000000,1.00000000,0.67374000,0.67771200,4.68539200,0.19146600,0.29373900,0.29401900,0.58644200,0.30754600,0.09580200,-0.00000000,-0.00000000,1.76901500,895.58520500,0.22112700,0.04255100,0.17857600,0.08357700,0.20147500,0.23431200,0.24440200,0.25414600,0.24634300,0.22524300,0.22507600,0.22390600,3.66640000,4.05362300,5.06736000,11.93758500,14.45259500,16.77386100,9.68836500,9.96419700,2.64580000,0.22112700
13/12/1985,46,5.80158800,2757.74150400,368.91617100,275.77415000,94.76797700,146.43204200,106.12521500,21.59093600,0.00000000,4.95775200,0.67440000,3.43197800,1.40189900,0.09251200,0.00000000,0.00000000,0.00000000,0.00000000,10.31617800,2.30129200,0.02541900,87.30785800,1.49132700,1.00000000,0.00000000,3810.08648000,42.08409300,410.21081500,10.79965600,1.00000000,1.00000000,0.68356800,0.68756400,4.89298700,0.14624500,0.15021400,0.14567200,0.28865800,0.15437900,0.06357600,-0.00000000,-0.00000000,0.94874400,918.46707500,0.20307400,0.02169200,0.18138200,0.07395800,0.23281700,0.23533600,0.24245300,0.25160100,0.24557700,0.22528300,0.22507100,0.22396100,3.55420500,3.91570500,4.85873400,11.39045300,13.96005700,16.42466700,9.69081700,9.96790300,2.74579500,0.20307400
13/12/1985,46,5.80158800,2757.74150400,368.91617100,275.77415000,94.76797700,146.43204200,106.12521500,21.59093600,0.00000000,4.95775200,0.67440000,3.43197800,1.40189900,0.09251200,0.00000000,0.00000000,0.00000000,0.00000000,10.31617800,2.30129200,0.02541900,87.30785800,1.49132700,1.00000000,0.00000000,3810.08648000,42.08409300,410.21081500,10.79965600,1.00000000,1.00000000,0.68356800,0.68756400,4.89298700,0.14624500,0.15021400,0.14567200,0.28865800,0.15437900,0.06357600,-0.00000000,-0.00000000,0.94874400,918.46707500,0.20307400,0.02169200,0.18138200,0.07395800,0.23281700,0.23533600,0.24245300,0.25160100,0.24557700,0.22528300,0.22507100,0.22396100,3.55420500,3.91570500,4.85873400,11.39045300,13.96005700,16.42466700,9.69081700,9.96790300,2.74579500,0.20307400
14/12/1985,47,5.82837000,2957.20375800,395.19496500,295.72038000,101.16069600,152.25871100,117.79452300,23.98103600,0.00000000,5.12666000,0.69903600,3.50597500,1.48893300,0.09928200,0.00000000,0.00000000,0.00000000,0.00000000,10.61616800,2.34745900,0.02634600,85.09885800,1.49351900,1.00000000,0.00000000,3886.52220400,43.61947700,439.26001000,10.86883400,1.00000000,1.00000000,0.69078900,0.69483500,4.75293500,0.23245000,0.26545100,0.25780900,0.50917800,0.27592400,0.12676700,0.00039600,-0.00000000,1.66797500,938.81565800,0.19489300,0.03753000,0.15736200,0.06497600,0.22047200,0.23189700,0.23925100,0.24813600,0.24414100,0.22498600,0.22506400,0.22401600,3.51703400,3.73364600,4.65383300,10.87439200,13.49092400,16.08157200,9.67717500,9.97156900,2.99945500,0.19489300
14/12/1985,47,5.82837000,2957.20375800,395.19496500,295.72038000,101.16069600,152.25871100,117.79452300,23.98103600,0.00000000,5.12666000,0.69903600,3.50597500,1.48893300,0.09928200,0.00000000,0.00000000,0.00000000,0.00000000,10.61616800,2.34745900,0.02634600,85.09885800,1.49351900,1.00000000,0.00000000,3886.52220400,43.61947700,439.26001000,10.86883400,1.00000000,1.00000000,0.69078900,0.69483500,4.75293500,0.23245000,0.26545100,0.25780900,0.50917800,0.27592400,0.12676700,0.00039600,-0.00000000,1.66797500,938.81565800,0.19489300,0.03753000,0.15736200,0.06497600,0.22047200,0.23189700,0.23925100,0.24813600,0.24414100,0.22498600,0.22506400,0.22401600,3.51703400,3.73364600,4.65383300,10.87439200,13.49092400,16.08157200,9.67717500,9.97156900,2.99945500,0.19489300
15/12/1985,48,5.85429800,3106.32364600,414.76647900,310.63236000,105.87933000,157.03853900,126.15515500,25.69345400,0.00000000,5.28123300,0.72202600,3.56885400,1.57290100,0.10593500,0.00000000,0.00000000,0.00000000,0.00000000,10.91808000,2.38527300,0.02724400,82.81900600,1.49620300,1.00000000,0.00000000,3949.12765200,45.10592000,487.56012000,10.52238700,1.00000000,1.00000000,0.69658000,0.70068500,4.58824400,0.21184500,0.25040200,0.24390800,0.48123600,0.26441000,0.12470600,0.00249200,-0.00000000,1.57899900,959.15147800,0.17896200,0.03479400,0.14416800,0.05732700,0.21482900,0.22844800,0.23615400,0.24499200,0.24270500,0.22467300,0.22504400,0.22407100,3.49519800,3.57171500,4.46960400,10.41878500,13.05947800,15.75767800,9.64638900,9.97519000,3.12179700,0.17896200
