ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = Gjunct83
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     07/05/1983               1          1.999            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        199.404          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.030         50.000          134.2          1.000            0.0          0.000
     07/05/1983               1          1.999            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        199.404          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.030         50.000          134.2          1.000            0.0          0.000
     08/05/1983               2          2.000            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.238          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.028         83.000          138.5          1.000            0.0          0.000
     08/05/1983               2          2.000            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.238          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.028         83.000          138.5          1.000            0.0          0.000
     09/05/1983               3          2.342            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        195.063          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.129        116.000          146.0          1.000            0.0          0.000
     09/05/1983               3          2.342            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        195.063          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.129        116.000          146.0          1.000            0.0          0.000
     10/05/1983               4          2.513            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        191.973          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.340        149.000          157.6          1.000            0.0          0.000
     10/05/1983               4          2.513            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        191.973          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.340        149.000          157.6          1.000            0.0          0.000
     11/05/1983               5          2.758            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        190.531          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.727        182.000          174.2          1.000            0.0          0.000
     11/05/1983               5          2.758            0.0           0.10           0.00           0.10           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        190.531          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.727        182.000          174.2          1.000            0.0          0.000
