ApsimVersion = 7.10 r4220
format = csv
precision = 8
Title = Maize_Exp1 2ND Yr3_1
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,cover_green,cover_tot,sw_supply,RootDepth,NO3,nfact_photo,Yield,GrainYield
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(),(),(mm),(mm),(kg/ha),(),(kg/ha),()
04/01/2001,1,1.99900000,0.00000000,0.06986000,0.00000000,0.06986000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,261.02281200,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01939100,50.00000000,87.55337500,1.00000000,0.00000000,0.00000000
04/01/2001,1,1.99900000,0.00000000,0.06986000,0.00000000,0.06986000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,261.02281200,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01939100,50.00000000,87.55337500,1.00000000,0.00000000,0.00000000
05/01/2001,2,2.00000000,0.00000000,0.06972000,0.00000000,0.06972000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,257.57951400,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01557400,83.00000000,87.66468800,1.00000000,0.00000000,0.00000000
05/01/2001,2,2.00000000,0.00000000,0.06972000,0.00000000,0.06972000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,257.57951400,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01557400,83.00000000,87.66468800,1.00000000,0.00000000,0.00000000
06/01/2001,3,2.69270500,0.00000000,0.06958100,0.00000000,0.06958100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,256.10616300,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06428700,116.00000000,87.91146900,1.00000000,0.00000000,0.00000000
06/01/2001,3,2.69270500,0.00000000,0.06958100,0.00000000,0.06958100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00139200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,256.10616300,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06428700,116.00000000,87.91146900,1.00000000,0.00000000,0.00000000
07/01/2001,4,3.00000000,1.40000000,0.20944200,0.14000000,0.06944200,0.07000000,0.07000000,0.00000000,0.00000000,0.00627200,0.00138900,0.00452200,0.00175000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00266000,0.00000000,254.98338300,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,0.00132900,0.00132900,0.16163500,148.54021200,88.17295800,0.97673400,0.00000000,0.00000000
07/01/2001,4,3.00000000,1.40000000,0.20944200,0.14000000,0.06944200,0.07000000,0.07000000,0.00000000,0.00000000,0.00627200,0.00138900,0.00452200,0.00175000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00266000,0.00000000,254.98338300,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,0.00132900,0.00132900,0.16163500,148.54021200,88.17295800,0.97673400,0.00000000,0.00000000
08/01/2001,5,3.19787500,2.09407900,0.34811900,0.20941000,0.13871100,0.13909300,0.07031400,0.00000000,0.00000000,0.01129400,0.00143100,0.00968900,0.00160500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75181100,0.00753000,0.00000000,254.03942500,1.28667600,1.00000000,0.00000000,10.75718500,0.00000000,0.25000000,0.00375800,0.00375800,0.31576200,178.17425800,88.34471100,0.91057000,0.00000000,0.00000000
08/01/2001,5,3.19787500,2.09407900,0.34811900,0.20941000,0.13871100,0.13909300,0.07031400,0.00000000,0.00000000,0.01129400,0.00143100,0.00968900,0.00160500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75181100,0.00753000,0.00000000,254.03942500,1.28667600,1.00000000,0.00000000,10.75718500,0.00000000,0.25000000,0.00375800,0.00375800,0.31576200,178.17425800,88.34471100,0.91057000,0.00000000,0.00000000
09/01/2001,6,3.37577500,3.64060700,0.65714700,0.36406000,0.29308600,0.29217200,0.07188900,0.00000000,0.00000000,0.01929700,0.00233300,0.01749800,0.00179900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.01716500,0.01368800,0.00000000,253.19073100,1.27835700,1.00000000,0.00000000,19.55421500,0.00000000,0.25112300,0.00682100,0.00682100,0.41243200,211.17425800,88.41959400,0.90816600,0.00000000,0.00000000
09/01/2001,6,3.37577500,3.64060700,0.65714700,0.36406000,0.29308600,0.29217200,0.07188900,0.00000000,0.00000000,0.01929700,0.00233300,0.01749800,0.00179900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.01716500,0.01368800,0.00000000,253.19073100,1.27835700,1.00000000,0.00000000,19.55421500,0.00000000,0.25112300,0.00682100,0.00682100,0.41243200,211.17425800,88.41959400,0.90816600,0.00000000,0.00000000
10/01/2001,7,3.53647500,6.30948900,1.19033700,0.63095000,0.55938800,0.55412700,0.07682200,0.00000000,0.00000000,0.03005100,0.00426000,0.02799700,0.00205400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29085700,0.02134200,0.00000000,252.40721900,1.31182800,1.00000000,0.00000000,30.48862900,0.00000000,0.25674700,0.01061400,0.01061400,0.57626800,244.17425800,88.41299400,0.91747800,0.00000000,0.00000000
10/01/2001,7,3.53647500,6.30948900,1.19033700,0.63095000,0.55938800,0.55412700,0.07682200,0.00000000,0.00000000,0.03005100,0.00426000,0.02799700,0.00205400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29085700,0.02134200,0.00000000,252.40721900,1.31182800,1.00000000,0.00000000,30.48862900,0.00000000,0.25674700,0.01061400,0.01061400,0.57626800,244.17425800,88.41299400,0.91747800,0.00000000,0.00000000
11/01/2001,8,3.69484800,10.30904100,1.98912900,1.03090000,0.95822500,0.94231000,0.08859400,0.00000000,0.00000000,0.04308800,0.00746900,0.04064300,0.00244500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53808800,0.02967400,0.00000000,251.66886900,1.36967000,1.00000000,0.00000000,42.39081700,0.00000000,0.27436300,0.01472700,0.01472700,0.86687900,277.17425800,88.34298700,0.93147900,0.00000000,0.00000000
11/01/2001,8,3.69484800,10.30904100,1.98912900,1.03090000,0.95822500,0.94231000,0.08859400,0.00000000,0.00000000,0.04308800,0.00746900,0.04064300,0.00244500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53808800,0.02967400,0.00000000,251.66886900,1.36967000,1.00000000,0.00000000,42.39081700,0.00000000,0.27436300,0.01472700,0.01472700,0.86687900,277.17425800,88.34298700,0.93147900,0.00000000,0.00000000
12/01/2001,9,3.87394800,17.57491900,3.42148700,1.75749000,1.68289600,1.62000400,0.11858700,0.00000000,0.00000000,0.05879000,0.01333100,0.05502300,0.00312500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78174000,0.03888700,0.00045400,250.93886600,1.41495400,1.00000000,0.00000000,55.55260000,0.64814500,0.31640800,0.01925600,0.01947800,1.33720900,310.17425800,88.20375100,0.94081200,0.00000000,0.00000000
12/01/2001,9,3.87394800,17.57491900,3.42148700,1.75749000,1.68289600,1.62000400,0.11858700,0.00000000,0.00000000,0.05879000,0.01333100,0.05502300,0.00312500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78174000,0.03888700,0.00045400,250.93886600,1.41495400,1.00000000,0.00000000,55.55260000,0.64814500,0.31640800,0.01925600,0.01947800,1.33720900,310.17425800,88.20375100,0.94081200,0.00000000,0.00000000
13/01/2001,10,4.00000000,26.82825300,5.23929300,2.68283000,2.60486400,2.46530000,0.16913000,0.00000000,0.00000000,0.07903700,0.02149000,0.07333700,0.00418000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.05727800,0.05105400,0.00106500,250.14188400,1.43646400,1.00000000,0.00000000,72.93425500,1.52071900,0.42352400,0.02520400,0.02572300,1.91739000,343.17425800,87.98815200,0.94480200,0.00000000,0.00000000
13/01/2001,10,4.00000000,26.82825300,5.23929300,2.68283000,2.60486400,2.46530000,0.16913000,0.00000000,0.00000000,0.07903700,0.02149000,0.07333700,0.00418000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.05727800,0.05105400,0.00106500,250.14188400,1.43646400,1.00000000,0.00000000,72.93425500,1.52071900,0.42352400,0.02520400,0.02572300,1.91739000,343.17425800,87.98815200,0.94480200,0.00000000,0.00000000
14/01/2001,11,4.17843800,38.06190700,7.44832300,3.80619000,3.72301900,3.47583100,0.24947400,0.00000000,0.00000000,0.10371100,0.03132100,0.09558800,0.00571000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.34445500,0.06623000,0.00168400,249.26067700,1.44328400,1.00000000,0.00000000,94.61383800,2.40514500,0.60403600,0.03257300,0.03338700,2.28352800,376.17425800,87.70582600,0.94601200,0.00000000,0.00000000
14/01/2001,11,4.17843800,38.06190700,7.44832300,3.80619000,3.72301900,3.47583100,0.24947400,0.00000000,0.00000000,0.10371100,0.03132100,0.09558800,0.00571000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.34445500,0.06623000,0.00168400,249.26067700,1.44328400,1.00000000,0.00000000,94.61383800,2.40514500,0.60403600,0.03257300,0.03338700,2.28352800,376.17425800,87.70582600,0.94601200,0.00000000,0.00000000
15/01/2001,12,4.31126300,53.33949300,10.46166300,5.33395000,5.24333200,4.82992600,0.38840600,0.00000000,0.00000000,0.13623300,0.04488400,0.12414700,0.00878100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.63553100,0.08461900,0.00229200,248.44265000,1.46712600,1.00000000,0.00000000,120.88421500,3.27440000,0.89097700,0.04142700,0.04252500,2.68684300,409.17425800,87.30727400,0.95004100,0.00000000,0.00000000
15/01/2001,12,4.31126300,53.33949300,10.46166300,5.33395000,5.24333200,4.82992600,0.38840600,0.00000000,0.00000000,0.13623300,0.04488400,0.12414700,0.00878100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.63553100,0.08461900,0.00229200,248.44265000,1.46712600,1.00000000,0.00000000,120.88421500,3.27440000,0.89097700,0.04142700,0.04252500,2.68684300,409.17425800,87.30727400,0.95004100,0.00000000,0.00000000
16/01/2001,13,4.44340500,64.74896900,12.69991500,6.47490000,6.37379300,5.80966800,0.51645400,0.00000000,0.00000000,0.17187300,0.05673000,0.15581000,0.01186800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.92161600,0.10606800,0.00289700,247.44506800,1.46896100,1.00000000,0.00000000,151.52624100,4.13919200,1.38716400,0.05165200,0.05302500,3.12299400,442.17425800,86.89247100,0.95033900,0.00000000,0.00000000
16/01/2001,13,4.44340500,64.74896900,12.69991500,6.47490000,6.37379300,5.80966800,0.51645400,0.00000000,0.00000000,0.17187300,0.05673000,0.15581000,0.01186800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.92161600,0.10606800,0.00289700,247.44506800,1.46896100,1.00000000,0.00000000,151.52624100,4.13919200,1.38716400,0.05165200,0.05302500,3.12299400,442.17425800,86.89247100,0.95033900,0.00000000,0.00000000
17/01/2001,14,4.58716500,88.35086600,17.36829000,8.83509000,8.72123500,7.81324300,0.83381300,0.00000000,0.00000000,0.22010800,0.07615500,0.19593100,0.01899800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.20623100,0.13107600,0.00355600,246.72108500,1.49479100,1.00000000,0.00000000,187.25101900,5.08000800,1.84447900,0.06343600,0.06510000,3.62897600,475.17425800,86.27569600,0.95435000,0.00000000,0.00000000
17/01/2001,14,4.58716500,88.35086600,17.36829000,8.83509000,8.72123500,7.81324300,0.83381300,0.00000000,0.00000000,0.22010800,0.07615500,0.19593100,0.01899800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.20623100,0.13107600,0.00355600,246.72108500,1.49479100,1.00000000,0.00000000,187.25101900,5.08000800,1.84447900,0.06343600,0.06510000,3.62897600,475.17425800,86.27569600,0.95435000,0.00000000,0.00000000
18/01/2001,15,4.72566500,113.86445700,22.41490300,11.38645000,11.25515100,9.92382700,1.23592500,0.00000000,0.00000000,0.27921500,0.09900300,0.24465500,0.02842700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.51586700,0.16285600,0.00419000,245.59812500,1.50228400,1.00000000,0.00000000,232.65076900,5.98640400,2.97790200,0.07820100,0.08013000,4.17766300,508.17425800,85.51301600,0.95545300,0.00000000,0.00000000
