Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.19953600,0.14762600,0.14702700,0.15800000,0.17700000,0.17701500,0.18702600,0.20206300,0.22493100,21.10230100,14.06834700,6.75250200,14.00000000,14.00000000,14.00044700,5.99750500,6.22313400,9.34086600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
06/11/1985,9,4.00000000,6.33013400,1.20614900,0.63301000,0.57490400,0.56758100,0.06366300,0.00000000,0.00000000,0.03764000,0.00476100,0.03549100,0.00197300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26822600,0.02558300,0.00014300,25.30574200,1.38727900,1.00000000,0.00000000,45.60320800,0.25526700,0.26722100,11.88313200,1.00000000,1.00000000,0.01271000,0.01278100,0.15676200,0.01375200,0.00082000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01457100,150.72488400,0.01189700,0.00198900,0.00990800,0.54560100,0.17601600,0.16419800,0.14937100,0.15800000,0.17700000,0.17715100,0.18726200,0.20259100,0.22433000,24.23193700,17.82640100,6.99204700,14.00000000,14.00000000,14.00566800,8.28617700,9.06008100,13.53024500,0.02180500,0.01189700,0.18194100,1.95738700,0.93526600,1.00000000,107.93772900,1.00000000
07/11/1985,10,4.12895800,9.87164200,1.91330100,0.98716000,0.92790500,0.91166000,0.07373500,0.00000000,0.00000000,0.05089400,0.00785000,0.04838400,0.00233400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45104300,0.03310400,0.00014300,23.36013700,1.46157600,1.00000000,0.00000000,59.00947400,0.25526700,0.28370400,11.60866700,1.00000000,1.00000000,0.01641600,0.01648600,0.09111800,0.03295600,0.00668300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.03963900,160.33223300,0.01635100,0.00585400,0.01049700,0.60902200,0.15672800,0.16381000,0.14959700,0.15800000,0.17700000,0.17716600,0.18728900,0.20264600,0.22426600,24.30431700,17.83561900,7.01652200,14.00000000,14.00000000,14.00634500,8.43746600,9.18434800,13.71132500,0.02684900,0.01635100,0.35415100,0.81408500,0.94913000,1.00000000,119.54639500,1.00000000
08/11/1985,11,4.24491800,13.99745000,2.73550500,1.39975000,1.33863000,1.30791200,0.08896200,0.00000000,0.00000000,0.06492700,0.01170200,0.06194200,0.00276800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62963800,0.04131400,0.00017800,23.14233600,1.49931500,1.00000000,0.00000000,73.64279900,0.31731100,0.32858900,12.25993700,1.00000000,1.00000000,0.02044500,0.02053200,0.09697600,0.03297600,0.01077000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.04374600,169.61010900,0.01790100,0.00637000,0.01153100,0.60821400,0.15497900,0.16337000,0.14981200,0.15800000,0.17700000,0.17718200,0.18731700,0.20269900,0.22420200,24.33697100,17.80922700,7.03996400,14.00000000,14.00000000,14.00703500,8.57440400,9.28816500,13.86246300,0.02943300,0.01790100,0.41258100,0.91460600,0.95501900,1.00000000,131.80633300,1.00000000
09/11/1985,12,4.35727900,19.35206200,3.78687700,1.93521000,1.87141400,1.80181300,0.11365000,0.00000000,0.00000000,0.08064700,0.01665100,0.07649800,0.00335900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81825200,0.05057000,0.00065200,22.92433900,1.51270700,1.00000000,0.00000000,90.14325500,1.16142700,0.39644500,11.87943000,1.00000000,0.99227600,0.02496800,0.02528600,0.10346500,0.03476000,0.01719600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.05195500,178.50515500,0.02069200,0.00741600,0.01327700,0.60915500,0.15324100,0.16286000,0.15001700,0.15800000,0.17700000,0.17719700,0.18734400,0.20275100,0.22413900,24.33323500,17.74474900,7.06270200,14.00000000,14.00000000,14.00773900,8.69829100,9.37472800,13.98833400,0.03396900,0.02069200,0.53546100,1.06632500,0.95694400,1.00000000,143.68576300,1.00000000
10/11/1985,13,4.47472100,27.61336300,5.41450400,2.76134000,2.69380200,2.56016500,0.16053700,0.00000000,0.00000000,0.09938000,0.02415500,0.09341500,0.00456300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00101300,0.06065800,0.00114700,28.29679200,1.54002100,1.00000000,0.00000000,108.12493300,2.04371600,0.50646200,12.41663900,1.00000000,1.00000000,0.02987400,0.03043000,0.39434400,0.08012800,0.01333900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.09346700,190.74831100,0.02627000,0.01091400,0.01535600,0.63109400,0.20183300,0.16732400,0.15030100,0.15800000,0.17700000,0.17721200,0.18737100,0.20280300,0.22407600,23.70583700,18.21196000,7.10149800,14.00000000,14.00000000,14.00845400,8.81031700,9.44758700,14.09369000,0.04162600,0.02627000,0.82613000,3.48551600,0.96062400,1.00000000,156.10240100,1.00000000
11/11/1985,14,4.59295100,38.27503400,7.51719400,3.82750000,3.75458100,3.52965700,0.23295500,0.00000000,0.00000000,0.12220400,0.03446300,0.11351800,0.00665400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.19203800,0.07250600,0.00164500,23.91134600,1.56562900,1.00000000,0.00000000,129.24488100,2.93192600,0.71540500,12.49997200,1.00000000,1.00000000,0.03560400,0.03639700,0.19227700,0.06990700,0.05136900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.12127500,202.30779000,0.03318100,0.01605900,0.01712200,0.65962100,0.15837200,0.16641300,0.15057100,0.15800000,0.17700000,0.17722800,0.18739900,0.20285400,0.22401300,23.60455100,18.06114600,7.14531200,14.00000000,14.00000000,14.00918000,8.91157000,9.50871000,14.18177700,0.05030300,0.03318100,1.06616700,1.69036000,0.96379400,1.00000000,168.60237300,1.00000000
12/11/1985,15,4.71168600,49.33264300,9.69487900,4.93326000,4.85283300,4.52016700,0.32187900,0.00000000,0.00000000,0.14668000,0.04516400,0.13492700,0.00908600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.38434500,0.08591800,0.00214500,32.41515600,1.57041400,1.00000000,0.00000000,153.15117100,3.82393300,1.03812500,12.55341000,1.00000000,1.00000000,0.04204900,0.04307600,0.70309200,0.10491700,0.04142100,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.14633800,202.30779000,0.03524600,0.01467100,0.02057500,0.63141200,0.22026000,0.18846100,0.15145500,0.15800000,0.17700000,0.17724300,0.18742600,0.20290400,0.22395100,21.47844900,19.84095000,7.27671600,14.00000000,14.00000000,14.00991600,9.00304000,9.56129600,14.25668800,0.05582000,0.03524600,1.10576100,5.31269500,0.96435800,1.00000000,181.15578300,1.00000000
13/11/1985,16,4.81408200,64.61207400,12.71596100,6.46121000,6.37107000,5.87974100,0.46515000,0.00000000,0.00000000,0.17804800,0.06024600,0.16112200,0.01370000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.57747500,0.10109700,0.00257700,27.53518700,1.59373000,1.00000000,0.00000000,180.20942600,4.59318300,1.43439900,10.82583400,1.00000000,1.00000000,0.04929200,0.05051700,0.39938700,0.10875200,0.10065200,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.20940400,202.30779000,0.04654000,0.02414900,0.02239100,0.67516700,0.17236900,0.18613900,0.15226700,0.15800000,0.17700000,0.17725900,0.18745400,0.20295300,0.22388900,21.36289400,19.49332000,7.41762400,14.00000000,14.00000000,14.01066200,9.08564000,9.60476900,14.31842400,0.06893100,0.04654000,1.52794300,2.91417200,0.96698400,1.00000000,191.98161700,1.00000000
14/11/1985,17,4.92923600,82.80102600,16.30965000,8.28010000,8.17722300,7.47107800,0.66134900,0.00000000,0.00000000,0.21136600,0.07849400,0.18703600,0.02046700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.74402600,0.11562300,0.00306200,27.12292700,1.61763300,1.00000000,0.00000000,206.10167700,5.45828700,2.07286000,12.17478500,1.00000000,1.00000000,0.05617200,0.05761600,0.37419800,0.12661000,0.12117700,0.00000100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.24778800,202.30779000,0.05168700,0.02861600,0.02307100,0.69139200,0.16957500,0.18373000,0.15299500,0.15800000,0.17700000,0.17727400,0.18748200,0.20300100,0.22382800,21.21361900,19.12952600,7.56497800,14.00000000,14.00000000,14.01141600,9.16019500,9.64139400,14.36999300,0.07475800,0.05168700,1.81889500,2.74681800,0.96947900,1.00000000,204.15640100,1.00000000
15/11/1985,18,5.00000000,103.51238600,19.01502700,10.35124000,8.84434400,9.25971400,0.86853400,0.04243600,0.00000000,0.25238500,0.08987200,0.21859900,0.02899900,0.00028900,0.00000000,0.00000000,0.00000000,0.00000000,2.93133000,0.13365000,0.00353700,26.67477800,1.63561000,1.00000000,0.00000000,238.23518100,6.30420900,2.94718800,11.90485400,1.00000000,1.00000000,0.06464100,0.06629400,0.34749600,0.15072500,0.15055200,0.00000100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30127900,202.30779000,0.05255300,0.03480800,0.01774500,0.74758000,0.16653400,0.18114100,0.15364000,0.15800000,0.17700000,0.17729000,0.18751000,0.20304900,0.22376800,21.04927400,18.77485700,7.71536400,14.00000000,14.00000000,14.01217800,9.22746100,9.67209000,14.41281400,0.07029800,0.05255300,2.07113600,2.38886000,0.97123200,1.00000000,216.06125600,1.00000000
