ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = j2ki02
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     05/04/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           30.7          1.000            0.0              ?
     06/04/1988               1          1.999            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.506          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001         50.000           30.7          1.000            0.0          0.000
     06/04/1988               1          1.999            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.506          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001         50.000           30.7          1.000            0.0          0.000
     07/04/1988               2          2.000            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.097          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         50.000           30.5          1.000            0.0          0.000
     07/04/1988               2          2.000            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.097          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         50.000           30.5          1.000            0.0          0.000
     08/04/1988               3          2.334            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        109.050          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         83.000           30.2          1.000            0.0          0.000
     08/04/1988               3          2.334            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        109.050          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         83.000           30.2          1.000            0.0          0.000
     09/04/1988               4          2.677            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        105.613          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.101        113.497           29.9          1.000            0.0          0.000
     09/04/1988               4          2.677            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        105.613          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.101        113.497           29.9          1.000            0.0          0.000
     10/04/1988               5          3.000            0.4           0.07           0.04           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000        104.566          1.700          1.000          0.000          3.800          0.000          0.000          0.000          0.000          0.194        146.497           29.6          0.977            0.0          0.000
     10/04/1988               5          3.000            0.4           0.07           0.04           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000        104.566          1.700          1.000          0.000          3.800          0.000          0.000          0.000          0.000          0.194        146.497           29.6          0.977            0.0          0.000
     11/04/1988               6          3.350            0.6           0.09           0.06           0.03           0.03           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.746          0.003          0.000        104.295          1.150          1.000          0.000         14.136          0.772          0.250          0.002          0.002          0.355        179.497           29.3          0.862            0.0          0.000
     11/04/1988               6          3.350            0.6           0.09           0.06           0.03           0.03           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.746          0.003          0.000        104.295          1.150          1.000          0.000         14.136          0.772          0.250          0.002          0.002          0.355        179.497           29.3          0.862            0.0          0.000
     12/04/1988               7          3.642            1.0           0.17           0.10           0.08           0.07           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.993          0.006          0.000        104.026          1.181          1.000          0.000         27.246          0.772          0.251          0.003          0.003          0.680        212.497           29.1          0.875            0.0          0.000
     12/04/1988               7          3.642            1.0           0.17           0.10           0.08           0.07           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.993          0.006          0.000        104.026          1.181          1.000          0.000         27.246          0.772          0.251          0.003          0.003          0.680        212.497           29.1          0.875            0.0          0.000
     13/04/1988               8          3.973            1.8           0.34           0.18           0.16           0.16           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.217          0.009          0.000        103.755          1.262          1.000          0.000         41.225          0.772          0.256          0.004          0.005          1.145        245.497           28.9          0.903            0.0          0.000
     13/04/1988               8          3.973            1.8           0.34           0.18           0.16           0.16           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.217          0.009          0.000        103.755          1.262          1.000          0.000         41.225          0.772          0.256          0.004          0.005          1.145        245.497           28.9          0.903            0.0          0.000
     14/04/1988               9          4.000            3.1           0.60           0.31           0.29           0.28           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.472          0.013          0.000        103.482          1.308          1.000          0.000         59.554          0.772          0.272          0.006          0.007          1.567        278.497           28.6          0.916            0.0          0.000
     14/04/1988               9          4.000            3.1           0.60           0.31           0.29           0.28           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.472          0.013          0.000        103.482          1.308          1.000          0.000         59.554          0.772          0.272          0.006          0.007          1.567        278.497           28.6          0.916            0.0          0.000
     15/04/1988              10          4.311            5.0           0.97           0.50           0.48           0.46           0.03           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.737          0.018          0.000        103.198          1.345          1.000          0.000         81.965          0.793          0.311          0.009          0.009          2.125        311.497           28.4          0.926            0.0          0.000
     15/04/1988              10          4.311            5.0           0.97           0.50           0.48           0.46           0.03           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.737          0.018          0.000        103.198          1.345          1.000          0.000         81.965          0.793          0.311          0.009          0.009          2.125        311.497           28.4          0.926            0.0          0.000
