Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
16/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.17009400,0.21887800,0.24712600,0.27267500,0.22181900,0.19911300,0.18508000,0.19498100,21.42798600,13.97535700,7.14450000,14.32449400,14.72203300,14.63670300,5.89181900,6.22103700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
04/01/1986,18,4.96716600,39.13613900,7.70647100,3.91361000,3.86555100,3.52273900,0.31818100,0.00000000,0.00000000,0.08722800,0.03592200,0.07676600,0.00889000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.82139100,0.04847100,0.00127500,66.80998600,1.58373000,1.00000000,0.00000000,218.33972200,5.74156000,2.63803900,10.94511800,1.00000000,1.00000000,0.02394400,0.02456600,3.66726000,0.01677600,0.02343200,0.02279500,0.04372600,0.00020200,-0.00000000,-0.00000000,-0.00000000,0.10693100,561.11451600,0.02011300,0.00579800,0.01431600,0.58419900,0.21175000,0.24021900,0.24749400,0.25580900,0.23850900,0.20311400,0.18666800,0.19468300,23.46609100,15.10285900,10.48246200,17.31231900,19.16751700,18.43245700,9.12300300,9.70390400,0.03442900,0.02011300,0.73923600,25.35248200,0.96588200,1.00000000,210.50381200,1.00000000
05/01/1986,19,5.00000000,48.13178700,8.88062000,4.81318000,4.15467600,4.29392900,0.41266300,0.01935200,0.00000000,0.10258300,0.04094200,0.08830500,0.01235200,0.00011000,0.00000000,0.00000000,0.00000000,0.00000000,2.98977800,0.05510700,0.00146100,66.25583600,1.60243200,1.00000000,0.00000000,248.23031300,6.58219800,3.58312200,11.93379400,1.00000000,1.00000000,0.02717700,0.02788800,3.68709100,0.02254200,0.03187800,0.03093100,0.06055200,0.00181300,-0.00000000,-0.00000000,-0.00000000,0.14771600,593.29700200,0.02044700,0.00796700,0.01248000,0.62098200,0.21010800,0.23914300,0.24619900,0.25416100,0.23881100,0.20341400,0.18675900,0.19467100,23.50277300,15.04142700,10.39320900,17.18936700,19.18694700,18.46578000,9.20412500,9.71741700,0.03292700,0.02044700,0.89956500,22.45370300,0.96791400,1.00000000,222.43760600,1.00000000
06/01/1986,20,5.05187500,58.20360800,10.19566700,5.82036000,4.47873700,5.14398800,0.52963300,0.04330900,0.00000000,0.11989900,0.04501200,0.10144200,0.01612700,0.00025500,0.00000000,0.00000000,0.00000000,0.00000000,3.17337500,0.06304400,0.00166000,65.67955400,1.60906300,1.00000000,0.00000000,283.98160100,7.47630800,4.64711100,12.69289600,1.00000000,1.00000000,0.03103000,0.03183400,3.71044200,0.02470700,0.03365600,0.03303200,0.06474000,0.00541300,-0.00000000,-0.00000000,-0.00000000,0.16154900,625.61894600,0.02146800,0.00870100,0.01276700,0.62707500,0.21068600,0.23629100,0.24450500,0.25261100,0.23901400,0.20371600,0.18685100,0.19465800,23.75895700,14.77072000,10.28915200,17.07429500,19.19501500,18.49771700,9.27946900,9.72828600,0.03423400,0.02146800,1.00718200,23.13287200,0.96860600,1.00000000,235.13050200,1.00000000
07/01/1986,21,5.08088800,68.86032000,11.58865500,6.88603000,4.82145100,6.02919900,0.66663500,0.07137000,0.00000000,0.13923000,0.04868700,0.11629400,0.02017300,0.00044600,0.00000000,0.00000000,0.00000000,0.00000000,3.36865000,0.07237400,0.00184500,75.03834200,1.60685700,1.00000000,0.00000000,326.00714100,8.30884700,5.96433600,11.81880900,1.00000000,1.00000000,0.03554000,0.03642900,4.56501600,0.03000100,0.03210500,0.03469400,0.05488400,0.00853800,-0.00000000,-0.00000000,-0.00000000,0.16022200,658.22490400,0.02309600,0.00822000,0.01487600,0.60823900,0.24654900,0.25402000,0.27321500,0.25745900,0.23942700,0.20402300,0.18694400,0.19464600,19.66451500,16.11249500,12.31450800,17.52549900,19.21523900,18.52841800,9.34941200,9.73699600,0.03797200,0.02309600,1.06567100,30.36292900,0.96837800,1.00000000,246.94931100,1.00000000
08/01/1986,22,5.11043400,80.94722900,13.17046000,8.09472000,5.21067600,7.01487900,0.83836200,0.10654300,0.00000000,0.16087100,0.05262900,0.13217300,0.02541700,0.00071700,0.00000000,0.00000000,0.00000000,0.00000000,3.55047800,0.08195500,0.00203300,70.05672800,1.61275900,1.00000000,0.00000000,369.16496400,9.15669800,7.50715600,12.03619500,1.00000000,1.00000000,0.04014900,0.04112400,4.31386400,0.02241000,0.03646200,0.03791200,0.06522300,0.01673400,-0.00000000,-0.00000000,-0.00000000,0.17874200,691.10014300,0.02568100,0.00909200,0.01658900,0.60754900,0.20738400,0.24963500,0.26399600,0.25805700,0.23981900,0.20433500,0.18703800,0.19463400,20.21260500,15.64470400,11.90850800,17.58374800,19.22391500,18.55803500,9.41431800,9.74395800,0.04226900,0.02568100,1.20869100,29.17123700,0.96898500,1.00000000,258.98550600,1.00000000
09/01/1986,23,5.14021400,90.61406600,14.42978400,9.06141000,5.51926000,7.78522200,0.98809100,0.13721000,0.00000000,0.18205200,0.05586200,0.14860800,0.02968300,0.00094900,0.00000000,0.00000000,0.00000000,0.00000000,3.73565000,0.09262800,0.00222200,84.08591100,1.60435100,1.00000000,0.00000000,417.24515700,10.01124900,9.44101700,12.13131200,1.00000000,1.00000000,0.04525800,0.04631800,5.61243100,0.01701400,0.01951000,0.02098700,0.03879700,0.01220200,-0.00000000,-0.00000000,-0.00000000,0.10851000,724.10014300,0.02451900,0.00507400,0.01944500,0.55770500,0.24983000,0.26594600,0.28547900,0.28522400,0.24258700,0.20469300,0.18713300,0.19462300,14.98227700,15.77293000,13.83371700,20.27440600,19.40684500,18.59053600,9.47455700,9.74950300,0.04396400,0.02451900,0.96668400,49.99967300,0.96811600,1.00000000,271.11681800,1.00000000
10/01/1986,24,5.16948100,105.91078400,16.43715300,10.59108000,6.01301300,8.98901700,1.24524200,0.18988000,0.00000000,0.20928600,0.06040700,0.16808400,0.03679900,0.00134800,0.00000000,0.00000000,0.00000000,0.00000000,3.92228600,0.10437900,0.00240900,79.28410500,1.61032700,1.00000000,0.00000000,470.17552600,10.85106100,11.12715000,11.92206900,1.00000000,1.00000000,0.05085100,0.05199400,5.32175000,0.02152700,0.03082600,0.03935600,0.07275500,0.02803300,0.00005200,-0.00000000,-0.00000000,0.19254900,733.10671000,0.03189100,0.00904300,0.02284800,0.58260500,0.21415600,0.24619000,0.28557300,0.28531300,0.24524200,0.20510000,0.18723000,0.19461200,15.61893000,14.55417400,13.87681000,20.33164400,19.56519100,18.62436700,9.53048900,9.75390300,0.05473900,0.03189100,1.52967200,42.27778600,0.96873600,1.00000000,283.03888700,1.00000000
11/01/1986,25,5.20003000,123.74728400,18.78013100,12.37473000,6.58959200,10.36525000,1.56908100,0.25620800,0.00000000,0.24035400,0.06587700,0.18911700,0.04604900,0.00187600,0.00000000,0.00000000,0.00000000,0.00000000,4.10570200,0.11693900,0.00260400,75.79573400,1.61723100,1.00000000,0.00000000,526.75170100,11.72768900,14.02299800,12.44471500,1.00000000,1.00000000,0.05679300,0.05802000,5.03529900,0.01748200,0.03946500,0.04598000,0.08663600,0.03610400,0.00014700,-0.00000000,-0.00000000,0.22581300,742.41859200,0.03665800,0.01056300,0.02609400,0.58416800,0.18855200,0.24960500,0.27770100,0.28030800,0.24713800,0.20554500,0.18732900,0.19460100,16.04586200,14.56612100,13.38718400,19.92190600,19.65467300,18.65902500,9.58244900,9.75738000,0.06275200,0.03665800,1.78365000,39.77271700,0.96943800,1.00000000,295.48360200,1.00000000
12/01/1986,26,5.23075900,140.51992200,20.98035100,14.05199000,7.12991000,11.63138400,1.89590900,0.32314900,0.00000000,0.27402000,0.07141600,0.21223500,0.05577200,0.00244400,0.00000000,0.00000000,0.00000000,0.00000000,4.29715900,0.13114800,0.00279900,74.11861200,1.61829200,1.00000000,0.00000000,590.75492800,12.60948600,17.66983400,12.51808400,1.00000000,1.00000000,0.06347000,0.06478000,4.89242400,0.01544700,0.04020000,0.04473800,0.08518300,0.03764200,0.00028400,-0.00000000,-0.00000000,0.22349400,752.05327700,0.03933800,0.01042100,0.02891600,0.57634100,0.18211400,0.24959800,0.27197200,0.27611800,0.24848100,0.20601400,0.18743000,0.19459100,16.50654600,14.40127800,13.01122800,19.56449100,19.69663800,18.69361100,9.63075300,9.76010900,0.06825400,0.03933800,1.67726400,36.71643500,0.96954500,1.00000000,308.00168600,1.00000000
13/01/1986,27,5.26126600,161.79697800,23.77843600,16.17970000,7.81779300,13.20638600,2.34012400,0.41413300,0.00000000,0.31392000,0.07814400,0.23815800,0.06872400,0.00321100,0.00000000,0.00000000,0.00000000,0.00000000,4.48974500,0.14662500,0.00299400,72.85926400,1.62427300,1.00000000,0.00000000,660.47087500,13.48490100,21.35032700,12.42750000,1.00000000,1.00000000,0.07068900,0.07207900,4.78303500,0.02085700,0.05749700,0.06101500,0.11790400,0.05455500,0.00068400,-0.00000000,-0.00000000,0.31251300,762.02119000,0.04677000,0.01455000,0.03222000,0.59210200,0.17969300,0.24942500,0.26612000,0.27219400,0.24930800,0.20649900,0.18753300,0.19458100,16.94988300,14.22228200,12.63004600,19.22001500,19.69261700,18.72701800,9.67569300,9.76223700,0.07899000,0.04677000,2.12770600,32.56471100,0.97013800,1.00000000,320.42918600,1.00000000
14/01/1986,28,5.29244900,185.88174100,26.94787500,18.58817000,8.59695400,14.95022200,2.87667100,0.52402800,0.00000000,0.35879400,0.08585300,0.26606600,0.08447800,0.00415900,0.00000000,0.00000000,0.00000000,0.00000000,4.68093700,0.16319300,0.00319200,71.69571300,1.63038100,1.00000000,0.00000000,735.10186700,14.37971300,26.35275100,12.70286100,1.00000000,1.00000000,0.07835600,0.07982600,4.68429300,0.02493600,0.06985800,0.07038000,0.13867100,0.06673400,0.00127900,-0.00000000,-0.00000000,0.37186000,772.32540100,0.05274000,0.01730700,0.03543200,0.59814500,0.17901600,0.24930100,0.26011800,0.26848400,0.24972000,0.20698800,0.18763800,0.19457100,17.37760700,14.04014900,12.24250500,18.88630900,19.65083300,18.75811000,9.71753900,9.76388100,0.08817200,0.05274000,2.40847600,30.33940900,0.97073200,1.00000000,333.13204700,1.00000000
15/01/1986,29,5.32237400,214.14057300,30.67128900,21.41406000,9.51230200,16.95264800,3.54535200,0.66098700,0.00000000,0.41117500,0.09503100,0.29700000,0.10445300,0.00537700,0.00000000,0.00000000,0.00000000,0.00000000,4.87636600,0.18138500,0.00338300,70.58409500,1.63739800,1.00000000,0.00000000,817.05078300,15.23843400,32.39493900,12.19049800,1.00000000,1.00000000,0.08670200,0.08824500,4.59258600,0.03471200,0.09402300,0.09340000,0.18534700,0.09210000,0.00254800,-0.00000000,-0.00000000,0.50213000,782.96141600,0.06173100,0.02337100,0.03836000,0.61674700,0.17933900,0.24655500,0.25584800,0.26502400,0.24973600,0.20747100,0.18774600,0.19456200,17.78170400,13.73336000,11.94437200,18.56662400,19.57296900,18.78563700,9.75654200,9.76513700,0.10009200,0.06173100,2.82588300,25.84611700,0.97140000,1.00000000,345.32254500,1.00000000
16/01/1986,30,5.35183900,245.71371500,34.82913800,24.57137000,10.53519100,19.13392800,4.33690700,0.82311300,0.00000000,0.48143800,0.10488400,0.34694500,0.12327600,0.00654100,0.00000000,0.00000000,0.00000000,0.00000000,5.21499100,0.21520300,0.00363400,69.41869700,1.61217500,1.00000000,0.00000000,969.38332700,16.37094700,39.92512900,12.00297200,1.00000000,1.00000000,0.10201500,0.10364500,4.49982900,0.03978100,0.10305800,0.10252200,0.20399500,0.10406000,0.00399100,-0.00000000,-0.00000000,0.55740700,793.91873700,0.08030600,0.02593400,0.05437200,0.59628100,0.17974500,0.24296500,0.25243000,0.26190500,0.24948400,0.20793800,0.18785500,0.19455300,18.11755400,13.36377600,11.67123100,18.23470700,19.44160800,18.80408700,9.79293200,9.76608300,0.13467800,0.08030600,3.15731400,25.48832400,0.96892600,1.00000000,357.32551600,1.00000000
17/01/1986,31,5.37983200,282.62625900,39.68705900,28.26263000,11.73223400,21.57266700,5.35128100,1.03087600,0.00000000,0.56670400,0.11620200,0.40467400,0.14875700,0.00813400,0.00000000,0.00000000,0.00000000,0.00000000,5.54840700,0.25212500,0.00398900,72.18671000,1.60505100,1.00000000,0.00000000,1135.69898600,17.97014300,48.83904300,11.40318500,1.00000000,1.00000000,0.11844000,0.12019700,4.72477100,0.07642300,0.10341800,0.10137800,0.20097500,0.10469500,0.00539200,-0.00000000,-0.00000000,0.59228200,805.18361800,0.09679300,0.02816400,0.06862900,0.58512800,0.21544100,0.24209000,0.25007600,0.25919700,0.24907500,0.20838500,0.18796700,0.19454500,18.05277800,13.20319300,11.44659700,17.91865700,19.28377500,18.81451000,9.82691500,9.76678300,0.16542200,0.09679300,3.69125400,29.44599900,0.96818900,1.00000000,368.72870100,1.00000000
18/01/1986,32,5.40776500,322.89930400,44.99049000,32.28993000,13.03778000,24.12438400,6.55160100,1.27672500,0.00000000,0.66103500,0.12853300,0.46617600,0.17919900,0.01006000,0.00000000,0.00000000,0.00000000,0.00000000,5.86516200,0.29050200,0.00434400,67.66249800,1.60472600,1.00000000,0.00000000,1308.56585600,19.56593000,60.26217700,11.37887800,1.00000000,1.00000000,0.13519500,0.13707100,4.36918000,0.04129300,0.09600900,0.09530900,0.18937000,0.10038100,0.00676400,-0.00000000,-0.00000000,0.52912600,816.74063400,0.10689400,0.02449500,0.08239900,0.56470100,0.18220800,0.23813800,0.24742200,0.25678400,0.24857100,0.20881000,0.18808100,0.19453700,18.27861600,12.77839600,11.18412700,17.57845700,19.07579800,18.80947300,9.85868800,9.76728900,0.18929300,0.10689400,4.02730500,33.25485700,0.96815500,1.00000000,380.10757900,1.00000000
19/01/1986,33,5.43741600,371.52734000,51.40123100,37.15273000,14.61643000,27.08417400,8.10561100,1.59501600,0.00000000,0.77177600,0.14340100,0.53391900,0.21914200,0.01262200,0.00000000,0.00000000,0.00000000,0.00000000,6.18124200,0.33162400,0.00472000,66.57115000,1.61001300,1.00000000,0.00000000,1493.80281700,21.25987200,73.77928900,12.07877100,1.00000000,1.00000000,0.15279500,0.15479200,4.29101900,0.05098700,0.11547000,0.11553900,0.23034900,0.12389500,0.01068800,-0.00000000,-0.00000000,0.64692900,828.56468900,0.12586700,0.02973700,0.09613000,0.56697600,0.18176400,0.23458300,0.24463900,0.25434100,0.24786300,0.20919900,0.18819600,0.19452900,18.42134100,12.35961200,10.90223200,17.20817000,18.82246200,18.78779400,9.88843000,9.76764200,0.22199700,0.12586700,4.86280400,32.25452800,0.96870400,1.00000000,392.18635000,1.00000000
20/01/1986,34,5.46711800,427.29854600,58.75931900,42.72985000,16.42764700,30.34352100,10.00425500,1.98389500,0.00000000,0.90298100,0.16108700,0.61077700,0.26970300,0.01591100,0.00000000,0.00000000,0.00000000,0.00000000,6.51676300,0.37787700,0.00509600,65.39779100,1.61634100,1.00000000,0.00000000,1702.14687100,22.95673400,91.27940400,12.09959800,1.00000000,1.00000000,0.17216200,0.17426900,4.20993300,0.07051200,0.15717800,0.15821600,0.31654400,0.17245500,0.01872300,-0.00000000,-0.00000000,0.89362800,840.61398200,0.14917700,0.04069300,0.10848400,0.57896600,0.18081800,0.23098800,0.24158800,0.25162100,0.24684100,0.20952600,0.18831400,0.19452200,18.48269500,11.92781900,10.59759900,16.79555500,18.51862700,18.74533800,9.91629000,9.76787800,0.25766100,0.14917700,5.57712100,26.27413300,0.96934900,1.00000000,404.28594800,1.00000000
21/01/1986,35,5.49867200,491.78306000,67.27103400,49.17831000,18.52278100,33.94884100,12.33760300,2.46180900,0.00000000,1.04848700,0.18114800,0.69153400,0.32993700,0.01989900,0.00000000,0.00000000,0.00000000,0.00000000,6.85286300,0.42629700,0.00549700,64.00746000,1.62218800,1.00000000,0.00000000,1920.25543400,24.75941300,112.66053000,12.85413200,1.00000000,1.00000000,0.19196400,0.19418100,4.11596000,0.07308100,0.16199500,0.16388800,0.32899800,0.18138300,0.02444600,-0.00000000,-0.00000000,0.93379100,852.85077700,0.16589000,0.04202900,0.12386100,0.57252600,0.17953500,0.22763500,0.23865900,0.24899000,0.24571800,0.20979900,0.18843200,0.19451500,18.48105000,11.49304200,10.28411900,16.35973700,18.17409900,18.67762600,9.94239500,9.76802300,0.28975200,0.16589000,6.44845100,28.42344500,0.96993200,1.00000000,417.14007900,1.00000000
22/01/1986,36,5.52961700,548.23643800,74.71201400,54.82364000,20.34869700,36.96236300,14.49688300,2.90407100,0.00000000,1.19425800,0.19986300,0.77658500,0.38631300,0.02372300,0.00000000,0.00000000,0.00000000,0.00000000,7.20992300,0.47917900,0.00588900,62.60215800,1.62065800,1.00000000,0.00000000,2158.46316300,26.52728700,138.93696600,12.60595100,1.00000000,1.00000000,0.21304900,0.21536300,4.02425100,0.04818500,0.10717300,0.10890200,0.21931600,0.12217500,0.02014900,-0.00000000,-0.00000000,0.62590000,865.27130400,0.16484800,0.02777100,0.13707700,0.54598900,0.17824400,0.22506300,0.23643500,0.24703500,0.24485000,0.21006600,0.18855100,0.19450800,18.45540800,11.08693900,9.99010600,15.94473200,17.82031400,18.58723600,9.96685900,9.76810000,0.30192400,0.16484800,5.64533800,36.29694100,0.96978100,1.00000000,429.74603100,1.00000000
23/01/1986,37,5.55963300,618.84778600,84.03357300,61.88478000,22.63817400,40.56168000,17.34607800,3.48764200,0.00000000,1.35992400,0.22184500,0.86473700,0.45836000,0.02868600,0.00000000,0.00000000,0.00000000,0.00000000,7.56008800,0.53149000,0.00627000,61.52646400,1.62700600,1.00000000,0.00000000,2394.09710200,28.24206200,163.25318900,12.22732700,1.00000000,1.00000000,0.23336500,0.23576500,3.96034000,0.06136000,0.13773900,0.14049400,0.28379500,0.15932100,0.03164300,-0.00000000,-0.00000000,0.81435300,877.82179000,0.18804800,0.03554400,0.15250400,0.55218500,0.17668700,0.22235400,0.23400100,0.24484000,0.24377100,0.21025500,0.18867200,0.19450200,18.37304300,10.65835400,9.67292500,15.48594400,17.41827600,18.46253400,9.98981800,9.76812700,0.34055200,0.18804800,7.06113500,34.33953600,0.97040500,1.00000000,441.97335700,1.00000000
24/01/1986,38,5.58872600,687.83621900,93.13589700,68.78362000,24.86951600,43.91524100,20.26553800,4.08560300,0.00000000,1.53184300,0.24487600,0.95114100,0.53780400,0.03426500,0.00000000,0.00000000,0.00000000,0.00000000,7.89973600,0.58159100,0.00663900,68.40338500,1.63541100,1.00000000,0.00000000,2619.77972100,29.90411800,195.33871500,11.85141600,1.00000000,1.00000000,0.25233100,0.25480900,4.53680900,0.15074000,0.15108400,0.13396100,0.26180500,0.14781000,0.03499200,-0.00000000,-0.00000000,0.88039200,890.47458800,0.19539400,0.03909900,0.15629500,0.55558700,0.23559100,0.23581000,0.23495100,0.24301100,0.24273500,0.21040400,0.18879200,0.19449600,16.77433800,11.29792200,9.55178300,15.12493500,17.08858100,18.34900700,10.01134700,9.76812100,0.35168900,0.19539400,6.89884300,35.55091300,0.97121300,1.00000000,453.82477400,1.00000000
25/01/1986,39,5.61899700,776.21738900,104.81152100,77.62174000,27.73635500,48.02401700,24.16654400,4.88460400,0.00000000,1.72405800,0.27275600,1.03488700,0.63857000,0.04145100,0.00000000,0.00000000,0.00000000,0.00000000,8.22894200,0.62854800,0.00702300,64.15493000,1.64647300,1.00000000,0.00000000,2831.29738500,31.63350100,228.21551500,12.33148600,1.00000000,1.00000000,0.26968100,0.27224100,4.22585700,0.15973000,0.21999400,0.20474100,0.39681800,0.22497700,0.06275000,-0.00000000,-0.00000000,1.26900900,903.11951100,0.22058500,0.05506800,0.16551700,0.57131300,0.20489100,0.22937400,0.23317700,0.24060500,0.24130700,0.21039300,0.18891300,0.19449100,16.53144500,10.67844000,9.28041900,14.68813100,16.68824400,18.18607900,10.03156000,9.76809100,0.38610200,0.22058500,8.83811700,29.43131400,0.97224200,1.00000000,466.15625900,1.00000000
26/01/1986,40,5.64992000,883.36093300,118.97546200,88.33609000,31.21661900,52.79277100,29.07593100,5.89014100,0.00000000,1.93954500,0.30632600,1.11713800,0.76231400,0.05041000,0.00000000,0.00000000,0.00000000,0.00000000,8.57148300,0.67492300,0.00741500,59.65611800,1.65520900,1.00000000,0.00000000,3040.19289600,33.40010300,272.14575200,12.59688200,1.00000000,1.00000000,0.28642000,0.28906100,3.89559400,0.12700000,0.29786200,0.28569500,0.55429600,0.31603600,0.10107200,0.00000200,-0.00000000,1.68196200,903.11951100,0.24960200,0.06953200,0.18007100,0.58091300,0.17549800,0.22325600,0.22985500,0.23746600,0.23941700,0.21016300,0.18903300,0.19448600,16.38559500,10.03565100,8.91161300,14.14942100,16.19287900,17.95460700,10.04997300,9.76804900,0.42967300,0.24960200,10.71435400,24.81553300,0.97303000,1.00000000,478.75314100,1.00000000
27/01/1986,41,5.68247200,992.34210800,133.37454300,99.23421000,34.75056500,57.42276300,34.25109900,6.95011600,0.00000000,2.15928600,0.34187100,1.19416400,0.89464200,0.06023600,0.00000000,0.00000000,0.00000000,0.00000000,8.92139700,0.71879500,0.00782800,57.49420900,1.66134200,1.00000000,0.00000000,3237.81506400,35.25981800,327.43164100,13.26083300,1.00000000,1.00000000,0.30190300,0.30463000,3.73059000,0.12329300,0.29370400,0.28688800,0.55885700,0.32108700,0.10507900,0.00000200,-0.00000000,1.68890900,903.11951100,0.25589900,0.06810300,0.18779500,0.57674600,0.17280900,0.21815700,0.22634400,0.23435900,0.23749800,0.20988300,0.18915000,0.19448200,16.19091200,9.44925000,8.53151000,13.60169400,15.67651000,17.69800600,10.06696100,9.76800200,0.44369400,0.25589900,10.89811700,24.07258800,0.97357000,1.00000000,492.01397500,1.00000000
28/01/1986,42,5.71494500,1107.27805000,148.55790200,110.72780000,38.47395000,62.08316200,39.89474700,8.10604400,0.00000000,2.38744800,0.37992000,1.26742100,1.03805700,0.07116300,0.00000000,0.00000000,0.00000000,0.00000000,9.28975300,0.76051200,0.00824000,55.34819600,1.66653600,1.00000000,0.00000000,3425.73030900,37.11496000,385.71057100,13.22822200,1.00000000,1.00000000,0.31631400,0.31912500,3.56739900,0.13168400,0.32502500,0.32144500,0.62922900,0.36424500,0.12194900,0.00000200,-0.00000000,1.89358000,903.11951100,0.26689600,0.07426100,0.19263500,0.58080100,0.16969400,0.21329100,0.22248400,0.23094300,0.23536400,0.20948900,0.18926500,0.19447800,15.95811900,8.88669400,8.13912000,13.03171100,15.13255500,17.41276000,10.08259100,9.76795500,0.45953000,0.26689600,11.49359400,21.65329600,0.97401800,1.00000000,505.24219700,1.00000000
29/01/1986,43,5.74791400,1226.32606700,164.27937100,122.63261000,42.32558700,66.64453500,45.96076800,9.34848200,0.00000000,2.59874300,0.41642600,1.32989100,1.17553200,0.08194000,0.00000000,0.00000000,0.00000000,0.00000000,9.65720400,0.79686500,0.00865800,53.05415000,1.66890500,1.00000000,0.00000000,3589.48080800,38.99842900,449.26516700,13.43021500,1.00000000,1.00000000,0.32862800,0.33152800,3.39420700,0.13013300,0.33476200,0.33412100,0.65727500,0.38376900,0.13158200,0.00000200,-0.00000000,1.97164500,903.11951100,0.24856000,0.07505400,0.17350600,0.53583900,0.16670200,0.20868900,0.21855800,0.22743300,0.23313600,0.20901900,0.18937600,0.19447400,15.73484000,8.39195100,7.77756900,12.50299500,14.62199500,17.13314800,10.09696400,9.76791400,0.46387000,0.24856000,11.90480200,20.49424100,0.97422000,1.00000000,518.67241200,1.00000000
30/01/1986,44,5.77993500,1350.03449200,180.61333200,135.00345000,46.32331400,70.57936000,52.93393700,10.77672100,0.00000000,2.78561300,0.44867700,1.38100900,1.30070600,0.09196300,0.00000000,0.00000000,0.00000000,0.00000000,10.03026500,0.82821400,0.00906400,50.66131400,1.66745500,1.00000000,0.00000000,3730.69413300,40.82778300,517.57623300,13.04434000,1.00000000,1.00000000,0.33907000,0.34205800,3.21415300,0.13850500,0.38352200,0.38558100,0.76212800,0.44908800,0.15775200,0.00000300,-0.00000000,2.27657900,903.11951100,0.21995300,0.08408000,0.13587300,0.43819900,0.16305800,0.20384900,0.21419100,0.22343900,0.23059100,0.20839000,0.18948400,0.19447100,15.54238200,7.97106500,7.45588900,12.03084900,14.17173600,16.88110000,10.11022300,9.76788200,0.50194800,0.21995300,12.37084300,17.46558100,0.97409700,1.00000000,531.71675200,1.00000000
31/01/1986,45,5.81295900,1476.49470400,197.30370500,147.64947000,50.40385400,73.71719000,60.79569900,12.38696100,0.00000000,2.96004700,0.47853600,1.42148900,1.42399500,0.10205600,0.00000000,0.00000000,0.00000000,0.00000000,10.39260800,0.85318700,0.00948300,47.97923500,1.66609200,1.00000000,0.00000000,3843.18652600,42.71442800,596.10290500,13.45286100,1.00000000,1.00000000,0.34727100,0.35035900,3.01361100,0.11224500,0.34285300,0.34678600,0.68855400,0.41039300,0.14801500,0.00000300,-0.00000000,2.04884600,903.11951100,0.20519100,0.07363800,0.13155300,0.35521100,0.15951500,0.19960800,0.21029200,0.21985600,0.22825100,0.20778200,0.18958700,0.19446800,15.37571400,7.59341900,7.16133300,11.59378500,13.74098200,16.62597500,10.12227700,9.76786300,0.57765800,0.20519100,12.64602100,18.60080200,0.97398000,1.00000000,545.16961300,1.00000000
