ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_Exp1 3N Yr1_3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
20/03/1999,30,5.33438800,884.50209400,124.40687600,88.45021000,36.99981000,59.32682700,23.60583900,4.47440000,0.00000000,2.23377400,0.36912800,1.46537200,0.70897400,0.03689400,0.00000000,0.00000000,0.00000000,0.00000000,6.86621800,0.90464900,0.01785100,247.87492000,1.61982400,1.00000000,0.00000000,1350.22239700,26.64355100,79.04698900,15.43499900,1.00000000,1.00000000,0.36385200,0.36950500,12.93362300,0.05350600,0.12752500,0.30889300,0.24126700,0.00619700,-0.00000000,-0.00000000,0.73738800,1006.51468500,0.24129200,0.01257600,0.22871600,0.51337900,0.32220900,0.40826700,0.43956700,0.43552500,0.40121900,0.41408200,0.38816100,22.90088500,14.10816400,18.97170100,11.83270500,9.76384600,6.10180500,2.61159500,0.47000800,0.24129200
21/03/1999,31,5.36405200,988.54716100,138.04591600,98.85472000,40.35929700,64.80160100,27.59380500,5.29121200,0.00000000,2.49081200,0.39961100,1.60830200,0.81399200,0.04345600,0.00000000,0.00000000,0.00000000,0.00000000,7.10368000,0.98973500,0.01976000,245.84981200,1.62498200,1.00000000,0.00000000,1477.21692400,29.49199300,88.08149000,16.55000000,1.00000000,1.00000000,0.39034800,0.39634200,12.97881500,0.11689700,0.28757000,0.69707400,0.54624400,0.03445500,-0.00000000,-0.00000000,1.68224000,1039.51468500,0.28825800,0.02748300,0.26077600,0.52502800,0.31934600,0.40599300,0.43694500,0.43377800,0.40073800,0.41311300,0.38664700,22.46205100,13.43699600,18.03951300,11.23179100,9.59026300,6.09246000,2.61367000,0.54903400,0.28825800
22/03/1999,32,5.39861400,1136.73043000,157.48447400,113.67304000,45.16862700,72.33676500,33.48187900,6.49720300,0.00000000,2.81847300,0.44259300,1.76899400,0.96754300,0.05310300,0.00000000,0.00000000,0.00000000,0.00000000,7.35829500,1.08429200,0.02259400,243.05889500,1.63147400,1.00000000,0.00000000,1618.34626800,33.72258300,102.96196000,19.28305000,1.00000000,1.00000000,0.41850100,0.42503300,13.00601000,0.27218000,0.69156300,1.67777100,1.32076900,0.15489600,-0.00000000,-0.00000000,4.11717900,1072.51468500,0.37144400,0.06389800,0.30754500,0.54705400,0.31550600,0.40103100,0.43107500,0.42944200,0.40000000,0.41233400,0.38535300,21.88463800,12.59140400,16.85515800,10.47890200,9.31200900,6.08534000,2.61497200,0.67898900,0.37144400
23/03/1999,33,5.42531200,1229.63414900,169.61009800,122.96341000,48.14411200,76.87580600,37.30909000,7.28109000,0.00000000,3.12099900,0.47675700,1.94881700,1.08000300,0.06044900,0.00000000,0.00000000,0.00000000,0.00000000,7.65495700,1.20027400,0.02478400,237.98812900,1.62364400,1.00000000,0.00000000,1791.45335400,36.99046100,124.93238800,14.89500000,1.00000000,1.00000000,0.45126300,0.45802100,12.88328000,0.05788300,0.15223300,0.36969900,0.29343200,0.05609000,-0.00000000,-0.00000000,0.92933800,1105.51468500,0.33757400,0.01353600,0.32403800,0.51022900,0.31310900,0.39967700,0.42960400,0.42851400,0.39981300,0.41163400,0.38423700,21.38746800,11.85172800,15.83366400,9.79795500,8.95408000,6.07792700,2.61528300,0.66161300,0.33757400
24/03/1999,34,5.44851400,1368.03850900,187.79881600,136.80385000,52.61516800,83.45058900,43.23768000,8.49537900,0.00000000,3.45424000,0.51796100,2.11195700,1.23725600,0.07076100,0.00000000,0.00000000,0.00000000,0.00000000,7.88411100,1.29335600,0.02668600,236.23523300,1.63292800,1.00000000,0.00000000,1930.38191200,39.83047600,139.21302800,12.94479900,1.00000000,1.00000000,0.47621700,0.48316000,13.11371200,0.12770800,0.34785200,0.84565800,0.67252200,0.18873200,-0.00000000,-0.00000000,2.18247300,1138.51468500,0.37539900,0.03322600,0.34217300,0.51421800,0.31030600,0.39702200,0.42655700,0.42613100,0.39937100,0.41114400,0.38330900,33.48703800,11.11881100,14.81747600,9.12752000,8.53326000,6.07403800,2.61538600,0.73003900,0.37539900
25/03/1999,35,5.47354600,1525.18134800,208.45828300,152.51813000,57.69565100,90.68839500,50.16085700,9.91337900,0.00000000,3.81017500,0.56598600,2.26161800,1.42822200,0.08331200,0.00000000,0.00000000,0.00000000,0.00000000,8.08326200,1.37595800,0.02873900,233.33587600,1.64366700,1.00000000,0.00000000,2053.66896400,42.89439600,161.33462500,13.96535700,1.00000000,1.00000000,0.49740900,0.50458000,13.30281100,0.15919300,0.44968800,1.09446600,0.87369900,0.34048200,-0.00000000,-0.00000000,2.91752800,1171.51468500,0.40499500,0.04652900,0.35846600,0.51790800,0.30732900,0.39369600,0.42269700,0.42307700,0.39844000,0.41077900,0.38255700,47.49073400,10.42075800,13.84804400,8.49304000,8.05538800,6.07240900,2.61573600,0.78198300,0.40499500
26/03/1999,36,5.50001000,1699.41579500,231.37032000,169.94158000,63.32999700,98.50156200,58.01641300,11.52234900,0.00000000,4.18473800,0.61847800,2.41596100,1.63198200,0.09684900,0.00000000,0.00000000,0.00000000,0.00000000,8.29811400,1.46677300,0.03091000,229.78825800,1.64712700,1.00000000,0.00000000,2189.21307100,46.13376900,187.16738900,14.76507800,1.00000000,1.00000000,0.51972000,0.52708600,13.49541600,0.15753700,0.46240800,1.12679200,0.90387100,0.46858000,-0.00000000,-0.00000000,3.11918900,1204.51468500,0.42818700,0.05101400,0.37717300,0.50334900,0.30438900,0.39029400,0.41874900,0.41993200,0.39706700,0.41052000,0.38195300,60.44756300,9.76001900,12.93115400,7.89312000,7.52129400,6.07260600,2.61637600,0.85067600,0.42818700
27/03/1999,37,5.52692400,1879.46816800,255.04058900,187.94682000,69.14506500,106.34238900,66.32834300,13.22479200,0.00000000,4.56527600,0.67214800,2.57504200,1.83663500,0.11068300,0.00000000,0.00000000,0.00000000,0.00000000,8.52526900,1.56438700,0.03311700,226.10886000,1.64603900,1.00000000,0.00000000,2334.90645900,49.42805200,216.47915600,15.01535200,1.00000000,1.00000000,0.54259800,0.55011000,13.68879200,0.14943900,0.45681100,1.11458800,0.89859900,0.58770200,0.00001500,-0.00000000,3.20715500,1237.51468500,0.43544500,0.05229000,0.38315600,0.47414600,0.30152600,0.38693900,0.41486100,0.41681300,0.39528700,0.41033500,0.38147700,70.64498900,9.14286700,12.07635800,7.33351100,6.95693800,6.06710900,2.61722000,0.91837700,0.43544500
28/03/1999,38,5.55685200,2073.57548300,280.55768300,207.35755000,75.41231600,114.53818200,75.50320400,15.10398100,0.00000000,4.99537300,0.72493400,2.82865300,1.99873500,0.12183300,0.00000000,0.00000000,0.00000000,0.00000000,8.94236200,1.74733600,0.03557100,222.39743800,1.61883700,1.00000000,0.00000000,2607.96423600,53.09138200,247.49382000,16.69747700,1.00000000,1.00000000,0.58258200,0.58994100,13.51133600,0.23420900,0.74748400,1.82628400,1.47983700,1.02368100,0.00518400,-0.00000000,5.31667900,1270.51468500,0.48422700,0.08677900,0.39744800,0.42062800,0.29811800,0.38165600,0.40861800,0.41176400,0.39204800,0.41018200,0.38110400,79.53363800,8.50453600,11.18750500,6.76161600,6.38580200,6.00984700,2.61861700,1.15120100,0.48422700
29/03/1999,39,5.58257300,2187.16829400,295.38445000,218.71683000,79.01005400,119.03421500,81.09159100,16.24859000,0.00000000,5.36296000,0.76320200,3.07492400,2.10939400,0.12975900,0.00000000,0.00000000,0.00000000,0.00000000,9.40618000,1.92768800,0.03768100,216.62169600,1.59513500,1.00000000,0.00000000,2877.14642000,56.23969000,281.72839400,14.35000000,1.00000000,1.00000000,0.61857600,0.62569500,13.08228500,0.03330400,0.11143900,0.27266700,0.22279200,0.15669000,0.00387900,-0.00000000,0.80077100,1303.51468500,0.40730400,0.01286200,0.39444200,0.34787700,0.29605000,0.38063000,0.40757700,0.41091500,0.39169300,0.41006700,0.38081100,86.57262400,8.00301600,10.49987300,6.29794800,5.90060900,5.89845300,2.62025100,1.17082900,0.40730400
30/03/1999,40,5.60937800,2313.44929800,311.89242000,231.34493000,83.01930700,123.74268800,87.55749300,17.57293100,0.00000000,5.73834800,0.79959100,3.32303500,2.22536400,0.13825100,0.00000000,0.00000000,0.00000000,0.00000000,9.80479200,2.10245300,0.03987900,215.39839600,1.58055100,1.00000000,0.00000000,3137.98980300,59.52073200,302.58056600,14.95500000,1.00000000,1.00000000,0.65049100,0.65739100,13.06831700,0.06094700,0.21418800,0.52484000,0.42944400,0.30296100,0.01816000,-0.00000000,1.55053900,1336.51468500,0.41330400,0.02422200,0.38908100,0.32002500,0.29383900,0.37892100,0.40570000,0.40937900,0.39084700,0.40993900,0.38058200,91.52337600,7.51521000,9.82981200,5.85267400,5.44026500,5.73405800,2.62208200,1.29147100,0.41330400
31/03/1999,41,5.63624600,2471.58655900,332.63362100,247.15866000,88.07179800,129.36887700,95.90938600,19.28356000,0.00000000,6.09896300,0.83446000,3.56869100,2.32977500,0.14601200,0.00000000,0.00000000,0.00000000,0.00000000,10.22020800,2.28017500,0.04208200,213.45443700,1.56509500,1.00000000,0.00000000,3403.24620200,62.80945200,326.70706200,14.99000000,1.00000000,1.00000000,0.68020900,0.68686700,13.02958800,0.09074500,0.33577000,0.82398900,0.67594800,0.47887600,0.05297600,-0.00000000,2.45830500,1369.51468500,0.39708300,0.03683500,0.36024900,0.26867800,0.29146000,0.37640600,0.40283100,0.40702500,0.38941200,0.40971200,0.38040700,94.85620900,7.06247500,9.20648700,5.44505100,5.02453300,5.52813600,2.62416200,1.47791200,0.39708300
01/04/1999,42,5.66330500,2655.92383200,356.85155900,265.59238000,93.97878500,135.60028300,105.93540800,21.33708300,0.00000000,6.44148100,0.86866500,3.80140900,2.42932100,0.15349000,0.00000000,0.00000000,0.00000000,0.00000000,10.63659700,2.45090200,0.04430100,210.62472200,1.55102500,1.00000000,0.00000000,3658.06309100,66.12157000,357.87085000,15.09664700,1.00000000,1.00000000,0.70637500,0.71280700,12.95380800,0.12305800,0.48107100,1.18236300,0.97379900,0.69377200,0.12317300,-0.00000000,3.57723700,1402.51468500,0.37839300,0.05089900,0.32749300,0.21930600,0.28888700,0.37292900,0.39877700,0.40368300,0.38725800,0.40924700,0.38028500,96.97814900,6.64277600,8.62682300,5.07227000,4.64974300,5.28773600,2.62664300,1.72541000,0.37839300
02/04/1999,43,5.69153500,2831.29751000,379.77199200,283.12975000,99.57815800,141.11683200,115.73315200,23.34384900,0.00000000,6.77417800,0.90250600,4.02093600,2.52986400,0.16115700,0.00000000,0.00000000,0.00000000,0.00000000,11.05594800,2.61115200,0.04830400,206.69302000,1.53990900,1.00000000,0.00000000,3897.24198300,72.09539000,395.28137200,15.75000000,1.00000000,1.00000000,0.72898400,0.73545100,12.82469500,0.09944700,0.41273500,1.01600700,0.84162300,0.60404600,0.15812900,-0.00000000,3.13198800,1435.51468500,0.36827500,0.04190500,0.32637100,0.18838900,0.28648400,0.36991800,0.39529000,0.40078800,0.38539800,0.40866000,0.38020000,98.03392000,6.24349600,8.07748800,4.71677500,4.28983600,4.99471600,2.62930000,1.95486100,0.36827500
03/04/1999,44,5.71977500,2957.34940000,396.10247400,295.73494000,103.53871500,144.79056800,122.95098900,24.82220200,0.00000000,7.08340800,0.93390800,4.20860700,2.63750100,0.16957800,0.00000000,0.00000000,0.00000000,0.00000000,11.49344800,2.73922800,0.05275500,203.21992900,1.53642100,1.00000000,0.00000000,4088.39940200,78.73843100,431.84011800,15.75500000,1.00000000,1.00000000,0.74579500,0.75241200,12.77352900,0.03310900,0.14664800,0.36157600,0.30103700,0.21750700,0.07884400,-0.00000000,1.13872000,1468.51468500,0.34243700,0.01418700,0.32824900,0.16846100,0.28453900,0.36869000,0.39399300,0.39969900,0.38482300,0.40833400,0.38014000,98.51770800,5.88110500,7.58279300,4.39003800,3.95238800,4.65419000,2.63228100,2.03273200,0.34243700
04/04/1999,45,5.74744000,3099.49496700,414.57500900,309.94950000,108.02244100,148.74040400,131.28333700,26.52882700,0.00000000,7.36725300,0.96281400,4.39323100,2.72441100,0.17653100,0.00000000,0.00000000,0.00000000,0.00000000,11.93108700,2.87300300,0.05711500,201.75086600,1.52914200,1.00000000,0.00000000,4288.06463400,85.24654400,458.77236900,15.43499900,1.00000000,1.00000000,0.76224200,0.76893600,12.92577600,0.04455300,0.21150300,0.52233200,0.43568900,0.31589200,0.15071000,-0.00000000,1.68067900,1501.51468500,0.31461800,0.01935500,0.29526300,0.14425700,0.28254600,0.36703200,0.39216400,0.39816400,0.38391700,0.40776800,0.38009800,98.50808700,5.55092500,7.13139800,4.09619200,3.65278700,4.30521700,2.63547900,2.18095000,0.31461800
05/04/1999,46,5.77518600,3247.87622000,433.87072300,324.78762000,112.70297700,152.64973500,140.16919000,28.34882100,0.00000000,7.63172900,0.99016800,4.56176500,2.80817000,0.18336500,0.00000000,0.00000000,0.00000000,0.00000000,12.35983700,2.99424500,0.06148800,199.74872200,1.52351100,1.00000000,0.00000000,4469.02270700,91.77363300,489.86322000,15.48000000,1.00000000,1.00000000,0.77622700,0.78300200,13.06322200,0.03339200,0.17083000,0.42257900,0.35343200,0.25735000,0.15557300,0.00000000,1.39315500,1534.51468500,0.29375600,0.01475500,0.27900100,0.12506100,0.28065100,0.36564900,0.39067100,0.39690700,0.38320300,0.40718500,0.38006800,98.19977600,5.24407100,6.71282900,3.82436800,3.37620700,3.94143400,2.63764600,2.34890600,0.29375600
06/04/1999,47,5.80516400,3530.02519800,470.92745400,353.00252000,121.78848800,159.86965800,157.39276700,31.87654200,0.00000000,7.91475400,1.02250000,4.71721600,2.92077500,0.19256400,0.00000000,0.00000000,0.00000000,0.00000000,12.78983700,3.09985300,0.06621300,198.59646600,1.52175500,1.00000000,0.00000000,4626.64613600,98.82567100,523.01940900,16.72500000,1.00000000,1.00000000,0.78773600,0.79464900,13.04806300,0.11388500,0.52896600,1.31058600,1.09855600,0.80292300,0.50894400,0.00107300,4.36493300,1567.51468500,0.31733700,0.04672600,0.27061100,0.11317400,0.28193700,0.36188900,0.38622200,0.39316700,0.38066600,0.40542500,0.38004400,97.50139600,4.93303900,6.28478300,3.55670900,3.11325900,3.60656000,2.61557000,2.80397300,0.31733700
07/04/1999,48,5.82821300,3797.43488900,506.06037900,379.74349000,130.36943000,166.40431400,174.00714700,35.27948700,0.00000000,8.10323900,1.04466100,4.84252700,2.97505300,0.19705200,0.00000000,0.00000000,0.00000000,0.00000000,13.25442100,3.19867100,0.06984600,193.67271000,1.51391900,1.00000000,0.00000000,4774.13529000,104.24770700,587.28643800,12.85919900,1.00000000,1.00000000,0.79796900,0.80490300,12.65821500,0.09940100,0.54293400,1.34744100,1.13729100,0.83824600,0.53559600,0.00588400,4.50679300,1600.51468500,0.21269100,0.04291000,0.16978100,0.06686900,0.27795000,0.35804300,0.38166000,0.38930500,0.37800500,0.40357500,0.38001100,97.04357900,4.71675100,5.98518800,3.37421500,2.93811600,3.38509100,2.58327300,3.18069900,0.21269100
08/04/1999,49,5.84825900,3997.93012700,532.29981600,399.79301000,136.72503400,171.01531100,186.68360200,37.87586900,0.00000000,8.38942000,1.08072300,4.95586600,3.13100200,0.21009200,0.00000000,0.00000000,0.00000000,0.00000000,13.61162100,3.26100400,0.07300500,242.58607500,1.51973600,1.00000000,0.00000000,4867.17096400,108.96334000,649.28039600,11.18385400,1.00000000,1.00000000,0.80416900,0.81118800,17.66131500,0.43500500,0.47324300,0.75120600,0.48053300,0.35680600,0.22929300,0.00622300,2.73231000,1633.51468500,0.32433200,0.07278500,0.25154700,0.09364700,0.44455500,0.46077800,0.41935300,0.38781900,0.37694100,0.40274600,0.37998700,66.45606200,27.14271200,10.63645100,3.32017600,2.88391800,3.31131200,2.56741700,3.46336100,0.32433200
09/04/1999,50,5.87119500,4186.18750100,556.87310000,418.61875000,142.66407800,175.12976600,198.73502400,40.34423300,0.00000000,8.71551300,1.12356800,5.05879500,3.33268900,0.22712300,0.00000000,0.00000000,0.00000000,0.00000000,13.92228300,3.30608300,0.07662000,239.19698300,1.53014700,1.00000000,0.00000000,4934.45281500,114.35894800,696.58062700,12.79652100,1.00000000,1.00000000,0.80853300,0.81573000,17.39327100,0.42484900,0.49531600,0.82929100,0.51225800,0.38148400,0.24552400,0.01237200,2.90109400,1666.51468500,0.37109900,0.07332100,0.29777800,0.10360200,0.42697700,0.45467300,0.42296700,0.38625900,0.37579300,0.40185000,0.37995900,62.72865700,26.77214100,11.11544800,3.25639200,2.81883300,3.22414200,2.53988100,3.58196000,0.37109900
10/04/1999,51,5.89388700,4321.64720600,574.41398600,432.16472000,146.84892000,177.93163400,207.49498900,42.13844300,0.00000000,9.03721200,1.16676100,5.15903600,3.53250500,0.24433200,0.00000000,0.00000000,0.00000000,0.00000000,14.27774200,3.35060700,0.08019700,235.83198900,1.53973200,1.00000000,0.00000000,5000.90630700,119.69699300,741.54864500,12.66000000,1.00000000,1.00000000,0.81274900,0.82010900,17.14067600,0.12219200,0.14640400,0.25778900,0.15565700,0.11627000,0.07494700,0.00607300,0.87933200,1699.51468500,0.36714000,0.02116500,0.34597500,0.10420800,0.41797700,0.44927900,0.42664200,0.38590600,0.37552500,0.40149500,0.37998000,59.84917100,25.91764100,11.35072700,3.19280300,2.74971100,3.12827900,2.49801800,3.52313600,0.36714000
11/04/1999,52,5.91517200,4506.95401100,598.58613300,450.69540000,152.67034700,181.68588300,219.61006000,44.61984300,0.00000000,9.33764700,1.20837700,5.24506700,3.72580900,0.26124400,0.00000000,0.00000000,0.00000000,0.00000000,14.62940900,3.38698800,0.08355200,234.33166900,1.54859300,1.00000000,0.00000000,5055.20614100,124.70418200,774.23504600,11.87532500,1.00000000,1.00000000,0.81612400,0.82364700,17.05633800,0.36003700,0.43926300,0.80761500,0.47961400,0.35844300,0.23090900,0.02739100,2.70327200,1732.51468500,0.34438400,0.06184200,0.28254200,0.09666500,0.40904400,0.44184100,0.42716300,0.38449000,0.37445000,0.40064100,0.37990900,57.41887300,24.91762200,11.41092000,3.13312500,2.68773000,3.04606500,2.45546600,3.56266700,0.34438400
12/04/1999,53,5.93557300,4729.25902300,627.67246600,472.92590000,159.70107100,186.00764000,234.32915700,47.63459800,0.00000000,9.62423500,1.24944400,5.32175500,3.91493400,0.27798100,0.00000000,0.00000000,0.00000000,0.00000000,14.95927900,3.41974600,0.08676700,230.89789600,1.55618400,1.00000000,0.00000000,5104.09838000,129.50328400,819.44055200,11.38181400,1.00000000,1.00000000,0.81911100,0.82679100,16.81604200,0.44161000,0.54037400,1.02904800,0.60792600,0.45555700,0.29384600,0.04823100,3.41659100,1765.51468500,0.33007300,0.07484100,0.25523200,0.08916400,0.40195900,0.43370800,0.42539800,0.38264600,0.37304800,0.39954300,0.37980200,55.43295300,23.79584300,11.28179400,3.07442800,2.62813400,2.96832100,2.40849100,3.70187900,0.33007300
13/04/1999,54,5.95700900,4980.16659500,660.53761500,498.01666000,167.66161900,190.13126300,251.57736900,51.16736400,0.00000000,9.92416200,1.29385600,5.39495100,4.11916300,0.29621400,0.00000000,0.00000000,0.00000000,0.00000000,15.27544000,3.45084500,0.09014600,226.64923500,1.56337100,1.00000000,0.00000000,5150.51559300,134.54612400,874.36254900,11.95987600,1.00000000,1.00000000,0.82190200,0.82975100,16.51653300,0.57402000,0.71887700,1.38846800,0.82268200,0.61874300,0.39999100,0.08701800,4.60979900,1798.51468500,0.34683600,0.09674700,0.25008900,0.08831700,0.39328400,0.42691900,0.42119700,0.38007400,0.37109900,0.39809500,0.37956400,53.37460700,22.78767000,10.97942800,3.00947200,2.56446700,2.88746300,2.35227000,3.92715600,0.34683600
14/04/1999,55,5.98021500,5263.80176200,697.72159700,526.38018000,176.68625600,194.45575700,271.36029500,55.21928800,0.00000000,10.24760000,1.34328100,5.46870700,4.34394100,0.31647500,0.00000000,0.00000000,0.00000000,0.00000000,15.60765900,3.48341700,0.09380300,221.08148200,1.56992600,1.00000000,0.00000000,5199.13032100,140.00501300,938.72155800,12.94660200,1.00000000,1.00000000,0.82477900,0.83280800,16.11558200,0.65318100,0.85020400,1.64923300,0.98479200,0.74462400,0.48320400,0.13494100,5.50018000,1800.00000000,0.37545100,0.11017900,0.26527200,0.08928200,0.38323400,0.42040600,0.41557800,0.37694500,0.36872700,0.39637200,0.37916300,51.20400600,21.76168600,10.57422200,2.93428100,2.49208900,2.79690000,2.27986400,4.20524200,0.37545100
15/04/1999,56,6.00000000,5443.16172400,720.96621200,544.31617000,182.25176200,194.19886900,286.24717200,58.26840800,0.00000000,10.54657700,1.38966900,5.49970600,4.58397200,0.33853100,0.00000000,0.00000000,0.00000000,0.00000000,15.96728700,3.47881500,0.09840500,214.99351900,1.58091300,1.00000000,0.00000000,5192.26194600,146.87338900,1012.53845200,12.00177500,1.00000000,1.00000000,0.82437600,0.83280800,15.61666600,0.29815700,0.39682000,0.77287800,0.46562900,0.35445300,0.23119500,0.06873200,2.58786300,1800.00000000,0.34805100,0.04967700,0.29837400,0.08284900,0.37796200,0.41699700,0.41289000,0.37552600,0.36765000,0.39549300,0.37897900,49.23771700,20.81804800,10.20653400,2.86209500,2.41808800,2.69887100,2.19545200,4.20101100,0.34805100
16/04/1999,57,7.00000000,5685.84251700,744.52092000,568.58425000,181.88725900,193.85000200,310.51525100,58.26840800,0.00000000,10.85941100,1.43644100,5.49170100,4.87449200,0.36084400,0.00000000,0.00000000,0.00000000,0.00000000,16.30067000,3.47256600,0.10465500,211.73351700,1.58145300,1.00000000,0.00000000,5182.93434600,156.20098800,1068.08654800,12.49605900,1.00000000,1.00000000,0.82382600,0.83280800,15.33289100,0.50574100,0.69255100,1.35428300,0.82012300,0.62627300,0.40912500,0.12236700,4.53046300,1800.00000000,0.36238600,0.08313700,0.27924800,0.09139000,0.37073700,0.41164100,0.40826700,0.37291700,0.36566600,0.39402300,0.37861500,47.23094200,19.82811700,9.80677200,2.78319100,2.34077700,2.60019000,2.11253700,3.96526300,0.36238600
17/04/1999,58,7.08694100,5826.83030200,757.93987600,582.68303000,181.52348400,193.53395400,324.61403000,58.26840800,0.00000000,10.96149800,1.65977700,5.48444600,4.87449200,0.46293100,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.46690400,0.11031600,206.74620100,1.58194300,1.00000000,0.00000000,5174.48421500,164.65111900,1158.63903800,11.32052500,1.00000000,1.00000000,0.82332700,0.83280800,14.90896400,0.19331200,0.26954200,0.52908200,0.32289100,0.24803000,0.16271800,0.04903300,1.77460700,1800.00000000,0.32829500,0.03118500,0.29711000,0.46018200,0.36698200,0.40917000,0.40640200,0.37195300,0.36493800,0.39337800,0.37849300,45.45791200,18.93898600,9.45196100,2.70951900,2.26457900,2.49843000,2.02260000,0.71340400,0.32829500
18/04/1999,59,7.16097100,6045.10900700,779.05334400,604.51090000,181.16043700,193.18259800,346.44190000,58.26840800,0.00000000,11.03079800,1.80944800,5.47637700,4.87449200,0.53223100,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.46061000,0.11661000,204.43872500,1.58248900,1.00000000,0.00000000,5165.09008000,174.04525400,1211.24646000,12.58519500,1.00000000,1.00000000,0.82277000,0.83280800,14.70734600,0.38198400,0.54545900,1.07467900,0.65851500,0.50700800,0.33283400,0.10068300,3.60116200,1800.00000000,0.22229100,0.06045600,0.16183400,0.57869400,0.36145600,0.40487600,0.40271900,0.36986400,0.36334600,0.39216700,0.37819700,44.21983000,18.32420700,9.19994900,2.66177900,2.21859600,2.43819000,1.97262200,0.38412500,0.22229100
19/04/1999,60,7.23221800,6337.19392100,807.56137200,633.71939000,180.79811700,192.84445600,375.65039200,58.26840800,0.00000000,11.06956000,1.89099500,5.46860900,4.87449200,0.57099300,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.45455300,0.12266800,205.26422100,1.58301500,1.00000000,0.00000000,5156.04922100,183.08611300,1292.69372600,12.11191600,1.00000000,1.00000000,0.82223200,0.83280800,14.85053200,0.65540300,0.72276800,1.42558600,0.87926200,0.68032000,0.44805500,0.13640200,4.94779600,1800.00000000,0.12392800,0.08655000,0.03737800,0.76828100,0.38677400,0.39980500,0.39787500,0.36703000,0.36117300,0.39057400,0.37777900,43.32505400,18.02053300,9.06524500,2.64338100,2.20511300,2.42084100,1.96311900,0.16130600,0.12392800
20/04/1999,61,7.30678200,6572.39824600,830.36632100,657.23982000,180.43652000,192.49056900,399.17082400,58.26840800,0.00000000,11.11563100,1.91267800,5.46047500,4.90887300,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.44821300,0.12900700,199.51836800,1.58356600,1.00000000,0.00000000,5146.58740800,192.54792600,1401.68066400,12.67586300,1.00000000,1.00000000,0.82166800,0.83280800,14.35781900,0.53149600,0.60943000,1.20380500,0.74863800,0.58323000,0.38607000,0.11848900,4.18115800,1800.00000000,0.07153600,0.07153600,0.00000000,1.00000000,0.37813100,0.39545300,0.39378000,0.36462000,0.35932100,0.38919100,0.37741900,42.74559000,17.83619100,8.98386000,2.63702900,2.20311100,2.41658700,1.96468900,0.03715600,0.07153600
21/04/1999,62,7.38754900,6764.26190000,848.80848400,676.42619000,180.07564700,192.10723900,418.35719000,58.26840800,0.00000000,11.16613500,1.90885300,5.45166100,4.95937700,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.44134700,0.13587400,194.66803400,1.58416500,1.00000000,0.00000000,5136.33838800,202.79694700,1489.44335900,13.73047400,1.00000000,1.00000000,0.82105400,0.83280800,13.94310100,0.36748600,0.43598100,0.86265300,0.54039800,0.42354200,0.28155700,0.08703800,2.99865600,1800.00000000,0.05050400,0.05050400,0.00000000,1.00000000,0.37146500,0.39224100,0.39083000,0.36289600,0.35799800,0.38816000,0.37716100,42.31016500,17.70317500,8.92830500,2.63545900,2.20435400,2.41451800,1.96679400,0.00000000,0.05050400
