ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = j2ki09
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     05/04/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           31.5          1.000            0.0              ?
     06/04/1988               1          1.999            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.506          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001         50.000           31.5          1.000            0.0          0.000
     06/04/1988               1          1.999            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.506          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001         50.000           31.5          1.000            0.0          0.000
     07/04/1988               2          2.000            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.097          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         50.000           31.3          1.000            0.0          0.000
     07/04/1988               2          2.000            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         96.097          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         50.000           31.3          1.000            0.0          0.000
     08/04/1988               3          2.334            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        109.050          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         83.000           31.0          1.000            0.0          0.000
     08/04/1988               3          2.334            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        109.050          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         83.000           31.0          1.000            0.0          0.000
     09/04/1988               4          2.677            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        105.613          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.101        113.497           30.7          1.000            0.0          0.000
     09/04/1988               4          2.677            0.0           0.06           0.00           0.06           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        105.613          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.101        113.497           30.7          1.000            0.0          0.000
     10/04/1988               5          3.000            1.2           0.19           0.12           0.06           0.06           0.06           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000        104.566          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.194        146.497           30.4          0.977            0.0          0.000
     10/04/1988               5          3.000            1.2           0.19           0.12           0.06           0.06           0.06           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000        104.566          1.700          1.000          0.000          3.800          0.000          0.000          0.001          0.001          0.194        146.497           30.4          0.977            0.0          0.000
     11/04/1988               6          3.350            1.6           0.25           0.16           0.10           0.09           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.746          0.009          0.000        104.295          1.152          1.000          0.000         14.184          0.744          0.250          0.004          0.005          0.355        179.497           30.1          0.863            0.0          0.000
     11/04/1988               6          3.350            1.6           0.25           0.16           0.10           0.09           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.746          0.009          0.000        104.295          1.152          1.000          0.000         14.184          0.744          0.250          0.004          0.005          0.355        179.497           30.1          0.863            0.0          0.000
     12/04/1988               7          3.642            2.8           0.50           0.28           0.22           0.21           0.06           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.993          0.017          0.000        104.022          1.186          1.000          0.000         27.293          0.744          0.251          0.008          0.009          0.680        212.497           29.8          0.877            0.0          0.000
     12/04/1988               7          3.642            2.8           0.50           0.28           0.22           0.21           0.06           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.993          0.017          0.000        104.022          1.186          1.000          0.000         27.293          0.744          0.251          0.008          0.009          0.680        212.497           29.8          0.877            0.0          0.000
     13/04/1988               8          3.973            5.2           0.97           0.52           0.45           0.45           0.07           0.00           0.00           0.04           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.217          0.026          0.000        103.739          1.326          1.000          0.000         41.272          0.744          0.256          0.013          0.013          1.143        245.497           67.1          0.921            0.0          0.000
     13/04/1988               8          3.973            5.2           0.97           0.52           0.45           0.45           0.07           0.00           0.00           0.04           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.217          0.026          0.000        103.739          1.326          1.000          0.000         41.272          0.744          0.256          0.013          0.013          1.143        245.497           67.1          0.921            0.0          0.000
     14/04/1988               9          4.000            8.9           1.71           0.89           0.83           0.81           0.08           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.472          0.037          0.000        103.439          1.415          1.000          0.000         59.602          0.744          0.272          0.018          0.019          1.563        278.497           72.9          0.941            0.0          0.000
     14/04/1988               9          4.000            8.9           1.71           0.89           0.83           0.81           0.08           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.472          0.037          0.000        103.439          1.415          1.000          0.000         59.602          0.744          0.272          0.018          0.019          1.563        278.497           72.9          0.941            0.0          0.000
     15/04/1988              10          4.311           14.4           2.81           1.44           1.38           1.34           0.10           0.00           0.00           0.08           0.01           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.737          0.051          0.000        103.102          1.456          1.000          0.000         81.985          0.793          0.312          0.025          0.025          2.115        311.497           77.5          0.948            0.0          0.000
     15/04/1988              10          4.311           14.4           2.81           1.44           1.38           1.34           0.10           0.00           0.00           0.08           0.01           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.737          0.051          0.000        103.102          1.456          1.000          0.000         81.985          0.793          0.312          0.025          0.025          2.115        311.497           77.5          0.948            0.0          0.000
     16/04/1988              11          4.466           22.0           4.31           2.20           2.13           2.04           0.14           0.00           0.00           0.10           0.02           0.10           0.00           0.00           0.00           0.000          0.000          0.000          1.991          0.066          0.001        102.739          1.482          1.000          0.000        106.086          1.968          0.396          0.032          0.033          2.703        344.497           80.7          0.952            0.0          0.000
     16/04/1988              11          4.466           22.0           4.31           2.20           2.13           2.04           0.14           0.00           0.00           0.10           0.02           0.10           0.00           0.00           0.00           0.000          0.000          0.000          1.991          0.066          0.001        102.739          1.482          1.000          0.000        106.086          1.968          0.396          0.032          0.033          2.703        344.497           80.7          0.952            0.0          0.000
     17/04/1988              12          4.607           31.9           6.25           3.19           3.11           2.93           0.20           0.00           0.00           0.13           0.03           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.241          0.083          0.002        102.332          1.509          1.000          0.000        134.029          3.032          0.555          0.041          0.042          2.999        377.497           82.7          0.956            0.0          0.000
     17/04/1988              12          4.607           31.9           6.25           3.19           3.11           2.93           0.20           0.00           0.00           0.13           0.03           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.241          0.083          0.002        102.332          1.509          1.000          0.000        134.029          3.032          0.555          0.041          0.042          2.999        377.497           82.7          0.956            0.0          0.000
     18/04/1988              13          4.732           44.3           8.71           4.43           4.35           4.05           0.31           0.00           0.00           0.16           0.04           0.15           0.01           0.00           0.00           0.000          0.000          0.000          2.468          0.102          0.002        109.760          1.504          1.000          0.000        163.513          3.972          0.821          0.050          0.051          3.834        410.497           83.8          0.956            0.0          0.000
     18/04/1988              13          4.732           44.3           8.71           4.43           4.35           4.05           0.31           0.00           0.00           0.16           0.04           0.15           0.01           0.00           0.00           0.000          0.000          0.000          2.468          0.102          0.002        109.760          1.504          1.000          0.000        163.513          3.972          0.821          0.050          0.051          3.834        410.497           83.8          0.956            0.0          0.000
     19/04/1988              14          4.876           59.4          11.68           5.94           5.85           5.37           0.46           0.00           0.00           0.20           0.05           0.18           0.01           0.00           0.00           0.000          0.000          0.000          2.668          0.120          0.003        119.258          1.537          1.000          0.000        193.013          5.056          1.239          0.058          0.060          4.550        443.497           84.1          0.960            0.0          0.000
     19/04/1988              14          4.876           59.4          11.68           5.94           5.85           5.37           0.46           0.00           0.00           0.20           0.05           0.18           0.01           0.00           0.00           0.000          0.000          0.000          2.668          0.120          0.003        119.258          1.537          1.000          0.000        193.013          5.056          1.239          0.058          0.060          4.550        443.497           84.1          0.960            0.0          0.000
     20/04/1988              15          5.000           77.2          14.01           7.72           6.43           6.92           0.63           0.03           0.00           0.25           0.06           0.22           0.02           0.00           0.00           0.000          0.000          0.000          2.898          0.144          0.004        120.079          1.553          1.000          0.000        231.277          6.231          1.844          0.069          0.071          4.696        476.497           84.1          0.962            0.0          0.000
     20/04/1988              15          5.000           77.2          14.01           7.72           6.43           6.92           0.63           0.03           0.00           0.25           0.06           0.22           0.02           0.00           0.00           0.000          0.000          0.000          2.898          0.144          0.004        120.079          1.553          1.000          0.000        231.277          6.231          1.844          0.069          0.071          4.696        476.497           84.1          0.962            0.0          0.000
     21/04/1988              16          5.047           98.5          16.79           9.85           7.12           8.73           0.86           0.08           0.00           0.30           0.07           0.27           0.02           0.00           0.00           0.000          0.000          0.000          3.148          0.173          0.005        115.432          1.553          1.000          0.000        278.532          7.366          2.526          0.083          0.085          4.698        509.497           83.8          0.962            0.0          0.000
     21/04/1988              16          5.047           98.5          16.79           9.85           7.12           8.73           0.86           0.08           0.00           0.30           0.07           0.27           0.02           0.00           0.00           0.000          0.000          0.000          3.148          0.173          0.005        115.432          1.553          1.000          0.000        278.532          7.366          2.526          0.083          0.085          4.698        509.497           83.8          0.962            0.0          0.000
     22/04/1988              17          5.087          123.9          20.11          12.39           7.94          10.84           1.18           0.15           0.00           0.36           0.08           0.32           0.03           0.00           0.00           0.000          0.000          0.000          3.390          0.206          0.005        113.952          1.560          1.000          0.000        330.617          8.523          3.466          0.098          0.100          5.183        542.497           83.3          0.963            0.0          0.000
     22/04/1988              17          5.087          123.9          20.11          12.39           7.94          10.84           1.18           0.15           0.00           0.36           0.08           0.32           0.03           0.00           0.00           0.000          0.000          0.000          3.390          0.206          0.005        113.952          1.560          1.000          0.000        330.617          8.523          3.466          0.098          0.100          5.183        542.497           83.3          0.963            0.0          0.000
     23/04/1988              18          5.123          153.8          24.05          15.38           8.91          13.28           1.62           0.24           0.00           0.43           0.09           0.38           0.04           0.00           0.00           0.000          0.000          0.000          3.636          0.243          0.006        112.724          1.566          1.000          0.000        390.769          9.576          4.763          0.114          0.117          5.271        575.497           82.6          0.964            0.0          0.000
     23/04/1988              18          5.123          153.8          24.05          15.38           8.91          13.28           1.62           0.24           0.00           0.43           0.09           0.38           0.04           0.00           0.00           0.000          0.000          0.000          3.636          0.243          0.006        112.724          1.566          1.000          0.000        390.769          9.576          4.763          0.114          0.117          5.271        575.497           82.6          0.964            0.0          0.000
     24/04/1988              19          5.163          189.0          28.66          18.90          10.05          16.07           2.18           0.35           0.00           0.52           0.10           0.44           0.06           0.00           0.00           0.000          0.000          0.000          3.860          0.281          0.007        111.496          1.582          1.000          0.000        452.261         10.762          6.492          0.131          0.134          5.313        608.497           81.7          0.966            0.0          0.000
     24/04/1988              19          5.163          189.0          28.66          18.90          10.05          16.07           2.18           0.35           0.00           0.52           0.10           0.44           0.06           0.00           0.00           0.000          0.000          0.000          3.860          0.281          0.007        111.496          1.582          1.000          0.000        452.261         10.762          6.492          0.131          0.134          5.313        608.497           81.7          0.966            0.0          0.000
     25/04/1988              20          5.205          229.3          33.96          22.93          11.37          19.20           2.89           0.50           0.00           0.61           0.11           0.52           0.08           0.00           0.00           0.000          0.000          0.000          4.113          0.329          0.007        110.176          1.584          1.000          0.000        529.152         11.962          8.764          0.152          0.155          5.424        641.497           80.6          0.966            0.0          0.000
     25/04/1988              20          5.205          229.3          33.96          22.93          11.37          19.20           2.89           0.50           0.00           0.61           0.11           0.52           0.08           0.00           0.00           0.000          0.000          0.000          4.113          0.329          0.007        110.176          1.584          1.000          0.000        529.152         11.962          8.764          0.152          0.155          5.424        641.497           80.6          0.966            0.0          0.000
     26/04/1988              21          5.245          276.0          40.10          27.60          12.88          22.73           3.81           0.69           0.00           0.73           0.13           0.61           0.10           0.00           0.00           0.000          0.000          0.000          4.368          0.383          0.008        116.668          1.588          1.000          0.000        616.051         13.152         11.635          0.174          0.178          6.561        674.497           79.3          0.966            0.0          0.000
     26/04/1988              21          5.245          276.0          40.10          27.60          12.88          22.73           3.81           0.69           0.00           0.73           0.13           0.61           0.10           0.00           0.00           0.000          0.000          0.000          4.368          0.383          0.008        116.668          1.588          1.000          0.000        616.051         13.152         11.635          0.174          0.178          6.561        674.497           79.3          0.966            0.0          0.000
     27/04/1988              22          5.281          329.6          47.17          32.96          14.63          26.67           4.95           0.92           0.00           0.86           0.14           0.71           0.14           0.01           0.00           0.000          0.000          0.000          4.621          0.443          0.009        115.872          1.600          1.000          0.000        711.738         14.201         15.299          0.199          0.202          6.909        707.497          116.0          0.968            0.0          0.000
     27/04/1988              22          5.281          329.6          47.17          32.96          14.63          26.67           4.95           0.92           0.00           0.86           0.14           0.71           0.14           0.01           0.00           0.000          0.000          0.000          4.621          0.443          0.009        115.872          1.600          1.000          0.000        711.738         14.201         15.299          0.199          0.202          6.909        707.497          116.0          0.968            0.0          0.000
     28/04/1988              23          5.322          390.8          55.23          39.08          16.62          31.03           6.38           1.21           0.00           1.02           0.16           0.81           0.18           0.01           0.00           0.000          0.000          0.000          4.844          0.500          0.010        146.734          1.621          1.000          0.000        804.408         15.398         19.911          0.221          0.225          9.224        740.497          120.5          0.970            0.0          0.000
     28/04/1988              23          5.322          390.8          55.23          39.08          16.62          31.03           6.38           1.21           0.00           1.02           0.16           0.81           0.18           0.01           0.00           0.000          0.000          0.000          4.844          0.500          0.010        146.734          1.621          1.000          0.000        804.408         15.398         19.911          0.221          0.225          9.224        740.497          120.5          0.970            0.0          0.000
     29/04/1988              24          5.358          459.1          64.25          45.91          18.84          35.78           8.07           1.56           0.00           1.24           0.19           1.00           0.22           0.01           0.00           0.000          0.000          0.000          5.304          0.629          0.010        142.291          1.583          1.000          0.000       1011.933         16.537         25.623          0.270          0.274          8.152        773.497          122.7          0.966            0.0          0.000
     29/04/1988              24          5.358          459.1          64.25          45.91          18.84          35.78           8.07           1.56           0.00           1.24           0.19           1.00           0.22           0.01           0.00           0.000          0.000          0.000          5.304          0.629          0.010        142.291          1.583          1.000          0.000       1011.933         16.537         25.623          0.270          0.274          8.152        773.497          122.7          0.966            0.0          0.000
