Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
28/11/1989,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.39607100,0.42000000,0.48190000,0.48360000,0.48840000,0.44360000,0.40378000,0.41938400,0.41903600,5.78278000,5.86826600,4.90470300,5.06103800,3.15368400,1.19733500,2.00823000,0.84035400,0.44714700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
17/12/1989,19,4.50700400,97.35935200,19.05662300,9.73594000,9.58969800,8.20452600,1.26239900,0.00000000,0.00000000,0.23647900,0.08953100,0.19505800,0.03580000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.87839500,0.12343200,0.00442600,208.76981400,1.58028800,1.00000000,0.00000000,176.33090500,6.32243900,3.26861000,12.78801400,1.00000000,1.00000000,0.05985000,0.06192800,8.31818900,0.05609900,0.07493400,0.05912200,0.02583400,0.00004900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.21603900,644.00000000,0.05316800,0.01245100,0.04071600,0.56631200,0.40962600,0.44978900,0.51314700,0.48227500,0.48879700,0.44048600,0.40097300,0.42127100,0.42087500,85.56243900,33.69220400,8.91462000,4.88159900,3.08545400,1.08393900,2.15754800,1.10051100,0.75390400,0.09388400,0.05316800,1.75241700,67.47366400,0.96549400,1.00000000
18/12/1989,20,4.56076800,118.34678800,23.18273400,11.83468000,11.66926200,9.80000000,1.71347200,0.00000000,0.00000000,0.27925000,0.10883100,0.22304800,0.04961700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.07513400,0.13986900,0.00517100,207.09462700,1.59468900,1.00000000,0.00000000,199.81312700,7.38669100,4.50856900,13.60960200,1.00000000,1.00000000,0.06754500,0.06995300,8.48845600,0.06711000,0.08216000,0.07438400,0.03816000,0.00191800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.26373200,677.00000000,0.06225000,0.01467500,0.04757600,0.56680800,0.40955300,0.43636300,0.51401700,0.48324400,0.48917300,0.44043800,0.40089700,0.42123400,0.42091100,85.99416400,32.57932300,9.05521400,4.88604100,3.08658400,1.08060900,2.15478700,1.09933600,0.75457600,0.10982600,0.06225000,2.09874400,67.54987500,0.96708800,1.00000000
19/12/1989,21,4.61337600,142.38532800,27.91404000,14.23853000,14.04977700,11.59287100,2.27139100,0.00000000,0.00000000,0.33135600,0.13225300,0.25569700,0.06812400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.28451200,0.15925700,0.00590000,220.34017200,1.60555900,1.00000000,0.00000000,227.51013000,8.42806200,6.11954100,13.31698600,1.00000000,1.00000000,0.07654100,0.07926100,10.47142100,0.09572600,0.15313600,0.11958300,0.06180600,0.01077100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.44102100,710.00000000,0.07574600,0.02221900,0.05352600,0.58594000,0.41563200,0.49097900,0.53694300,0.48628200,0.48984500,0.44039400,0.40082700,0.42119300,0.42093900,71.80090300,43.09764900,11.31638300,4.94231100,3.08812300,1.07777100,2.15234800,1.09829300,0.75517300,0.12927200,0.07574600,2.40385400,57.07607400,0.96824200,1.00000000
20/12/1989,22,4.67450100,180.68535000,35.47898300,18.06854000,17.85168000,14.24121300,3.38609000,0.00000000,0.00000000,0.40636100,0.16844000,0.29295800,0.10474600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.48938900,0.18013300,0.00674700,215.34304000,1.62634600,1.00000000,0.00000000,257.33219800,9.63802600,8.11211000,15.47296300,1.00000000,1.00000000,0.08612900,0.08920700,10.38525300,0.20918100,0.29511300,0.27836200,0.16128500,0.06179700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.00573800,743.00000000,0.11145700,0.04779200,0.06366500,0.63645400,0.40860500,0.45732900,0.53783100,0.48854700,0.49041000,0.44043700,0.40076600,0.42115100,0.42096100,73.31218700,39.87845600,11.67689100,4.99091900,3.08449600,1.07568700,2.15007400,1.09730300,0.75576700,0.17512100,0.11145700,3.83000200,39.54861100,0.97034100,1.00000000
21/12/1989,23,4.74029300,219.59780900,43.15082000,21.95978000,21.70722300,17.01320700,4.43039000,0.00000000,0.00000000,0.49082400,0.20801000,0.33740500,0.14354900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.72743500,0.20693200,0.00765800,212.68923200,1.63051300,1.00000000,0.00000000,295.61696800,10.94037300,12.09318000,16.65433700,1.00000000,1.00000000,0.09829300,0.10173900,10.76379500,0.24977500,0.31519800,0.32763800,0.20690700,0.14517000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.24468800,776.00000000,0.12437000,0.05540800,0.06896200,0.64329900,0.40833500,0.43933000,0.53522400,0.49005400,0.49054500,0.44054400,0.40071700,0.42110700,0.42097500,73.80977600,38.07989500,11.72609600,5.02700200,3.07350500,1.07419000,2.14793800,1.09636200,0.75640300,0.19333200,0.12437000,3.89124600,33.65066400,0.97074500,1.00000000
22/12/1989,24,4.80253100,253.79550600,49.87709100,25.37955000,25.08357800,19.37433400,5.41918000,0.00000000,0.00000000,0.57199300,0.24083600,0.38654500,0.17444500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.98365500,0.23919500,0.00852100,210.23140000,1.61602400,1.00000000,0.00000000,341.70697900,12.17238300,15.82282200,15.75488300,1.00000000,1.00000000,0.11272200,0.11649500,10.98915000,0.12976900,0.14908600,0.16593300,0.11069000,0.10349300,0.00123800,-0.00000000,-0.00000000,-0.00000000,0.66020900,809.00000000,0.11441100,0.02804200,0.08636900,0.56983200,0.40913500,0.42686900,0.53233500,0.49165500,0.49104000,0.44065500,0.40067800,0.42106400,0.42098400,74.16846500,36.78416400,11.64444900,5.05196900,3.06048800,1.07190700,2.14606700,1.09554100,0.75707400,0.20078000,0.11441100,3.41977000,56.92188000,0.96931700,1.00000000
23/12/1989,25,4.86459300,300.82262100,59.16140700,30.08226000,29.73612200,22.54210900,6.88317600,0.00000000,0.00000000,0.67456800,0.28330200,0.44191300,0.22052000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.22603800,0.27326400,0.00938100,208.56107700,1.61716300,1.00000000,0.00000000,390.37775400,13.40089800,19.35421200,15.71017600,1.00000000,1.00000000,0.12770900,0.13179100,11.21389500,0.17581600,0.18871300,0.21935900,0.15158400,0.16408000,0.01321700,-0.00000000,-0.00000000,-0.00000000,0.91276900,842.00000000,0.14552200,0.03725900,0.10826300,0.57340700,0.40882800,0.41754400,0.52825700,0.49245100,0.49118800,0.44072900,0.40065100,0.42102300,0.42098800,74.21145600,35.74549900,11.44787600,5.05445800,3.03987600,1.06788400,2.14450200,1.09486700,0.75779700,0.25378600,0.14552200,4.70271100,57.77555700,0.96943100,1.00000000
24/12/1989,26,4.93333100,341.43070200,67.14638200,34.14307000,33.73745800,25.17744500,8.23147800,0.00000000,0.00000000,0.78017800,0.32330300,0.50121300,0.26558000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.46773300,0.31075100,0.01033300,255.16949500,1.61290900,1.00000000,0.00000000,443.92972300,14.76155400,24.58277100,17.40000100,1.00000000,1.00000000,0.14390600,0.14831800,14.53535200,0.10170700,0.15788000,0.12896100,0.11958200,0.09934000,0.02367300,-0.00000000,-0.00000000,-0.00000000,0.63114400,875.00000000,0.14617800,0.02230800,0.12387100,0.54130300,0.41945200,0.49094700,0.54414000,0.54220300,0.49833800,0.45784200,0.43600000,0.43800000,0.43800000,40.42884100,42.62320700,24.17366400,12.09886500,5.54312500,2.40615700,2.77079700,1.34708600,0.83970800,0.27004900,0.14617800,4.06080800,93.52108900,0.96900100,1.00000000
25/12/1989,27,4.98903200,363.07260600,71.30602800,36.30726000,35.83417400,26.47776400,8.99409000,0.00000000,0.00000000,0.88204900,0.35204400,0.56902300,0.29787500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.73542500,0.35617500,0.01169500,251.69214600,1.59759400,1.00000000,0.00000000,508.82147800,16.70745500,29.39813600,14.10000000,1.00000000,1.00000000,0.16313100,0.16801000,14.89832000,0.02979300,0.04767800,0.04096500,0.03765800,0.03299000,0.01640900,-0.00000000,-0.00000000,-0.00000000,0.20549300,908.00000000,0.13125800,0.00679400,0.12446400,0.51328500,0.40980100,0.48172100,0.54472700,0.54142800,0.49878000,0.45789100,0.43511500,0.43800000,0.43800000,40.21543900,41.12567900,24.05780400,12.01796700,5.53128100,2.40769500,2.76277900,1.35306800,0.84036200,0.25572200,0.13125800,2.16419000,156.90464600,0.96740000,1.00000000
26/12/1989,28,5.00000000,424.93522400,79.30534100,42.49352000,37.80397200,30.19059800,10.91693600,0.39383600,0.00000000,1.02196600,0.37935100,0.63943400,0.36240800,0.00227400,0.00000000,0.00000000,0.00000000,0.00000000,5.95234800,0.39601800,0.01375100,247.49885600,1.61465700,1.00000000,0.00000000,565.74040100,19.64471600,32.12175000,17.75000000,1.00000000,1.00000000,0.17963800,0.18525900,15.28393600,0.18122400,0.25133900,0.24918300,0.22742700,0.20274400,0.17037000,0.00003400,-0.00000000,-0.00000000,1.28232000,941.00000000,0.16792800,0.03947000,0.12845800,0.56658500,0.40879200,0.45475300,0.54333900,0.53907800,0.49764800,0.45686400,0.43448500,0.43800000,0.43800000,41.40468600,38.30335600,23.80344800,11.89155400,5.49872700,2.40054200,2.75712400,1.35888400,0.84105200,0.29638700,0.16792800,6.18626200,73.73389200,0.96917800,1.00000000
27/12/1989,29,5.04535700,511.01071600,90.50074800,51.10107000,40.56885500,35.24665200,13.71774600,0.96749600,0.00000000,1.20657800,0.40913000,0.73061400,0.44922200,0.00590400,0.00000000,0.00000000,0.00000000,0.00000000,6.22542500,0.45075300,0.01601500,243.27745800,1.62087300,1.00000000,0.00000000,643.93330900,22.87886000,38.98905900,19.54407600,1.00000000,1.00000000,0.20178400,0.20815100,15.25632600,0.32451900,0.39959400,0.43845900,0.39857300,0.36305600,0.36433000,0.00358300,-0.00000000,-0.00000000,2.29211500,974.00000000,0.21515000,0.06760200,0.14754800,0.59319300,0.40783700,0.43509700,0.53921000,0.53472600,0.49658000,0.45557100,0.43277400,0.43800000,0.43800000,41.97348400,36.19264600,23.29425600,11.67801200,5.45211000,2.37891300,2.73586200,1.36382900,0.84148200,0.36269700,0.21515000,8.60754900,57.29187200,0.96980200,1.00000000
28/12/1989,30,5.06710700,614.33558000,104.00941500,61.43356000,43.89743800,41.15308800,17.26487400,1.69401600,0.00000000,1.43139500,0.44166000,0.83946100,0.55733400,0.01123100,0.00000000,0.00000000,0.00000000,0.00000000,6.52610300,0.51773200,0.01793300,238.71576300,1.62142100,1.00000000,0.00000000,739.61648700,25.61788400,48.99194700,16.55204700,1.00000000,1.00000000,0.22807300,0.23496400,15.12068100,0.37546300,0.41626000,0.49012800,0.44717200,0.42005000,0.46115500,0.01813400,-0.00000000,-0.00000000,2.62836200,1007.00000000,0.25816500,0.07472700,0.18343800,0.58460900,0.40749700,0.42026400,0.53338000,0.52993700,0.49620000,0.45405300,0.43029300,0.43800000,0.43800000,42.15982800,34.47776000,22.60080000,11.41393900,5.38956100,2.34039200,2.70081600,1.36762600,0.84156900,0.44160300,0.25816500,10.33248600,59.44167300,0.96985700,1.00000000
29/12/1989,31,5.08639500,724.75784500,118.46938700,72.47578000,47.45357800,47.23518100,21.26691700,2.51371200,0.00000000,1.67160000,0.47582800,0.94428800,0.68383800,0.01785000,0.00000000,0.00000000,0.00000000,0.00000000,6.78075000,0.58033300,0.01963300,251.39587800,1.62715000,1.00000000,0.00000000,829.04649400,28.04690500,61.66026300,14.67868100,1.00000000,1.00000000,0.25186100,0.25916900,17.00667500,0.29010800,0.47147100,0.38511300,0.35306700,0.31334200,0.35810700,0.03400800,-0.00000000,-0.00000000,2.20521400,1040.00000000,0.27525600,0.06144100,0.21381600,0.56281400,0.41236100,0.48885700,0.54243300,0.53891600,0.49691100,0.45386700,0.42796300,0.43800000,0.43800000,33.66803000,38.56337700,23.45338400,11.71340100,5.33665300,2.30637300,2.66058400,1.37040300,0.84137300,0.48907200,0.27525600,11.04222600,85.15798000,0.97041900,1.00000000
30/12/1989,32,5.10574600,823.30421700,131.34137700,82.33042000,50.61070100,52.46049300,24.99324800,3.27693600,0.00000000,1.91375900,0.50917100,1.04604000,0.81489300,0.02492800,0.00000000,0.00000000,0.00000000,0.00000000,7.00657600,0.64026300,0.02133900,245.60738400,1.63376600,1.00000000,0.00000000,914.66170000,30.48383500,75.95327800,14.72647600,1.00000000,1.00000000,0.27394700,0.28165200,16.65991800,0.27391300,0.40218400,0.37527800,0.33660600,0.30644000,0.35325700,0.06499300,-0.00000000,-0.00000000,2.11267100,1073.00000000,0.27645400,0.05592900,0.22052500,0.55627000,0.40817400,0.46351400,0.54190600,0.53522100,0.49695700,0.45399200,0.42576700,0.43800000,0.43800000,34.24816500,35.68299100,23.01732400,11.43663800,5.26527600,2.27327600,2.61584300,1.37208100,0.84084000,0.49697900,0.27645400,9.85463700,77.71086100,0.97105600,1.00000000
31/12/1989,33,5.12499100,952.26951400,148.25017100,95.22695000,54.76533400,59.12915600,30.04421000,4.31147000,0.00000000,2.19600400,0.54898900,1.15517100,0.97682700,0.03383800,0.00000000,0.00000000,0.00000000,0.00000000,7.23313700,0.70459500,0.02303500,240.37035400,1.63948200,1.00000000,0.00000000,1006.56436800,32.90741200,89.26159700,14.64578500,1.00000000,1.00000000,0.29692900,0.30498000,16.43680300,0.38286200,0.48444800,0.51568900,0.45899600,0.42832700,0.49327100,0.14984900,-0.00000000,-0.00000000,2.91344200,1106.00000000,0.32308100,0.07324300,0.24983800,0.56392100,0.40744800,0.43861000,0.53819400,0.53080200,0.49614400,0.45285200,0.42349800,0.43800000,0.43800000,34.76273000,32.98587800,22.31630700,11.11586900,5.16513700,2.22571300,2.56210100,1.37288900,0.84007800,0.57291900,0.32308100,12.89653000,72.75852800,0.97159600,1.00000000
01/01/1990,34,5.14483700,1108.28767300,168.73943900,110.82877000,59.80440300,66.96948400,36.36040300,5.60514800,0.00000000,2.52626700,0.59697500,1.27087600,1.17783100,0.04504000,0.00000000,0.00000000,0.00000000,0.00000000,7.45845700,0.77275500,0.02478500,235.36177800,1.64460300,1.00000000,0.00000000,1103.93600800,35.40668300,107.30075100,15.10320800,1.00000000,1.00000000,0.32048600,0.32885500,16.32957100,0.51808500,0.58320700,0.67372300,0.60152800,0.57960800,0.66033100,0.30023700,-0.00000000,-0.00000000,3.91671900,1139.00000000,0.37934600,0.09327200,0.28607400,0.57008500,0.40654600,0.42119600,0.53155800,0.52531700,0.49513600,0.44952700,0.42084400,0.43800000,0.43800000,34.62061700,30.89848700,21.38730800,10.73459100,5.03988100,2.15502400,2.49461000,1.37285800,0.83911100,0.66542000,0.37934600,15.60181600,65.04703000,0.97207100,1.00000000
02/01/1990,35,5.16609300,1256.82768500,188.17094300,125.68277000,64.58661400,74.14586500,42.56292000,6.87554300,0.00000000,2.86915000,0.64565800,1.39345800,1.38334600,0.05668200,0.00000000,0.00000000,0.00000000,0.00000000,7.69081400,0.84690300,0.02712300,229.72965200,1.64535800,1.00000000,0.00000000,1209.86097000,38.74697700,129.85858200,16.17594600,1.00000000,1.00000000,0.34521700,0.35403700,16.24053800,0.49715200,0.51859800,0.62733400,0.56450500,0.56705400,0.63196000,0.40468700,-0.00000000,-0.00000000,3.81129100,1172.00000000,0.39276100,0.08539200,0.30737000,0.56098300,0.40437700,0.40931100,0.52432700,0.51987300,0.49520600,0.44526000,0.41788400,0.43800000,0.43800000,34.16336400,29.25263200,20.38551300,10.32288800,4.90473100,2.07009600,2.41327100,1.37176600,0.83783200,0.70013100,0.39276100,14.85400100,63.29534400,0.97214000,1.00000000
03/01/1990,36,5.18808500,1426.50671400,210.27511300,142.65067000,70.05684900,81.98327300,49.86403700,8.37095300,0.00000000,3.25656000,0.69997400,1.52935700,1.61638300,0.07006800,0.00000000,0.00000000,0.00000000,0.00000000,7.93967500,0.92990400,0.03091100,254.93445200,1.64463900,1.00000000,0.00000000,1328.43449500,44.15850600,152.01042200,16.73652600,1.00000000,1.00000000,0.37183500,0.38146900,19.40865100,0.58491200,0.91902300,0.75068700,0.69609100,0.61078600,0.70974000,0.63442300,-0.00000000,-0.00000000,4.90566300,1205.00000000,0.44301700,0.10277900,0.34023800,0.56561000,0.41466400,0.48587300,0.53999500,0.53835900,0.49492800,0.45326800,0.43388500,0.43800000,0.43800000,22.28324700,30.15682600,22.76025400,12.40323500,5.68744900,2.51620100,2.59924500,1.41260000,0.85458300,0.78325500,0.44301700,16.96790300,67.13141400,0.97207400,1.00000000
04/01/1990,37,5.20986800,1598.26826400,232.64994100,159.82683000,75.58486700,89.65288600,57.48111200,9.93107700,0.00000000,3.67856200,0.75730000,1.68022400,1.86782500,0.08471800,0.00000000,0.00000000,0.00000000,0.00000000,8.19716000,1.02133800,0.03466300,245.71347000,1.64512100,1.00000000,0.00000000,1459.05392200,49.51840200,178.08584600,16.57683900,1.00000000,1.00000000,0.39990600,0.41021700,19.06628600,0.75195500,1.07821700,1.01492900,0.91939000,0.84124900,0.95850200,1.07322800,0.00002300,-0.00000000,6.63749200,1238.00000000,0.48072800,0.12798200,0.35274600,0.57176400,0.40498700,0.45487800,0.53520000,0.53059100,0.49339200,0.44755900,0.42761700,0.43800000,0.43800000,22.45395100,27.08417900,21.67499900,11.78134000,5.49117900,2.39441600,2.45924600,1.41359500,0.85486300,0.84078100,0.48072800,17.17615500,49.33874000,0.97211900,1.00000000
05/01/1990,38,5.23306000,1697.16779100,245.31709100,169.71678000,78.69738100,93.76664900,61.99703600,10.85602500,0.00000000,4.00602500,0.79607400,1.82958100,2.03076400,0.09454500,0.00000000,0.00000000,0.00000000,0.00000000,8.45218800,1.11709300,0.03865800,236.35634600,1.63780500,1.00000000,0.00000000,1595.84729200,55.22529000,205.28968800,17.65000000,1.00000000,1.00000000,0.42796000,0.43891100,18.31974200,0.12372700,0.14832200,0.15962800,0.14333200,0.13761100,0.15280200,0.18334800,0.00060600,-0.00000000,1.04937700,1271.00000000,0.36775100,0.01901000,0.34874100,0.51326600,0.40917500,0.43286500,0.53375500,0.52805800,0.49703600,0.44658000,0.42462400,0.43799800,0.43800000,22.80425300,24.84279400,20.73788100,11.29131700,5.35028100,2.29976300,2.34308100,1.40632200,0.85433400,0.71649200,0.36775100,9.88995300,172.65613600,0.97143900,1.00000000
06/01/1990,39,5.25743600,1826.87774800,262.07152300,182.68777000,82.82041500,99.06612800,68.08252900,12.10245100,0.00000000,4.37661700,0.83814300,2.00178000,2.21236500,0.10573700,0.00000000,0.00000000,0.00000000,0.00000000,8.72372700,1.22477800,0.04285600,232.68224000,1.63440200,1.00000000,0.00000000,1749.68354500,61.22318100,221.41798400,18.54999900,1.00000000,1.00000000,0.45794600,0.46943700,18.06289800,0.25304200,0.27048900,0.31954400,0.28763700,0.28309100,0.31439700,0.38188000,0.00597000,-0.00000000,2.11605100,1304.00000000,0.41425300,0.03635800,0.37789500,0.52294900,0.40831300,0.41647100,0.52940700,0.52448800,0.49711300,0.44669900,0.42132800,0.43798000,0.43800000,22.71506700,22.98858800,19.61619200,10.74472500,5.13889600,2.21465000,2.22093600,1.39047100,0.85343700,0.79214700,0.41425300,12.97099600,110.72217900,0.97111700,1.00000000
07/01/1990,40,5.28338800,2008.32307100,285.68451400,200.83231000,88.64247000,106.32004100,76.82825800,13.89374500,0.00000000,4.82673100,0.89109300,2.19658500,2.44712400,0.12032800,0.00000000,0.00000000,0.00000000,0.00000000,9.00911100,1.34408800,0.04732600,251.06722300,1.63425800,1.00000000,0.00000000,1920.12511200,67.60907600,243.15188600,19.75000000,1.00000000,1.00000000,0.48933600,0.50127800,20.39451900,0.40512900,0.59702000,0.48766500,0.45219800,0.39678200,0.45606000,0.53194600,0.02191700,-0.00000000,3.34871600,1337.00000000,0.50474000,0.05570700,0.44903400,0.52920300,0.42437300,0.48802000,0.54174900,0.53998500,0.49635500,0.45270200,0.41820900,0.43792700,0.43800000,16.78619000,23.69019900,19.44500400,10.90125600,4.95323800,2.17039800,2.08568600,1.36210700,0.85208800,0.95377400,0.50474000,18.14453200,110.50474100,0.97110300,1.00000000
08/01/1990,41,5.30631700,2209.04584200,311.89853100,220.90458000,95.08903600,114.11806700,86.76288000,15.92854700,0.00000000,5.27813300,0.94395900,2.40313200,2.67268200,0.13439300,0.00000000,0.00000000,0.00000000,0.00000000,9.31295700,1.47859700,0.05127600,256.36827100,1.62527900,1.00000000,0.00000000,2112.28167500,73.25129700,274.38662700,17.45000000,1.00000000,1.00000000,0.52255100,0.53463700,20.85798400,0.47228500,0.69070600,0.56419100,0.52315900,0.45904600,0.53341700,0.67019000,0.04925600,-0.00000000,3.96224900,1370.00000000,0.50605000,0.05856400,0.44748600,0.46027400,0.42497300,0.48739500,0.54123900,0.53951200,0.49594000,0.45444400,0.43376600,0.43783600,0.43800000,10.58975800,18.83844400,18.94568600,12.64500400,6.70049200,3.32230200,2.86268700,1.58323300,0.97112900,1.09945400,0.50605000,20.07227700,105.66403600,0.97023700,1.00000000
09/01/1990,42,5.32583100,2324.23588300,326.78058700,232.42359000,98.70013000,118.33734100,92.61578200,17.12733500,0.00000000,5.66574000,0.98511400,2.59596800,2.85163100,0.14578600,0.00000000,0.00000000,0.00000000,0.00000000,9.58141900,1.60353000,0.05463700,250.12323800,1.61890800,1.00000000,0.00000000,2290.75718500,78.05284300,309.86743200,14.85000000,1.00000000,1.00000000,0.55146300,0.56355100,20.36987400,0.17476600,0.26874600,0.22859100,0.20700400,0.18790900,0.21628900,0.26760900,0.03306200,-0.00000000,1.58397600,1403.00000000,0.43065000,0.02179000,0.40886000,0.41276900,0.41369500,0.48021200,0.54179100,0.53651300,0.49774700,0.45459300,0.43029900,0.43789000,0.43800000,10.09968300,17.40840100,17.80476000,11.85902500,6.37118100,3.14321400,2.67743900,1.53632300,0.97141200,1.04332000,0.43065000,11.51900400,148.13398300,0.96960600,1.00000000
10/01/1990,43,5.34698700,2504.75140900,350.22970900,250.47514000,104.45974200,124.73408900,101.98877400,19.04710400,0.00000000,6.08349100,1.03229200,2.77378800,3.07094700,0.15984500,0.00000000,0.00000000,0.00000000,0.00000000,9.80988000,1.71194300,0.05960600,245.75470000,1.62025700,1.00000000,0.00000000,2445.63263300,85.15135200,330.77066000,16.09999900,1.00000000,1.00000000,0.57513000,0.58760500,20.09967300,0.36618200,0.53498900,0.49759400,0.44298200,0.40966600,0.47494400,0.57412800,0.10698600,-0.00000000,3.40747000,1436.00000000,0.46690000,0.04357100,0.42332900,0.39555700,0.40755900,0.46175300,0.53974700,0.53221500,0.49626900,0.45435600,0.42623200,0.43764300,0.43800000,9.90811300,15.67846300,16.55330800,11.03358500,5.97929500,2.96014200,2.48779700,1.47321200,0.97098200,1.18036100,0.46690000,18.05155300,106.48086000,0.96974100,1.00000000
11/01/1990,44,5.36814200,2621.65095200,365.10583000,262.16510000,108.10850700,128.52013600,108.16506000,20.31212600,0.00000000,6.50367000,1.07694900,2.96692300,3.27582800,0.17331200,0.00000000,0.00000000,0.00000000,0.00000000,10.05757300,1.83189900,0.06620000,240.91765600,1.61958900,1.00000000,0.00000000,2616.99803700,94.57103300,364.24563600,16.10000000,1.00000000,1.00000000,0.59986300,0.61289100,19.84158300,0.13425800,0.17936000,0.17848600,0.15769300,0.15020200,0.17248600,0.20629500,0.05450700,-0.00000000,1.23328700,1469.00000000,0.46690000,0.01454700,0.45235300,0.40321500,0.40910500,0.44911600,0.53834000,0.52989500,0.49799900,0.45440700,0.42369900,0.43781800,0.43800000,9.60293400,14.21189100,15.28640000,10.21752100,5.59484800,2.75756400,2.30038200,1.39331200,0.96945300,1.15794200,0.46690000,11.68995400,188.07227900,0.96967400,1.00000000
12/01/1990,45,5.39067800,2817.09278900,390.39867900,281.70928000,114.34187100,134.91473000,118.67692000,22.46515800,0.00000000,6.94930900,1.12650700,3.16292300,3.50129800,0.18823300,0.00000000,0.00000000,0.00000000,0.00000000,10.30526500,1.95506100,0.07322400,237.25666000,1.61781300,1.00000000,0.00000000,2792.94379000,104.60504200,386.30377200,17.15000100,1.00000000,1.00000000,0.62376100,0.63728700,19.72164200,0.33887200,0.40576800,0.44371600,0.39144800,0.37911300,0.43826200,0.51445100,0.18240600,-0.00000000,3.09403700,1502.00000000,0.49735000,0.03333900,0.46401100,0.37644800,0.40774100,0.43098400,0.53416900,0.52600800,0.49647300,0.45400600,0.42046000,0.43739200,0.43800000,9.35321400,12.65160100,13.94634700,9.36386100,5.15963400,2.55235000,2.10872700,1.29583000,0.96752100,1.32116700,0.49735000,19.54418400,124.57619500,0.96949700,1.00000000
