ApsimVersion = 7.10 r22b4d7414e7b8cfaa097e0463215cb4954556333
Title = bmw104
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     28/10/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          103.5          1.000            0.0              ?
     29/10/1985               1          1.999            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        101.670          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         50.000          108.5          1.000            0.0          0.000
     29/10/1985               1          1.999            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        101.670          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.035         50.000          108.5          1.000            0.0          0.000
     30/10/1985               2          2.000            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         98.229          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.027         83.000          112.8          1.000            0.0          0.000
     30/10/1985               2          2.000            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         98.229          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.027         83.000          112.8          1.000            0.0          0.000
     31/10/1985               3          2.517            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         94.864          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.086        116.000          116.7          1.000            0.0          0.000
     31/10/1985               3          2.517            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         94.864          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.086        116.000          116.7          1.000            0.0          0.000
     01/11/1985               4          2.782            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         93.475          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.178        149.000          120.1          1.000            0.0          0.000
     01/11/1985               4          2.782            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         93.475          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.178        149.000          120.1          1.000            0.0          0.000
     02/11/1985               5          3.000            0.5           0.07           0.05           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000         92.556          1.700          1.000          0.000          3.800          0.000          0.000          0.000          0.000          0.293        182.000          122.9          0.977            0.0          0.000
     02/11/1985               5          3.000            0.5           0.07           0.05           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000         92.556          1.700          1.000          0.000          3.800          0.000          0.000          0.000          0.000          0.293        182.000          122.9          0.977            0.0          0.000
     03/11/1985               6          3.296            0.6           0.10           0.06           0.04           0.04           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.690          0.003          0.000         91.818          1.212          1.000          0.000         12.206          0.349          0.250          0.001          0.002          0.511        215.000          125.3          0.887            0.0          0.000
     03/11/1985               6          3.296            0.6           0.10           0.06           0.04           0.04           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.690          0.003          0.000         91.818          1.212          1.000          0.000         12.206          0.349          0.250          0.001          0.002          0.511        215.000          125.3          0.887            0.0          0.000
     04/11/1985               7          3.542            1.0           0.18           0.10           0.08           0.08           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.879          0.005          0.000         91.181          1.255          1.000          0.000         21.706          0.349          0.251          0.003          0.003          0.785        248.000          127.2          0.901            0.0          0.000
     04/11/1985               7          3.542            1.0           0.18           0.10           0.08           0.08           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.879          0.005          0.000         91.181          1.255          1.000          0.000         21.706          0.349          0.251          0.003          0.003          0.785        248.000          127.2          0.901            0.0          0.000
     05/11/1985               8          3.803            1.9           0.36           0.19           0.17           0.16           0.03           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.068          0.008          0.000         90.610          1.334          1.000          0.000         32.506          0.349          0.254          0.004          0.004          1.011        281.000          128.8          0.923            0.0          0.000
     05/11/1985               8          3.803            1.9           0.36           0.19           0.17           0.16           0.03           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.068          0.008          0.000         90.610          1.334          1.000          0.000         32.506          0.349          0.254          0.004          0.004          1.011        281.000          128.8          0.923            0.0          0.000
     06/11/1985               9          4.000            2.7           0.51           0.27           0.24           0.24           0.03           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.268          0.011          0.000         92.320          1.356          1.000          0.000         45.436          0.349          0.267          0.005          0.005          1.465        314.000          130.0          0.928            0.0          0.000
     06/11/1985               9          4.000            2.7           0.51           0.27           0.24           0.24           0.03           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.268          0.011          0.000         92.320          1.356          1.000          0.000         45.436          0.349          0.267          0.005          0.005          1.465        314.000          130.0          0.928            0.0          0.000
     07/11/1985              10          4.129            4.2           0.81           0.42           0.39           0.39           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.014          0.000         90.077          1.416          1.000          0.000         58.843          0.349          0.283          0.007          0.007          1.589        347.000          130.9          0.941            0.0          0.000
     07/11/1985              10          4.129            4.2           0.81           0.42           0.39           0.39           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.014          0.000         90.077          1.416          1.000          0.000         58.843          0.349          0.283          0.007          0.007          1.589        347.000          130.9          0.941            0.0          0.000
     08/11/1985              11          4.245            5.9           1.16           0.59           0.57           0.55           0.04           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.630          0.018          0.000         89.583          1.453          1.000          0.000         73.538          0.349          0.328          0.009          0.009          1.703        380.000          131.7          0.948            0.0          0.000
     08/11/1985              11          4.245            5.9           1.16           0.59           0.57           0.55           0.04           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.630          0.018          0.000         89.583          1.453          1.000          0.000         73.538          0.349          0.328          0.009          0.009          1.703        380.000          131.7          0.948            0.0          0.000
     09/11/1985              12          4.358            8.2           1.61           0.82           0.79           0.77           0.05           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.818          0.022          0.000         89.120          1.466          1.000          0.000         90.063          1.168          0.395          0.011          0.011          1.803        413.000          132.2          0.950            0.0          0.000
     09/11/1985              12          4.358            8.2           1.61           0.82           0.79           0.77           0.05           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.818          0.022          0.000         89.120          1.466          1.000          0.000         90.063          1.168          0.395          0.011          0.011          1.803        413.000          132.2          0.950            0.0          0.000
     10/11/1985              13          4.476           11.7           2.30           1.17           1.15           1.09           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.002          0.026          0.000         88.678          1.495          1.000          0.000        108.192          2.050          0.505          0.013          0.013          1.934        446.000          132.7          0.954            0.0          0.000
     10/11/1985              13          4.476           11.7           2.30           1.17           1.15           1.09           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.002          0.026          0.000         88.678          1.495          1.000          0.000        108.192          2.050          0.505          0.013          0.013          1.934        446.000          132.7          0.954            0.0          0.000
     11/11/1985              14          4.594           16.3           3.21           1.63           1.60           1.51           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.193          0.031          0.001         88.240          1.515          1.000          0.000        129.330          2.938          0.714          0.015          0.016          2.129        479.000          133.0          0.957            0.0          0.000
     11/11/1985              14          4.594           16.3           3.21           1.63           1.60           1.51           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.193          0.031          0.001         88.240          1.515          1.000          0.000        129.330          2.938          0.714          0.015          0.016          2.129        479.000          133.0          0.957            0.0          0.000
