ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = bmw240
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
16/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.17231100,0.25000000,0.27812500,0.30975000,0.30584400,0.25810900,0.20079700,21.55302800,14.18053700,6.40425300,14.37887500,14.35029700,15.30617000,6.28113800,0.00000000,0.00000000
17/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.17795500,0.25000000,0.29000000,0.29485200,0.30129100,0.26647800,0.20185600,22.97306800,14.38429400,6.94824400,14.28535900,14.72350800,16.27179300,6.92541300,0.00000000,0.00000000
18/12/1985,1,1.99900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,101.44170400,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.55612500,1.00000000,1.00000000,0.00000000,0.00000000,0.01377400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.18384300,0.24162000,0.29000000,0.29521500,0.29707000,0.26917400,0.20301700,24.34325800,14.33283700,7.20090600,14.85555800,15.06286100,16.92767700,7.52908500,0.00000000,0.00000000
18/12/1985,1,1.99900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,101.44170400,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.55612500,1.00000000,1.00000000,0.00000000,0.00000000,0.01377400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.18384300,0.24162000,0.29000000,0.29521500,0.29707000,0.26917400,0.20301700,24.34325800,14.33283700,7.20090600,14.85555800,15.06286100,16.92767700,7.52908500,0.00000000,0.00000000
19/12/1985,2,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,101.19587500,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.25622900,1.00000000,1.00000000,0.00000000,0.00000000,0.01502500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,77.61924600,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.18782600,0.25000000,0.28521200,0.29070200,0.29393200,0.27058700,0.20424000,25.52380000,14.69359300,7.28820900,15.11766100,15.38754600,17.46192200,8.07821800,0.00000000,0.00000000
19/12/1985,2,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,101.19587500,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,11.25622900,1.00000000,1.00000000,0.00000000,0.00000000,0.01502500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,77.61924600,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.18782600,0.25000000,0.28521200,0.29070200,0.29393200,0.27058700,0.20424000,25.52380000,14.69359300,7.28820900,15.11766100,15.38754600,17.46192200,8.07821800,0.00000000,0.00000000
20/12/1985,3,2.53022100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,100.95328300,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.61499300,1.00000000,1.00000000,0.00000000,0.00000000,0.06349200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,109.88570800,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.19402200,0.25000000,0.28278400,0.28797300,0.29136300,0.27152200,0.20550600,26.72135000,14.72083300,7.40452300,15.40872800,15.68162700,17.91937400,8.57891900,0.00000000,0.00000000
20/12/1985,3,2.53022100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,100.95328300,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.61499300,1.00000000,1.00000000,0.00000000,0.00000000,0.06349200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,109.88570800,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.19402200,0.25000000,0.28278400,0.28797300,0.29136300,0.27152200,0.20550600,26.72135000,14.72083300,7.40452300,15.40872800,15.68162700,17.91937400,8.57891900,0.00000000,0.00000000
21/12/1985,4,2.80224200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,100.71380800,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.24090300,1.00000000,1.00000000,0.00000000,0.00000000,0.17819200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,142.88570800,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.20029600,0.25000000,0.27963500,0.28552400,0.28918400,0.27209200,0.20680400,27.76152000,14.67014900,7.45305500,15.62267300,15.90868900,18.27780200,9.00578200,0.00000000,0.00000000
21/12/1985,4,2.80224200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,100.71380800,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.24090300,1.00000000,1.00000000,0.00000000,0.00000000,0.17819200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,142.88570800,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.20029600,0.25000000,0.27963500,0.28552400,0.28918400,0.27209200,0.20680400,27.76152000,14.67014900,7.45305500,15.62267300,15.90868900,18.27780200,9.00578200,0.00000000,0.00000000
22/12/1985,5,3.00000000,0.44400000,0.04440000,0.04440000,0.00000000,0.02220000,0.02220000,0.00000000,0.00000000,0.00198900,0.00000000,0.00143400,0.00055500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00084400,0.00000000,101.73138000,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,11.16845900,1.00000000,1.00000000,0.00042200,0.00042200,0.37265700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,175.88570800,0.00033300,0.00000000,0.00033300,0.50000000,0.21852800,0.25000000,0.27667300,0.28327200,0.28728400,0.27238000,0.20812000,28.59858700,14.56813600,7.46141600,15.75451500,16.06192600,18.53820800,9.35533700,0.00066600,0.00033300
22/12/1985,5,3.00000000,0.44400000,0.04440000,0.04440000,0.00000000,0.02220000,0.02220000,0.00000000,0.00000000,0.00198900,0.00000000,0.00143400,0.00055500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00084400,0.00000000,101.73138000,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,11.16845900,1.00000000,1.00000000,0.00042200,0.00042200,0.37265700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,175.88570800,0.00033300,0.00000000,0.00033300,0.50000000,0.21852800,0.25000000,0.27667300,0.28327200,0.28728400,0.27238000,0.20812000,28.59858700,14.56813600,7.46141600,15.75451500,16.06192600,18.53820800,9.35533700,0.00066600,0.00033300
23/12/1985,6,3.28326600,0.55307100,0.06621400,0.05531000,0.01090700,0.03305800,0.02224900,0.00000000,0.00000000,0.00376100,0.00006000,0.00323800,0.00052300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67182200,0.00265400,0.00000000,100.47731400,1.21976700,1.00000000,0.00000000,11.95655200,0.00000000,0.25000000,11.89399300,1.00000000,1.00000000,0.00132600,0.00132600,0.60041000,0.00080900,0.00042200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00123100,208.88570800,0.00183200,0.00013500,0.00169700,0.51913600,0.21431000,0.24999600,0.27338100,0.28106800,0.28557500,0.27244800,0.20944500,29.32633800,14.40414100,7.42936600,15.82116800,16.15974400,18.72372100,9.64529900,0.00352900,0.00183200
23/12/1985,6,3.28326600,0.55307100,0.06621400,0.05531000,0.01090700,0.03305800,0.02224900,0.00000000,0.00000000,0.00376100,0.00006000,0.00323800,0.00052300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67182200,0.00265400,0.00000000,100.47731400,1.21976700,1.00000000,0.00000000,11.95655200,0.00000000,0.25000000,11.89399300,1.00000000,1.00000000,0.00132600,0.00132600,0.60041000,0.00080900,0.00042200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00123100,208.88570800,0.00183200,0.00013500,0.00169700,0.51913600,0.21431000,0.24999600,0.27338100,0.28106800,0.28557500,0.27244800,0.20944500,29.32633800,14.40414100,7.42936600,15.82116800,16.15974400,18.72372100,9.64529900,0.00352900,0.00183200
24/12/1985,7,3.52417200,0.92035900,0.13965000,0.09204000,0.04761400,0.06948700,0.02254900,0.00000000,0.00000000,0.00646300,0.00029700,0.00587400,0.00058900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85480700,0.00466000,0.00000000,100.24248700,1.26042500,1.00000000,0.00000000,20.99206100,0.00000000,0.25055600,12.04526400,1.00000000,1.00000000,0.00232700,0.00232700,1.00175900,0.00194500,0.00184800,0.00000500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00379700,241.88570800,0.00293900,0.00037000,0.00256900,0.53361100,0.21989500,0.24998200,0.27031000,0.27897400,0.28401100,0.27234300,0.21077200,29.94580500,14.21952600,7.38234000,15.84762100,16.21983000,18.85532400,9.89235200,0.00550800,0.00293900
24/12/1985,7,3.52417200,0.92035900,0.13965000,0.09204000,0.04761400,0.06948700,0.02254900,0.00000000,0.00000000,0.00646300,0.00029700,0.00587400,0.00058900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85480700,0.00466000,0.00000000,100.24248700,1.26042500,1.00000000,0.00000000,20.99206100,0.00000000,0.25055600,12.04526400,1.00000000,1.00000000,0.00232700,0.00232700,1.00175900,0.00194500,0.00184800,0.00000500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00379700,241.88570800,0.00293900,0.00037000,0.00256900,0.53361100,0.21989500,0.24998200,0.27031000,0.27897400,0.28401100,0.27234300,0.21077200,29.94580500,14.21952600,7.38234000,15.84762100,16.21983000,18.85532400,9.89235200,0.00550800,0.00293900
25/12/1985,8,3.77741400,1.72483600,0.30045000,0.17248000,0.12796700,0.14887900,0.02360400,0.00000000,0.00000000,0.01005100,0.00090100,0.00936200,0.00068900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.04011900,0.00695200,0.00000000,100.00786800,1.34667400,1.00000000,0.00000000,31.31444600,0.00000000,0.25392600,12.66210400,1.00000000,1.00000000,0.00347000,0.00347000,1.34706500,0.00520500,0.00540200,0.00050600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01111400,274.88570800,0.00419200,0.00102500,0.00316700,0.56962700,0.22391700,0.24994600,0.26827100,0.27714400,0.28257600,0.27210400,0.21209300,30.32403200,14.12548800,7.36844700,15.85461200,16.25267600,18.94552200,10.10575700,0.00735900,0.00419200
25/12/1985,8,3.77741400,1.72483600,0.30045000,0.17248000,0.12796700,0.14887900,0.02360400,0.00000000,0.00000000,0.01005100,0.00090100,0.00936200,0.00068900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.04011900,0.00695200,0.00000000,100.00786800,1.34667400,1.00000000,0.00000000,31.31444600,0.00000000,0.25392600,12.66210400,1.00000000,1.00000000,0.00347000,0.00347000,1.34706500,0.00520500,0.00540200,0.00050600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01111400,274.88570800,0.00419200,0.00102500,0.00316700,0.56962700,0.22391700,0.24994600,0.26827100,0.27714400,0.28257600,0.27210400,0.21209300,30.32403200,14.12548800,7.36844700,15.85461200,16.25267600,18.94552200,10.10575700,0.00735900,0.00419200
26/12/1985,9,4.00000000,2.74914800,0.50505700,0.27491000,0.23014200,0.24933200,0.02558200,0.00000000,0.00000000,0.01433700,0.00179000,0.01355000,0.00078700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23492000,0.00967000,0.00000000,99.76862300,1.40126200,1.00000000,0.00000000,43.55768500,0.00000000,0.26581600,11.90182300,1.00000000,1.00000000,0.00482300,0.00482300,1.77699900,0.00673400,0.00760800,0.00255800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01690000,307.88570800,0.00517800,0.00140300,0.00377500,0.57834900,0.22844300,0.24992400,0.26560200,0.27537100,0.28123900,0.27176100,0.21340300,30.77298200,13.93699000,7.30431700,15.83975500,16.26547400,19.00439500,10.29306500,0.00895200,0.00517800
26/12/1985,9,4.00000000,2.74914800,0.50505700,0.27491000,0.23014200,0.24933200,0.02558200,0.00000000,0.00000000,0.01433700,0.00179000,0.01355000,0.00078700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23492000,0.00967000,0.00000000,99.76862300,1.40126200,1.00000000,0.00000000,43.55768500,0.00000000,0.26581600,11.90182300,1.00000000,1.00000000,0.00482300,0.00482300,1.77699900,0.00673400,0.00760800,0.00255800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01690000,307.88570800,0.00517800,0.00140300,0.00377500,0.57834900,0.22844300,0.24992400,0.26560200,0.27537100,0.28123900,0.27176100,0.21340300,30.77298200,13.93699000,7.30431700,15.83975500,16.26547400,19.00439500,10.29306500,0.00895200,0.00517800
27/12/1985,10,4.12540700,4.32885000,0.82053700,0.43289000,0.38765200,0.40303700,0.02984800,0.00000000,0.00000000,0.01913200,0.00314300,0.01821500,0.00091700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41802500,0.01256600,0.00000000,109.21417400,1.44958500,1.00000000,0.00000000,56.60213900,0.00000000,0.28808900,12.57695100,1.00000000,1.00000000,0.00626300,0.00626300,2.54014500,0.00878000,0.00953400,0.00835900,0.00000700,-0.00000000,-0.00000000,-0.00000000,0.02667900,340.88570800,0.00615100,0.00176000,0.00439100,0.58346600,0.24440500,0.25408300,0.29480500,0.29475800,0.28319300,0.27162900,0.21471100,23.95194600,16.06901000,10.39391700,17.31690600,16.45820200,19.06142200,10.46513000,0.01054200,0.00615100
27/12/1985,10,4.12540700,4.32885000,0.82053700,0.43289000,0.38765200,0.40303700,0.02984800,0.00000000,0.00000000,0.01913200,0.00314300,0.01821500,0.00091700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41802500,0.01256600,0.00000000,109.21417400,1.44958500,1.00000000,0.00000000,56.60213900,0.00000000,0.28808900,12.57695100,1.00000000,1.00000000,0.00626300,0.00626300,2.54014500,0.00878000,0.00953400,0.00835900,0.00000700,-0.00000000,-0.00000000,-0.00000000,0.02667900,340.88570800,0.00615100,0.00176000,0.00439100,0.58346600,0.24440500,0.25408300,0.29480500,0.29475800,0.28319300,0.27162900,0.21471100,23.95194600,16.06901000,10.39391700,17.31690600,16.45820200,19.06142200,10.46513000,0.01054200,0.00615100
28/12/1985,11,4.24319000,6.41971200,1.23529900,0.64197000,0.59596300,0.60210700,0.03723000,0.00000000,0.00000000,0.02445600,0.00493100,0.02330200,0.00107300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61151700,0.01593300,0.00007000,105.00788100,1.46246200,1.00000000,0.00000000,71.77063900,0.31402200,0.33613200,12.53801400,1.00000000,1.00000000,0.00793500,0.00796900,2.46132600,0.00591900,0.00847900,0.01056300,0.00040300,-0.00000000,-0.00000000,-0.00000000,0.02536400,373.88570800,0.00711700,0.00160900,0.00550800,0.56371700,0.21173500,0.24277100,0.29331700,0.29382400,0.28451600,0.27163700,0.21602300,24.54472900,15.34258300,10.36999600,17.33781400,16.59663200,19.11105900,10.62164900,0.01262600,0.00711700
28/12/1985,11,4.24319000,6.41971200,1.23529900,0.64197000,0.59596300,0.60210700,0.03723000,0.00000000,0.00000000,0.02445600,0.00493100,0.02330200,0.00107300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61151700,0.01593300,0.00007000,105.00788100,1.46246200,1.00000000,0.00000000,71.77063900,0.31402200,0.33613200,12.53801400,1.00000000,1.00000000,0.00793500,0.00796900,2.46132600,0.00591900,0.00847900,0.01056300,0.00040300,-0.00000000,-0.00000000,-0.00000000,0.02536400,373.88570800,0.00711700,0.00160900,0.00550800,0.56371700,0.21173500,0.24277100,0.29331700,0.29382400,0.28451600,0.27163700,0.21602300,24.54472900,15.34258300,10.36999600,17.33781400,16.59663200,19.11105900,10.62164900,0.01262600,0.00711700
29/12/1985,12,4.34943500,8.97832000,1.73827000,0.89783000,0.85063100,0.83886100,0.04877800,0.00000000,0.00000000,0.03060400,0.00722500,0.02899300,0.00132200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80440900,0.01962300,0.00024700,104.67659200,1.47750000,1.00000000,0.00000000,88.39172000,1.11051700,0.41925900,11.30970000,1.00000000,1.00000000,0.00976400,0.00988600,2.72866400,0.00669300,0.00987600,0.01212900,0.00192400,-0.00000000,-0.00000000,-0.00000000,0.03062300,406.88570800,0.00845200,0.00187100,0.00658200,0.56221300,0.21448200,0.24990100,0.28654300,0.28916700,0.28461000,0.27165200,0.21733800,24.92117300,15.40567800,10.04163900,17.11321300,16.64912000,19.14727800,10.76456300,0.01503400,0.00845200
29/12/1985,12,4.34943500,8.97832000,1.73827000,0.89783000,0.85063100,0.83886100,0.04877800,0.00000000,0.00000000,0.03060400,0.00722500,0.02899300,0.00132200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80440900,0.01962300,0.00024700,104.67659200,1.47750000,1.00000000,0.00000000,88.39172000,1.11051700,0.41925900,11.30970000,1.00000000,1.00000000,0.00976400,0.00988600,2.72866400,0.00669300,0.00987600,0.01212900,0.00192400,-0.00000000,-0.00000000,-0.00000000,0.03062300,406.88570800,0.00845200,0.00187100,0.00658200,0.56221300,0.21448200,0.24990100,0.28654300,0.28916700,0.28461000,0.27165200,0.21733800,24.92117300,15.40567800,10.04163900,17.11321300,16.64912000,19.14727800,10.76456300,0.01503400,0.00845200
30/12/1985,13,4.45262800,11.87145800,2.30708700,1.18715000,1.13824400,1.10388000,0.06496300,0.00000000,0.00000000,0.03731200,0.00992100,0.03510000,0.00171800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.97840500,0.02337800,0.00041800,104.34622200,1.50142200,1.00000000,0.00000000,105.30517300,1.88412800,0.54929800,10.98475300,1.00000000,1.00000000,0.01162100,0.01182800,3.00718600,0.00701900,0.00972100,0.01173600,0.00474300,-0.00000000,-0.00000000,-0.00000000,0.03321900,439.88570800,0.00941900,0.00195400,0.00746500,0.55786200,0.21935900,0.24990300,0.28268500,0.28614200,0.28417700,0.27162000,0.21865300,25.40119900,15.14624300,9.85109100,16.95992900,16.66026900,19.16895300,10.89549300,0.01688400,0.00941900
30/12/1985,13,4.45262800,11.87145800,2.30708700,1.18715000,1.13824400,1.10388000,0.06496300,0.00000000,0.00000000,0.03731200,0.00992100,0.03510000,0.00171800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.97840500,0.02337800,0.00041800,104.34622200,1.50142200,1.00000000,0.00000000,105.30517300,1.88412800,0.54929800,10.98475300,1.00000000,1.00000000,0.01162100,0.01182800,3.00718600,0.00701900,0.00972100,0.01173600,0.00474300,-0.00000000,-0.00000000,-0.00000000,0.03321900,439.88570800,0.00941900,0.00195400,0.00746500,0.55786200,0.21935900,0.24990300,0.28268500,0.28614200,0.28417700,0.27162000,0.21865300,25.40119900,15.14624300,9.85109100,16.95992900,16.66026900,19.16895300,10.89549300,0.01688400,0.00941900
31/12/1985,14,4.55737100,15.92846000,3.10685100,1.59285000,1.54166800,1.47324200,0.09194100,0.00000000,0.00000000,0.04502000,0.01357900,0.04191900,0.00239300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14740100,0.02743900,0.00059300,104.01906400,1.52768200,1.00000000,0.00000000,123.60046100,2.66936500,0.73156000,11.14984400,1.00000000,1.00000000,0.01362600,0.01391800,3.37915500,0.00998000,0.01308200,0.01535700,0.01181700,-0.00000000,-0.00000000,-0.00000000,0.05023600,472.88570800,0.01138500,0.00281900,0.00856600,0.57064400,0.22381600,0.24986900,0.27896900,0.28357300,0.28346100,0.27151900,0.21996500,25.83303600,14.90515200,9.67081500,16.82188000,16.64711600,19.17837000,11.01751600,0.01995200,0.01138500
31/12/1985,14,4.55737100,15.92846000,3.10685100,1.59285000,1.54166800,1.47324200,0.09194100,0.00000000,0.00000000,0.04502000,0.01357900,0.04191900,0.00239300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14740100,0.02743900,0.00059300,104.01906400,1.52768200,1.00000000,0.00000000,123.60046100,2.66936500,0.73156000,11.14984400,1.00000000,1.00000000,0.01362600,0.01391800,3.37915500,0.00998000,0.01308200,0.01535700,0.01181700,-0.00000000,-0.00000000,-0.00000000,0.05023600,472.88570800,0.01138500,0.00281900,0.00856600,0.57064400,0.22381600,0.24986900,0.27896900,0.28357300,0.28346100,0.27151900,0.21996500,25.83303600,14.90515200,9.67081500,16.82188000,16.64711600,19.17837000,11.01751600,0.01995200,0.01138500
01/01/1986,15,4.64981400,20.21663300,3.95247100,2.02166000,1.96740200,1.85992500,0.12514400,0.00000000,0.00000000,0.05303400,0.01741500,0.04901000,0.00312600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.31893700,0.03203800,0.00074600,103.68037800,1.52975700,1.00000000,0.00000000,144.31525600,3.36239500,1.03537500,9.84057000,1.00000000,1.00000000,0.01589100,0.01625900,3.84695000,0.00441600,0.00552800,0.00632300,0.00789900,-0.00000000,-0.00000000,-0.00000000,0.02416600,505.88570800,0.01187700,0.00128800,0.01059000,0.52865400,0.22783000,0.24994500,0.27575600,0.28131700,0.28258600,0.27134300,0.22126900,26.21951700,14.68982700,9.51102400,16.68885200,16.61770600,19.17604800,11.13134400,0.02246700,0.01187700
01/01/1986,15,4.64981400,20.21663300,3.95247100,2.02166000,1.96740200,1.85992500,0.12514400,0.00000000,0.00000000,0.05303400,0.01741500,0.04901000,0.00312600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.31893700,0.03203800,0.00074600,103.68037800,1.52975700,1.00000000,0.00000000,144.31525600,3.36239500,1.03537500,9.84057000,1.00000000,1.00000000,0.01589100,0.01625900,3.84695000,0.00441600,0.00552800,0.00632300,0.00789900,-0.00000000,-0.00000000,-0.00000000,0.02416600,505.88570800,0.01187700,0.00128800,0.01059000,0.52865400,0.22783000,0.24994500,0.27575600,0.28131700,0.28258600,0.27134300,0.22126900,26.21951700,14.68982700,9.51102400,16.68885200,16.61770600,19.17604800,11.13134400,0.02246700,0.01187700
02/01/1986,16,4.76114800,25.68261500,5.02981900,2.56826000,2.51006500,2.34588400,0.17387000,0.00000000,0.00000000,0.06260300,0.02262500,0.05688900,0.00458300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.47033000,0.03648700,0.00093200,103.37294400,1.55916000,1.00000000,0.00000000,164.35671900,4.19704100,1.40927600,11.85141600,1.00000000,1.00000000,0.01807800,0.01853600,4.34545300,0.01173200,0.01412600,0.01580400,0.02808800,0.00000300,-0.00000000,-0.00000000,0.06975400,538.88570800,0.01481400,0.00354800,0.01126600,0.56801600,0.23124400,0.24985900,0.27290800,0.27921500,0.28163700,0.27109800,0.22256100,26.55283000,14.48848200,9.36817100,16.55843000,16.57948900,19.16573300,11.23985900,0.02608000,0.01481400
