ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Champ83
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
10/06/1983,29,4.68966500,217.85719000,43.02843700,21.78572000,21.40537100,17.83106500,3.79200100,0.00000000,0.00000000,0.45628200,0.20400800,0.32894200,0.12454200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.70673200,0.20383800,0.00215200,208.58222200,1.61374400,1.00000000,0.00000000,229.03154000,2.41787700,8.86256900,15.90912100,1.00000000,1.00000000,0.09689700,0.09786900,13.66028700,0.23111200,0.19588300,0.27930900,0.00191700,-0.00000000,-0.00000000,0.70822000,663.80000000,0.09893000,0.03173500,0.06719500,0.59551700,0.53611100,0.54057500,0.54465900,0.54014400,0.51976600,0.44206600,79.42757400,30.10495800,8.51158100,1.60617100,0.76496200,0.67199900,0.16612500,0.09893000
11/06/1983,30,4.77804900,255.62825300,50.50964000,25.56283000,25.13966700,20.82239300,4.54758100,0.00000000,0.00000000,0.53467900,0.24063800,0.38257100,0.14885900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.95148700,0.23810400,0.00249700,206.97840100,1.60674400,1.00000000,0.00000000,267.53204100,2.80587800,10.65169000,15.90912100,1.00000000,1.00000000,0.11223800,0.11334600,13.66923000,0.24482500,0.20708800,0.30873000,0.00372400,-0.00000000,-0.00000000,0.76436600,677.00000000,0.11543500,0.03474900,0.08068600,0.58859000,0.53160200,0.53551100,0.54364000,0.54041700,0.51976700,0.44218300,81.96155500,30.03830700,8.48545600,1.61123500,0.76531600,0.67234300,0.19612100,0.11543500
12/06/1983,31,4.86943800,305.36369800,60.37461200,30.53637000,30.06293200,24.66349100,5.64818900,0.00000000,0.00000000,0.63181400,0.28648600,0.44487000,0.18322900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.19624300,0.27659900,0.00285400,205.39759800,1.60835800,1.00000000,0.00000000,310.78511000,3.20707000,12.77410300,16.45000000,1.00000000,1.00000000,0.12916200,0.13040400,13.67505600,0.29826600,0.25229100,0.39012800,0.00744700,-0.00000000,-0.00000000,0.94813200,690.20000000,0.14346500,0.04365200,0.09981200,0.58971700,0.52700800,0.53090700,0.54222400,0.54055000,0.51976700,0.44230000,84.25353200,29.94358300,8.41714800,1.61309900,0.76567000,0.67268700,0.24327700,0.14346500
13/06/1983,32,4.96086100,363.30897700,71.87126300,36.33090000,35.79733400,29.01943100,7.05449900,0.00000000,0.00000000,0.75256300,0.34242600,0.51826000,0.23011900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.44932000,0.32112600,0.00321100,203.69309200,1.61388000,1.00000000,0.00000000,360.81627400,3.60841400,15.86570100,16.45622200,1.00000000,1.00000000,0.14833600,0.14970200,13.66667400,0.40499700,0.34266900,0.54642300,0.01539100,-0.00000000,-0.00000000,1.30948000,703.40000000,0.17726200,0.06092500,0.11633700,0.60375500,0.52212500,0.52613800,0.54022100,0.54049300,0.51976700,0.44241600,86.27177400,29.79072200,8.30811200,1.61103300,0.76602400,0.67303000,0.29359900,0.17726200
14/06/1983,33,5.00000000,408.09071400,77.72558400,40.80907000,37.20353600,32.28143500,8.03897300,0.20163900,0.00000000,0.87017800,0.37186700,0.59654500,0.26791500,0.00108200,0.00000000,0.00000000,0.00000000,0.00000000,4.70249300,0.37089100,0.00355700,238.05380200,1.60841000,1.00000000,0.00000000,416.73200700,3.99641400,19.81600800,15.90912100,1.00000000,1.00000000,0.16926600,0.17074200,17.30676600,0.28686300,0.24506000,0.36210500,0.01221100,-0.00000000,-0.00000000,0.90624000,716.60000000,0.14774100,0.03708000,0.11066100,0.57174900,0.59243900,0.60036600,0.57959800,0.54448300,0.52000900,0.44254700,69.61711900,41.52101900,14.27580900,1.71671500,0.76722900,0.67341600,0.25840300,0.14774100
15/06/1983,34,5.03554500,485.83797700,87.96540800,48.58380000,39.69478900,37.79889700,9.89079400,0.58092800,0.00000000,1.01754600,0.39957300,0.68456800,0.32469700,0.00326000,0.00000000,0.00000000,0.00000000,0.00000000,4.94724800,0.42439400,0.00385000,233.42445400,1.61304600,1.00000000,0.00000000,476.84767900,4.32636400,22.58138700,13.52884400,1.00000000,1.00000000,0.19119500,0.19275000,16.82080900,0.31665800,0.29773000,0.44858200,0.02085300,-0.00000000,-0.00000000,1.08382400,729.80000000,0.17581800,0.04458000,0.13123800,0.57259300,0.56091600,0.59606400,0.57754500,0.54786900,0.52056400,0.44271000,70.83770000,41.13547900,14.45921400,1.81553300,0.76966200,0.67389900,0.30705600,0.17581800
16/06/1983,35,5.06030800,570.58814800,99.12665200,57.05881000,42.41215500,43.63099600,12.05857000,1.02493000,0.00000000,1.18309200,0.42881000,0.77215300,0.39878300,0.00668400,0.00000000,0.00000000,0.00000000,0.00000000,5.15538400,0.47444200,0.00418900,228.97689800,1.62749600,1.00000000,0.00000000,533.08105900,4.70682600,27.78313100,15.59999900,1.00000000,1.00000000,0.21118300,0.21283400,16.38760000,0.39963300,0.39773800,0.61949800,0.03847000,-0.00000000,-0.00000000,1.45534000,743.00000000,0.19558200,0.06013700,0.13544500,0.59083400,0.53733600,0.58592600,0.57479300,0.55064000,0.52134200,0.44291900,72.63566600,40.24763900,14.57583700,1.90633400,0.77315600,0.67451900,0.33102700,0.19558200
17/06/1983,36,5.08602300,662.46832600,111.22928300,66.24683000,45.35937700,49.79094600,14.54480200,1.53415900,0.00000000,1.37500200,0.45976200,0.87593000,0.48219700,0.01093600,0.00000000,0.00000000,0.00000000,0.00000000,5.39538400,0.53693400,0.00454100,225.91697700,1.63135400,1.00000000,0.00000000,603.29655700,5.10192100,33.87239100,16.20000000,1.00000000,1.00000000,0.23544900,0.23718300,16.17778400,0.50106800,0.46436400,0.77328800,0.06265100,-0.00000000,-0.00000000,1.80137200,756.20000000,0.22371900,0.07539700,0.14832200,0.60132800,0.53666000,0.56492900,0.57125200,0.55275000,0.52225500,0.44318300,75.11191600,38.55865100,14.58907100,1.98545300,0.77749600,0.67530300,0.37204100,0.22371900
18/06/1983,37,5.11126200,756.78969300,123.65154700,75.67897000,48.38126300,55.92476800,17.25604300,2.08947300,0.00000000,1.58328900,0.49073300,0.99110600,0.57013500,0.01565000,0.00000000,0.00000000,0.00000000,0.00000000,5.64461500,0.60773500,0.00488600,222.81239300,1.63082000,1.00000000,0.00000000,682.84789700,5.48969900,40.85618600,15.90000000,1.00000000,1.00000000,0.26204100,0.26384200,15.98444800,0.48781000,0.42388800,0.74383600,0.07721500,-0.00000000,-0.00000000,1.73274800,769.40000000,0.24017800,0.07335800,0.16682000,0.59012100,0.53674800,0.54786300,0.56721900,0.55418800,0.52322000,0.44350300,77.31045500,37.17097100,14.45856400,2.04861800,0.78240000,0.67626100,0.40699800,0.24017800
19/06/1983,38,5.13388100,816.09143700,131.41492000,81.60914000,50.24145800,59.65132500,19.06263800,2.45949900,0.00000000,1.76500500,0.51263700,1.10762500,0.63150400,0.01906900,0.00000000,0.00000000,0.00000000,0.00000000,5.88923000,0.68344700,0.00519500,270.64380600,1.62064500,1.00000000,0.00000000,767.91774400,5.83723600,48.47203400,14.25000000,1.00000000,1.00000000,0.28945500,0.29129900,19.57831900,0.20671700,0.17301600,0.30139000,0.04267100,-0.00000000,-0.00000000,0.72379400,782.60000000,0.20460100,0.02609500,0.17850600,0.53405800,0.59926600,0.60084700,0.61099500,0.60915700,0.52952500,0.44420000,55.28745300,44.09783900,27.05980300,4.76657500,0.84077500,0.67847700,0.38310700,0.20460100
20/06/1983,39,5.16039000,908.25341600,143.54071800,90.82534000,53.18232000,65.26990400,22.02271400,3.06577900,0.00000000,1.98719800,0.54090100,1.23211700,0.72352700,0.02426700,0.00000000,0.00000000,0.00000000,0.00000000,6.10846100,0.75680100,0.00555800,266.84089700,1.62805900,1.00000000,0.00000000,850.33796000,6.24452600,53.54673800,16.70000000,1.00000000,1.00000000,0.31504400,0.31694500,19.22136600,0.41066900,0.36863300,0.63769300,0.11125300,-0.00000000,-0.00000000,1.52824800,795.80000000,0.25148200,0.05510100,0.19638200,0.56151500,0.57421500,0.59663800,0.60522500,0.60860500,0.53511900,0.44523500,56.21306600,43.24824500,26.64560500,4.97077500,0.90008600,0.68196100,0.44786400,0.25148200
21/06/1983,40,5.18785100,1040.53415500,160.99534400,104.05342000,57.44122000,73.11562100,26.46322200,3.97528100,0.00000000,2.27171200,0.57932900,1.38364900,0.84885600,0.03142000,0.00000000,0.00000000,0.00000000,0.00000000,6.36538400,0.84877600,0.00593300,261.86460100,1.63017100,1.00000000,0.00000000,953.68070600,6.66644800,61.86156100,17.30000000,1.00000000,1.00000000,0.34583000,0.34776800,18.80156500,0.57000600,0.54706800,0.94539500,0.20021900,-0.00000000,-0.00000000,2.26268800,809.00000000,0.32402400,0.08132000,0.24270400,0.57174500,0.54933300,0.58940700,0.59870400,0.60726300,0.54000300,0.44656700,57.11474200,42.04071800,26.08579600,5.12394600,0.95918100,0.68669700,0.56672800,0.32402400
22/06/1983,41,5.21436000,1199.46854600,181.95549600,119.94685000,62.57117300,82.20005400,32.06220800,5.12206100,0.00000000,2.61985700,0.62789200,1.55421100,1.01583100,0.04105100,0.00000000,0.00000000,0.00000000,0.00000000,6.63153800,0.95101200,0.00666500,255.86766800,1.63427100,1.00000000,0.00000000,1068.55267400,7.48853300,74.33490000,16.70000000,1.00000000,1.00000000,0.37843000,0.38049700,18.36994100,0.78338500,0.74201700,1.33462000,0.33791800,-0.00000000,-0.00000000,3.19794000,822.20000000,0.39786600,0.11442900,0.28343800,0.58397800,0.53477700,0.56921100,0.59110000,0.60496500,0.54417300,0.44815400,58.62402000,39.84508100,25.37077900,5.22092200,1.01670100,0.69263300,0.68130400,0.39786600
23/06/1983,42,5.24404300,1364.63532500,203.71771500,136.46353000,67.89653400,91.29419500,38.15666300,6.37032300,0.00000000,3.00083100,0.68099800,1.73187100,1.20675500,0.05220500,0.00000000,0.00000000,0.00000000,0.00000000,6.88846100,1.05678600,0.00758900,250.16844900,1.63880900,1.00000000,0.00000000,1187.39997600,8.52669400,90.06238600,18.70000000,1.00000000,1.00000000,0.41044800,0.41268100,18.06701400,0.87314700,0.75841700,1.44217400,0.43185300,-0.00000000,-0.00000000,3.50559000,835.40000000,0.43533600,0.12481100,0.31052600,0.58366900,0.53417900,0.54552400,0.58294700,0.60180400,0.54760600,0.44995100,60.23266600,37.45373900,24.50820900,5.25965000,1.07103500,0.69967100,0.74586200,0.43533600
24/06/1983,43,5.27547300,1526.69307400,225.05298800,152.66931000,73.10864700,99.90750200,44.38984100,7.64699800,0.00000000,3.41225500,0.73491300,1.93694700,1.40024000,0.06375900,0.00000000,0.00000000,0.00000000,0.00000000,7.17615400,1.18309700,0.00856700,244.38537600,1.63718300,1.00000000,0.00000000,1329.32271200,9.62592400,107.18164100,19.80000100,1.00000000,1.00000000,0.44653000,0.44889600,17.78638800,0.89488800,0.75975800,1.46834600,0.51414200,-0.00000000,-0.00000000,3.63713400,848.60000000,0.46670100,0.12800600,0.33869500,0.57946800,0.52715600,0.53262700,0.57445700,0.59784500,0.55030000,0.45191300,61.01882600,35.80809000,23.49554400,5.23708200,1.12081800,0.70767400,0.80539600,0.46670100
25/06/1983,44,5.30507700,1722.54026500,250.87804500,172.25403000,79.42538700,109.94065400,52.25422900,9.25777600,0.00000000,3.88988700,0.79666100,2.17068800,1.62899200,0.07766700,0.00000000,0.00000000,0.00000000,0.00000000,7.48076900,1.32600900,0.00948900,238.56911500,1.63700900,1.00000000,0.00000000,1489.89785200,10.66131000,124.69057500,18.65000100,1.00000000,1.00000000,0.48469900,0.48713800,17.54152300,1.19338700,1.01116300,1.95879400,0.79207000,-0.00000000,-0.00000000,4.95541300,861.80000000,0.54085000,0.17159100,0.36925900,0.58240900,0.51673500,0.52188500,0.56460000,0.59253400,0.55226900,0.45399300,61.17517900,34.26723500,22.34271200,5.14916200,1.16499800,0.71646700,0.92864300,0.54085000
26/06/1983,45,5.33642600,1913.95654600,276.09829400,191.39565000,85.58327300,119.34445200,60.27083700,10.89973200,0.00000000,4.39261100,0.86033300,2.41005700,1.87576100,0.09294500,0.00000000,0.00000000,0.00000000,0.00000000,7.76769200,1.46919100,0.01046400,231.50179300,1.64039700,1.00000000,0.00000000,1650.77677800,11.75772200,146.78155500,19.74925100,1.00000000,1.00000000,0.52030100,0.52280400,17.21626700,1.09998600,0.97929500,1.76589600,0.83810300,-0.00000000,-0.00000000,4.68328100,875.00000000,0.56799000,0.15947300,0.40851700,0.58165500,0.50731500,0.52347100,0.55050100,0.58670000,0.55346600,0.45614400,61.14469900,32.89707200,20.99356100,5.00006900,1.20210700,0.72582600,0.97650600,0.56799000
27/06/1983,46,5.36253700,2009.56927500,288.58183800,200.95693000,88.56732700,123.83970600,64.42435300,11.75045200,0.00000000,4.78490400,0.90004500,2.65333700,2.01462700,0.10201300,0.00000000,0.00000000,0.00000000,0.00000000,8.07152700,1.62920500,0.01127700,230.63959500,1.62860800,1.00000000,0.00000000,1830.56715500,12.67097100,169.30011000,16.45000100,1.00000000,1.00000000,0.55718500,0.55967400,17.63760800,0.20141600,0.16445500,0.28704500,0.15280500,-0.00000000,-0.00000000,0.80572200,888.20000000,0.43372500,0.02690200,0.40682300,0.51600200,0.53360700,0.52890400,0.54849400,0.58246600,0.55389700,0.45831700,60.77282000,32.65817300,20.19633900,4.82772800,1.23131500,0.73550100,0.84054900,0.43372500
28/06/1983,47,5.38952200,2185.82083700,311.78355900,218.58208000,94.20649300,131.84087400,72.36030400,13.37588800,0.00000000,5.22699100,0.94915800,2.88674000,2.20947100,0.11473300,0.00000000,0.00000000,0.00000000,0.00000000,8.32460400,1.76898700,0.01211700,228.90804300,1.63186100,1.00000000,0.00000000,1987.62584100,13.61475400,180.96728500,17.00000000,1.00000000,1.00000000,0.58707700,0.58957100,17.89064300,0.60547300,0.49425800,0.85525200,0.50129300,-0.00000000,-0.00000000,2.45627500,901.40000000,0.49300000,0.08008600,0.41291400,0.50699600,0.53096700,0.52670500,0.54479400,0.57731300,0.55389600,0.46048300,60.59437900,31.66099500,19.35113500,4.63758700,1.25549400,0.74533700,0.97239500,0.49300000
29/06/1983,48,5.41650700,2347.32972400,333.01501000,234.73297000,99.34787400,138.92254100,79.83727900,14.90731700,0.00000000,5.66942800,0.99782200,3.12736800,2.39767700,0.12722100,0.00000000,0.00000000,0.00000000,0.00000000,8.58614200,1.91867900,0.01295700,257.63890100,1.62995900,1.00000000,0.00000000,2155.81934000,14.55853700,203.25929300,17.00000000,1.00000000,1.00000000,0.61685400,0.61932800,21.36167600,0.75869100,0.63044300,0.95171000,0.53678600,0.00000000,-0.00000000,2.87763000,908.00000000,0.49300000,0.08438000,0.40862000,0.47733100,0.59783300,0.59779700,0.57232400,0.57534200,0.55372300,0.46263200,48.92610500,37.08972500,22.63641000,4.57514600,1.27734600,0.75527000,1.03282500,0.49300000
30/06/1983,49,5.44388900,2593.16282000,365.45071200,259.31628000,107.26167000,149.35903000,91.52817500,17.30183700,0.00000000,6.11428500,1.05121900,3.36141500,2.59433700,0.14024300,0.00000000,0.00000000,0.00000000,0.00000000,8.84768000,2.07316400,0.01380900,251.58699800,1.62139400,1.00000000,0.00000000,2329.39822500,15.51619900,224.26202400,17.25000000,1.00000000,1.00000000,0.64533500,0.64777600,20.80754600,0.81876800,0.72203500,1.09595500,0.63398500,0.00003700,-0.00000000,3.27078000,914.60000000,0.50025000,0.09400000,0.40625000,0.39214200,0.57391400,0.59140900,0.56874900,0.57293500,0.55337500,0.46475400,48.42232500,35.45721100,21.93682100,4.49544100,1.29586600,0.76523100,1.27568600,0.50025000
01/07/1983,50,5.47444500,2849.62373400,399.27742700,284.96237000,115.51035700,159.86788500,104.03558800,19.86359700,0.00000000,6.60912300,1.11252900,3.60692400,2.82688700,0.15577300,0.00000000,0.00000000,0.00000000,0.00000000,9.11306500,2.23405100,0.01476100,245.17565900,1.61452200,1.00000000,0.00000000,2510.16959300,16.58489500,257.10162400,19.25000000,1.00000000,1.00000000,0.67274800,0.67515500,20.22136100,0.96774500,0.89799400,1.37739600,0.81463500,0.00021000,-0.00000000,4.05798000,921.20000000,0.55825000,0.11437700,0.44387300,0.36139400,0.55145800,0.58233400,0.56419900,0.56980500,0.55282500,0.46683500,47.89235700,33.59444000,21.09743500,4.37937100,1.31040000,0.77513100,1.54471100,0.55825000
02/07/1983,51,5.50539800,3150.79732900,439.03403100,315.07973000,125.21806500,171.79133300,119.07971000,22.94492300,0.00000000,7.10937900,1.17554800,3.86966400,3.04817600,0.17074700,0.00000000,0.00000000,0.00000000,0.00000000,9.40921900,2.41764400,0.01572400,238.32790400,1.60059300,1.00000000,0.00000000,2716.45365400,17.66747000,292.23480200,19.50000000,1.00000000,1.00000000,0.70145100,0.70378900,19.60715900,1.32322500,1.27006000,1.97765600,1.19376800,0.00077800,-0.00000000,5.76548600,927.80000000,0.56550000,0.15889200,0.40660800,0.30034600,0.53117800,0.56947900,0.55759400,0.56526400,0.55202200,0.46886000,47.51701400,31.66941600,20.22202500,4.25005200,1.32056000,0.78486100,1.88282800,0.56550000
03/07/1983,52,5.53373200,3390.06368700,470.54482600,339.00637000,132.86341900,180.89284100,131.33377500,25.45479200,0.00000000,7.56874600,1.23148000,4.13153900,3.23181100,0.18347000,0.00000000,0.00000000,0.00000000,0.00000000,9.70921900,2.60713100,0.01660600,230.42023500,1.58470700,1.00000000,0.00000000,2929.36078600,18.65844200,334.49359100,17.85000000,1.00000000,1.00000000,0.72843800,0.73068400,18.90683000,0.78060500,0.67020800,1.13375600,0.69803100,0.00089700,-0.00000000,3.28349700,934.40000000,0.51765000,0.08958000,0.42807000,0.24753100,0.53450900,0.54280900,0.55383200,0.56217200,0.55084300,0.47080900,48.35330600,29.08172200,19.38132900,4.10289900,1.32490800,0.79428500,2.09125600,0.51765000
04/07/1983,53,5.55587600,3548.13490400,491.25633600,354.81349000,137.81404200,186.66726100,139.62254200,27.15249100,0.00000000,7.92970600,1.27260700,4.36378300,3.35114700,0.19197600,0.00000000,0.00000000,0.00000000,0.00000000,9.98383400,2.78278000,0.01729500,231.90990400,1.56813800,1.00000000,0.00000000,3126.71886700,19.43289900,368.91510000,13.95000000,1.00000000,1.00000000,0.75127100,0.75341200,19.14019500,0.39904600,0.30970900,0.51903900,0.32496800,0.00070700,-0.00000000,1.55347000,941.00000000,0.40455000,0.04175900,0.36279100,0.18775400,0.56048500,0.54232900,0.55143800,0.56018800,0.54947200,0.47267500,48.26149400,28.25607300,18.65342100,3.97838600,1.32605500,0.80334100,2.15468100,0.40455000
05/07/1983,54,5.57365400,3816.06532100,526.57828900,381.60653000,146.38011800,196.15102600,153.95839600,30.08875000,0.00000000,8.21810400,1.30646200,4.54481000,3.45070600,0.19909400,0.00000000,0.00000000,0.00000000,0.00000000,10.19845000,2.92074700,0.01784900,229.11418200,1.55604400,1.00000000,0.00000000,3281.73779400,20.05468300,392.19818100,11.19995100,1.00000000,1.00000000,0.76785000,0.76991300,18.82739400,0.79879400,0.64719900,1.07947500,0.68384200,0.00228000,-0.00000000,3.21159000,947.60000000,0.32479900,0.08516500,0.23963300,0.12910300,0.54483000,0.53862500,0.54734300,0.55698400,0.54804500,0.47445500,48.63576500,27.59456100,18.10870000,3.88894700,1.32668400,0.81199800,2.51580300,0.32479900
06/07/1983,55,5.58933300,4182.21652800,574.95099300,418.22165000,158.17034700,208.77504100,173.84391700,34.16168800,0.00000000,8.47199500,1.33640600,4.77176100,3.47530000,0.20084000,0.00000000,0.00000000,0.00000000,0.00000000,10.50955900,3.12110600,0.01833700,224.33269500,1.52886800,1.00000000,0.00000000,3506.86114900,20.60304800,432.46740700,9.87749300,1.00000000,1.00000000,0.78998000,0.79189700,18.32390700,1.19627600,1.00972700,1.68838300,1.08188500,0.00521200,-0.00000000,4.98148300,954.20000000,0.28644700,0.13177000,0.15467800,0.08722500,0.52649100,0.53088100,0.54139100,0.55238100,0.54643800,0.47613700,49.33696400,26.92960400,17.65185500,3.81276300,1.32605800,0.82019500,3.28399700,0.28644700
07/07/1983,56,5.60789900,4555.13488100,624.19403000,455.51349000,170.16031200,221.12474700,194.51371000,38.39526000,0.00000000,8.77198100,1.37293600,4.98474300,3.55589500,0.20654700,0.00000000,0.00000000,0.00000000,0.00000000,10.78393400,3.29668400,0.01891500,217.76939400,1.51204800,1.00000000,0.00000000,3704.13903000,21.25238000,488.32562300,11.69616000,1.00000000,1.00000000,0.80763100,0.80944200,17.67124300,1.46814900,1.24629700,2.13027200,1.37991900,0.00921300,-0.00000000,6.23385000,960.80000000,0.33918900,0.16602700,0.17316200,0.08329600,0.51142300,0.51721900,0.53419000,0.54667300,0.54452700,0.47770400,49.97412100,25.91731800,17.09856400,3.70547000,1.32122900,0.82783100,4.07210900,0.33918900
08/07/1983,57,5.63016100,4927.92545600,673.38874900,492.79255000,182.12208100,233.04033300,215.52712300,42.69921200,0.00000000,9.13163900,1.41724000,5.23517300,3.65709900,0.21374400,0.00000000,0.00000000,0.00000000,0.00000000,11.10882800,3.50237700,0.01960800,209.93802600,1.49474900,1.00000000,0.00000000,3935.25470900,22.03096800,546.38684100,14.02440900,1.00000000,1.00000000,0.82643200,0.82812600,16.91174700,1.79922400,1.56825000,2.66193700,1.75393400,0.01574900,-0.00000000,7.79909500,967.40000000,0.40670800,0.20878600,0.19792200,0.08384300,0.49475400,0.50625400,0.52353400,0.53920900,0.54228000,0.47913500,50.20710000,24.79750300,16.37260200,3.57188000,1.31144200,0.83478900,4.85081600,0.40670800
09/07/1983,58,5.65628200,5297.79434700,722.11095400,529.77943000,193.96351000,244.32886000,236.76869000,47.04989500,0.00000000,9.55414000,1.46913400,5.52877200,3.77558000,0.22225200,0.00000000,0.00000000,0.00000000,0.00000000,11.49839500,3.74344100,0.02123300,200.66262800,1.47692300,1.00000000,0.00000000,4206.11315500,23.85771600,605.41326900,16.45622200,1.00000000,1.00000000,0.84614100,0.84776600,16.03298700,1.90554700,1.67585200,2.84416300,1.91043700,0.02250700,-0.00000000,8.35850600,974.00000000,0.47723000,0.22428900,0.25294200,0.08516400,0.48036000,0.49313200,0.51237200,0.53142100,0.53966100,0.48040700,50.08697500,23.42706900,15.53713900,3.41218000,1.29488500,0.84094100,5.60367900,0.47723000
10/07/1983,59,5.68414000,5619.74418100,764.42692000,561.97442000,204.19992700,253.66508600,255.64564800,50.91625900,0.00000000,10.00548500,1.52380200,5.83661500,3.90735900,0.23186400,0.00000000,0.00000000,0.00000000,0.00000000,11.95551200,3.99345900,0.02305100,191.18009200,1.46154400,1.00000000,0.00000000,4487.03287400,25.89961300,665.08062700,17.55000000,1.00000000,1.00000000,0.86422100,0.86577700,15.14450200,1.59465400,1.40949700,2.38339300,1.62915700,0.02476100,-0.00000000,7.04146200,980.60000000,0.50895000,0.18827800,0.32067200,0.08235300,0.46990900,0.48270300,0.50292600,0.52440400,0.53708900,0.48153500,49.71010600,22.03361700,14.65000200,3.23059100,1.27406800,0.84635700,6.18012600,0.50895000
11/07/1983,60,5.71382400,5981.18081900,811.96929900,598.11808000,215.71893600,263.58078500,277.31501400,55.35456300,0.00000000,10.48664500,1.58189400,6.14992200,4.06155600,0.24329500,0.00000000,0.00000000,0.00000000,0.00000000,12.44301200,4.24284300,0.02498700,183.19390100,1.44948100,1.00000000,0.00000000,4767.23993500,28.07531000,718.10577400,18.70000000,1.00000000,1.00000000,0.88013900,0.88162700,14.41828500,1.73116600,1.53494200,2.57993500,1.79114800,0.03413800,-0.00000000,7.67132900,987.20000000,0.54230000,0.20294100,0.33935900,0.07969800,0.45922200,0.47209600,0.49303300,0.51712300,0.53421500,0.48252200,49.00907100,20.62513700,13.74129400,3.04136600,1.24950200,0.85103900,6.80445500,0.54230000
12/07/1983,61,5.74477700,6299.80434600,853.79144300,629.98043000,225.80207500,271.80300100,296.83395000,59.35241800,0.00000000,10.98816600,1.64270900,6.42935500,4.26588700,0.25873900,0.00000000,0.00000000,0.00000000,0.00000000,12.96245600,4.44946300,0.02700600,174.69165000,1.44497300,1.00000000,0.00000000,4999.39709000,30.34408400,778.97479200,19.50000000,1.00000000,1.00000000,0.89190400,0.89335300,13.65457700,1.50354900,1.33828000,2.23324100,1.57614300,0.03708900,-0.00000000,6.68830200,993.80000000,0.56550000,0.17435400,0.39114600,0.07838800,0.45050900,0.46322400,0.48453200,0.51081700,0.53109200,0.48335200,48.08531200,19.20905900,12.81264100,2.83940800,1.21885900,0.85491900,7.21407300,0.56550000
13/07/1983,62,5.77525400,6633.22395600,897.56504800,663.32240000,236.35331800,279.89963400,317.68830500,63.62379200,0.00000000,11.48156600,1.70282400,6.70446100,4.46643900,0.27421300,0.00000000,0.00000000,0.00000000,0.00000000,13.50412300,4.65288100,0.02899400,214.47109200,1.44092700,1.00000000,0.00000000,5227.95625600,32.57795400,833.80328400,19.20000000,1.00000000,1.00000000,0.90235700,0.90376300,18.15422000,2.25716900,1.67047800,2.03479000,1.26132100,0.03528700,-0.00000000,7.25904400,1000.40000000,0.55680000,0.17428500,0.38251500,0.07309000,0.58856200,0.55737800,0.50284500,0.50861000,0.52825400,0.48401400,37.08088300,24.85775800,14.39359700,2.72588900,1.19384200,0.85795600,7.61800600,0.55680000
14/07/1983,63,5.80755600,6891.11504100,931.26641300,689.11150000,244.39101700,285.74530700,334.13723900,66.99285000,0.00000000,12.00380100,1.76733300,6.93525900,4.73432100,0.29535800,0.00000000,0.00000000,0.00000000,0.00000000,14.03745600,4.80005200,0.03110200,206.24835200,1.44483000,1.00000000,0.00000000,5393.31657200,34.94562300,892.38293500,20.34999900,1.00000000,1.00000000,0.90928400,0.91068400,17.33092800,1.28729200,0.93918100,1.28474800,0.77778300,0.02538300,-0.00000000,4.31438700,1007.00000000,0.59015000,0.09961700,0.49053300,0.07607500,0.56869900,0.53525200,0.50774600,0.50848800,0.52585500,0.48452500,35.56051600,22.53007100,14.33517600,2.60839800,1.16297100,0.86026300,7.75750600,0.59015000
