ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K841_K841SARW
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     17/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     18/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.7          0.000          1.000          2.926          0.000          0.000          0.000          0.000
     19/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.2          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     20/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            7.6          0.000          1.000          2.930          0.000          0.000          0.000          0.000
     21/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     22/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.6          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     23/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.9          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     24/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           54.1          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     28/11/1983               4          3.126            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        139.362          112.9          1.343          1.000          2.847          0.000         12.963          0.000          0.250
     28/11/1983               4          3.126            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        139.362          112.9          1.343          1.000          2.847          0.000         12.963          0.000          0.250
     29/11/1983               5          3.214            3.8           0.68           0.38           0.31           0.30           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        136.933          118.5          1.669          1.000          2.831          0.000         21.926          0.000          0.251
     29/11/1983               5          3.214            3.8           0.68           0.38           0.31           0.30           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        136.933          118.5          1.669          1.000          2.831          0.000         21.926          0.000          0.251
     30/11/1983               6          3.302            7.0           1.33           0.70           0.63           0.62           0.08           0.00           0.00           0.05           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.023          0.000        141.709          121.8          1.848          1.000          2.863          0.000         32.994          0.055          0.259
     30/11/1983               6          3.302            7.0           1.33           0.70           0.63           0.62           0.08           0.00           0.00           0.05           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.023          0.000        141.709          121.8          1.848          1.000          2.863          0.000         32.994          0.055          0.259
     01/12/1983               7          3.392           13.2           2.55           1.32           1.25           1.19           0.10           0.00           0.00           0.07           0.01           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.032          0.001        145.835          123.6          2.092          1.000          2.890          0.000         46.055          0.957          0.287
     01/12/1983               7          3.392           13.2           2.55           1.32           1.25           1.19           0.10           0.00           0.00           0.07           0.01           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.032          0.001        145.835          123.6          2.092          1.000          2.890          0.000         46.055          0.957          0.287
     02/12/1983               8          3.476           21.1           4.09           2.11           2.03           1.91           0.15           0.00           0.00           0.12           0.02           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.044          0.001        141.861          124.5          2.460          1.000          2.863          0.000         62.790          1.801          0.372
     02/12/1983               8          3.476           21.1           4.09           2.11           2.03           1.91           0.15           0.00           0.00           0.12           0.02           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.044          0.001        141.861          124.5          2.460          1.000          2.863          0.000         62.790          1.801          0.372
     03/12/1983               9          3.562           30.8           6.00           3.08           3.00           2.78           0.22           0.00           0.00           0.16           0.03           0.12           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.058          0.002        138.760          124.9          2.135          1.000          2.842          0.000         82.146          2.661          0.531
     03/12/1983               9          3.562           30.8           6.00           3.08           3.00           2.78           0.22           0.00           0.00           0.16           0.03           0.12           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.058          0.002        138.760          124.9          2.135          1.000          2.842          0.000         82.146          2.661          0.531
     04/12/1983              10          3.649           44.6           8.73           4.46           4.38           3.99           0.36           0.00           0.00           0.20           0.05           0.16           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.074          0.002        136.607          125.0          2.188          1.000          2.827          0.000        106.129          3.531          0.798
     04/12/1983              10          3.649           44.6           8.73           4.46           4.38           3.99           0.36           0.00           0.00           0.20           0.05           0.16           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.074          0.002        136.607          125.0          2.188          1.000          2.827          0.000        106.129          3.531          0.798
     05/12/1983              11          3.728           56.0          10.90           5.60           5.51           4.89           0.50           0.00           0.00           0.21           0.06           0.17           0.04           0.00           0.00           0.000          0.000          0.000          3.099          0.091          0.004        154.450          124.9          1.908          1.000          2.934          0.000        129.375          6.284          1.287
     05/12/1983              11          3.728           56.0          10.90           5.60           5.51           4.89           0.50           0.00           0.00           0.21           0.06           0.17           0.04           0.00           0.00           0.000          0.000          0.000          3.099          0.091          0.004        154.450          124.9          1.908          1.000          2.934          0.000        129.375          6.284          1.287
     06/12/1983              12          3.816           69.8          13.61           6.98           6.88           6.03           0.71           0.00           0.00           0.23           0.07           0.19           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.112          0.005        147.256          124.9          1.737          1.000          2.890          0.000        159.934          7.077          1.789
     06/12/1983              12          3.816           69.8          13.61           6.98           6.88           6.03           0.71           0.00           0.00           0.23           0.07           0.19           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.112          0.005        147.256          124.9          1.737          1.000          2.890          0.000        159.934          7.077          1.789
     07/12/1983              13          3.900           88.8          17.41           8.88           8.77           7.60           1.04           0.00           0.00           0.28           0.09           0.24           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.141          0.005        141.409          124.6          1.700          1.000          2.853          0.000        202.069          7.077          2.520
     07/12/1983              13          3.900           88.8          17.41           8.88           8.77           7.60           1.04           0.00           0.00           0.28           0.09           0.24           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.141          0.005        141.409          124.6          1.700          1.000          2.853          0.000        202.069          7.077          2.520
     08/12/1983              14          3.991          127.3          25.05          12.73          12.59          10.65           1.81           0.00           0.00           0.35           0.12           0.30           0.05           0.00           0.00           0.000          0.000          0.000          4.030          0.174          0.005        137.556          123.9          1.706          1.000          2.828          0.000        248.985          7.640          3.698
     08/12/1983              14          3.991          127.3          25.05          12.73          12.59          10.65           1.81           0.00           0.00           0.35           0.12           0.30           0.05           0.00           0.00           0.000          0.000          0.000          4.030          0.174          0.005        137.556          123.9          1.706          1.000          2.828          0.000        248.985          7.640          3.698
     09/12/1983              15          4.000          163.5          32.18          16.35          16.19          13.36           2.63           0.00           0.00           0.44           0.16           0.37           0.07           0.00           0.00           0.000          0.000          0.000          4.365          0.214          0.007        150.503          122.8          1.706          1.000          2.912          0.000        305.852          9.606          6.454
     09/12/1983              15          4.000          163.5          32.18          16.35          16.19          13.36           2.63           0.00           0.00           0.44           0.16           0.37           0.07           0.00           0.00           0.000          0.000          0.000          4.365          0.214          0.007        150.503          122.8          1.706          1.000          2.912          0.000        305.852          9.606          6.454
     10/12/1983              16          4.700          221.9          43.75          22.19          22.00          17.62           4.14           0.00           0.00           0.59           0.22           0.46           0.13           0.00           0.00           0.000          0.000          0.000          4.685          0.259          0.008        143.891          121.0          1.771          1.000          2.859          0.000        369.639         11.227          9.405
     10/12/1983              16          4.700          221.9          43.75          22.19          22.00          17.62           4.14           0.00           0.00           0.59           0.22           0.46           0.13           0.00           0.00           0.000          0.000          0.000          4.685          0.259          0.008        143.891          121.0          1.771          1.000          2.859          0.000        369.639         11.227          9.405
     11/12/1983              17          5.000          292.7          57.79          29.27          29.03          22.59           6.16           0.00           0.00           0.75           0.30           0.54           0.20           0.00           0.00           0.000          0.000          0.000          4.950          0.301          0.009        138.044          119.1          1.790          1.000          2.818          0.000        429.779         12.875         14.778
     11/12/1983              17          5.000          292.7          57.79          29.27          29.03          22.59           6.16           0.00           0.00           0.75           0.30           0.54           0.20           0.00           0.00           0.000          0.000          0.000          4.950          0.301          0.009        138.044          119.1          1.790          1.000          2.818          0.000        429.779         12.875         14.778
     12/12/1983              18          5.032          371.0          68.04          37.10          31.56          27.91           8.16           0.41           0.00           0.92           0.33           0.62           0.28           0.00           0.00           0.000          0.000          0.000          5.219          0.349          0.010        132.592          117.5          1.793          1.000          2.784          0.000        497.885         14.647         21.997
     12/12/1983              18          5.032          371.0          68.04          37.10          31.56          27.91           8.16           0.41           0.00           0.92           0.33           0.62           0.28           0.00           0.00           0.000          0.000          0.000          5.219          0.349          0.010        132.592          117.5          1.793          1.000          2.784          0.000        497.885         14.647         21.997
     13/12/1983              19          5.063          462.4          80.02          46.24          34.51          33.91          10.68           0.93           0.00           1.11           0.36           0.72           0.36           0.01           0.00           0.000          0.000          0.000          5.508          0.405          0.012        152.064          115.4          1.786          1.000          2.903          0.000        579.103         16.537         29.154
     13/12/1983              19          5.063          462.4          80.02          46.24          34.51          33.91          10.68           0.93           0.00           1.11           0.36           0.72           0.36           0.01           0.00           0.000          0.000          0.000          5.508          0.405          0.012        152.064          115.4          1.786          1.000          2.903          0.000        579.103         16.537         29.154
     14/12/1983              20          5.094          560.9          92.94          56.09          37.69          40.14          13.58           1.52           0.00           1.32           0.39           0.84           0.45           0.01           0.00           0.000          0.000          0.000          5.817          0.473          0.013        143.146          113.4          1.776          1.000          2.846          0.000        675.634         18.414         38.131
     14/12/1983              20          5.094          560.9          92.94          56.09          37.69          40.14          13.58           1.52           0.00           1.32           0.39           0.84           0.45           0.01           0.00           0.000          0.000          0.000          5.817          0.473          0.013        143.146          113.4          1.776          1.000          2.846          0.000        675.634         18.414         38.131
     15/12/1983              21          5.123          648.8         104.46          64.88          40.52          45.48          16.37           2.09           0.00           1.54           0.42           0.97           0.54           0.02           0.00           0.000          0.000          0.000          6.123          0.548          0.014        136.247          111.4          1.763          1.000          2.804          0.000        782.223         20.236         48.517
     15/12/1983              21          5.123          648.8         104.46          64.88          40.52          45.48          16.37           2.09           0.00           1.54           0.42           0.97           0.54           0.02           0.00           0.000          0.000          0.000          6.123          0.548          0.014        136.247          111.4          1.763          1.000          2.804          0.000        782.223         20.236         48.517
     16/12/1983              22          5.153          780.2         121.65          78.02          44.77          53.09          20.79           3.00           0.00           1.82           0.46           1.08           0.69           0.02           0.00           0.000          0.000          0.000          6.421          0.613          0.016        130.541          108.5          1.766          1.000          2.759          0.000        875.699         23.380         58.458
     16/12/1983              22          5.153          780.2         121.65          78.02          44.77          53.09          20.79           3.00           0.00           1.82           0.46           1.08           0.69           0.02           0.00           0.000          0.000          0.000          6.421          0.613          0.016        130.541          108.5          1.766          1.000          2.759          0.000        875.699         23.380         58.458
     17/12/1983              23          5.182          891.4         136.13          89.14          48.36          58.37          25.45           3.95           0.00           2.06           0.50           1.15           0.86           0.03           0.00           0.000          0.000          0.000          6.717          0.654          0.019        124.097          105.9          1.751          0.800          2.720          0.000        934.937         27.086         74.245
     17/12/1983              23          5.182          891.4         136.13          89.14          48.36          58.37          25.45           3.95           0.00           2.06           0.50           1.15           0.86           0.03           0.00           0.000          0.000          0.000          6.717          0.654          0.019        124.097          105.9          1.751          0.800          2.720          0.000        934.937         27.086         74.245
     18/12/1983              24          5.212         1035.2         154.91         103.52          53.00          66.02          30.83           5.05           0.00           2.39           0.55           1.31           1.01           0.04           0.00           0.000          0.000          0.000          7.005          0.745          0.022        129.408          102.6          1.756          1.000          2.753          0.000       1063.868         30.983         90.905
     18/12/1983              24          5.212         1035.2         154.91         103.52          53.00          66.02          30.83           5.05           0.00           2.39           0.55           1.31           1.01           0.04           0.00           0.000          0.000          0.000          7.005          0.745          0.022        129.408          102.6          1.756          1.000          2.753          0.000       1063.868         30.983         90.905
     19/12/1983              25          5.242         1178.1         173.56         117.81          57.61          73.32          36.43           6.20           0.00           2.70           0.59           1.43           1.19           0.05           0.00           0.000          0.000          0.000          7.309          0.817          0.024        121.308           99.5          1.750          0.927          2.700          0.000       1166.881         34.914        110.120
     19/12/1983              25          5.242         1178.1         173.56         117.81          57.61          73.32          36.43           6.20           0.00           2.70           0.59           1.43           1.19           0.05           0.00           0.000          0.000          0.000          7.309          0.817          0.024        121.308           99.5          1.750          0.927          2.700          0.000       1166.881         34.914        110.120
     20/12/1983              26          5.272         1327.9         193.13         132.79          62.44          80.68          42.56           7.45           0.00           3.07           0.64           1.62           1.35           0.06           0.00           0.000          0.000          0.000          7.614          0.928          0.027        138.636           95.7          1.745          1.000          2.813          0.000       1325.236         38.790        130.103
     20/12/1983              26          5.272         1327.9         193.13         132.79          62.44          80.68          42.56           7.45           0.00           3.07           0.64           1.62           1.35           0.06           0.00           0.000          0.000          0.000          7.614          0.928          0.027        138.636           95.7          1.745          1.000          2.813          0.000       1325.236         38.790        130.103
     21/12/1983              27          5.302         1501.2         215.82         150.12          68.04          88.87          49.94           8.97           0.00           3.46           0.70           1.74           1.60           0.08           0.00           0.000          0.000          0.000          7.916          0.997          0.030        128.978           91.7          1.743          0.864          2.743          0.000       1424.675         42.639        151.990
     21/12/1983              27          5.302         1501.2         215.82         150.12          68.04          88.87          49.94           8.97           0.00           3.46           0.70           1.74           1.60           0.08           0.00           0.000          0.000          0.000          7.916          0.997          0.030        128.978           91.7          1.743          0.864          2.743          0.000       1424.675         42.639        151.990
     22/12/1983              28          5.333         1657.3         236.20         165.73          73.05          94.63          57.92          10.60           0.00           3.81           0.75           1.81           1.86           0.09           0.00           0.000          0.000          0.000          8.216          1.043          0.033        120.818           88.2          1.733          0.730          2.694          0.000       1489.431         46.536        178.371
     22/12/1983              28          5.333         1657.3         236.20         165.73          73.05          94.63          57.92          10.60           0.00           3.81           0.75           1.81           1.86           0.09           0.00           0.000          0.000          0.000          8.216          1.043          0.033        120.818           88.2          1.733          0.730          2.694          0.000       1489.431         46.536        178.371
     23/12/1983              29          5.366         1867.3         263.71         186.73          79.83         103.79          67.52          12.57           0.00           4.24           0.81           2.02           2.06           0.11           0.00           0.000          0.000          0.000          8.519          1.173          0.036        151.091           83.5          1.725          1.000          2.894          0.000       1675.287         50.884        206.842
     23/12/1983              29          5.366         1867.3         263.71         186.73          79.83         103.79          67.52          12.57           0.00           4.24           0.81           2.02           2.06           0.11           0.00           0.000          0.000          0.000          8.519          1.173          0.036        151.091           83.5          1.725          1.000          2.894          0.000       1675.287         50.884        206.842
     24/12/1983              30          5.395         2029.8         284.76         202.98          85.04         110.38          75.20          14.14           0.00           4.72           0.86           2.28           2.27           0.12           0.00           0.000          0.000          0.000          8.857          1.323          0.040        142.874           78.6          1.722          1.000          2.833          0.000       1889.979         57.821        241.151
     24/12/1983              30          5.395         2029.8         284.76         202.98          85.04         110.38          75.20          14.14           0.00           4.72           0.86           2.28           2.27           0.12           0.00           0.000          0.000          0.000          8.857          1.323          0.040        142.874           78.6          1.722          1.000          2.833          0.000       1889.979         57.821        241.151
     25/12/1983              31          5.428         2268.2         315.83         226.82          92.73         119.74          86.83          16.52           0.00           5.26           0.93           2.47           2.59           0.14           0.00           0.000          0.000          0.000          9.149          1.433          0.046        133.022           73.1          1.724          0.996          2.765          0.000       2046.840         65.804        268.569
     25/12/1983              31          5.428         2268.2         315.83         226.82          92.73         119.74          86.83          16.52           0.00           5.26           0.93           2.47           2.59           0.14           0.00           0.000          0.000          0.000          9.149          1.433          0.046        133.022           73.1          1.724          0.996          2.765          0.000       2046.840         65.804        268.569
     26/12/1983              32          5.458         2507.1         346.99         250.71         100.43         128.78          98.81          18.98           0.00           5.76           1.00           2.71           2.83           0.16           0.00           0.000          0.000          0.000          9.470          1.585          0.051        152.537           67.7          1.710          1.000          2.882          0.000       2264.903         73.334        310.124
     26/12/1983              32          5.458         2507.1         346.99         250.71         100.43         128.78          98.81          18.98           0.00           5.76           1.00           2.71           2.83           0.16           0.00           0.000          0.000          0.000          9.470          1.585          0.051        152.537           67.7          1.710          1.000          2.882          0.000       2264.903         73.334        310.124
