ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = bmw121
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI                                                                ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)                                                                 ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     28/10/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000 53609458209915352344557488796890541964977485304836825106350080.000           98.7          0.000          1.000          1.837          0.000          0.000          0.000          0.000
     29/10/1985               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             73.670          103.1          0.000          1.000          1.859          0.000          0.000          0.000          0.000
     29/10/1985               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             73.670          103.1          0.000          1.000          1.859          0.000          0.000          0.000          0.000
     30/10/1985               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             70.229          106.9          0.000          1.000          1.822          0.000          0.000          0.000          0.000
     30/10/1985               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             70.229          106.9          0.000          1.000          1.822          0.000          0.000          0.000          0.000
     31/10/1985               3          2.517            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             66.864          110.4          0.000          1.000          1.789          0.000          0.000          0.000          0.000
     31/10/1985               3          2.517            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             66.864          110.4          0.000          1.000          1.789          0.000          0.000          0.000          0.000
     01/11/1985               4          2.782            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             65.475          113.4          0.000          1.000          1.777          0.000          0.000          0.000          0.000
     01/11/1985               4          2.782            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000                                                             65.475          113.4          0.000          1.000          1.777          0.000          0.000          0.000          0.000
     02/11/1985               5          3.000            0.5           0.07           0.05           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000                                                             64.557          115.9          1.700          1.000          1.769          0.000          3.800          0.000          0.000
     02/11/1985               5          3.000            0.5           0.07           0.05           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000                                                             64.557          115.9          1.700          1.000          1.769          0.000          3.800          0.000          0.000
     03/11/1985               6          3.296            0.6           0.10           0.06           0.04           0.04           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.690          0.003          0.000                                                             63.818          118.0          1.264          1.000          1.763          0.000         12.239          0.318          0.250
     03/11/1985               6          3.296            0.6           0.10           0.06           0.04           0.04           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.690          0.003          0.000                                                             63.818          118.0          1.264          1.000          1.763          0.000         12.239          0.318          0.250
     04/11/1985               7          3.542            1.0           0.18           0.10           0.08           0.08           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.879          0.005          0.000                                                             63.181          119.7          1.278          1.000          1.757          0.000         21.749          0.318          0.251
     04/11/1985               7          3.542            1.0           0.18           0.10           0.08           0.08           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.879          0.005          0.000                                                             63.181          119.7          1.278          1.000          1.757          0.000         21.749          0.318          0.251
     05/11/1985               8          3.803            1.9           0.35           0.19           0.16           0.16           0.03           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.068          0.008          0.000                                                             62.610          121.1          1.350          1.000          1.753          0.000         32.559          0.318          0.255
     05/11/1985               8          3.803            1.9           0.35           0.19           0.16           0.16           0.03           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.068          0.008          0.000                                                             62.610          121.1          1.350          1.000          1.753          0.000         32.559          0.318          0.255
     06/11/1985               9          4.000            2.6           0.50           0.26           0.24           0.24           0.03           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.268          0.011          0.000                                                             64.320          122.1          1.367          1.000          1.771          0.000         45.501          0.318          0.267
     06/11/1985               9          4.000            2.6           0.50           0.26           0.24           0.24           0.03           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.268          0.011          0.000                                                             64.320          122.1          1.367          1.000          1.771          0.000         45.501          0.318          0.267
     07/11/1985              10          4.129            4.1           0.80           0.41           0.39           0.38           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.014          0.000                                                             62.077          123.0          1.425          1.000          1.749          0.000         58.920          0.318          0.283
     07/11/1985              10          4.129            4.1           0.80           0.41           0.39           0.38           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.014          0.000                                                             62.077          123.0          1.425          1.000          1.749          0.000         58.920          0.318          0.283
     08/11/1985              11          4.245            5.8           1.14           0.58           0.56           0.54           0.04           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.630          0.017          0.000                                                             61.584          123.6          1.462          1.000          1.745          0.000         73.628          0.318          0.328
     08/11/1985              11          4.245            5.8           1.14           0.58           0.56           0.54           0.04           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.630          0.017          0.000                                                             61.584          123.6          1.462          1.000          1.745          0.000         73.628          0.318          0.328
     09/11/1985              12          4.358            8.1           1.58           0.81           0.78           0.75           0.05           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.818          0.021          0.000                                                             61.121          124.1          1.481          1.000          1.741          0.000         90.136          1.169          0.396
     09/11/1985              12          4.358            8.1           1.58           0.81           0.78           0.75           0.05           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.818          0.021          0.000                                                             61.121          124.1          1.481          1.000          1.741          0.000         90.136          1.169          0.396
     10/11/1985              13          4.476           11.5           2.26           1.15           1.12           1.07           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.002          0.025          0.000                                                             60.680          124.5          1.514          1.000          1.737          0.000        108.280          2.053          0.506
     10/11/1985              13          4.476           11.5           2.26           1.15           1.12           1.07           0.07           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.002          0.025          0.000                                                             60.680          124.5          1.514          1.000          1.737          0.000        108.280          2.053          0.506
     11/11/1985              14          4.594           16.0           3.14           1.60           1.57           1.47           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.193          0.030          0.001                                                             60.243          124.8          1.537          1.000          1.733          0.000        129.435          2.942          0.715
     11/11/1985              14          4.594           16.0           3.14           1.60           1.57           1.47           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.193          0.030          0.001                                                             60.243          124.8          1.537          1.000          1.733          0.000        129.435          2.942          0.715
     12/11/1985              15          4.713           20.6           4.06           2.06           2.03           1.89           0.13           0.00           0.00           0.06           0.02           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.386          0.036          0.001                                                             85.648          124.9          1.551          1.000          1.927          0.000        153.381          3.835          1.041
     12/11/1985              15          4.713           20.6           4.06           2.06           2.03           1.89           0.13           0.00           0.00           0.06           0.02           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.386          0.036          0.001                                                             85.648          124.9          1.551          1.000          1.927          0.000        153.381          3.835          1.041
     13/11/1985              16          4.816           27.1           5.33           2.71           2.67           2.46           0.20           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.579          0.042          0.001                                                             80.738          125.0          1.572          1.000          1.874          0.000        180.483          4.605          1.441
     13/11/1985              16          4.816           27.1           5.33           2.71           2.67           2.46           0.20           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.579          0.042          0.001                                                             80.738          125.0          1.572          1.000          1.874          0.000        180.483          4.605          1.441
     14/11/1985              17          4.931           34.8           6.85           3.48           3.43           3.14           0.28           0.00           0.00           0.08           0.03           0.08           0.01           0.00           0.00           0.000          0.000          0.000          2.745          0.048          0.001                                                             78.594          125.1          1.601          1.000          1.855          0.000        206.416          5.471          2.087
     14/11/1985              17          4.931           34.8           6.85           3.48           3.43           3.14           0.28           0.00           0.00           0.08           0.03           0.08           0.01           0.00           0.00           0.000          0.000          0.000          2.745          0.048          0.001                                                             78.594          125.1          1.601          1.000          1.855          0.000        206.416          5.471          2.087
     15/11/1985              18          5.000           43.6           8.59           4.36           4.31           3.90           0.38           0.00           0.00           0.10           0.04           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.933          0.056          0.001                                                             77.468          125.1          1.616          1.000          1.846          0.000        238.599          6.318          2.974
     15/11/1985              18          5.000           43.6           8.59           4.36           4.31           3.90           0.38           0.00           0.00           0.10           0.04           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.933          0.056          0.001                                                             77.468          125.1          1.616          1.000          1.846          0.000        238.599          6.318          2.974
     16/11/1985              19          5.041           52.0           9.68           5.20           4.57           4.61           0.48           0.02           0.00           0.12           0.04           0.10           0.01           0.00           0.00           0.000          0.000          0.000          3.116          0.064          0.002                                                             80.965          125.1          1.623          1.000          1.880          0.000        273.461          7.166          4.106
     16/11/1985              19          5.041           52.0           9.68           5.20           4.57           4.61           0.48           0.02           0.00           0.12           0.04           0.10           0.01           0.00           0.00           0.000          0.000          0.000          3.116          0.064          0.002                                                             80.965          125.1          1.623          1.000          1.880          0.000        273.461          7.166          4.106
     17/11/1985              20          5.071           63.0          11.13           6.30           4.93           5.53           0.62           0.05           0.00           0.14           0.05           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.299          0.073          0.002                                                             86.625          125.0          1.637          1.000          1.923          0.000        311.918          8.043          5.116
     17/11/1985              20          5.071           63.0          11.13           6.30           4.93           5.53           0.62           0.05           0.00           0.14           0.05           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.299          0.073          0.002                                                             86.625          125.0          1.637          1.000          1.923          0.000        311.918          8.043          5.116
     18/11/1985              21          5.098           74.1          12.58           7.41           5.29           6.44           0.77           0.08           0.00           0.16           0.05           0.14           0.02           0.00           0.00           0.000          0.000          0.000          3.489          0.083          0.002                                                             82.361          125.0          1.636          1.000          1.879          0.000        355.819          8.815          6.589
