ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_Gatton-90-Late_m1g7n2
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     27/09/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.2          0.000          1.000          3.968          0.000          0.000          0.000          0.000
     28/09/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.1          0.000          1.000          3.950          0.000          0.000          0.000          0.000
     29/09/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.0          0.000          1.000          3.932          0.000          0.000          0.000          0.000
     30/09/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.0          0.000          1.000          3.917          0.000          0.000          0.000          0.000
     01/10/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.0          0.000          1.000          3.910          0.000          0.000          0.000          0.000
     02/10/1990               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.1          0.000          1.000          3.903          0.000          0.000          0.000          0.000
     03/10/1990               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        189.123           38.7          0.000          1.000          3.898          0.000          0.000          0.000          0.000
     04/10/1990               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        189.123           38.7          0.000          1.000          3.898          0.000          0.000          0.000          0.000
     04/10/1990               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        202.588           52.7          0.000          1.000          3.987          0.000          0.000          0.000          0.000
     05/10/1990               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        202.588           52.7          0.000          1.000          3.987          0.000          0.000          0.000          0.000
     05/10/1990               3          2.551            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        210.850           67.9          0.000          1.000          4.042          0.000          0.000          0.000          0.000
     06/10/1990               3          2.551            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        210.850           67.9          0.000          1.000          4.042          0.000          0.000          0.000          0.000
     06/10/1990               4          2.747            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        209.598           81.6          0.000          1.000          4.034          0.000          0.000          0.000          0.000
     07/10/1990               4          2.747            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        209.598           81.6          0.000          1.000          4.034          0.000          0.000          0.000          0.000
     07/10/1990               5          2.948            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        207.913           93.7          0.000          1.000          4.023          0.000          0.000          0.000          0.000
     08/10/1990               5          2.948            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        207.913           93.7          0.000          1.000          4.023          0.000          0.000          0.000          0.000
     08/10/1990               6          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        235.571          101.6          1.700          1.000          4.206          0.000          3.800          0.000          0.000
     09/10/1990               6          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        235.571          101.6          1.700          1.000          4.206          0.000          3.800          0.000          0.000
     09/10/1990               7          3.248            1.8           0.29           0.18           0.11           0.11           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.698          0.006          0.000        232.605          109.0          1.363          1.000          4.184          0.000          8.681          0.000          0.250
     10/10/1990               7          3.248            1.8           0.29           0.18           0.11           0.11           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.698          0.006          0.000        232.605          109.0          1.363          1.000          4.184          0.000          8.681          0.000          0.250
     10/10/1990               8          3.431            2.9           0.52           0.29           0.22           0.22           0.07           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.928          0.010          0.000        228.907          116.6          1.435          1.000          4.156          0.000         14.170          0.000          0.251
     11/10/1990               8          3.431            2.9           0.52           0.29           0.22           0.22           0.07           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.928          0.010          0.000        228.907          116.6          1.435          1.000          4.156          0.000         14.170          0.000          0.251
     11/10/1990               9          3.588            4.9           0.90           0.49           0.41           0.41           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.209          0.015          0.000        227.386          123.3          1.402          1.000          4.142          0.000         22.053          0.000          0.254
     12/10/1990               9          3.588            4.9           0.90           0.49           0.41           0.41           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.209          0.015          0.000        227.386          123.3          1.402          1.000          4.142          0.000         22.053          0.000          0.254
     12/10/1990              10          3.712            7.8           1.50           0.78           0.71           0.70           0.08           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.021          0.000        226.203          129.0          1.469          1.000          4.131          0.000         30.227          0.000          0.265
     13/10/1990              10          3.712            7.8           1.50           0.78           0.71           0.70           0.08           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.021          0.000        226.203          129.0          1.469          1.000          4.131          0.000         30.227          0.000          0.265
     13/10/1990              11          3.830           11.4           2.20           1.14           1.07           1.04           0.10           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.641          0.026          0.000        228.575          133.0          1.526          1.000          4.144          0.000         37.304          0.469          0.292
     14/10/1990              11          3.830           11.4           2.20           1.14           1.07           1.04           0.10           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.641          0.026          0.000        228.575          133.0          1.526          1.000          4.144          0.000         37.304          0.469          0.292
     14/10/1990              12          3.974           15.6           3.02           1.56           1.49           1.42           0.11           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.823          0.031          0.001        225.867          135.9          1.546          1.000          4.123          0.000         44.834          1.046          0.340
     15/10/1990              12          3.974           15.6           3.02           1.56           1.49           1.42           0.11           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.823          0.031          0.001        225.867          135.9          1.546          1.000          4.123          0.000         44.834          1.046          0.340
     15/10/1990              13          4.000           20.2           3.90           2.02           1.94           1.82           0.14           0.00           0.00           0.07           0.02           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.044          0.039          0.001        236.508          136.9          1.566          1.000          4.191          0.000         55.214          1.695          0.410
     16/10/1990              13          4.000           20.2           3.90           2.02           1.94           1.82           0.14           0.00           0.00           0.07           0.02           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.044          0.039          0.001        236.508          136.9          1.566          1.000          4.191          0.000         55.214          1.695          0.410
     16/10/1990              14          4.144           27.4           5.32           2.74           2.66           2.47           0.19           0.00           0.00           0.08           0.03           0.08           0.00           0.00           0.00           0.000          0.000          0.000          2.294          0.048          0.002        232.321          138.0          1.596          1.000          4.160          0.000         68.820          2.326          0.502
     17/10/1990              14          4.144           27.4           5.32           2.74           2.66           2.47           0.19           0.00           0.00           0.08           0.03           0.08           0.00           0.00           0.00           0.000          0.000          0.000          2.294          0.048          0.002        232.321          138.0          1.596          1.000          4.160          0.000         68.820          2.326          0.502
     17/10/1990              15          4.212           34.6           6.74           3.46           3.38           3.11           0.25           0.00           0.00           0.10           0.03           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.539          0.059          0.002        230.038          138.8          1.585          1.000          4.143          0.000         84.399          2.879          0.684
     18/10/1990              15          4.212           34.6           6.74           3.46           3.38           3.11           0.25           0.00           0.00           0.10           0.03           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.539          0.059          0.002        230.038          138.8          1.585          1.000          4.143          0.000         84.399          2.879          0.684
     18/10/1990              16          4.285           41.9           8.17           4.19           4.10           3.74           0.33           0.00           0.00           0.12           0.04           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.755          0.070          0.002        236.244          138.6          1.593          1.000          4.182          0.000        100.256          3.483          0.910
     19/10/1990              16          4.285           41.9           8.17           4.19           4.10           3.74           0.33           0.00           0.00           0.12           0.04           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.755          0.070          0.002        236.244          138.6          1.593          1.000          4.182          0.000        100.256          3.483          0.910
     19/10/1990              17          4.349           52.5          10.25           5.25           5.15           4.65           0.46           0.00           0.00           0.14           0.05           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.987          0.084          0.003        250.886          137.9          1.572          1.000          4.254          0.000        119.773          4.003          1.184
