ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Quincy776
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     25/03/1977               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        200.965           36.3          0.000          1.000          3.978          0.000          0.000          0.000          0.000
     26/03/1977               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        199.146           47.6          0.000          1.000          3.965          0.000          0.000          0.000          0.000
     27/03/1977               3          2.491            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.206           62.2          0.000          1.000          3.952          0.000          0.000          0.000          0.000
     28/03/1977               4          2.762            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        196.582           79.3          0.000          1.000          3.948          0.000          0.000          0.000          0.000
     29/03/1977               5          3.000            1.2           0.18           0.12           0.06           0.06           0.06           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.002          0.000        195.390           98.6          1.700          1.000          3.940          0.000          3.800          0.000          0.000
     30/03/1977               6          3.162            1.4           0.21           0.14           0.08           0.08           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.702          0.005          0.000        194.773          119.1          1.374          1.000          3.936          0.000          8.328          0.000          0.250
     31/03/1977               7          3.302            1.6           0.27           0.16           0.10           0.10           0.06           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.915          0.008          0.000        193.965          139.4          1.334          1.000          3.930          0.000         13.885          0.000          0.250
     01/04/1977               8          3.426            2.6           0.47           0.26           0.20           0.20           0.06           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.130          0.012          0.000        192.052          158.6          1.397          1.000          3.917          0.000         20.394          0.000          0.251
     02/04/1977               9          3.582            4.1           0.76           0.41           0.35           0.34           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.320          0.016          0.000        190.493          178.1          1.491          1.000          3.907          0.000         27.115          0.000          0.258
     03/04/1977              10          3.749            6.2           1.18           0.62           0.56           0.55           0.07           0.00           0.00           0.04           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.560          0.022          0.000        189.580          198.1          1.511          1.000          3.900          0.000         36.740          0.000          0.271
