ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K841_K841P9W
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     17/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     18/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.7          0.000          1.000          2.926          0.000          0.000          0.000          0.000
     19/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.2          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     20/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            7.6          0.000          1.000          2.930          0.000          0.000          0.000          0.000
     21/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     22/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.6          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     23/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.9          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     24/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           54.1          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     27/11/1983               3          3.000            1.8           0.27           0.18           0.09           0.09           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     27/11/1983               3          3.000            1.8           0.27           0.18           0.09           0.09           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     28/11/1983               4          3.305            2.5           0.40           0.25           0.16           0.16           0.09           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.011          0.000        139.362          112.9          1.378          1.000          2.847          0.000         12.034          0.000          0.250
     28/11/1983               4          3.305            2.5           0.40           0.25           0.16           0.16           0.09           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.011          0.000        139.362          112.9          1.378          1.000          2.847          0.000         12.034          0.000          0.250
     29/11/1983               5          3.515            4.7           0.85           0.47           0.38           0.38           0.09           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.018          0.000        136.930          118.4          1.688          1.000          2.831          0.000         20.177          0.000          0.251
     29/11/1983               5          3.515            4.7           0.85           0.47           0.38           0.38           0.09           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.018          0.000        136.930          118.4          1.688          1.000          2.831          0.000         20.177          0.000          0.251
     30/11/1983               6          3.728            8.6           1.62           0.86           0.76           0.75           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.027          0.000        141.697          121.7          1.869          1.000          2.863          0.000         30.237          0.052          0.259
     30/11/1983               6          3.728            8.6           1.62           0.86           0.76           0.75           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.027          0.000        141.697          121.7          1.869          1.000          2.863          0.000         30.237          0.052          0.259
     01/12/1983               7          3.944           15.8           3.04           1.58           1.49           1.42           0.13           0.00           0.00           0.09           0.02           0.08           0.01           0.00           0.00           0.000          0.000          0.000          1.811          0.038          0.001        145.827          123.5          2.109          1.000          2.890          0.000         42.084          0.908          0.284
     01/12/1983               7          3.944           15.8           3.04           1.58           1.49           1.42           0.13           0.00           0.00           0.09           0.02           0.08           0.01           0.00           0.00           0.000          0.000          0.000          1.811          0.038          0.001        145.827          123.5          2.109          1.000          2.890          0.000         42.084          0.908          0.284
     02/12/1983               8          4.000           25.1           4.86           2.51           2.41           2.26           0.18           0.00           0.00           0.14           0.03           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.052          0.002        141.824          124.2          2.469          1.000          2.862          0.000         57.284          1.707          0.362
     02/12/1983               8          4.000           25.1           4.86           2.51           2.41           2.26           0.18           0.00           0.00           0.14           0.03           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.052          0.002        141.824          124.2          2.469          1.000          2.862          0.000         57.284          1.707          0.362
     03/12/1983               9          4.168           36.4           7.09           3.64           3.54           3.28           0.27           0.00           0.00           0.19           0.04           0.14           0.05           0.00           0.00           0.000          0.000          0.000          2.457          0.067          0.002        138.687          124.5          2.142          1.000          2.841          0.000         74.884          2.523          0.507
     03/12/1983               9          4.168           36.4           7.09           3.64           3.54           3.28           0.27           0.00           0.00           0.19           0.04           0.14           0.05           0.00           0.00           0.000          0.000          0.000          2.457          0.067          0.002        138.687          124.5          2.142          1.000          2.841          0.000         74.884          2.523          0.507
     04/12/1983              10          4.268           52.6          10.27           5.26           5.15           4.69           0.43           0.00           0.00           0.24           0.05           0.19           0.05           0.00           0.00           0.000          0.000          0.000          2.776          0.087          0.003        136.494          124.6          2.188          1.000          2.826          0.000         96.719          3.348          0.750
     04/12/1983              10          4.268           52.6          10.27           5.26           5.15           4.69           0.43           0.00           0.00           0.24           0.05           0.19           0.05           0.00           0.00           0.000          0.000          0.000          2.776          0.087          0.003        136.494          124.6          2.188          1.000          2.826          0.000         96.719          3.348          0.750
     05/12/1983              11          4.358           65.9          12.81           6.59           6.48           5.74           0.59           0.00           0.00           0.25           0.07           0.20           0.04           0.00           0.00           0.000          0.000          0.000          3.099          0.106          0.005        154.477          124.5          1.907          1.000          2.934          0.000        117.909          5.883          1.195
     05/12/1983              11          4.358           65.9          12.81           6.59           6.48           5.74           0.59           0.00           0.00           0.25           0.07           0.20           0.04           0.00           0.00           0.000          0.000          0.000          3.099          0.106          0.005        154.477          124.5          1.907          1.000          2.934          0.000        117.909          5.883          1.195
     06/12/1983              12          4.459           82.0          15.98           8.20           8.07           7.07           0.83           0.00           0.00           0.27           0.08           0.23           0.04           0.00           0.00           0.000          0.000          0.000          3.391          0.131          0.006        147.313          124.4          1.736          1.000          2.890          0.000        145.918          6.600          1.651
     06/12/1983              12          4.459           82.0          15.98           8.20           8.07           7.07           0.83           0.00           0.00           0.27           0.08           0.23           0.04           0.00           0.00           0.000          0.000          0.000          3.391          0.131          0.006        147.313          124.4          1.736          1.000          2.890          0.000        145.918          6.600          1.651
     07/12/1983              13          4.555          104.2          20.41          10.42          10.28           8.91           1.22           0.00           0.00           0.33           0.11           0.28           0.04           0.00           0.00           0.000          0.000          0.000          3.717          0.166          0.006        141.347          124.0          1.697          1.000          2.852          0.000        184.593          6.600          2.315
     07/12/1983              13          4.555          104.2          20.41          10.42          10.28           8.91           1.22           0.00           0.00           0.33           0.11           0.28           0.04           0.00           0.00           0.000          0.000          0.000          3.717          0.166          0.006        141.347          124.0          1.697          1.000          2.852          0.000        184.593          6.600          2.315
     08/12/1983              14          4.659          149.1          29.30          14.91          14.74          12.44           2.12           0.00           0.00           0.42           0.14           0.35           0.06           0.00           0.00           0.000          0.000          0.000          4.030          0.205          0.007        137.405          123.1          1.703          1.000          2.826          0.000        227.290          7.591          3.384
     08/12/1983              14          4.659          149.1          29.30          14.91          14.74          12.44           2.12           0.00           0.00           0.42           0.14           0.35           0.06           0.00           0.00           0.000          0.000          0.000          4.030          0.205          0.007        137.405          123.1          1.703          1.000          2.826          0.000        227.290          7.591          3.384
     09/12/1983              15          4.758          191.3          37.60          19.13          18.93          15.59           3.08           0.00           0.00           0.52           0.18           0.43           0.08           0.00           0.00           0.000          0.000          0.000          4.365          0.252          0.009        150.379          121.8          1.703          1.000          2.911          0.000        279.694          9.463          5.886
     09/12/1983              15          4.758          191.3          37.60          19.13          18.93          15.59           3.08           0.00           0.00           0.52           0.18           0.43           0.08           0.00           0.00           0.000          0.000          0.000          4.365          0.252          0.009        150.379          121.8          1.703          1.000          2.911          0.000        279.694          9.463          5.886
     10/12/1983              16          4.839          259.3          51.08          25.93          25.70          20.55           4.83           0.00           0.00           0.70           0.26           0.54           0.15           0.00           0.00           0.000          0.000          0.000          4.685          0.305          0.010        143.650          119.6          1.768          1.000          2.856          0.000        338.660         11.009          8.559
     10/12/1983              16          4.839          259.3          51.08          25.93          25.70          20.55           4.83           0.00           0.00           0.70           0.26           0.54           0.15           0.00           0.00           0.000          0.000          0.000          4.685          0.305          0.010        143.650          119.6          1.768          1.000          2.856          0.000        338.660         11.009          8.559
     11/12/1983              17          4.922          341.8          67.42          34.18          33.89          26.34           7.19           0.00           0.00           0.88           0.35           0.63           0.23           0.00           0.00           0.000          0.000          0.000          4.950          0.355          0.011        137.492          117.3          1.787          1.000          2.812          0.000        394.416         12.582         13.426
     11/12/1983              17          4.922          341.8          67.42          34.18          33.89          26.34           7.19           0.00           0.00           0.88           0.35           0.63           0.23           0.00           0.00           0.000          0.000          0.000          4.950          0.355          0.011        137.492          117.3          1.787          1.000          2.812          0.000        394.416         12.582         13.426
     12/12/1983              18          5.000          432.9          85.46          43.29          42.94          32.52          10.00           0.00           0.00           1.07           0.44           0.73           0.32           0.00           0.00           0.000          0.000          0.000          5.219          0.412          0.013        131.633          114.9          1.778          1.000          2.775          0.000        457.691         14.270         19.965
     12/12/1983              18          5.000          432.9          85.46          43.29          42.94          32.52          10.00           0.00           0.00           1.07           0.44           0.73           0.32           0.00           0.00           0.000          0.000          0.000          5.219          0.412          0.013        131.633          114.9          1.778          1.000          2.775          0.000        457.691         14.270         19.965
     13/12/1983              19          5.033          539.2          99.37          53.92          46.36          39.49          12.92           0.60           0.00           1.30           0.48           0.85           0.43           0.00           0.00           0.000          0.000          0.000          5.508          0.480          0.014        151.643          112.3          1.774          1.000          2.899          0.000        533.327         16.072         27.774
     13/12/1983              19          5.033          539.2          99.37          53.92          46.36          39.49          12.92           0.60           0.00           1.30           0.48           0.85           0.43           0.00           0.00           0.000          0.000          0.000          5.508          0.480          0.014        151.643          112.3          1.774          1.000          2.899          0.000        533.327         16.072         27.774
     14/12/1983              20          5.062          653.6         114.37          65.36          50.04          46.73          16.30           1.29           0.00           1.56           0.52           0.99           0.54           0.01           0.00           0.000          0.000          0.000          5.817          0.561          0.016        142.531          109.7          1.768          1.000          2.840          0.000        623.472         17.860         35.893
     14/12/1983              20          5.062          653.6         114.37          65.36          50.04          46.73          16.30           1.29           0.00           1.56           0.52           0.99           0.54           0.01           0.00           0.000          0.000          0.000          5.817          0.561          0.016        142.531          109.7          1.768          1.000          2.840          0.000        623.472         17.860         35.893
     15/12/1983              21          5.090          755.8         127.68          75.58          53.31          52.88          19.53           1.95           0.00           1.82           0.55           1.14           0.64           0.01           0.00           0.000          0.000          0.000          6.123          0.650          0.018        135.324          107.2          1.757          1.000          2.796          0.000        722.714         20.213         45.282
     15/12/1983              21          5.090          755.8         127.68          75.58          53.31          52.88          19.53           1.95           0.00           1.82           0.55           1.14           0.64           0.01           0.00           0.000          0.000          0.000          6.123          0.650          0.018        135.324          107.2          1.757          1.000          2.796          0.000        722.714         20.213         45.282
     16/12/1983              22          5.118          883.2         144.24          88.32          57.41          59.50          24.38           2.95           0.00           2.11           0.60           1.23           0.82           0.02           0.00           0.000          0.000          0.000          6.421          0.702          0.021        129.243          104.2          1.752          0.837          2.752          0.000        780.382         23.848         54.259
     16/12/1983              22          5.118          883.2         144.24          88.32          57.41          59.50          24.38           2.95           0.00           2.11           0.60           1.23           0.82           0.02           0.00           0.000          0.000          0.000          6.421          0.702          0.021        129.243          104.2          1.752          0.837          2.752          0.000        780.382         23.848         54.259
     17/12/1983              23          5.146          991.2         158.22          99.12          60.86          63.52          29.79           4.05           0.00           2.36           0.63           1.27           1.02           0.03           0.00           0.000          0.000          0.000          6.717          0.733          0.025        122.965          101.6          1.737          0.693          2.714          0.000        814.988         27.385         67.735
     17/12/1983              23          5.146          991.2         158.22          99.12          60.86          63.52          29.79           4.05           0.00           2.36           0.63           1.27           1.02           0.03           0.00           0.000          0.000          0.000          6.717          0.733          0.025        122.965          101.6          1.737          0.693          2.714          0.000        814.988         27.385         67.735
     18/12/1983              24          5.175         1149.0         178.79         114.90          65.95          71.89          35.69           5.26           0.00           2.71           0.68           1.44           1.19           0.04           0.00           0.000          0.000          0.000          7.005          0.824          0.028        128.688           97.9          1.748          0.999          2.745          0.000        915.894         31.106         82.740
     18/12/1983              24          5.175         1149.0         178.79         114.90          65.95          71.89          35.69           5.26           0.00           2.71           0.68           1.44           1.19           0.04           0.00           0.000          0.000          0.000          7.005          0.824          0.028        128.688           97.9          1.748          0.999          2.745          0.000        915.894         31.106         82.740
     19/12/1983              25          5.204         1287.5         196.78         128.75          70.39          78.91          41.12           6.37           0.00           3.02           0.73           1.55           1.37           0.05           0.00           0.000          0.000          0.000          7.309          0.891          0.031        120.013           94.8          1.742          0.828          2.692          0.000        990.163         34.857         99.146
     19/12/1983              25          5.204         1287.5         196.78         128.75          70.39          78.91          41.12           6.37           0.00           3.02           0.73           1.55           1.37           0.05           0.00           0.000          0.000          0.000          7.309          0.891          0.031        120.013           94.8          1.742          0.828          2.692          0.000        990.163         34.857         99.146
     20/12/1983              26          5.232         1448.1         217.71         144.81          75.54          86.77          47.68           7.72           0.00           3.43           0.78           1.78           1.54           0.06           0.00           0.000          0.000          0.000          7.614          1.027          0.035        137.597           90.6          1.737          1.000          2.804          0.000       1141.514         38.557        114.211
     20/12/1983              26          5.232         1448.1         217.71         144.81          75.54          86.77          47.68           7.72           0.00           3.43           0.78           1.78           1.54           0.06           0.00           0.000          0.000          0.000          7.614          1.027          0.035        137.597           90.6          1.737          1.000          2.804          0.000       1141.514         38.557        114.211
     21/12/1983              27          5.261         1617.1         239.75         161.71          80.97          94.70          54.89           9.19           0.00           3.82           0.83           1.90           1.80           0.08           0.00           0.000          0.000          0.000          7.916          1.092          0.038        127.517           86.6          1.736          0.778          2.734          0.000       1213.788         42.231        132.456
     21/12/1983              27          5.261         1617.1         239.75         161.71          80.97          94.70          54.89           9.19           0.00           3.82           0.83           1.90           1.80           0.08           0.00           0.000          0.000          0.000          7.916          1.092          0.038        127.517           86.6          1.736          0.778          2.734          0.000       1213.788         42.231        132.456
     22/12/1983              28          5.289         1769.1         259.51         176.91          85.82          99.71          63.10          10.88           0.00           4.18           0.88           1.95           2.07           0.10           0.00           0.000          0.000          0.000          8.216          1.132          0.041        119.487           83.0          1.727          0.664          2.686          0.000       1257.225         45.950        152.460
     22/12/1983              28          5.289         1769.1         259.51         176.91          85.82          99.71          63.10          10.88           0.00           4.18           0.88           1.95           2.07           0.10           0.00           0.000          0.000          0.000          8.216          1.132          0.041        119.487           83.0          1.727          0.664          2.686          0.000       1257.225         45.950        152.460
     23/12/1983              29          5.322         1992.3         288.48         199.23          93.02         109.18          73.31          12.97           0.00           4.66           0.94           2.22           2.27           0.11           0.00           0.000          0.000          0.000          8.519          1.291          0.048        150.400           77.9          1.717          1.000          2.890          0.000       1434.810         53.149        175.278
     23/12/1983              29          5.322         1992.3         288.48         199.23          93.02         109.18          73.31          12.97           0.00           4.66           0.94           2.22           2.27           0.11           0.00           0.000          0.000          0.000          8.519          1.291          0.048        150.400           77.9          1.717          1.000          2.890          0.000       1434.810         53.149        175.278
     24/12/1983              30          5.349         2166.4         310.96         216.64          98.58         116.19          81.54          14.65           0.00           5.15           1.00           2.51           2.45           0.12           0.00           0.000          0.000          0.000          8.857          1.480          0.054        142.484           72.9          1.698          1.000          2.829          0.000       1644.545         60.089        203.644
     24/12/1983              30          5.349         2166.4         310.96         216.64          98.58         116.19          81.54          14.65           0.00           5.15           1.00           2.51           2.45           0.12           0.00           0.000          0.000          0.000          8.857          1.480          0.054        142.484           72.9          1.698          1.000          2.829          0.000       1644.545         60.089        203.644
     25/12/1983              31          5.380         2405.1         341.97         240.51         106.26         125.49          93.19          17.04           0.00           5.69           1.06           2.72           2.75           0.14           0.00           0.000          0.000          0.000          9.149          1.598          0.061        132.746           67.4          1.702          0.925          2.764          0.000       1775.940         67.724        226.495
     25/12/1983              31          5.380         2405.1         341.97         240.51         106.26         125.49          93.19          17.04           0.00           5.69           1.06           2.72           2.75           0.14           0.00           0.000          0.000          0.000          9.149          1.598          0.061        132.746           67.4          1.702          0.925          2.764          0.000       1775.940         67.724        226.495
     26/12/1983              32          5.409         2661.8         375.40         266.18         114.52         135.16         106.05          19.67           0.00           6.20           1.12           2.98           2.97           0.15           0.00           0.000          0.000          0.000          9.470          1.772          0.067        152.541           62.0          1.684          1.000          2.879          0.000       1968.947         74.925        258.860
     26/12/1983              32          5.409         2661.8         375.40         266.18         114.52         135.16         106.05          19.67           0.00           6.20           1.12           2.98           2.97           0.15           0.00           0.000          0.000          0.000          9.470          1.772          0.067        152.541           62.0          1.684          1.000          2.879          0.000       1968.947         74.925        258.860
