ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = bmw260
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     16/12/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           86.3          0.000          1.000          1.317          0.000          0.000          0.000          0.000
     17/12/1985               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           89.7          0.000          1.000          1.316          0.000          0.000          0.000          0.000
     18/12/1985               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         58.242           92.9          0.000          1.000          1.314          0.000          0.000          0.000          0.000
     18/12/1985               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         58.242           92.9          0.000          1.000          1.314          0.000          0.000          0.000          0.000
     19/12/1985               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.996           95.7          0.000          1.000          1.312          0.000          0.000          0.000          0.000
     19/12/1985               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.996           95.7          0.000          1.000          1.312          0.000          0.000          0.000          0.000
     20/12/1985               3          2.530            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.753           98.2          0.000          1.000          1.311          0.000          0.000          0.000          0.000
     20/12/1985               3          2.530            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.753           98.2          0.000          1.000          1.311          0.000          0.000          0.000          0.000
     21/12/1985               4          2.802            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.514          100.1          0.000          1.000          1.309          0.000          0.000          0.000          0.000
     21/12/1985               4          2.802            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         57.514          100.1          0.000          1.000          1.309          0.000          0.000          0.000          0.000
     22/12/1985               5          3.000            1.4           0.20           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000         58.536          101.5          1.700          1.000          1.320          0.000          3.800          0.000          0.000
     22/12/1985               5          3.000            1.4           0.20           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000         58.536          101.5          1.700          1.000          1.320          0.000          3.800          0.000          0.000
     23/12/1985               6          3.283            1.7           0.27           0.17           0.10           0.10           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.672          0.008          0.000         57.277          102.5          1.275          1.000          1.308          0.000         11.626          0.175          0.250
     23/12/1985               6          3.283            1.7           0.27           0.17           0.10           0.10           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.672          0.008          0.000         57.277          102.5          1.275          1.000          1.308          0.000         11.626          0.175          0.250
     24/12/1985               7          3.524            2.8           0.49           0.28           0.21           0.21           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.855          0.014          0.000         57.040          103.2          1.306          1.000          1.307          0.000         20.661          0.175          0.251
     24/12/1985               7          3.524            2.8           0.49           0.28           0.21           0.21           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.855          0.014          0.000         57.040          103.2          1.306          1.000          1.307          0.000         20.661          0.175          0.251
     25/12/1985               8          3.766            5.2           0.98           0.52           0.45           0.45           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.040          0.021          0.000         56.798          103.6          1.419          1.000          1.305          0.000         30.984          0.175          0.254
     25/12/1985               8          3.766            5.2           0.98           0.52           0.45           0.45           0.07           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.040          0.021          0.000         56.798          103.6          1.419          1.000          1.305          0.000         30.984          0.175          0.254
     26/12/1985               9          3.991            7.7           1.47           0.77           0.70           0.69           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.226          0.025          0.000         56.536          103.9          1.565          0.794          1.303          0.000         36.694          0.175          0.266
     26/12/1985               9          3.991            7.7           1.47           0.77           0.70           0.69           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.226          0.025          0.000         56.536          103.9          1.565          0.794          1.303          0.000         36.694          0.175          0.266
     27/12/1985              10          4.000           11.9           2.30           1.19           1.12           1.10           0.09           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.399          0.033          0.000         80.705          104.0          1.509          1.000          1.527          0.000         48.973          0.175          0.283
     27/12/1985              10          4.000           11.9           2.30           1.19           1.12           1.10           0.09           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.399          0.033          0.000         80.705          104.0          1.509          1.000          1.527          0.000         48.973          0.175          0.283
     28/12/1985              11          4.232           17.4           3.40           1.74           1.67           1.63           0.11           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.593          0.043          0.000         76.023          104.1          1.488          1.000          1.477          0.000         64.220          0.228          0.324
     28/12/1985              11          4.232           17.4           3.40           1.74           1.67           1.63           0.11           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.593          0.043          0.000         76.023          104.1          1.488          1.000          1.477          0.000         64.220          0.228          0.324
     29/12/1985              12          4.338           24.3           4.77           2.43           2.36           2.27           0.14           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          1.786          0.055          0.001         73.556          103.9          1.497          1.000          1.452          0.000         80.639          1.024          0.395
     29/12/1985              12          4.338           24.3           4.77           2.43           2.36           2.27           0.14           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          1.786          0.055          0.001         73.556          103.9          1.497          1.000          1.452          0.000         80.639          1.024          0.395
     30/12/1985              13          4.441           32.3           6.34           3.23           3.15           3.00           0.18           0.00           0.00           0.11           0.03           0.10           0.00           0.00           0.00           0.000          0.000          0.000          1.960          0.066          0.001         72.252          103.7          1.522          1.000          1.439          0.000         97.351          1.798          0.508
     30/12/1985              13          4.441           32.3           6.34           3.23           3.15           3.00           0.18           0.00           0.00           0.11           0.03           0.10           0.00           0.00           0.00           0.000          0.000          0.000          1.960          0.066          0.001         72.252          103.7          1.522          1.000          1.439          0.000         97.351          1.798          0.508
     31/12/1985              14          4.546           43.7           8.57           4.37           4.28           4.04           0.26           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          2.129          0.078          0.002         71.216          103.4          1.553          1.000          1.429          0.000        115.433          2.583          0.670
     31/12/1985              14          4.546           43.7           8.57           4.37           4.28           4.04           0.26           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          2.129          0.078          0.002         71.216          103.4          1.553          1.000          1.429          0.000        115.433          2.583          0.670
     01/01/1986              15          4.638           55.8          10.95           5.58           5.48           5.13           0.35           0.00           0.00           0.15           0.05           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.300          0.092          0.002         70.278          103.1          1.552          1.000          1.421          0.000        135.912          3.276          0.944
     01/01/1986              15          4.638           55.8          10.95           5.58           5.48           5.13           0.35           0.00           0.00           0.15           0.05           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.300          0.092          0.002         70.278          103.1          1.552          1.000          1.421          0.000        135.912          3.276          0.944
     02/01/1986              16          4.750           71.2          14.00           7.12           7.02           6.50           0.48           0.00           0.00           0.18           0.06           0.17           0.01           0.00           0.00           0.000          0.000          0.000          2.451          0.105          0.003         69.505          102.7          1.590          1.000          1.412          0.000        155.729          4.111          1.284
     02/01/1986              16          4.750           71.2          14.00           7.12           7.02           6.50           0.48           0.00           0.00           0.18           0.06           0.17           0.01           0.00           0.00           0.000          0.000          0.000          2.451          0.105          0.003         69.505          102.7          1.590          1.000          1.412          0.000        155.729          4.111          1.284
     03/01/1986              17          4.853           88.4          17.38           8.84           8.72           8.01           0.65           0.00           0.00           0.21           0.08           0.20           0.01           0.00           0.00           0.000          0.000          0.000          2.634          0.123          0.003         68.670          102.3          1.600          1.000          1.405          0.000        182.076          4.883          1.788
     03/01/1986              17          4.853           88.4          17.38           8.84           8.72           8.01           0.65           0.00           0.00           0.21           0.08           0.20           0.01           0.00           0.00           0.000          0.000          0.000          2.634          0.123          0.003         68.670          102.3          1.600          1.000          1.405          0.000        182.076          4.883          1.788
     04/01/1986              18          4.956          109.5          21.55          10.95          10.81           9.85           0.89           0.00           0.00           0.25           0.10           0.23           0.02           0.00           0.00           0.000          0.000          0.000          2.803          0.141          0.004         67.850          101.7          1.620          1.000          1.397          0.000        209.099          5.654          2.412
     04/01/1986              18          4.956          109.5          21.55          10.95          10.81           9.85           0.89           0.00           0.00           0.25           0.10           0.23           0.02           0.00           0.00           0.000          0.000          0.000          2.803          0.141          0.004         67.850          101.7          1.620          1.000          1.397          0.000        209.099          5.654          2.412
     05/01/1986              19          5.000          135.2          26.63          13.52          13.36          12.06           1.21           0.00           0.00           0.30           0.13           0.26           0.03           0.00           0.00           0.000          0.000          0.000          2.971          0.161          0.004         66.999          101.0          1.640          1.000          1.388          0.000        238.675          6.495          3.287
     05/01/1986              19          5.000          135.2          26.63          13.52          13.36          12.06           1.21           0.00           0.00           0.30           0.13           0.26           0.03           0.00           0.00           0.000          0.000          0.000          2.971          0.161          0.004         66.999          101.0          1.640          1.000          1.388          0.000        238.675          6.495          3.287
     06/01/1986              20          5.049          164.1          30.40          16.41          14.29          14.50           1.54           0.07           0.00           0.35           0.14           0.31           0.04           0.00           0.00           0.000          0.000          0.000          3.154          0.185          0.005         66.063          100.4          1.650          1.000          1.380          0.000        274.061          7.389          4.478
     06/01/1986              20          5.049          164.1          30.40          16.41          14.29          14.50           1.54           0.07           0.00           0.35           0.14           0.31           0.04           0.00           0.00           0.000          0.000          0.000          3.154          0.185          0.005         66.063          100.4          1.650          1.000          1.380          0.000        274.061          7.389          4.478
     07/01/1986              21          5.078          194.6          34.38          19.46          15.27          17.04           1.93           0.15           0.00           0.41           0.15           0.35           0.05           0.00           0.00           0.000          0.000          0.000          3.350          0.213          0.006         79.420           99.7          1.650          1.000          1.512          0.000        315.671          8.221          5.703
     07/01/1986              21          5.078          194.6          34.38          19.46          15.27          17.04           1.93           0.15           0.00           0.41           0.15           0.35           0.05           0.00           0.00           0.000          0.000          0.000          3.350          0.213          0.006         79.420           99.7          1.650          1.000          1.512          0.000        315.671          8.221          5.703
     08/01/1986              22          5.107          229.1          38.90          22.91          16.38          19.86           2.42           0.25           0.00           0.47           0.17           0.40           0.06           0.00           0.00           0.000          0.000          0.000          3.532          0.242          0.006         74.693           98.9          1.659          1.000          1.465          0.000        358.417          9.069          7.139
     08/01/1986              22          5.107          229.1          38.90          22.91          16.38          19.86           2.42           0.25           0.00           0.47           0.17           0.40           0.06           0.00           0.00           0.000          0.000          0.000          3.532          0.242          0.006         74.693           98.9          1.659          1.000          1.465          0.000        358.417          9.069          7.139
