ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K841_K841QK6W
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     17/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     18/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.7          0.000          1.000          2.926          0.000          0.000          0.000          0.000
     19/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.2          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     20/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            7.6          0.000          1.000          2.930          0.000          0.000          0.000          0.000
     21/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     22/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.6          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     23/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.9          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     24/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           54.1          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     28/11/1983               4          3.121            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        139.362          112.9          1.361          1.000          2.847          0.000         12.475          0.000          0.250
     28/11/1983               4          3.121            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        139.362          112.9          1.361          1.000          2.847          0.000         12.475          0.000          0.250
     29/11/1983               5          3.205            3.7           0.67           0.37           0.30           0.30           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        136.933          118.5          1.678          1.000          2.831          0.000         21.020          0.000          0.251
     29/11/1983               5          3.205            3.7           0.67           0.37           0.30           0.30           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        136.933          118.5          1.678          1.000          2.831          0.000         21.020          0.000          0.251
     30/11/1983               6          3.290            6.8           1.30           0.68           0.61           0.60           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.022          0.000        141.711          121.8          1.858          1.000          2.863          0.000         31.573          0.054          0.259
     30/11/1983               6          3.290            6.8           1.30           0.68           0.61           0.60           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.022          0.000        141.711          121.8          1.858          1.000          2.863          0.000         31.573          0.054          0.259
     01/12/1983               7          3.376           12.8           2.46           1.28           1.20           1.15           0.10           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.031          0.001        145.835          123.7          2.101          1.000          2.890          0.000         44.014          0.933          0.286
     01/12/1983               7          3.376           12.8           2.46           1.28           1.20           1.15           0.10           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.031          0.001        145.835          123.7          2.101          1.000          2.890          0.000         44.014          0.933          0.286
     02/12/1983               8          3.457           20.3           3.94           2.03           1.95           1.84           0.15           0.00           0.00           0.11           0.02           0.10           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.042          0.001        141.869          124.5          2.466          1.000          2.863          0.000         59.965          1.754          0.367
     02/12/1983               8          3.457           20.3           3.94           2.03           1.95           1.84           0.15           0.00           0.00           0.11           0.02           0.10           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.042          0.001        141.869          124.5          2.466          1.000          2.863          0.000         59.965          1.754          0.367
     03/12/1983               9          3.540           29.5           5.75           2.95           2.88           2.66           0.22           0.00           0.00           0.16           0.03           0.12           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.055          0.002        138.777          124.9          2.140          1.000          2.842          0.000         78.424          2.593          0.519
     03/12/1983               9          3.540           29.5           5.75           2.95           2.88           2.66           0.22           0.00           0.00           0.16           0.03           0.12           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.055          0.002        138.777          124.9          2.140          1.000          2.842          0.000         78.424          2.593          0.519
     04/12/1983              10          3.623           42.8           8.36           4.28           4.19           3.82           0.35           0.00           0.00           0.20           0.04           0.16           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.071          0.002        136.635          125.1          2.193          1.000          2.828          0.000        101.310          3.440          0.774
     04/12/1983              10          3.623           42.8           8.36           4.28           4.19           3.82           0.35           0.00           0.00           0.20           0.04           0.16           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.071          0.002        136.635          125.1          2.193          1.000          2.828          0.000        101.310          3.440          0.774
     05/12/1983              11          3.699           53.7          10.43           5.37           5.27           4.68           0.48           0.00           0.00           0.21           0.06           0.17           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.086          0.004        154.443          125.0          1.912          1.000          2.934          0.000        123.556          6.051          1.241
     05/12/1983              11          3.699           53.7          10.43           5.37           5.27           4.68           0.48           0.00           0.00           0.21           0.06           0.17           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.086          0.004        154.443          125.0          1.912          1.000          2.934          0.000        123.556          6.051          1.241
     06/12/1983              12          3.783           66.8          13.03           6.68           6.58           5.77           0.68           0.00           0.00           0.22           0.07           0.19           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.107          0.005        147.241          125.1          1.740          1.000          2.890          0.000        152.656          6.857          1.721
     06/12/1983              12          3.783           66.8          13.03           6.68           6.58           5.77           0.68           0.00           0.00           0.22           0.07           0.19           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.107          0.005        147.241          125.1          1.740          1.000          2.890          0.000        152.656          6.857          1.721
     07/12/1983              13          3.864           85.0          16.65           8.50           8.39           7.27           0.99           0.00           0.00           0.27           0.09           0.23           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.135          0.005        141.425          124.8          1.701          1.000          2.853          0.000        192.961          6.857          2.420
     07/12/1983              13          3.864           85.0          16.65           8.50           8.39           7.27           0.99           0.00           0.00           0.27           0.09           0.23           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.135          0.005        141.425          124.8          1.701          1.000          2.853          0.000        192.961          6.857          2.420
     08/12/1983              14          3.951          121.8          23.95          12.18          12.04          10.18           1.73           0.00           0.00           0.34           0.12           0.28           0.05           0.00           0.00           0.000          0.000          0.000          4.030          0.166          0.005        137.595          124.1          1.707          1.000          2.828          0.000        237.647          7.623          3.546
     08/12/1983              14          3.951          121.8          23.95          12.18          12.04          10.18           1.73           0.00           0.00           0.34           0.12           0.28           0.05           0.00           0.00           0.000          0.000          0.000          4.030          0.166          0.005        137.595          124.1          1.707          1.000          2.828          0.000        237.647          7.623          3.546
     09/12/1983              15          4.000          156.4          30.77          15.64          15.48          12.77           2.52           0.00           0.00           0.42           0.15           0.35           0.07           0.00           0.00           0.000          0.000          0.000          4.365          0.204          0.007        150.535          123.1          1.706          1.000          2.912          0.000        292.103          9.540          6.182
     09/12/1983              15          4.000          156.4          30.77          15.64          15.48          12.77           2.52           0.00           0.00           0.42           0.15           0.35           0.07           0.00           0.00           0.000          0.000          0.000          4.365          0.204          0.007        150.535          123.1          1.706          1.000          2.912          0.000        292.103          9.540          6.182
     10/12/1983              16          4.504          212.4          41.85          21.24          21.05          16.84           3.96           0.00           0.00           0.57           0.21           0.44           0.12           0.00           0.00           0.000          0.000          0.000          4.685          0.247          0.008        143.954          121.3          1.772          1.000          2.860          0.000        353.263         11.120          9.004
     10/12/1983              16          4.504          212.4          41.85          21.24          21.05          16.84           3.96           0.00           0.00           0.57           0.21           0.44           0.12           0.00           0.00           0.000          0.000          0.000          4.685          0.247          0.008        143.954          121.3          1.772          1.000          2.860          0.000        353.263         11.120          9.004
     11/12/1983              17          4.846          280.2          55.30          28.02          27.79          21.61           5.90           0.00           0.00           0.72           0.29           0.52           0.19           0.00           0.00           0.000          0.000          0.000          4.950          0.288          0.009        138.189          119.5          1.790          1.000          2.820          0.000        410.994         12.726         14.148
     11/12/1983              17          4.846          280.2          55.30          28.02          27.79          21.61           5.90           0.00           0.00           0.72           0.29           0.52           0.19           0.00           0.00           0.000          0.000          0.000          4.950          0.288          0.009        138.189          119.5          1.790          1.000          2.820          0.000        410.994         12.726         14.148
     12/12/1983              18          5.000          355.3          70.17          35.53          35.25          26.71           8.22           0.00           0.00           0.88           0.36           0.59           0.27           0.00           0.00           0.000          0.000          0.000          5.219          0.334          0.010        132.840          117.7          1.781          1.000          2.786          0.000        476.446         14.453         21.067
     12/12/1983              18          5.000          355.3          70.17          35.53          35.25          26.71           8.22           0.00           0.00           0.88           0.36           0.59           0.27           0.00           0.00           0.000          0.000          0.000          5.219          0.334          0.010        132.840          117.7          1.781          1.000          2.786          0.000        476.446         14.453         21.067
     13/12/1983              19          5.046          443.0          81.65          44.30          38.07          32.46          10.63           0.49           0.00           1.06           0.40           0.69           0.35           0.00           0.00           0.000          0.000          0.000          5.508          0.388          0.011        152.122          115.6          1.778          1.000          2.904          0.000        554.599         16.296         29.339
     13/12/1983              19          5.046          443.0          81.65          44.30          38.07          32.46          10.63           0.49           0.00           1.06           0.40           0.69           0.35           0.00           0.00           0.000          0.000          0.000          5.508          0.388          0.011        152.122          115.6          1.778          1.000          2.904          0.000        554.599         16.296         29.339
     14/12/1983              20          5.076          537.7          94.06          53.77          41.12          38.45          13.42           1.07           0.00           1.27           0.43           0.80           0.44           0.01           0.00           0.000          0.000          0.000          5.817          0.453          0.013        143.258          113.5          1.772          1.000          2.848          0.000        647.629         18.126         37.955
     14/12/1983              20          5.076          537.7          94.06          53.77          41.12          38.45          13.42           1.07           0.00           1.27           0.43           0.80           0.44           0.01           0.00           0.000          0.000          0.000          5.817          0.453          0.013        143.258          113.5          1.772          1.000          2.848          0.000        647.629         18.126         37.955
     15/12/1983              21          5.105          622.4         105.14          62.24          43.83          43.59          16.10           1.62           0.00           1.49           0.46           0.93           0.53           0.01           0.00           0.000          0.000          0.000          6.123          0.525          0.014        136.449          111.5          1.762          1.000          2.806          0.000        750.478         19.957         47.939
     15/12/1983              21          5.105          622.4         105.14          62.24          43.83          43.59          16.10           1.62           0.00           1.49           0.46           0.93           0.53           0.01           0.00           0.000          0.000          0.000          6.123          0.525          0.014        136.449          111.5          1.762          1.000          2.806          0.000        750.478         19.957         47.939
     16/12/1983              22          5.134          749.0         121.67          74.90          47.92          50.89          20.37           2.49           0.00           1.76           0.50           1.05           0.68           0.02           0.00           0.000          0.000          0.000          6.421          0.594          0.017        130.839          108.7          1.766          1.000          2.762          0.000        848.493         23.672         57.510
     16/12/1983              22          5.134          749.0         121.67          74.90          47.92          50.89          20.37           2.49           0.00           1.76           0.50           1.05           0.68           0.02           0.00           0.000          0.000          0.000          6.421          0.594          0.017        130.839          108.7          1.766          1.000          2.762          0.000        848.493         23.672         57.510
     17/12/1983              23          5.162          861.6         136.32          86.16          51.54          56.57          24.81           3.40           0.00           2.01           0.54           1.12           0.84           0.03           0.00           0.000          0.000          0.000          6.717          0.639          0.019        124.544          106.1          1.754          0.831          2.723          0.000        912.325         27.288         72.735
     17/12/1983              23          5.162          861.6         136.32          86.16          51.54          56.57          24.81           3.40           0.00           2.01           0.54           1.12           0.84           0.03           0.00           0.000          0.000          0.000          6.717          0.639          0.019        124.544          106.1          1.754          0.831          2.723          0.000        912.325         27.288         72.735
     18/12/1983              24          5.191         1002.5         154.72         100.25          56.09          64.07          30.08           4.48           0.00           2.33           0.58           1.28           0.99           0.04           0.00           0.000          0.000          0.000          7.005          0.726          0.022        129.753          102.9          1.757          1.000          2.756          0.000       1037.553         31.090         88.616
     18/12/1983              24          5.191         1002.5         154.72         100.25          56.09          64.07          30.08           4.48           0.00           2.33           0.58           1.28           0.99           0.04           0.00           0.000          0.000          0.000          7.005          0.726          0.022        129.753          102.9          1.757          1.000          2.756          0.000       1037.553         31.090         88.616
     19/12/1983              25          5.221         1146.9         173.58         114.69          60.74          71.46          35.74           5.64           0.00           2.65           0.63           1.40           1.17           0.05           0.00           0.000          0.000          0.000          7.309          0.802          0.024        121.772           99.7          1.751          0.957          2.703          0.000       1145.097         34.925        107.440
     19/12/1983              25          5.221         1146.9         173.58         114.69          60.74          71.46          35.74           5.64           0.00           2.65           0.63           1.40           1.17           0.05           0.00           0.000          0.000          0.000          7.309          0.802          0.024        121.772           99.7          1.751          0.957          2.703          0.000       1145.097         34.925        107.440
     20/12/1983              26          5.250         1294.5         192.85         129.45          65.49          78.71          41.78           6.87           0.00           3.02           0.67           1.59           1.34           0.06           0.00           0.000          0.000          0.000          7.614          0.910          0.027        139.028           95.9          1.746          1.000          2.816          0.000       1299.681         38.706        127.642
     20/12/1983              26          5.250         1294.5         192.85         129.45          65.49          78.71          41.78           6.87           0.00           3.02           0.67           1.59           1.34           0.06           0.00           0.000          0.000          0.000          7.614          0.910          0.027        139.028           95.9          1.746          1.000          2.816          0.000       1299.681         38.706        127.642
     21/12/1983              27          5.279         1469.2         215.73         146.92          71.13          86.98          49.22           8.40           0.00           3.41           0.73           1.71           1.59           0.07           0.00           0.000          0.000          0.000          7.916          0.982          0.030        129.457           91.9          1.745          0.884          2.746          0.000       1402.731         42.461        149.199
     21/12/1983              27          5.279         1469.2         215.73         146.92          71.13          86.98          49.22           8.40           0.00           3.41           0.73           1.71           1.59           0.07           0.00           0.000          0.000          0.000          7.916          0.982          0.030        129.457           91.9          1.745          0.884          2.746          0.000       1402.731         42.461        149.199
     22/12/1983              28          5.309         1626.7         236.29         162.67          76.18          93.03          57.08          10.01           0.00           3.77           0.78           1.79           1.85           0.09           0.00           0.000          0.000          0.000          8.216          1.030          0.032        121.254           88.3          1.735          0.745          2.696          0.000       1470.755         46.262        175.797
     22/12/1983              28          5.309         1626.7         236.29         162.67          76.18          93.03          57.08          10.01           0.00           3.77           0.78           1.79           1.85           0.09           0.00           0.000          0.000          0.000          8.216          1.030          0.032        121.254           88.3          1.735          0.745          2.696          0.000       1470.755         46.262        175.797
     23/12/1983              29          5.342         1834.6         263.44         183.46          82.89         102.00          66.59          11.96           0.00           4.19           0.84           2.00           2.05           0.10           0.00           0.000          0.000          0.000          8.519          1.157          0.036        151.334           83.7          1.726          1.000          2.895          0.000       1652.319         52.076        203.841
     23/12/1983              29          5.342         1834.6         263.44         183.46          82.89         102.00          66.59          11.96           0.00           4.19           0.84           2.00           2.05           0.10           0.00           0.000          0.000          0.000          8.519          1.157          0.036        151.334           83.7          1.726          1.000          2.895          0.000       1652.319         52.076        203.841
     24/12/1983              30          5.370         1995.5         284.26         199.55          88.03         108.52          74.19          13.51           0.00           4.68           0.90           2.25           2.26           0.11           0.00           0.000          0.000          0.000          8.857          1.305          0.041        143.009           78.7          1.722          1.000          2.834          0.000       1864.341         59.162        237.824
     24/12/1983              30          5.370         1995.5         284.26         199.55          88.03         108.52          74.19          13.51           0.00           4.68           0.90           2.25           2.26           0.11           0.00           0.000          0.000          0.000          8.857          1.305          0.041        143.009           78.7          1.722          1.000          2.834          0.000       1864.341         59.162        237.824
     25/12/1983              31          5.401         2232.5         315.14         223.25          95.68         117.83          85.76          15.88           0.00           5.21           0.97           2.44           2.58           0.13           0.00           0.000          0.000          0.000          9.149          1.416          0.047        133.108           73.2          1.724          1.000          2.766          0.000       2023.399         66.958        264.966
     25/12/1983              31          5.401         2232.5         315.14         223.25          95.68         117.83          85.76          15.88           0.00           5.21           0.97           2.44           2.58           0.13           0.00           0.000          0.000          0.000          9.149          1.416          0.047        133.108           73.2          1.724          1.000          2.766          0.000       2023.399         66.958        264.966
     26/12/1983              32          5.431         2469.5         346.06         246.95         103.31         126.80          97.64          18.32           0.00           5.72           1.03           2.68           2.82           0.15           0.00           0.000          0.000          0.000          9.470          1.569          0.052        152.589           67.8          1.710          1.000          2.883          0.000       2240.908         74.311        306.273
     26/12/1983              32          5.431         2469.5         346.06         246.95         103.31         126.80          97.64          18.32           0.00           5.72           1.03           2.68           2.82           0.15           0.00           0.000          0.000          0.000          9.470          1.569          0.052        152.589           67.8          1.710          1.000          2.883          0.000       2240.908         74.311        306.273
