ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Gjunct83
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     08/05/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        199.404          134.2          0.000          1.000          3.969          0.000          0.000          0.000          0.000
     09/05/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.238          138.5          0.000          1.000          3.955          0.000          0.000          0.000          0.000
     10/05/1983               3          2.342            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        195.063          146.0          0.000          1.000          3.940          0.000          0.000          0.000          0.000
     11/05/1983               4          2.513            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        191.973          157.6          0.000          1.000          3.920          0.000          0.000          0.000          0.000
     12/05/1983               5          2.758            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        190.531          174.2          0.000          1.000          3.910          0.000          0.000          0.000          0.000
     13/05/1983               6          2.855            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        189.647          190.7          0.000          1.000          3.904          0.000          0.000          0.000          0.000
     14/05/1983               7          2.958            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        188.680          206.5          0.000          1.000          3.898          0.000          0.000          0.000          0.000
     15/05/1983               8          3.000            2.1           0.31           0.21           0.10           0.10           0.10           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.004          0.000        187.835          220.0          1.700          1.000          3.892          0.000          3.800          0.000          0.000
     16/05/1983               9          3.075            2.1           0.32           0.21           0.11           0.11           0.11           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.576          0.006          0.000        189.489          230.6          1.553          1.000          3.903          0.000          5.509          0.000          0.250
     17/05/1983              10          3.132            2.5           0.39           0.25           0.14           0.14           0.11           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.645          0.008          0.000        204.235          238.5          1.537          1.000          4.002          0.000          7.144          0.000          0.250
     18/05/1983              11          3.163            2.5           0.39           0.25           0.14           0.14           0.11           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.733          0.010          0.000        230.906          244.5          1.487          1.000          4.179          0.000          9.344          0.000          0.251
     19/05/1983              12          3.197            2.5           0.39           0.25           0.14           0.14           0.11           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.780          0.011          0.000        229.895          249.4          1.531          1.000          4.173          0.000         10.608          0.000          0.251
     20/05/1983              13          3.259            3.4           0.57           0.34           0.23           0.23           0.11           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.832          0.013          0.000        228.172          254.2          1.560          1.000          4.161          0.000         12.044          0.000          0.251
     21/05/1983              14          3.302            3.4           0.57           0.34           0.23           0.23           0.11           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.927          0.015          0.000        227.028          258.7          1.505          1.000          4.153          0.000         14.758          0.000          0.253
     22/05/1983              15          3.360            4.9           0.87           0.49           0.38           0.38           0.11           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          0.994          0.018          0.000        224.745          263.4          1.552          1.000          4.137          0.000         16.785          0.000          0.253
     23/05/1983              16          3.438            8.5           1.58           0.85           0.74           0.73           0.11           0.00           0.00           0.04           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.084          0.021          0.000        222.032          270.3          1.588          1.000          4.118          0.000         19.675          0.000          0.258
     24/05/1983              17          3.516           12.8           2.46           1.28           1.17           1.16           0.12           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.202          0.025          0.000        220.562          279.1          1.580          1.000          4.106          0.000         23.726          0.000          0.273
     25/05/1983              18          3.607           19.6           3.80           1.96           1.84           1.74           0.21           0.00           0.00           0.05           0.02           0.05           0.01           0.00           0.00           0.000          0.000          0.000          1.322          0.030          0.000        219.401          289.8          1.635          1.000          4.095          0.000         28.170          0.000          0.295
     26/05/1983              19          3.718           27.5           5.39           2.75           2.63           2.48           0.27           0.00           0.00           0.07           0.02           0.06           0.01           0.00           0.00           0.000          0.000          0.000          1.463          0.036          0.000        218.348          303.3          1.663          1.000          4.085          0.000         33.825          0.000          0.508
     27/05/1983              20          3.834           36.8           7.25           3.68           3.56           3.38           0.30           0.00           0.00           0.08           0.03           0.07           0.01           0.00           0.00           0.000          0.000          0.000          1.634          0.043          0.000        217.353          318.6          1.664          1.000          4.076          0.000         41.343          0.000          0.632
     28/05/1983              21          3.954           48.7           9.62           4.87           4.75           4.52           0.36           0.00           0.00           0.10           0.05           0.09           0.01           0.00           0.00           0.000          0.000          0.000          1.813          0.053          0.000        216.396          334.5          1.687          1.000          4.067          0.000         50.188          0.000          0.716
     29/05/1983              22          4.000           60.9          12.04           6.09           5.95           5.66           0.42           0.00           0.00           0.12           0.06           0.11           0.01           0.00           0.00           0.000          0.000          0.000          1.997          0.063          0.000        215.410          350.6          1.695          1.000          4.058          0.000         60.375          0.000          0.847
     30/05/1983              23          4.126           75.4          14.94           7.54           7.39           7.02           0.52           0.00           0.00           0.15           0.08           0.13           0.02           0.00           0.00           0.000          0.000          0.000          2.198          0.076          0.000        214.441          365.9          1.704          1.000          4.049          0.000         72.824          0.000          1.010
     31/05/1983              24          4.195           92.8          18.38           9.28           9.12           8.60           0.66           0.00           0.00           0.17           0.09           0.16           0.02           0.00           0.00           0.000          0.000          0.000          2.416          0.092          0.000        214.739          378.8          1.683          1.000          4.051          0.000         87.918          0.244          1.245
     01/06/1983              25          4.247          114.6          22.69          11.46          11.28          10.54           0.87           0.00           0.00           0.21           0.11           0.18           0.02           0.00           0.00           0.000          0.000          0.000          2.607          0.108          0.000        214.220          388.9          1.692          1.000          4.046          0.000        102.886          0.473          1.579
     02/06/1983              26          4.285          123.2          24.36          12.32          12.11          11.29           0.97           0.00           0.00           0.23           0.12           0.20           0.03           0.00           0.00           0.000          0.000          0.000          2.751          0.121          0.001        213.693          395.8          1.658          1.000          4.044          0.000        115.559          0.642          2.077
     03/06/1983              27          4.341          148.1          29.31          14.81          14.58          12.62           2.11           0.00           0.00           0.28           0.14           0.23           0.06           0.00           0.00           0.000          0.000          0.000          2.858          0.132          0.001        212.390          400.5          1.708          1.000          4.032          0.000        125.642          0.887          2.302
     04/06/1983              28          4.386          169.9          33.62          16.99          16.74          14.50           2.39           0.00           0.00           0.32           0.16           0.25           0.07           0.00           0.00           0.000          0.000          0.000          3.012          0.148          0.001        211.233          403.7          1.700          1.000          4.025          0.000        141.268          1.084          5.015
     05/06/1983              29          4.440          204.9          40.55          20.49          20.20          16.29           4.06           0.00           0.00           0.40           0.20           0.28           0.12           0.00           0.00           0.000          0.000          0.000          3.136          0.163          0.001        210.312          405.6          1.725          1.000          4.016          0.000        154.916          1.321          5.688
     06/06/1983              30          4.491          243.2          48.14          24.32          23.98          18.60           5.56           0.00           0.00           0.49           0.24           0.31           0.17           0.00           0.00           0.000          0.000          0.000          3.285          0.181          0.002        209.070          406.9          1.739          1.000          4.007          0.000        172.457          1.547          9.671
     07/06/1983              31          4.536          279.7          55.38          27.97          27.59          21.00           6.79           0.00           0.00           0.57           0.27           0.35           0.22           0.00           0.00           0.000          0.000          0.000          3.428          0.200          0.002        207.698          408.1          1.737          1.000          3.999          0.000        190.672          1.745         13.230
     08/06/1983              32          4.588          323.4          64.05          32.34          31.91          23.24           8.90           0.00           0.00           0.67           0.31           0.38           0.29           0.00           0.00           0.000          0.000          0.000          3.553          0.218          0.002        206.515          408.6          1.738          1.000          3.990          0.000        207.715          1.970         16.173
     09/06/1983              33          4.645          381.2          75.52          38.12          37.62          25.95          11.94           0.00           0.00           0.81           0.37           0.42           0.39           0.00           0.00           0.000          0.000          0.000          3.695          0.240          0.002        205.220          408.5          1.743          1.000          3.980          0.000        228.382          2.221         21.194
     10/06/1983              34          4.708          450.2          89.21          45.02          44.45          29.21          15.55           0.00           0.00           0.99           0.44           0.47           0.52           0.00           0.00           0.000          0.000          0.000          3.853          0.266          0.003        203.611          407.5          1.751          1.000          3.967          0.000        253.134          2.497         28.419
     11/06/1983              35          4.769          471.0          93.25          47.10          46.44          30.82          15.99           0.00           0.00           1.08           0.47           0.51           0.56           0.00           0.00           0.000          0.000          0.000          4.027          0.297          0.003        206.381          405.6          1.732          1.000          3.992          0.000        282.497          2.767         37.025
