ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Gains82
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     27/02/1982               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        202.030           33.2          0.000          1.000          3.985          0.000          0.000          0.000          0.000
     28/02/1982               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        200.437           39.6          0.000          1.000          3.974          0.000          0.000          0.000          0.000
     01/03/1982               3          2.370            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        198.784           48.7          0.000          1.000          3.963          0.000          0.000          0.000          0.000
     02/03/1982               4          2.636            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.122           61.4          0.000          1.000          3.951          0.000          0.000          0.000          0.000
     03/03/1982               5          2.948            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        204.827           70.3          0.000          1.000          4.003          0.000          0.000          0.000          0.000
     04/03/1982               6          3.000            1.4           0.22           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        235.498           82.2          1.700          1.000          4.207          0.000          3.800          0.000          0.000
     05/03/1982               7          3.224            1.6           0.25           0.16           0.09           0.09           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.695          0.006          0.000        248.676           93.1          1.366          1.000          4.257          0.000          8.187          0.000          0.250
     06/03/1982               8          3.273            1.8           0.28           0.18           0.10           0.10           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.880          0.009          0.000        246.795          110.7          1.339          1.000          4.241          0.000         12.978          0.000          0.250
     07/03/1982               9          3.347            2.8           0.48           0.28           0.20           0.20           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.956          0.011          0.000        244.700          126.5          1.491          1.000          4.223          0.000         15.229          0.000          0.251
     08/03/1982              10          3.458            4.1           0.75           0.41           0.34           0.33           0.08           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.070          0.014          0.000        243.021          141.7          1.532          1.000          4.209          0.000         18.785          0.000          0.256
     09/03/1982              11          3.576            5.9           1.11           0.59           0.52           0.51           0.08           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.241          0.018          0.000        240.707          156.9          1.538          1.000          4.191          0.000         24.566          0.000          0.263
     10/03/1982              12          3.704            8.6           1.65           0.86           0.79           0.78           0.09           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.422          0.023          0.000        238.143          172.6          1.574          1.000          4.171          0.000         31.431          0.000          0.276
     11/03/1982              13          3.836           11.9           2.31           1.19           1.12           1.09           0.10           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.619          0.029          0.000        236.728          190.9          1.612          1.000          4.159          0.000         39.879          0.000          0.302
     12/03/1982              14          3.994           16.0           3.12           1.60           1.52           1.48           0.12           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.822          0.036          0.000        235.374          211.1          1.627          1.000          4.148          0.000         49.815          0.000          0.342
     13/03/1982              15          4.000           20.8           4.08           2.08           2.00           1.94           0.14           0.00           0.00           0.08           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.065          0.046          0.000        234.047          230.8          1.603          1.000          4.138          0.000         63.331          0.000          0.407
     14/03/1982              16          4.166           26.4           5.19           2.64           2.55           2.45           0.18           0.00           0.00           0.10           0.02           0.09           0.00           0.00           0.00           0.000          0.000          0.000          2.302          0.057          0.000        232.738          248.7          1.610          1.000          4.128          0.000         78.535          0.120          0.502
     15/03/1982              17          4.251           34.8           6.85           3.48           3.39           3.21           0.26           0.00           0.00           0.12           0.03           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.535          0.069          0.000        231.418          264.3          1.649          1.000          4.118          0.000         95.567          0.492          0.641
     16/03/1982              18          4.342           44.0           8.66           4.40           4.30           4.01           0.35           0.00           0.00           0.15           0.04           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.769          0.083          0.001        230.027          277.5          1.663          1.000          4.108          0.000        115.236          0.894          0.898
     17/03/1982              19          4.434           54.5          10.76           5.45           5.35           4.93           0.48           0.00           0.00           0.18           0.05           0.17           0.01           0.00           0.00           0.000          0.000          0.000          3.023          0.100          0.001        228.710          287.9          1.651          1.000          4.099          0.000        139.566          1.295          1.231
     18/03/1982              20          4.527           67.8          13.38           6.78           6.66           6.05           0.67           0.00           0.00           0.22           0.07           0.20           0.02           0.00           0.00           0.000          0.000          0.000          3.276          0.121          0.001        227.045          295.9          1.654          1.000          4.089          0.000        167.545          1.703          1.681
     19/03/1982              21          4.610           80.2          15.84           8.02           7.89           7.07           0.88           0.00           0.00           0.26           0.08           0.24           0.02           0.00           0.00           0.000          0.000          0.000          3.533          0.144          0.001        225.418          301.9          1.651          1.000          4.080          0.000        200.201          2.068          2.338
     20/03/1982              22          4.692           91.0          17.97           9.10           8.96           7.94           1.08           0.00           0.00           0.30           0.09           0.28           0.03           0.00           0.00           0.000          0.000          0.000          3.763          0.168          0.002        223.858          306.1          1.638          1.000          4.072          0.000        233.426          2.428          3.041
     21/03/1982              23          4.766          107.6          21.25          10.76          10.59           9.25           1.41           0.00           0.00           0.36           0.10           0.32           0.03           0.00           0.00           0.000          0.000          0.000          3.991          0.195          0.002        230.801          305.5          1.640          1.000          4.119          0.000        270.191          2.751          3.736
