ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Gjunct82
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     25/04/1982               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        198.999          133.7          0.000          1.000          3.967          0.000          0.000          0.000          0.000
     26/04/1982               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        196.820          137.3          0.000          1.000          3.952          0.000          0.000          0.000          0.000
     27/04/1982               3          2.314            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        194.707          143.5          0.000          1.000          3.938          0.000          0.000          0.000          0.000
     28/04/1982               4          2.504            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        192.205          152.7          0.000          1.000          3.921          0.000          0.000          0.000          0.000
     29/04/1982               5          2.661            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        190.042          165.1          0.000          1.000          3.907          0.000          0.000          0.000          0.000
     30/04/1982               6          2.856            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        188.931          179.8          0.000          1.000          3.900          0.000          0.000          0.000          0.000
     01/05/1982               7          3.000            2.1           0.31           0.21           0.10           0.10           0.10           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.004          0.000        187.994          195.4          1.700          1.000          3.893          0.000          3.800          0.000          0.000
     02/05/1982               8          3.116            3.0           0.49           0.30           0.19           0.19           0.11           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.632          0.007          0.000        187.168          211.4          1.532          1.000          3.888          0.000          6.765          0.000          0.250
     03/05/1982               9          3.206            4.5           0.79           0.45           0.34           0.34           0.11           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.779          0.011          0.000        186.409          227.7          1.526          1.000          3.883          0.000         10.403          0.000          0.251
     04/05/1982              10          3.307            6.8           1.26           0.68           0.58           0.57           0.11           0.00           0.00           0.03           0.01           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.917          0.015          0.000        186.463          244.7          1.542          1.000          3.883          0.000         14.204          0.000          0.254
     05/05/1982              11          3.394            9.5           1.80           0.95           0.85           0.84           0.11           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.072          0.020          0.000        188.313          261.0          1.554          1.000          3.895          0.000         18.905          0.000          0.260
     06/05/1982              12          3.479           13.6           2.62           1.36           1.25           1.24           0.12           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.205          0.025          0.000        185.918          276.9          1.612          1.000          3.879          0.000         23.427          0.000          0.269
     07/05/1982              13          3.525           13.9           2.67           1.39           1.28           1.27           0.12           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.336          0.030          0.000        185.197          290.2          1.535          1.000          3.875          0.000         28.283          0.000          0.289
     08/05/1982              14          3.574           14.9           2.86           1.49           1.37           1.36           0.13           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.407          0.033          0.000        184.579          301.4          1.574          1.000          3.870          0.000         31.158          0.000          0.291
     09/05/1982              15          3.649           19.0           3.69           1.90           1.79           1.76           0.14           0.00           0.00           0.06           0.02           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.483          0.036          0.000        183.986          311.3          1.644          1.000          3.866          0.000         34.392          0.000          0.298
     10/05/1982              16          3.751           25.2           4.92           2.52           2.40           2.36           0.16           0.00           0.00           0.07           0.02           0.07           0.01           0.00           0.00           0.000          0.000          0.000          1.598          0.042          0.000        183.378          320.6          1.653          1.000          3.862          0.000         39.541          0.000          0.333
     11/05/1982              17          3.827           30.8           6.03           3.08           2.95           2.89           0.19           0.00           0.00           0.09           0.03           0.08           0.01           0.00           0.00           0.000          0.000          0.000          1.755          0.049          0.000        182.780          329.0          1.627          1.000          3.858          0.000         47.095          0.000          0.389
     12/05/1982              18          3.894           37.0           7.27           3.70           3.57           3.48           0.22           0.00           0.00           0.10           0.03           0.09           0.01           0.00           0.00           0.000          0.000          0.000          1.872          0.056          0.000        182.208          337.6          1.638          1.000          3.854          0.000         53.337          0.000          0.448
     13/05/1982              19          3.953           40.2           7.91           4.02           3.89           3.78           0.24           0.00           0.00           0.11           0.04           0.10           0.01           0.00           0.00           0.000          0.000          0.000          1.975          0.062          0.000        182.225          345.4          1.622          1.000          3.855          0.000         59.226          0.000          0.527
     14/05/1982              20          4.000           40.9           8.03           4.09           3.94           3.84           0.24           0.00           0.00           0.12           0.04           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.065          0.068          0.000        186.366          351.4          1.607          1.000          3.882          0.000         64.773          0.000          0.573
     15/05/1982              21          4.031           43.2           8.48           4.32           4.16           4.05           0.26           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          2.144          0.073          0.000        185.399          356.1          1.621          1.000          3.876          0.000         69.835          0.000          0.583
     16/05/1982              22          4.066           51.0          10.05           5.10           4.94           4.77           0.33           0.00           0.00           0.14           0.05           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.224          0.079          0.000        182.802          360.4          1.655          1.000          3.858          0.000         75.319          0.000          0.622
     17/05/1982              23          4.099           57.5          11.33           5.75           5.58           5.37           0.38           0.00           0.00           0.15           0.06           0.14           0.01           0.00           0.00           0.000          0.000          0.000          2.321          0.086          0.000        181.527          364.3          1.659          1.000          3.850          0.000         82.235          0.000          0.788
     18/05/1982              24          4.141           71.5          14.11           7.15           6.96           6.26           0.88           0.00           0.00           0.18           0.07           0.16           0.02           0.00           0.00           0.000          0.000          0.000          2.412          0.094          0.000        180.981          368.6          1.701          1.000          3.845          0.000         89.063          0.008          0.915
     19/05/1982              25          4.197           94.2          18.62           9.42           9.22           7.46           1.94           0.00           0.00           0.23           0.09           0.18           0.05           0.00           0.00           0.000          0.000          0.000          2.528          0.103          0.000        180.325          373.6          1.726          1.000          3.840          0.000         98.065          0.254          2.103
     20/05/1982              26          4.256          112.2          22.18          11.22          11.00           9.05           2.13           0.00           0.00           0.27           0.11           0.20           0.07           0.00           0.00           0.000          0.000          0.000          2.683          0.117          0.001        179.589          379.6          1.731          1.000          3.835          0.000        110.997          0.512          4.624
     21/05/1982              27          4.291          118.6          23.44          11.86          11.62           9.61           2.20           0.00           0.00           0.29           0.12           0.22           0.07           0.00           0.00           0.000          0.000          0.000          2.846          0.132          0.001        179.413          385.1          1.684          1.000          3.836          0.000        126.031          0.667          5.070
     22/05/1982              28          4.330          141.9          28.05          14.19          13.93          10.90           3.23           0.00           0.00           0.34           0.14           0.24           0.10           0.00           0.00           0.000          0.000          0.000          2.943          0.143          0.001        178.761          389.9          1.710          1.000          3.830          0.000        135.787          0.841          5.248
     23/05/1982              29          4.386          172.6          34.15          17.26          16.97          12.42           4.76           0.00           0.00           0.42           0.16           0.27           0.15           0.00           0.00           0.000          0.000          0.000          3.053          0.155          0.001        178.041          394.0          1.727          1.000          3.824          0.000        147.326          1.083          7.681
     24/05/1982              30          4.448          205.9          40.75          20.59          20.27          14.69           5.79           0.00           0.00           0.49           0.20           0.30           0.19           0.00           0.00           0.000          0.000          0.000          3.206          0.173          0.001        177.182          397.6          1.742          1.000          3.817          0.000        164.510          1.359         11.322
     25/05/1982              31          4.505          243.0          48.11          24.30          23.94          17.49           6.68           0.00           0.00           0.57           0.24           0.34           0.23           0.00           0.00           0.000          0.000          0.000          3.380          0.195          0.002        176.107          400.6          1.742          1.000          3.810          0.000        185.761          1.605         13.797
     26/05/1982              32          4.559          282.5          55.94          28.25          27.84          20.22           7.87           0.00           0.00           0.65           0.28           0.38           0.27           0.00           0.00           0.000          0.000          0.000          3.536          0.217          0.002        175.085          403.5          1.740          1.000          3.803          0.000        206.535          1.845         15.906
     27/05/1982              33          4.615          338.6          67.08          33.86          33.40          23.10          10.58           0.00           0.00           0.77           0.33           0.42           0.35           0.00           0.00           0.000          0.000          0.000          3.687          0.240          0.002        174.067          405.4          1.747          1.000          3.794          0.000        228.412          2.092         18.747
     28/05/1982              34          4.680          399.1          79.07          39.91          39.37          26.28          13.41           0.00           0.00           0.92           0.39           0.46           0.45           0.00           0.00           0.000          0.000          0.000          3.842          0.265          0.002        172.734          406.5          1.752          1.000          3.784          0.000        252.595          2.376         25.191
     29/05/1982              35          4.743          449.1          88.96          44.91          44.29          30.19          14.47           0.00           0.00           1.04           0.44           0.52           0.51           0.00           0.00           0.000          0.000          0.000          4.022          0.297          0.003        171.179          407.4          1.747          1.000          3.775          0.000        282.716          2.652         31.933
     30/05/1982              36          4.785          496.0          98.23          49.60          48.89          33.80          15.54           0.00           0.00           1.13           0.49           0.57           0.55           0.00           0.00           0.000          0.000          0.000          4.196          0.330          0.003        169.802          408.0          1.731          1.000          3.768          0.000        314.572          2.835         34.454
     31/05/1982              37          4.838          566.2         112.15          56.62          55.82          36.78          19.55           0.00           0.00           1.29           0.55           0.61           0.68           0.00           0.00           0.000          0.000          0.000          4.311          0.354          0.003        168.822          407.3          1.734          1.000          3.759          0.000        337.284          3.071         36.993
     01/06/1982              38          4.877          612.1         121.20          61.21          60.30          40.19          20.71           0.00           0.00           1.41           0.61           0.67           0.74           0.00           0.00           0.000          0.000          0.000          4.460          0.387          0.003        167.317          406.8          1.727          1.000          3.752          0.000        368.360          3.242         46.542
     02/06/1982              39          4.930          715.4         141.72          71.54          70.51          43.33          27.88           0.00           0.00           1.62           0.68           0.71           0.90           0.00           0.00           0.000          0.000          0.000          4.568          0.412          0.004        197.818          403.6          1.722          1.000          3.950          0.000        392.200          3.473         49.303
     03/06/1982              40          4.982          813.6         161.20          81.36          80.19          47.78          33.23           0.00           0.00           1.81           0.75           0.77           1.04           0.00           0.00           0.000          0.000          0.000          4.714          0.447          0.004        193.671          401.1          1.711          1.000          3.920          0.000        426.082          3.700         66.392
