ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K841_K841QK6D
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     17/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     18/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.7          0.000          1.000          2.926          0.000          0.000          0.000          0.000
     19/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.2          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     20/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            7.6          0.000          1.000          2.930          0.000          0.000          0.000          0.000
     21/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     22/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.6          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     23/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.9          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     24/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           54.1          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.039           91.2          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.039           91.2          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        145.492          103.6          1.700          1.000          2.880          0.000          3.800          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        145.492          103.6          1.700          1.000          2.880          0.000          3.800          0.000          0.000
     28/11/1983               4          3.121            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        141.151          112.2          1.320          1.000          2.854          0.000         12.475          0.000          0.250
     28/11/1983               4          3.121            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.009          0.000        141.151          112.2          1.320          1.000          2.854          0.000         12.475          0.000          0.250
     29/11/1983               5          3.205            3.7           0.67           0.37           0.30           0.30           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        137.932          117.7          1.579          1.000          2.835          0.000         21.020          0.000          0.251
     29/11/1983               5          3.205            3.7           0.67           0.37           0.30           0.30           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.015          0.000        137.932          117.7          1.579          1.000          2.835          0.000         21.020          0.000          0.251
     30/11/1983               6          3.290            6.8           1.29           0.68           0.61           0.60           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.022          0.000        142.252          121.1          1.670          1.000          2.865          0.000         31.573          0.054          0.259
     30/11/1983               6          3.290            6.8           1.29           0.68           0.61           0.60           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.022          0.000        142.252          121.1          1.670          1.000          2.865          0.000         31.573          0.054          0.259
     01/12/1983               7          3.376           12.6           2.43           1.26           1.19           1.14           0.10           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.031          0.001        139.095          123.1          1.892          1.000          2.845          0.000         44.014          0.933          0.285
     01/12/1983               7          3.376           12.6           2.43           1.26           1.19           1.14           0.10           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.031          0.001        139.095          123.1          1.892          1.000          2.845          0.000         44.014          0.933          0.285
     02/12/1983               8          3.457           20.1           3.90           2.01           1.94           1.82           0.14           0.00           0.00           0.10           0.02           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.042          0.001        137.082          124.2          2.222          1.000          2.832          0.000         59.965          1.754          0.366
     02/12/1983               8          3.457           20.1           3.90           2.01           1.94           1.82           0.14           0.00           0.00           0.10           0.02           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.042          0.001        137.082          124.2          2.222          1.000          2.832          0.000         59.965          1.754          0.366
     03/12/1983               9          3.540           29.4           5.72           2.94           2.86           2.64           0.22           0.00           0.00           0.14           0.03           0.11           0.03           0.00           0.00           0.000          0.000          0.000          2.457          0.055          0.002        134.955          124.8          1.968          1.000          2.818          0.000         78.424          2.593          0.516
     03/12/1983               9          3.540           29.4           5.72           2.94           2.86           2.64           0.22           0.00           0.00           0.14           0.03           0.11           0.03           0.00           0.00           0.000          0.000          0.000          2.457          0.055          0.002        134.955          124.8          1.968          1.000          2.818          0.000         78.424          2.593          0.516
     04/12/1983              10          3.623           42.5           8.31           4.25           4.17           3.80           0.35           0.00           0.00           0.17           0.04           0.14           0.03           0.00           0.00           0.000          0.000          0.000          2.776          0.071          0.002        133.526          125.1          1.971          1.000          2.808          0.000        101.310          3.440          0.771
     04/12/1983              10          3.623           42.5           8.31           4.25           4.17           3.80           0.35           0.00           0.00           0.17           0.04           0.14           0.03           0.00           0.00           0.000          0.000          0.000          2.776          0.071          0.002        133.526          125.1          1.971          1.000          2.808          0.000        101.310          3.440          0.771
     05/12/1983              11          3.699           53.4          10.40           5.34           5.24           4.68           0.48           0.00           0.00           0.18           0.05           0.15           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.088          0.004        154.465          125.1          1.749          1.000          2.934          0.000        125.499          5.400          1.236
     05/12/1983              11          3.699           53.4          10.40           5.34           5.24           4.68           0.48           0.00           0.00           0.18           0.05           0.15           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.088          0.004        154.465          125.1          1.749          1.000          2.934          0.000        125.499          5.400          1.236
     06/12/1983              12          3.783           66.6          13.04           6.66           6.56           5.80           0.68           0.00           0.00           0.21           0.07           0.18           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.110          0.004        147.301          125.0          1.635          1.000          2.890          0.000        156.465          5.400          1.714
     06/12/1983              12          3.783           66.6          13.04           6.66           6.56           5.80           0.68           0.00           0.00           0.21           0.07           0.18           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.110          0.004        147.301          125.0          1.635          1.000          2.890          0.000        156.465          5.400          1.714
     07/12/1983              13          3.864           85.1          16.71           8.51           8.40           7.32           1.00           0.00           0.00           0.26           0.08           0.23           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.137          0.004        141.427          124.7          1.656          1.000          2.853          0.000        196.295          5.875          2.418
     07/12/1983              13          3.864           85.1          16.71           8.51           8.40           7.32           1.00           0.00           0.00           0.26           0.08           0.23           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.137          0.004        141.427          124.7          1.656          1.000          2.853          0.000        196.295          5.875          2.418
     08/12/1983              14          3.951          122.3          24.06          12.23          12.10          10.21           1.74           0.00           0.00           0.33           0.12           0.28           0.04           0.00           0.00           0.000          0.000          0.000          4.030          0.168          0.005        137.589          124.0          1.683          1.000          2.828          0.000        239.999          7.623          3.561
     08/12/1983              14          3.951          122.3          24.06          12.23          12.10          10.21           1.74           0.00           0.00           0.33           0.12           0.28           0.04           0.00           0.00           0.000          0.000          0.000          4.030          0.168          0.005        137.589          124.0          1.683          1.000          2.828          0.000        239.999          7.623          3.561
     09/12/1983              15          4.000          157.2          30.93          15.72          15.57          12.82           2.54           0.00           0.00           0.42           0.15           0.35           0.06           0.00           0.00           0.000          0.000          0.000          4.365          0.206          0.007        134.350          123.2          1.689          1.000          2.808          0.000        294.455          9.540          6.231
     09/12/1983              15          4.000          157.2          30.93          15.72          15.57          12.82           2.54           0.00           0.00           0.42           0.15           0.35           0.06           0.00           0.00           0.000          0.000          0.000          4.365          0.206          0.007        134.350          123.2          1.689          1.000          2.808          0.000        294.455          9.540          6.231
     10/12/1983              16          4.504          213.5          42.08          21.35          21.16          16.93           3.99           0.00           0.00           0.56           0.21           0.43           0.11           0.00           0.00           0.000          0.000          0.000          4.685          0.249          0.008        131.520          121.5          1.746          1.000          2.781          0.000        355.615         11.120          9.075
     10/12/1983              16          4.504          213.5          42.08          21.35          21.16          16.93           3.99           0.00           0.00           0.56           0.21           0.43           0.11           0.00           0.00           0.000          0.000          0.000          4.685          0.249          0.008        131.520          121.5          1.746          1.000          2.781          0.000        355.615         11.120          9.075
     11/12/1983              17          4.846          281.7          55.59          28.17          27.94          21.72           5.94           0.00           0.00           0.70           0.28           0.51           0.18           0.00           0.00           0.000          0.000          0.000          4.950          0.288          0.009        127.765          119.6          1.764          1.000          2.754          0.000        410.803         12.726         14.250
     11/12/1983              17          4.846          281.7          55.59          28.17          27.94          21.72           5.94           0.00           0.00           0.70           0.28           0.51           0.18           0.00           0.00           0.000          0.000          0.000          4.950          0.288          0.009        127.765          119.6          1.764          1.000          2.754          0.000        410.803         12.726         14.250
     12/12/1983              18          5.000          356.7          70.43          35.67          35.38          26.80           8.25           0.00           0.00           0.85           0.35           0.58           0.25           0.00           0.00           0.000          0.000          0.000          5.219          0.330          0.010        123.928          117.6          1.757          1.000          2.728          0.000        471.023         14.453         21.201
     12/12/1983              18          5.000          356.7          70.43          35.67          35.38          26.80           8.25           0.00           0.00           0.85           0.35           0.58           0.25           0.00           0.00           0.000          0.000          0.000          5.219          0.330          0.010        123.928          117.6          1.757          1.000          2.728          0.000        471.023         14.453         21.201
     13/12/1983              19          5.046          443.3          81.77          44.33          38.17          32.48          10.63           0.49           0.00           1.02           0.39           0.67           0.33           0.00           0.00           0.000          0.000          0.000          5.508          0.381          0.011        121.248          115.6          1.751          1.000          2.704          0.000        544.734         16.296         29.457
     13/12/1983              19          5.046          443.3          81.77          44.33          38.17          32.48          10.63           0.49           0.00           1.02           0.39           0.67           0.33           0.00           0.00           0.000          0.000          0.000          5.508          0.381          0.011        121.248          115.6          1.751          1.000          2.704          0.000        544.734         16.296         29.457
     14/12/1983              20          5.076          536.3          93.95          53.63          41.16          38.36          13.38           1.05           0.00           1.21           0.42           0.76           0.42           0.01           0.00           0.000          0.000          0.000          5.817          0.438          0.013        118.600          113.5          1.746          1.000          2.678          0.000        625.365         18.126         37.970
     14/12/1983              20          5.076          536.3          93.95          53.63          41.16          38.36          13.38           1.05           0.00           1.21           0.42           0.76           0.42           0.01           0.00           0.000          0.000          0.000          5.817          0.438          0.013        118.600          113.5          1.746          1.000          2.678          0.000        625.365         18.126         37.970
     15/12/1983              21          5.105          618.3         104.66          61.83          43.78          43.32          15.97           1.58           0.00           1.40           0.45           0.87           0.51           0.01           0.00           0.000          0.000          0.000          6.123          0.499          0.014        115.770          111.5          1.739          1.000          2.653          0.000        713.262         19.957         47.776
     15/12/1983              21          5.105          618.3         104.66          61.83          43.78          43.32          15.97           1.58           0.00           1.40           0.45           0.87           0.51           0.01           0.00           0.000          0.000          0.000          6.123          0.499          0.014        115.770          111.5          1.739          1.000          2.653          0.000        713.262         19.957         47.776
     16/12/1983              22          5.134          697.5         114.88          69.75          46.31          45.63          20.44           2.50           0.00           1.60           0.48           0.89           0.67           0.02           0.00           0.000          0.000          0.000          6.421          0.517          0.017        113.026          109.4          1.727          0.655          2.629          0.000        738.565         23.672         57.037
     16/12/1983              22          5.134          697.5         114.88          69.75          46.31          45.63          20.44           2.50           0.00           1.60           0.48           0.89           0.67           0.02           0.00           0.000          0.000          0.000          6.421          0.517          0.017        113.026          109.4          1.727          0.655          2.629          0.000        738.565         23.672         57.037
     17/12/1983              23          5.162          770.5         124.27          77.05          48.63          47.36          24.88           3.41           0.00           1.79           0.50           0.91           0.83           0.03           0.00           0.000          0.000          0.000          6.717          0.530          0.019        110.348          107.4          1.719          0.610          2.606          0.000        757.277         27.288         72.998
     17/12/1983              23          5.162          770.5         124.27          77.05          48.63          47.36          24.88           3.41           0.00           1.79           0.50           0.91           0.83           0.03           0.00           0.000          0.000          0.000          6.717          0.530          0.019        110.348          107.4          1.719          0.610          2.606          0.000        757.277         27.288         72.998
     18/12/1983              24          5.191          854.3         135.08          85.43          51.29          50.89          28.71           4.19           0.00           1.98           0.53           0.96           0.95           0.03           0.00           0.000          0.000          0.000          7.005          0.558          0.022        107.724          105.4          1.721          0.700          2.582          0.000        796.530         31.090         88.850
     18/12/1983              24          5.191          854.3         135.08          85.43          51.29          50.89          28.71           4.19           0.00           1.98           0.53           0.96           0.95           0.03           0.00           0.000          0.000          0.000          7.005          0.558          0.022        107.724          105.4          1.721          0.700          2.582          0.000        796.530         31.090         88.850
     19/12/1983              25          5.221          939.8         146.10          93.98          54.01          55.14          32.07           4.88           0.00           2.15           0.55           1.02           1.07           0.04           0.00           0.000          0.000          0.000          7.309          0.591          0.024        105.074          103.5          1.721          0.711          2.559          0.000        844.148         34.925        102.522
     19/12/1983              25          5.221          939.8         146.10          93.98          54.01          55.14          32.07           4.88           0.00           2.15           0.55           1.02           1.07           0.04           0.00           0.000          0.000          0.000          7.309          0.591          0.024        105.074          103.5          1.721          0.711          2.559          0.000        844.148         34.925        102.522
     20/12/1983              26          5.250         1018.2         156.16         101.82          56.49          58.86          35.28           5.54           0.00           2.32           0.58           1.07           1.17           0.05           0.00           0.000          0.000          0.000          7.614          0.623          0.027        102.445          101.7          1.719          0.687          2.537          0.000        889.734         38.706        114.534
     20/12/1983              26          5.250         1018.2         156.16         101.82          56.49          58.86          35.28           5.54           0.00           2.32           0.58           1.07           1.17           0.05           0.00           0.000          0.000          0.000          7.614          0.623          0.027        102.445          101.7          1.719          0.687          2.537          0.000        889.734         38.706        114.534
     21/12/1983              27          5.279         1091.8         165.60         109.18          58.81          58.85          41.19           6.75           0.00           2.49           0.60           1.07           1.32           0.06           0.00           0.000          0.000          0.000          7.916          0.622          0.030         99.932          100.0          1.719          0.510          2.516          0.000        888.735         42.461        125.983
     21/12/1983              27          5.279         1091.8         165.60         109.18          58.81          58.85          41.19           6.75           0.00           2.49           0.60           1.07           1.32           0.06           0.00           0.000          0.000          0.000          7.916          0.622          0.030         99.932          100.0          1.719          0.510          2.516          0.000        888.735         42.461        125.983
     22/12/1983              28          5.309         1166.3         175.13         116.63          61.15          58.92          47.10           7.96           0.00           2.63           0.62           1.07           1.46           0.07           0.00           0.000          0.000          0.000          8.216          0.622          0.032         97.523           98.5          1.717          0.512          2.496          0.000        888.555         46.262        147.100
     22/12/1983              28          5.309         1166.3         175.13         116.63          61.15          58.92          47.10           7.96           0.00           2.63           0.62           1.07           1.46           0.07           0.00           0.000          0.000          0.000          8.216          0.622          0.032         97.523           98.5          1.717          0.512          2.496          0.000        888.555         46.262        147.100
     23/12/1983              29          5.342         1277.8         189.45         127.78          64.70          63.54          52.20           9.00           0.00           2.78           0.64           1.15           1.51           0.07           0.00           0.000          0.000          0.000          8.519          0.685          0.036         95.173           97.0          1.679          0.808          2.475          0.000        978.883         52.076        168.230
     23/12/1983              29          5.342         1277.8         189.45         127.78          64.70          63.54          52.20           9.00           0.00           2.78           0.64           1.15           1.51           0.07           0.00           0.000          0.000          0.000          8.519          0.685          0.036         95.173           97.0          1.679          0.808          2.475          0.000        978.883         52.076        168.230
     24/12/1983              30          5.370         1341.3         197.32         134.13          66.67          65.82          55.21           9.62           0.00           2.89           0.65           1.18           1.58           0.07           0.00           0.000          0.000          0.000          8.857          0.706          0.041         92.837           95.8          1.672          0.600          2.456          0.000       1008.457         59.162        186.443
     24/12/1983              30          5.370         1341.3         197.32         134.13          66.67          65.82          55.21           9.62           0.00           2.89           0.65           1.18           1.58           0.07           0.00           0.000          0.000          0.000          8.857          0.706          0.041         92.837           95.8          1.672          0.600          2.456          0.000       1008.457         59.162        186.443
     25/12/1983              31          5.401         1421.4         207.33         142.14          69.18          66.66          60.73          10.75           0.00           2.99           0.67           1.19           1.67           0.08           0.00           0.000          0.000          0.000          9.149          0.711          0.047         90.613           94.7          1.673          0.547          2.438          0.000       1016.151         66.958        197.168
     25/12/1983              31          5.401         1421.4         207.33         142.14          69.18          66.66          60.73          10.75           0.00           2.99           0.67           1.19           1.67           0.08           0.00           0.000          0.000          0.000          9.149          0.711          0.047         90.613           94.7          1.673          0.547          2.438          0.000       1016.151         66.958        197.168
     26/12/1983              32          5.431         1541.5         222.70         154.15          73.01          70.96          66.75          11.98           0.00           3.50           0.73           1.37           1.96           0.10           0.00           0.000          0.000          0.000          9.470          0.801          0.052        102.565           89.3          1.713          0.862          2.581          0.000       1144.469         74.311        216.896
     26/12/1983              32          5.431         1541.5         222.70         154.15          73.01          70.96          66.75          11.98           0.00           3.50           0.73           1.37           1.96           0.10           0.00           0.000          0.000          0.000          9.470          0.801          0.052        102.565           89.3          1.713          0.862          2.581          0.000       1144.469         74.311        216.896
