ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K841_K841HY9W
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     17/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     18/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.7          0.000          1.000          2.926          0.000          0.000          0.000          0.000
     19/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            8.2          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     20/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            7.6          0.000          1.000          2.930          0.000          0.000          0.000          0.000
     21/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.9          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     22/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000            6.6          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     23/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           29.9          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     24/11/1983               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000           54.1          0.000          1.000          2.838          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     25/11/1983               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        135.773           74.7          0.000          1.000          2.823          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     26/11/1983               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        146.698           91.6          0.000          1.000          2.896          0.000          0.000          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     27/11/1983               3          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        142.365          104.2          1.700          1.000          2.867          0.000          3.800          0.000          0.000
     28/11/1983               4          3.117            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.008          0.000        139.362          112.9          1.378          1.000          2.847          0.000         12.034          0.000          0.250
     28/11/1983               4          3.117            1.9           0.31           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.834          0.008          0.000        139.362          112.9          1.378          1.000          2.847          0.000         12.034          0.000          0.250
     29/11/1983               5          3.197            3.7           0.66           0.37           0.30           0.29           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.014          0.000        136.933          118.5          1.688          1.000          2.831          0.000         20.177          0.000          0.251
     29/11/1983               5          3.197            3.7           0.66           0.37           0.30           0.29           0.07           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.161          0.014          0.000        136.933          118.5          1.688          1.000          2.831          0.000         20.177          0.000          0.251
     30/11/1983               6          3.279            6.7           1.26           0.67           0.59           0.59           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.021          0.000        141.712          121.9          1.870          1.000          2.863          0.000         30.237          0.052          0.259
     30/11/1983               6          3.279            6.7           1.26           0.67           0.59           0.59           0.08           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.484          0.021          0.000        141.712          121.9          1.870          1.000          2.863          0.000         30.237          0.052          0.259
     01/12/1983               7          3.362           12.3           2.37           1.23           1.16           1.11           0.10           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.029          0.001        145.835          123.7          2.112          1.000          2.890          0.000         42.084          0.908          0.284
     01/12/1983               7          3.362           12.3           2.37           1.23           1.16           1.11           0.10           0.00           0.00           0.07           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.811          0.029          0.001        145.835          123.7          2.112          1.000          2.890          0.000         42.084          0.908          0.284
     02/12/1983               8          3.440           19.5           3.79           1.95           1.88           1.76           0.14           0.00           0.00           0.11           0.02           0.10           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.040          0.001        141.876          124.6          2.473          1.000          2.863          0.000         57.284          1.707          0.362
     02/12/1983               8          3.440           19.5           3.79           1.95           1.88           1.76           0.14           0.00           0.00           0.11           0.02           0.10           0.01           0.00           0.00           0.000          0.000          0.000          2.145          0.040          0.001        141.876          124.6          2.473          1.000          2.863          0.000         57.284          1.707          0.362
     03/12/1983               9          3.519           28.4           5.52           2.84           2.76           2.55           0.21           0.00           0.00           0.15           0.03           0.11           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.052          0.002        138.793          125.0          2.145          1.000          2.842          0.000         74.884          2.523          0.507
     03/12/1983               9          3.519           28.4           5.52           2.84           2.76           2.55           0.21           0.00           0.00           0.15           0.03           0.11           0.04           0.00           0.00           0.000          0.000          0.000          2.457          0.052          0.002        138.793          125.0          2.145          1.000          2.842          0.000         74.884          2.523          0.507
     04/12/1983              10          3.600           41.0           8.01           4.10           4.02           3.66           0.34           0.00           0.00           0.19           0.04           0.15           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.068          0.002        136.661          125.2          2.199          1.000          2.828          0.000         96.719          3.348          0.752
     04/12/1983              10          3.600           41.0           8.01           4.10           4.02           3.66           0.34           0.00           0.00           0.19           0.04           0.15           0.04           0.00           0.00           0.000          0.000          0.000          2.776          0.068          0.002        136.661          125.2          2.199          1.000          2.828          0.000         96.719          3.348          0.752
     05/12/1983              11          3.672           51.4          10.00           5.14           5.05           4.48           0.46           0.00           0.00           0.20           0.05           0.16           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.083          0.004        154.437          125.2          1.917          1.000          2.934          0.000        118.009          5.822          1.198
     05/12/1983              11          3.672           51.4          10.00           5.14           5.05           4.48           0.46           0.00           0.00           0.20           0.05           0.16           0.03           0.00           0.00           0.000          0.000          0.000          3.099          0.083          0.004        154.437          125.2          1.917          1.000          2.934          0.000        118.009          5.822          1.198
     06/12/1983              12          3.753           64.0          12.47           6.40           6.30           5.52           0.65           0.00           0.00           0.21           0.07           0.18           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.102          0.005        147.227          125.2          1.743          1.000          2.890          0.000        145.699          6.646          1.656
     06/12/1983              12          3.753           64.0          12.47           6.40           6.30           5.52           0.65           0.00           0.00           0.21           0.07           0.18           0.03           0.00           0.00           0.000          0.000          0.000          3.391          0.102          0.005        147.227          125.2          1.743          1.000          2.890          0.000        145.699          6.646          1.656
     07/12/1983              13          3.831           81.4          15.94           8.14           8.03           6.96           0.95           0.00           0.00           0.26           0.08           0.22           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.129          0.005        141.441          124.9          1.702          1.000          2.853          0.000        184.252          6.646          2.325
     07/12/1983              13          3.831           81.4          15.94           8.14           8.03           6.96           0.95           0.00           0.00           0.26           0.08           0.22           0.03           0.00           0.00           0.000          0.000          0.000          3.717          0.129          0.005        141.441          124.9          1.702          1.000          2.853          0.000        184.252          6.646          2.325
     08/12/1983              14          3.915          116.6          22.91          11.66          11.53           9.73           1.66           0.00           0.00           0.32           0.11           0.27           0.04           0.00           0.00           0.000          0.000          0.000          4.030          0.159          0.005        137.633          124.3          1.707          1.000          2.829          0.000        226.823          7.587          3.401
     08/12/1983              14          3.915          116.6          22.91          11.66          11.53           9.73           1.66           0.00           0.00           0.32           0.11           0.27           0.04           0.00           0.00           0.000          0.000          0.000          4.030          0.159          0.005        137.633          124.3          1.707          1.000          2.829          0.000        226.823          7.587          3.401
     09/12/1983              15          3.995          149.7          29.43          14.97          14.82          12.20           2.41           0.00           0.00           0.41           0.15           0.33           0.06           0.00           0.00           0.000          0.000          0.000          4.365          0.195          0.007        150.566          123.3          1.706          1.000          2.913          0.000        278.973          9.452          5.922
     09/12/1983              15          3.995          149.7          29.43          14.97          14.82          12.20           2.41           0.00           0.00           0.41           0.15           0.33           0.06           0.00           0.00           0.000          0.000          0.000          4.365          0.195          0.007        150.566          123.3          1.706          1.000          2.913          0.000        278.973          9.452          5.922
     10/12/1983              16          4.000          203.2          40.04          20.32          20.14          16.10           3.79           0.00           0.00           0.54           0.21           0.42           0.12           0.00           0.00           0.000          0.000          0.000          4.685          0.236          0.008        144.015          121.7          1.772          1.000          2.861          0.000        337.616         10.991          8.621
     10/12/1983              16          4.000          203.2          40.04          20.32          20.14          16.10           3.79           0.00           0.00           0.54           0.21           0.42           0.12           0.00           0.00           0.000          0.000          0.000          4.685          0.236          0.008        144.015          121.7          1.772          1.000          2.861          0.000        337.616         10.991          8.621
     11/12/1983              17          4.649          268.3          52.92          26.83          26.60          20.67           5.65           0.00           0.00           0.69           0.28           0.49           0.19           0.00           0.00           0.000          0.000          0.000          4.950          0.275          0.009        138.328          120.0          1.791          1.000          2.822          0.000        393.037         12.554         13.544
     11/12/1983              17          4.649          268.3          52.92          26.83          26.60          20.67           5.65           0.00           0.00           0.69           0.28           0.49           0.19           0.00           0.00           0.000          0.000          0.000          4.950          0.275          0.009        138.328          120.0          1.791          1.000          2.822          0.000        393.037         12.554         13.544
     12/12/1983              18          5.000          340.3          67.18          34.03          33.75          25.56           7.87           0.00           0.00           0.84           0.34           0.57           0.26           0.00           0.00           0.000          0.000          0.000          5.219          0.319          0.010        133.078          118.2          1.782          1.000          2.789          0.000        455.902         14.232         20.175
     12/12/1983              18          5.000          340.3          67.18          34.03          33.75          25.56           7.87           0.00           0.00           0.84           0.34           0.57           0.26           0.00           0.00           0.000          0.000          0.000          5.219          0.319          0.010        133.078          118.2          1.782          1.000          2.789          0.000        455.902         14.232         20.175
     13/12/1983              19          5.030          424.5          78.21          42.45          36.47          31.08          10.19           0.47           0.00           1.02           0.38           0.66           0.34           0.00           0.00           0.000          0.000          0.000          5.508          0.372          0.011        152.178          116.2          1.778          1.000          2.904          0.000        531.060         16.026         28.110
     13/12/1983              19          5.030          424.5          78.21          42.45          36.47          31.08          10.19           0.47           0.00           1.02           0.38           0.66           0.34           0.00           0.00           0.000          0.000          0.000          5.508          0.372          0.011        152.178          116.2          1.778          1.000          2.904          0.000        531.060         16.026         28.110
     14/12/1983              20          5.059          515.5          90.14          51.55          39.40          36.84          12.87           1.02           0.00           1.22           0.41           0.77           0.43           0.01           0.00           0.000          0.000          0.000          5.817          0.434          0.012        143.364          114.2          1.773          1.000          2.849          0.000        620.658         17.806         36.384
     14/12/1983              20          5.059          515.5          90.14          51.55          39.40          36.84          12.87           1.02           0.00           1.22           0.41           0.77           0.43           0.01           0.00           0.000          0.000          0.000          5.817          0.434          0.012        143.364          114.2          1.773          1.000          2.849          0.000        620.658         17.806         36.384
     15/12/1983              21          5.087          597.1         100.76          59.71          42.01          41.75          15.46           1.55           0.00           1.43           0.44           0.89           0.51           0.01           0.00           0.000          0.000          0.000          6.123          0.503          0.014        136.640          112.3          1.762          1.000          2.808          0.000        719.216         20.254         45.982
     15/12/1983              21          5.087          597.1         100.76          59.71          42.01          41.75          15.46           1.55           0.00           1.43           0.44           0.89           0.51           0.01           0.00           0.000          0.000          0.000          6.123          0.503          0.014        136.640          112.3          1.762          1.000          2.808          0.000        719.216         20.254         45.982
     16/12/1983              22          5.115          719.1         116.69          71.91          45.95          48.78          19.56           2.39           0.00           1.70           0.48           1.02           0.65           0.02           0.00           0.000          0.000          0.000          6.421          0.576          0.017        131.124          109.5          1.766          1.000          2.765          0.000        822.414         23.874         55.197
     16/12/1983              22          5.115          719.1         116.69          71.91          45.95          48.78          19.56           2.39           0.00           1.70           0.48           1.02           0.65           0.02           0.00           0.000          0.000          0.000          6.421          0.576          0.017        131.124          109.5          1.766          1.000          2.765          0.000        822.414         23.874         55.197
     17/12/1983              23          5.143          833.0         131.52          83.30          49.62          54.84          23.81           3.26           0.00           1.95           0.51           1.09           0.81           0.03           0.00           0.000          0.000          0.000          6.717          0.623          0.019        124.977          106.9          1.756          0.864          2.726          0.000        890.572         27.396         69.865
     17/12/1983              23          5.143          833.0         131.52          83.30          49.62          54.84          23.81           3.26           0.00           1.95           0.51           1.09           0.81           0.03           0.00           0.000          0.000          0.000          6.717          0.623          0.019        124.977          106.9          1.756          0.864          2.726          0.000        890.572         27.396         69.865
     18/12/1983              24          5.171          971.0         149.55          97.10          54.07          62.19          28.97           4.32           0.00           2.27           0.56           1.25           0.96           0.04           0.00           0.000          0.000          0.000          7.005          0.708          0.022        130.087          103.7          1.758          1.000          2.759          0.000       1012.092         31.100         85.024
     18/12/1983              24          5.171          971.0         149.55          97.10          54.07          62.19          28.97           4.32           0.00           2.27           0.56           1.25           0.96           0.04           0.00           0.000          0.000          0.000          7.005          0.708          0.022        130.087          103.7          1.758          1.000          2.759          0.000       1012.092         31.100         85.024
     19/12/1983              25          5.200         1116.9         168.63         111.69          58.78          69.67          34.69           5.49           0.00           2.59           0.60           1.38           1.14           0.05           0.00           0.000          0.000          0.000          7.309          0.787          0.024        122.221          100.5          1.753          0.987          2.706          0.000       1123.836         34.835        103.469
     19/12/1983              25          5.200         1116.9         168.63         111.69          58.78          69.67          34.69           5.49           0.00           2.59           0.60           1.38           1.14           0.05           0.00           0.000          0.000          0.000          7.309          0.787          0.024        122.221          100.5          1.753          0.987          2.706          0.000       1123.836         34.835        103.469
     20/12/1983              26          5.229         1262.3         187.61         126.23          63.46          76.81          40.63           6.71           0.00           2.96           0.65           1.56           1.31           0.06           0.00           0.000          0.000          0.000          7.614          0.892          0.027        139.408           96.7          1.748          1.000          2.819          0.000       1274.560         38.519        123.884
     20/12/1983              26          5.229         1262.3         187.61         126.23          63.46          76.81          40.63           6.71           0.00           2.96           0.65           1.56           1.31           0.06           0.00           0.000          0.000          0.000          7.614          0.892          0.027        139.408           96.7          1.748          1.000          2.819          0.000       1274.560         38.519        123.884
     21/12/1983              27          5.257         1438.4         210.69         143.84          69.14          85.16          48.14           8.25           0.00           3.36           0.71           1.69           1.56           0.07           0.00           0.000          0.000          0.000          7.916          0.967          0.030        129.923           92.6          1.746          0.905          2.749          0.000       1380.961         42.177        145.118
     21/12/1983              27          5.257         1438.4         210.69         143.84          69.14          85.16          48.14           8.25           0.00           3.36           0.71           1.69           1.56           0.07           0.00           0.000          0.000          0.000          7.916          0.967          0.030        129.923           92.6          1.746          0.905          2.749          0.000       1380.961         42.177        145.118
     22/12/1983              28          5.286         1597.1         231.43         159.71          74.24          91.47          55.88           9.83           0.00           3.72           0.76           1.76           1.82           0.09           0.00           0.000          0.000          0.000          8.216          1.016          0.032        121.678           89.0          1.736          0.761          2.699          0.000       1452.048         45.880        171.924
     22/12/1983              28          5.286         1597.1         231.43         159.71          74.24          91.47          55.88           9.83           0.00           3.72           0.76           1.76           1.82           0.09           0.00           0.000          0.000          0.000          8.216          1.016          0.032        121.678           89.0          1.736          0.761          2.699          0.000       1452.048         45.880        171.924
     23/12/1983              29          5.318         1803.1         258.21         180.31          80.89         100.25          65.31          11.76           0.00           4.14           0.82           1.97           2.03           0.10           0.00           0.000          0.000          0.000          8.519          1.140          0.037        151.568           84.4          1.727          1.000          2.896          0.000       1628.861         53.333        199.583
     23/12/1983              29          5.318         1803.1         258.21         180.31          80.89         100.25          65.31          11.76           0.00           4.14           0.82           1.97           2.03           0.10           0.00           0.000          0.000          0.000          8.519          1.140          0.037        151.568           84.4          1.727          1.000          2.896          0.000       1628.861         53.333        199.583
     24/12/1983              30          5.345         1962.3         278.83         196.23          85.98         106.71          72.83          13.30           0.00           4.63           0.87           2.22           2.24           0.11           0.00           0.000          0.000          0.000          8.857          1.287          0.042        143.139           79.5          1.723          1.000          2.834          0.000       1838.128         60.245        233.238
     24/12/1983              30          5.345         1962.3         278.83         196.23          85.98         106.71          72.83          13.30           0.00           4.63           0.87           2.22           2.24           0.11           0.00           0.000          0.000          0.000          8.857          1.287          0.042        143.139           79.5          1.723          1.000          2.834          0.000       1838.128         60.245        233.238
     25/12/1983              31          5.376         2196.9         309.41         219.69          93.55         115.93          84.28          15.65           0.00           5.16           0.94           2.41           2.55           0.13           0.00           0.000          0.000          0.000          9.149          1.399          0.047        133.192           74.0          1.724          1.000          2.767          0.000       1999.105         67.848        260.096
     25/12/1983              31          5.376         2196.9         309.41         219.69          93.55         115.93          84.28          15.65           0.00           5.16           0.94           2.41           2.55           0.13           0.00           0.000          0.000          0.000          9.149          1.399          0.047        133.192           74.0          1.724          1.000          2.767          0.000       1999.105         67.848        260.096
     26/12/1983              32          5.404         2432.0         340.09         243.20         101.13         124.85          96.06          18.06           0.00           5.67           1.01           2.65           2.80           0.15           0.00           0.000          0.000          0.000          9.470          1.551          0.053        152.654           68.6          1.710          1.000          2.883          0.000       2215.471         75.019        300.993
     26/12/1983              32          5.404         2432.0         340.09         243.20         101.13         124.85          96.06          18.06           0.00           5.67           1.01           2.65           2.80           0.15           0.00           0.000          0.000          0.000          9.470          1.551          0.053        152.654           68.6          1.710          1.000          2.883          0.000       2215.471         75.019        300.993
