ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Quincy779
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     25/03/1977               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        200.965           57.5          0.000          1.000          3.978          0.000          0.000          0.000          0.000
     26/03/1977               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        199.146           68.7          0.000          1.000          3.965          0.000          0.000          0.000          0.000
     27/03/1977               3          2.491            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        197.206           83.2          0.000          1.000          3.952          0.000          0.000          0.000          0.000
     28/03/1977               4          2.762            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        196.582          100.2          0.000          1.000          3.948          0.000          0.000          0.000          0.000
     29/03/1977               5          3.000            1.8           0.27           0.18           0.09           0.09           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        195.390          119.5          1.700          1.000          3.940          0.000          3.800          0.000          0.000
     30/03/1977               6          3.162            2.1           0.32           0.21           0.12           0.12           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.702          0.007          0.000        194.774          139.9          1.379          1.000          3.936          0.000          8.328          0.000          0.250
     31/03/1977               7          3.302            2.4           0.40           0.24           0.15           0.15           0.09           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.915          0.012          0.000        193.966          160.1          1.340          1.000          3.930          0.000         13.885          0.000          0.250
     01/04/1977               8          3.426            4.0           0.70           0.40           0.31           0.30           0.09           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.130          0.018          0.000        192.060          179.2          1.408          1.000          3.917          0.000         20.394          0.000          0.251
     02/04/1977               9          3.582            6.2           1.14           0.62           0.52           0.52           0.10           0.00           0.00           0.04           0.00           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.320          0.024          0.000        190.486          198.7          1.508          1.000          3.906          0.000         27.115          0.000          0.258
     03/04/1977              10          3.749            9.3           1.77           0.93           0.84           0.82           0.11           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.560          0.033          0.000        189.561          218.5          1.528          1.000          3.900          0.000         36.740          0.000          0.271
     04/04/1977              11          3.922           12.3           2.37           1.23           1.14           1.11           0.12           0.00           0.00           0.07           0.01           0.07           0.00           0.00           0.00           0.000          0.000          0.000          1.817          0.044          0.000        188.716          237.8          1.524          1.000          3.894          0.000         48.822          0.000          0.298
     05/04/1977              12          4.000           18.4           3.59           1.84           1.75           1.69           0.15           0.00           0.00           0.10           0.02           0.09           0.00           0.00           0.00           0.000          0.000          0.000          2.083          0.057          0.000        194.061          254.3          1.611          1.000          3.930          0.000         63.586          0.000          0.334
     06/04/1977              13          4.068           24.6           4.82           2.46           2.36           2.26           0.20           0.00           0.00           0.12           0.02           0.11           0.01           0.00           0.00           0.000          0.000          0.000          2.285          0.069          0.000        191.437          269.8          1.628          1.000          3.912          0.000         76.786          0.000          0.430
     07/04/1977              14          4.108           33.2           6.53           3.32           3.21           3.04           0.27           0.00           0.00           0.14           0.03           0.13           0.01           0.00           0.00           0.000          0.000          0.000          2.391          0.076          0.000        189.143          281.9          1.681          1.000          3.897          0.000         84.589          0.000          0.555
     08/04/1977              15          4.168           47.4           9.36           4.74           4.63           4.02           0.71           0.00           0.00           0.17           0.05           0.15           0.02           0.00           0.00           0.000          0.000          0.000          2.502          0.084          0.000        188.236          291.4          1.752          1.000          3.890          0.000         93.220          0.130          0.762
     09/04/1977              16          4.249           62.3          12.33           6.23           6.11           5.35           0.86           0.00           0.00           0.21           0.06           0.18           0.03           0.00           0.00           0.000          0.000          0.000          2.670          0.096          0.000        187.255          299.5          1.840          1.000          3.883          0.000        106.975          0.482          1.969
     10/04/1977              17          4.313           78.8          15.59           7.88           7.75           6.79           1.05           0.00           0.00           0.27           0.08           0.22           0.05           0.00           0.00           0.000          0.000          0.000          2.892          0.114          0.001        186.269          306.2          1.961          1.000          3.876          0.000        127.194          0.763          2.395
     11/04/1977              18          4.372           97.1          19.22           9.71           9.56           8.36           1.29           0.00           0.00           0.31           0.10           0.24           0.07           0.00           0.00           0.000          0.000          0.000          3.069          0.131          0.001        185.216          312.4          1.852          1.000          3.869          0.000        145.489          1.022          2.921
     12/04/1977              19          4.446          120.1          23.78          12.01          11.84          10.31           1.63           0.00           0.00           0.39           0.13           0.31           0.07           0.00           0.00           0.000          0.000          0.000          3.233          0.148          0.001        184.256          317.9          2.127          1.000          3.861          0.000        163.937          1.347          3.591
     13/04/1977              20          4.516          146.0          28.92          14.60          14.41          12.46           2.04           0.00           0.00           0.45           0.15           0.34           0.11           0.00           0.00           0.000          0.000          0.000          3.438          0.170          0.001        183.112          322.5          1.988          1.000          3.854          0.000        189.314          1.657          4.526
     14/04/1977              21          4.595          177.6          35.18          17.76          17.54          15.04           2.60           0.00           0.00           0.56           0.19           0.37           0.20           0.00           0.00           0.000          0.000          0.000          3.633          0.195          0.002        182.020          325.4          1.877          1.000          3.844          0.000        216.199          2.003          5.677
     15/04/1977              22          4.668          212.6          42.13          21.26          21.01          17.84           3.28           0.00           0.00           0.63           0.22           0.43           0.20           0.00           0.00           0.000          0.000          0.000          3.852          0.224          0.002        180.554          327.7          1.928          1.000          3.836          0.000        249.383          2.323          7.229
     16/04/1977              23          4.739          255.2          50.59          25.52          25.23          21.17           4.19           0.00           0.00           0.73           0.27           0.53           0.20           0.00           0.00           0.000          0.000          0.000          4.054          0.255          0.002        179.345          329.0          2.069          1.000          3.826          0.000        283.403          2.637          9.114
     17/04/1977              24          4.815          288.8          57.22          28.88          28.53          23.73           4.96           0.00           0.00           0.80           0.30           0.56           0.23           0.00           0.00           0.000          0.000          0.000          4.251          0.288          0.003        177.842          329.9          1.958          1.000          3.817          0.000        320.047          2.967         11.632
     18/04/1977              25          4.896          327.4          64.86          32.74          32.34          26.61           5.92           0.00           0.00           0.88           0.34           0.61           0.27           0.00           0.00           0.000          0.000          0.000          4.460          0.326          0.003        176.555          330.2          1.858          1.000          3.808          0.000        362.208          3.324         13.777
     19/04/1977              26          4.979          376.4          74.57          37.64          37.17          30.18           7.22           0.00           0.00           0.95           0.39           0.67           0.28           0.00           0.00           0.000          0.000          0.000          4.685          0.371          0.003        175.123          330.1          1.795          1.000          3.798          0.000        412.111          3.688         16.431
     20/04/1977              27          5.000          430.4          85.28          43.04          42.50          34.02           8.76           0.00           0.00           1.05           0.44           0.74           0.30           0.00           0.00           0.000          0.000          0.000          4.915          0.421          0.004        173.657          329.6          1.754          1.000          3.788          0.000        468.193          4.017         20.047
     21/04/1977              28          5.039          475.2          91.12          47.52          43.89          37.10           9.89           0.23           0.00           1.15           0.46           0.81           0.33           0.00           0.00           0.000          0.000          0.000          5.122          0.471          0.004        172.194          329.1          1.727          1.000          3.781          0.000        523.604          4.378         24.332
     22/04/1977              29          5.064          528.2          98.06          52.82          45.55          40.66          11.32           0.52           0.00           1.29           0.47           0.91           0.37           0.00           0.00           0.000          0.000          0.000          5.350          0.530          0.004        171.127          328.2          1.711          1.000          3.774          0.000        589.392          4.765         27.484
     23/04/1977              30          5.089          574.1         104.04          57.41          46.98          43.65          12.62           0.79           0.00           1.43           0.49           1.02           0.41           0.00           0.00           0.000          0.000          0.000          5.594          0.599          0.005        178.869          326.4          1.697          1.000          3.826          0.000        665.977          5.151         31.435
     24/04/1977              31          5.109          661.1         115.50          66.11          49.75          49.18          15.24           1.33           0.00           1.63           0.51           1.15           0.47           0.01           0.00           0.000          0.000          0.000          5.838          0.674          0.005        188.487          321.7          1.700          1.000          3.889          0.000        749.390          5.460         35.058
     25/04/1977              32          5.128          742.2         126.17          74.22          52.33          54.16          17.82           1.86           0.00           1.85           0.54           1.27           0.57           0.01           0.00           0.000          0.000          0.000          6.032          0.739          0.005        186.033          317.8          1.714          1.000          3.870          0.000        821.364          5.743         42.338
