ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_K88_K88P6875
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     25/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          198.2          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     26/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          197.8          0.000          1.000          2.880          0.000          0.000          0.000          0.000
     27/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          196.5          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     28/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          194.5          0.000          1.000          2.928          0.000          0.000          0.000          0.000
     29/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          193.1          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     30/11/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          192.4          0.000          1.000          2.880          0.000          0.000          0.000          0.000
     01/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          189.9          0.000          1.000          2.933          0.000          0.000          0.000          0.000
     02/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          180.1          0.000          1.000          2.939          0.000          0.000          0.000          0.000
     03/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          176.2          0.000          1.000          2.949          0.000          0.000          0.000          0.000
     04/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          175.4          0.000          1.000          2.927          0.000          0.000          0.000          0.000
     05/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          175.0          0.000          1.000          2.893          0.000          0.000          0.000          0.000
     06/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          174.6          0.000          1.000          2.897          0.000          0.000          0.000          0.000
     07/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          174.5          0.000          1.000          2.863          0.000          0.000          0.000          0.000
     08/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          171.5          0.000          1.000          2.913          0.000          0.000          0.000          0.000
     09/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          169.6          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     10/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          166.4          0.000          1.000          2.933          0.000          0.000          0.000          0.000
     11/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          163.4          0.000          1.000          2.917          0.000          0.000          0.000          0.000
     12/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          163.0          0.000          1.000          2.879          0.000          0.000          0.000          0.000
     13/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          160.2          0.000          1.000          2.925          0.000          0.000          0.000          0.000
     14/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          159.8          0.000          1.000          2.884          0.000          0.000          0.000          0.000
     15/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          159.5          0.000          1.000          2.919          0.000          0.000          0.000          0.000
     16/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          159.4          0.000          1.000          2.878          0.000          0.000          0.000          0.000
     17/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          159.5          0.000          1.000          2.872          0.000          0.000          0.000          0.000
     18/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          159.7          0.000          1.000          2.869          0.000          0.000          0.000          0.000
     19/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          160.0          0.000          1.000          2.866          0.000          0.000          0.000          0.000
     20/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          160.1          0.000          1.000          2.891          0.000          0.000          0.000          0.000
     21/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          158.6          0.000          1.000          2.912          0.000          0.000          0.000          0.000
     22/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          164.8          0.000          1.000          2.885          0.000          0.000          0.000          0.000
     23/12/1988               0          0.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000          0.000          171.3          0.000          1.000          2.858          0.000          0.000          0.000          0.000
     24/12/1988               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.999          174.8          0.000          1.000          2.925          0.000          0.000          0.000          0.000
     24/12/1988               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.999          174.8          0.000          1.000          2.925          0.000          0.000          0.000          0.000
     25/12/1988               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.848          173.8          0.000          1.000          2.924          0.000          0.000          0.000          0.000
     25/12/1988               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        152.848          173.8          0.000          1.000          2.924          0.000          0.000          0.000          0.000
     26/12/1988               3          2.905            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        153.239          175.4          0.000          1.000          2.928          0.000          0.000          0.000          0.000
     26/12/1988               3          2.905            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        153.239          175.4          0.000          1.000          2.928          0.000          0.000          0.000          0.000
     27/12/1988               4          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        151.974          176.3          1.700          1.000          2.922          0.000          3.800          0.000          0.000
     27/12/1988               4          3.000            1.4           0.21           0.14           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        151.974          176.3          1.700          1.000          2.922          0.000          3.800          0.000          0.000
     28/12/1988               5          3.142            2.0           0.32           0.20           0.13           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.829          0.008          0.000        152.717          176.2          1.283          1.000          2.923          0.000         11.247          0.151          0.250
     28/12/1988               5          3.142            2.0           0.32           0.20           0.13           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.829          0.008          0.000        152.717          176.2          1.283          1.000          2.923          0.000         11.247          0.151          0.250
     29/12/1988               6          3.218            3.4           0.61           0.34           0.27           0.27           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.158          0.013          0.000        153.041          175.2          1.307          1.000          2.925          0.000         18.868          0.151          0.251
     29/12/1988               6          3.218            3.4           0.61           0.34           0.27           0.27           0.07           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.158          0.013          0.000        153.041          175.2          1.307          1.000          2.925          0.000         18.868          0.151          0.251
     30/12/1988               7          3.293            5.5           1.03           0.55           0.48           0.47           0.08           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.473          0.019          0.000        152.470          175.0          1.339          1.000          2.924          0.000         28.092          0.151          0.258
     30/12/1988               7          3.293            5.5           1.03           0.55           0.48           0.47           0.08           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.473          0.019          0.000        152.470          175.0          1.339          1.000          2.924          0.000         28.092          0.151          0.258
     31/12/1988               8          3.369            9.4           1.81           0.94           0.87           0.85           0.09           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.789          0.027          0.000        145.462          174.9          1.385          1.000          2.881          0.000         39.521          0.151          0.276
     31/12/1988               8          3.369            9.4           1.81           0.94           0.87           0.85           0.09           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.789          0.027          0.000        145.462          174.9          1.385          1.000          2.881          0.000         39.521          0.151          0.276
     01/01/1989               9          3.444           15.5           3.03           1.55           1.48           1.43           0.12           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.104          0.037          0.000        143.894          175.0          1.419          1.000          2.873          0.000         53.569          0.151          0.329
     01/01/1989               9          3.444           15.5           3.03           1.55           1.48           1.43           0.12           0.00           0.00           0.06           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.104          0.037          0.000        143.894          175.0          1.419          1.000          2.873          0.000         53.569          0.151          0.329
     02/01/1989              10          3.521           22.7           4.46           2.27           2.19           2.08           0.18           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.416          0.048          0.000        148.228          175.0          1.460          1.000          2.903          0.000         70.285          0.352          0.451
     02/01/1989              10          3.521           22.7           4.46           2.27           2.19           2.08           0.18           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.416          0.048          0.000        148.228          175.0          1.460          1.000          2.903          0.000         70.285          0.352          0.451
     03/01/1989              11          3.601           33.4           6.58           3.34           3.26           3.04           0.28           0.00           0.00           0.10           0.03           0.09           0.00           0.00           0.00           0.000          0.000          0.000          2.738          0.063          0.001        142.808          175.0          1.491          1.000          2.867          0.000         90.953          0.822          0.645
     03/01/1989              11          3.601           33.4           6.58           3.34           3.26           3.04           0.28           0.00           0.00           0.10           0.03           0.09           0.00           0.00           0.00           0.000          0.000          0.000          2.738          0.063          0.001        142.808          175.0          1.491          1.000          2.867          0.000         90.953          0.822          0.645
     04/01/1989              12          3.678           47.9           9.45           4.79           4.70           4.29           0.45           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.071          0.081          0.001        142.377          175.0          1.527          1.000          2.864          0.000        116.824          1.276          1.018
     04/01/1989              12          3.678           47.9           9.45           4.79           4.70           4.29           0.45           0.00           0.00           0.13           0.04           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.071          0.081          0.001        142.377          175.0          1.527          1.000          2.864          0.000        116.824          1.276          1.018
     05/01/1989              13          3.753           68.7          13.59           6.87           6.77           6.05           0.76           0.00           0.00           0.17           0.06           0.16           0.01           0.00           0.00           0.000          0.000          0.000          3.392          0.101          0.001        151.605          173.7          1.565          1.000          2.912          0.000        146.895          1.721          1.647
     05/01/1989              13          3.753           68.7          13.59           6.87           6.77           6.05           0.76           0.00           0.00           0.17           0.06           0.16           0.01           0.00           0.00           0.000          0.000          0.000          3.392          0.101          0.001        151.605          173.7          1.565          1.000          2.912          0.000        146.895          1.721          1.647
     06/01/1989              14          3.828           93.3          18.48           9.33           9.22           8.07           1.19           0.00           0.00           0.22           0.08           0.20           0.02           0.00           0.00           0.000          0.000          0.000          3.706          0.126          0.001        144.757          172.7          1.595          1.000          2.871          0.000        181.952          2.163          2.752
     06/01/1989              14          3.828           93.3          18.48           9.33           9.22           8.07           1.19           0.00           0.00           0.22           0.08           0.20           0.02           0.00           0.00           0.000          0.000          0.000          3.706          0.126          0.001        144.757          172.7          1.595          1.000          2.871          0.000        181.952          2.163          2.752
