ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Gjunct84
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     08/05/1984               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        198.490          133.3          0.000          1.000          3.963          0.000          0.000          0.000          0.000
     09/05/1984               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        195.849          136.3          0.000          1.000          3.946          0.000          0.000          0.000          0.000
     10/05/1984               3          2.287            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        193.784          142.5          0.000          1.000          3.932          0.000          0.000          0.000          0.000
     11/05/1984               4          2.506            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        191.295          153.8          0.000          1.000          3.915          0.000          0.000          0.000          0.000
     12/05/1984               5          2.755            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        189.903          171.6          0.000          1.000          3.906          0.000          0.000          0.000          0.000
     13/05/1984               6          3.000            2.1           0.31           0.21           0.10           0.10           0.10           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.004          0.000        188.817          194.7          1.700          1.000          3.899          0.000          3.800          0.000          0.000
     14/05/1984               7          3.130            3.1           0.51           0.31           0.20           0.20           0.11           0.00           0.00           0.02           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.680          0.008          0.000        187.895          221.5          1.564          1.000          3.892          0.000          7.855          0.000          0.250
     15/05/1984               8          3.271            4.6           0.81           0.46           0.35           0.35           0.11           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.870          0.013          0.000        187.056          249.3          1.596          1.000          3.887          0.000         12.713          0.000          0.251
     16/05/1984               9          3.379            5.7           1.04           0.57           0.46           0.46           0.11           0.00           0.00           0.03           0.00           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.086          0.020          0.000        186.278          273.6          1.461          1.000          3.882          0.000         19.069          0.000          0.254
     17/05/1984              10          3.488           10.1           1.92           1.01           0.90           0.89           0.12           0.00           0.00           0.05           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          1.252          0.026          0.000        185.584          295.0          1.589          1.000          3.877          0.000         24.731          0.000          0.258
     18/05/1984              11          3.572           15.3           2.95           1.53           1.42           1.40           0.13           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          1.420          0.033          0.000        184.888          313.7          1.695          1.000          3.872          0.000         31.163          0.000          0.280
     19/05/1984              12          3.667           22.8           4.45           2.28           2.17           2.12           0.16           0.00           0.00           0.07           0.02           0.07           0.01           0.00           0.00           0.000          0.000          0.000          1.550          0.039          0.000        184.188          329.1          1.705          1.000          3.867          0.000         36.743          0.000          0.314
     20/05/1984              13          3.765           32.9           6.46           3.29           3.17           3.01           0.28           0.00           0.00           0.10           0.03           0.08           0.01           0.00           0.00           0.000          0.000          0.000          1.695          0.046          0.000        183.532          342.2          1.858          1.000          3.862          0.000         43.505          0.000          0.377
     21/05/1984              14          3.881           44.9           8.86           4.49           4.37           4.03           0.46           0.00           0.00           0.14           0.05           0.11           0.03           0.00           0.00           0.000          0.000          0.000          1.847          0.054          0.000        182.802          355.3          2.031          1.000          3.857          0.000         51.300          0.000          0.662
     22/05/1984              15          4.000           58.2          11.50           5.82           5.69           5.28           0.53           0.00           0.00           0.18           0.06           0.15           0.03           0.00           0.00           0.000          0.000          0.000          2.024          0.064          0.000        181.992          368.1          2.398          1.000          3.851          0.000         61.333          0.000          1.086
     23/05/1984              16          4.000           76.2          15.10           7.62           7.48           6.80           0.82           0.00           0.00           0.23           0.08           0.17           0.07           0.00           0.00           0.000          0.000          0.000          2.207          0.077          0.000        181.179          379.6          2.192          1.000          3.845          0.000         72.882          0.000          1.271
     24/05/1984              17          4.127           95.6          18.97           9.56           9.40           8.28           1.28           0.00           0.00           0.30           0.10           0.18           0.12           0.00           0.00           0.000          0.000          0.000          2.367          0.088          0.000        180.326          390.3          2.046          1.000          3.839          0.000         84.141          0.000          1.955
     25/05/1984              18          4.197          117.5          23.30          11.75          11.58          10.21           1.52           0.00           0.00           0.38           0.12           0.20           0.18           0.00           0.00           0.000          0.000          0.000          2.559          0.104          0.000        179.396          399.5          1.905          1.000          3.832          0.000         98.774          0.254          3.056
     26/05/1984              19          4.258          146.5          29.05          14.65          14.45          12.38           2.21           0.00           0.00           0.44           0.15           0.26           0.18           0.00           0.00           0.000          0.000          0.000          2.752          0.121          0.001        178.387          406.5          2.117          1.000          3.826          0.000        115.301          0.521          3.620
     27/05/1984              20          4.319          180.4          35.77          18.04          17.81          14.49           3.46           0.00           0.00           0.54           0.19           0.27           0.26           0.00           0.00           0.000          0.000          0.000          2.921          0.138          0.001        177.426          411.3          1.992          1.000          3.817          0.000        131.347          0.792          5.274
     28/05/1984              21          4.381          218.7          43.37          21.87          21.61          16.84           4.92           0.00           0.00           0.62           0.23           0.30           0.33           0.00           0.00           0.000          0.000          0.000          3.092          0.157          0.001        176.200          414.8          1.884          1.000          3.809          0.000        149.216          1.063          8.246
     29/05/1984              22          4.438          262.3          52.01          26.23          25.93          19.43           6.66           0.00           0.00           0.74           0.27           0.41           0.33           0.00           0.00           0.000          0.000          0.000          3.263          0.177          0.001        174.992          416.8          2.294          1.000          3.800          0.000        168.863          1.315         11.705
     30/05/1984              23          4.510          310.3          61.52          31.03          30.67          22.04           8.81           0.00           0.00           0.88           0.33           0.43           0.44           0.00           0.00           0.000          0.000          0.000          3.422          0.198          0.002        173.557          417.6          2.167          1.000          3.788          0.000        188.783          1.629         15.865
     31/05/1984              24          4.589          359.5          71.26          35.95          35.53          25.60          10.13           0.00           0.00           1.03           0.38           0.46           0.56           0.00           0.00           0.000          0.000          0.000          3.620          0.227          0.002        171.803          417.7          2.032          1.000          3.775          0.000        215.832          1.978         20.965
     01/06/1984              25          4.665          396.1          78.47          39.61          39.12          28.52          10.83           0.00           0.00           1.06           0.41           0.50           0.56           0.00           0.00           0.000          0.000          0.000          3.840          0.261          0.002        169.891          418.5          1.908          1.000          3.769          0.000        248.969          2.309         24.117
     02/06/1984              26          4.723          450.1          89.15          45.01          44.44          32.74          11.98           0.00           0.00           1.07           0.47           0.54           0.53           0.00           0.00           0.000          0.000          0.000          4.049          0.298          0.003        168.964          418.9          1.807          1.000          3.763          0.000        284.073          2.566         25.795
     03/06/1984              27          4.781          518.5         102.72          51.85          51.19          36.68          14.85           0.00           0.00           1.16           0.54           0.59           0.57           0.00           0.00           0.000          0.000          0.000          4.211          0.330          0.003        168.020          418.2          1.776          1.000          3.751          0.000        314.049          2.821         28.513
     04/06/1984              28          4.845          593.5         117.58          59.35          58.59          40.88          18.12           0.00           0.00           1.30           0.60           0.64           0.66           0.00           0.00           0.000          0.000          0.000          4.372          0.363          0.003        198.597          414.7          1.763          1.000          3.955          0.000        346.012          3.101         35.363
     05/06/1984              29          4.895          658.8         130.50          65.88          65.00          45.70          19.80           0.00           0.00           1.43           0.66           0.71           0.72           0.00           0.00           0.000          0.000          0.000          4.549          0.403          0.003        195.467          412.1          1.751          1.000          3.935          0.000        383.873          3.317         43.135
     06/06/1984              30          4.931          681.0         134.80          68.10          67.09          47.29          20.41           0.00           0.00           1.50           0.69           0.75           0.75           0.00           0.00           0.000          0.000          0.000          4.685          0.436          0.004        211.677          409.0          1.722          1.000          4.050          0.000        415.316          3.479         47.147
     07/06/1984              31          4.968          704.6         139.37          70.46          69.32          48.96          21.08           0.00           0.00           1.57           0.71           0.79           0.78           0.00           0.00           0.000          0.000          0.000          4.787          0.462          0.004        236.060          405.7          1.712          1.000          4.212          0.000        440.202          3.638         48.597
     08/06/1984              32          5.000          754.8         149.25          75.48          74.20          52.30          22.75           0.00           0.00           1.67           0.75           0.84           0.83           0.00           0.00           0.000          0.000          0.000          4.887          0.489          0.004        249.943          402.3          1.710          1.000          4.256          0.000        465.592          3.796         50.201
     09/06/1984              33          5.011          794.2         154.32          79.42          75.35          55.02          23.74           0.20           0.00           1.76           0.78           0.88           0.87           0.00           0.00           0.000          0.000          0.000          4.987          0.516          0.004        253.299          399.1          1.707          1.000          4.269          0.000        491.897          3.950         54.169
     10/06/1984              34          5.020          844.2         160.80          84.42          76.85          58.45          25.03           0.47           0.00           1.86           0.80           0.93           0.92           0.00           0.00           0.000          0.000          0.000          5.084          0.545          0.004        250.410          396.3          1.709          1.000          4.246          0.000        518.660          4.093         56.526
     11/06/1984              35          5.038          959.5         175.96          95.95          80.50          61.81          31.80           1.85           0.00           2.14           0.84           0.99           1.14           0.01           0.00           0.000          0.000          0.000          5.174          0.571          0.005        247.324          391.3          1.725          1.000          4.211          0.000        544.218          4.371         59.604
     12/06/1984              36          5.053         1100.5         194.53         110.05          85.00          68.60          37.84           3.09           0.00           2.37           0.87           1.07           1.27           0.02           0.00           0.000          0.000          0.000          5.349          0.626          0.005        241.891          387.5          1.716          1.000          4.178          0.000        595.904          4.588         75.704
     13/06/1984              37          5.070         1254.0         214.74         125.40          89.89          74.24          45.88           4.74           0.00           2.65           0.91           1.15           1.46           0.03           0.00           0.000          0.000          0.000          5.486          0.671          0.005        236.852          383.1          1.712          1.000          4.142          0.000        638.833          4.858         90.101
     14/06/1984              38          5.091         1406.5         234.80         140.65          94.74          81.60          52.38           6.07           0.00           2.98           0.95           1.25           1.68           0.04           0.00           0.000          0.000          0.000          5.657          0.730          0.005        232.237          378.3          1.711          1.000          4.109          0.000        694.918          5.178        109.233
     15/06/1984              39          5.112         1587.8         258.69         158.78         100.54          90.87          59.71           7.57           0.00           3.31           1.00           1.37           1.89           0.05           0.00           0.000          0.000          0.000          5.859          0.804          0.006        227.034          373.9          1.702          1.000          4.073          0.000        765.506          5.499        124.725
     16/06/1984              40          5.134         1746.7         279.57         174.67         105.58         100.60          64.78           8.61           0.00           3.67           1.05           1.50           2.09           0.06           0.00           0.000          0.000          0.000          6.061          0.883          0.006        221.220          369.5          1.701          1.000          4.053          0.000        840.851          5.846        142.171
     17/06/1984              41          5.150         1918.0         302.11         191.80         111.02         110.84          70.48           9.78           0.00           3.92           1.09           1.63           2.21           0.07           0.00           0.000          0.000          0.000          6.280          0.974          0.006        217.780          366.4          1.675          1.000          4.035          0.000        927.715          6.091        154.242
     18/06/1984              42          5.167         2102.6         326.42         210.26         116.89         119.44          78.64          11.45           0.00           4.19           1.13           1.74           2.36           0.08           0.00           0.000          0.000          0.000          6.435          1.043          0.007        214.783          363.2          1.665          1.000          4.009          0.000        993.204          6.353        167.806
     19/06/1984              43          5.187         2319.5         354.99         231.95         123.81         129.00          88.67          13.50           0.00           4.50           1.18           1.85           2.55           0.09           0.00           0.000          0.000          0.000          6.600          1.119          0.007        213.537          358.4          1.655          1.000          3.995          0.000       1066.048          6.656        187.246
     20/06/1984              44          5.206         2487.2         376.99         248.72         129.10         138.29          94.83          14.76           0.00           4.81           1.22           1.99           2.71           0.10           0.00           0.000          0.000          0.000          6.791          1.212          0.008        206.528          353.9          1.641          1.000          3.962          0.000       1154.040          7.212        211.128
     21/06/1984              45          5.228         2699.4         404.86         269.94         135.84         149.74         102.87          16.41           0.00           5.14           1.27           2.13           2.89           0.11           0.00           0.000          0.000          0.000          6.978          1.306          0.008        201.741          349.0          1.631          1.000          3.932          0.000       1243.869          7.961        225.788
     22/06/1984              46          5.250         2967.5         440.15         296.75         144.42         163.48         113.64          18.61           0.00           5.49           1.33           2.29           3.06           0.12           0.00           0.000          0.000          0.000          7.185          1.416          0.009        196.484          344.3          1.617          1.000          3.889          0.000       1348.507          8.722        244.920
     23/06/1984              47          5.268         3262.5         479.02         326.25         153.87         178.12         125.91          21.13           0.00           5.78           1.37           2.44           3.19           0.13           0.00           0.000          0.000          0.000          7.396          1.533          0.010        189.118          340.5          1.594          1.000          3.838          0.000       1460.008          9.363        270.560
     24/06/1984              48          5.288         3573.0         519.93         357.30         163.81         190.97         140.94          24.21           0.00           6.10           1.42           2.59           3.36           0.14           0.00           0.000          0.000          0.000          7.574          1.636          0.011        180.827          336.4          1.582          1.000          3.780          0.000       1557.878         10.077        299.774
     25/06/1984              49          5.311         3896.6         562.54         389.66         174.16         205.79         155.41          27.17           0.00           6.46           1.47           2.75           3.54           0.15           0.00           0.000          0.000          0.000          7.772          1.754          0.011        171.481          332.0          1.568          1.000          3.720          0.000       1670.774         10.874        335.576
     26/06/1984              50          5.334         4041.5         581.36         404.15         178.59         212.60         161.71          28.46           0.00           6.81           1.52           2.94           3.70           0.16           0.00           0.000          0.000          0.000          7.993          1.891          0.012        201.650          325.4          1.552          1.000          3.968          0.000       1801.392         11.662        370.034
     27/06/1984              51          5.356         4351.2         622.10         435.12         188.45         226.83         175.53          31.29           0.00           7.16           1.57           3.12           3.85           0.17           0.00           0.000          0.000          0.000          8.211          2.032          0.013        197.976          319.7          1.537          1.000          3.914          0.000       1935.396         12.429        385.024
     28/06/1984              52          5.378         4705.4         668.75         470.54         199.76         242.65         191.73          34.61           0.00           7.51           1.63           3.31           4.00           0.18           0.00           0.000          0.000          0.000          8.424          2.173          0.014        189.089          314.8          1.523          1.000          3.843          0.000       2069.975         13.198        417.925
     29/06/1984              53          5.401         5073.0         717.15         507.30         211.50         258.59         208.92          38.13           0.00           7.88           1.68           3.50           4.17           0.19           0.00           0.000          0.000          0.000          8.637          2.319          0.015        177.691          310.2          1.510          1.000          3.765          0.000       2208.691         14.024        456.494
     30/06/1984              54          5.427         5382.9         757.84         538.29         221.30         271.63         223.74          41.17           0.00           8.30           1.74           3.72           4.36           0.20           0.00           0.000          0.000          0.000          8.866          2.479          0.016        164.815          305.4          1.499          1.000          3.696          0.000       2361.384         14.937        497.438
