ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = j2ki07
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI                                                                ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)                                                                 ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     15/04/1988              10          4.459            7.6           1.49           0.76           0.74           0.71           0.05           0.00           0.00           0.04           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.975          0.023          0.000                                                            103.165           77.9          1.508          1.000          2.114          0.000        104.473          1.913          0.393
     16/04/1988              11          4.615           11.1           2.17           1.11           1.08           1.02           0.07           0.00           0.00           0.05           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.229          0.029          0.001                                                            102.861           81.3          1.536          1.000          2.112          0.000        132.470          3.087          0.545
     16/04/1988              11          4.615           11.1           2.17           1.11           1.08           1.02           0.07           0.00           0.00           0.05           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.229          0.029          0.001                                                            102.861           81.3          1.536          1.000          2.112          0.000        132.470          3.087          0.545
     17/04/1988              12          4.756           15.4           3.03           1.54           1.51           1.41           0.11           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.479          0.036          0.001                                                            102.541           83.6          1.562          1.000          2.110          0.000        164.760          4.151          0.807
     17/04/1988              12          4.756           15.4           3.03           1.54           1.51           1.41           0.11           0.00           0.00           0.06           0.01           0.06           0.00           0.00           0.00           0.000          0.000          0.000          2.479          0.036          0.001                                                            102.541           83.6          1.562          1.000          2.110          0.000        164.760          4.151          0.807
     18/04/1988              13          4.880           20.9           4.10           2.09           2.06           1.89           0.16           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.705          0.043          0.001                                                            109.900           84.9          1.555          1.000          2.169          0.000        198.665          5.091          1.224
     18/04/1988              13          4.880           20.9           4.10           2.09           2.06           1.89           0.16           0.00           0.00           0.07           0.02           0.07           0.00           0.00           0.00           0.000          0.000          0.000          2.705          0.043          0.001                                                            109.900           84.9          1.555          1.000          2.169          0.000        198.665          5.091          1.224
     19/04/1988              14          5.000           27.4           5.40           2.74           2.70           2.45           0.24           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          2.905          0.050          0.001                                                            119.216           85.5          1.590          1.000          2.227          0.000        232.473          6.176          1.854
     19/04/1988              14          5.000           27.4           5.40           2.74           2.70           2.45           0.24           0.00           0.00           0.09           0.02           0.08           0.00           0.00           0.00           0.000          0.000          0.000          2.905          0.050          0.001                                                            119.216           85.5          1.590          1.000          2.227          0.000        232.473          6.176          1.854
     20/04/1988              15          5.046           35.1           6.40           3.51           2.95           3.10           0.32           0.02           0.00           0.10           0.03           0.10           0.01           0.00           0.00           0.000          0.000          0.000          3.136          0.060          0.002                                                            119.879           85.8          1.609          1.000          2.213          0.000        276.131          7.351          2.739
     20/04/1988              15          5.046           35.1           6.40           3.51           2.95           3.10           0.32           0.02           0.00           0.10           0.03           0.10           0.01           0.00           0.00           0.000          0.000          0.000          3.136          0.060          0.002                                                            119.879           85.8          1.609          1.000          2.213          0.000        276.131          7.351          2.739
     21/04/1988              16          5.085           44.2           7.59           4.42           3.25           3.86           0.44           0.04           0.00           0.13           0.03           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.386          0.072          0.002                                                            115.080           85.9          1.610          1.000          2.161          0.000        329.758          8.486          3.715
     21/04/1988              16          5.085           44.2           7.59           4.42           3.25           3.86           0.44           0.04           0.00           0.13           0.03           0.12           0.01           0.00           0.00           0.000          0.000          0.000          3.386          0.072          0.002                                                            115.080           85.9          1.610          1.000          2.161          0.000        329.758          8.486          3.715
     22/04/1988              17          5.125           55.0           9.01           5.50           3.60           4.75           0.59           0.07           0.00           0.15           0.04           0.14           0.01           0.00           0.00           0.000          0.000          0.000          3.628          0.084          0.002                                                            114.139           85.8          1.619          1.000          2.155          0.000        388.546          9.642          5.036
     22/04/1988              17          5.125           55.0           9.01           5.50           3.60           4.75           0.59           0.07           0.00           0.15           0.04           0.14           0.01           0.00           0.00           0.000          0.000          0.000          3.628          0.084          0.002                                                            114.139           85.8          1.619          1.000          2.155          0.000        388.546          9.642          5.036
     23/04/1988              18          5.161           67.7          10.68           6.77           4.01           5.76           0.80           0.11           0.00           0.18           0.04           0.16           0.02           0.00           0.00           0.000          0.000          0.000          3.874          0.099          0.002                                                            113.251           85.6          1.628          1.000          2.149          0.000        456.042         10.696          6.826
     23/04/1988              18          5.161           67.7          10.68           6.77           4.01           5.76           0.80           0.11           0.00           0.18           0.04           0.16           0.02           0.00           0.00           0.000          0.000          0.000          3.874          0.099          0.002                                                            113.251           85.6          1.628          1.000          2.149          0.000        456.042         10.696          6.826
     24/04/1988              19          5.202           82.7          12.64           8.27           4.50           6.92           1.06           0.17           0.00           0.22           0.04           0.19           0.02           0.00           0.00           0.000          0.000          0.000          4.098          0.114          0.003                                                            112.391           85.2          1.646          1.000          2.144          0.000        524.659         11.882          9.180
     24/04/1988              19          5.202           82.7          12.64           8.27           4.50           6.92           1.06           0.17           0.00           0.22           0.04           0.19           0.02           0.00           0.00           0.000          0.000          0.000          4.098          0.114          0.003                                                            112.391           85.2          1.646          1.000          2.144          0.000        524.659         11.882          9.180
     25/04/1988              20          5.243           99.8          14.90           9.98           5.05           8.21           1.40           0.24           0.00           0.25           0.05           0.22           0.03           0.00           0.00           0.000          0.000          0.000          4.350          0.132          0.003                                                            111.514           84.8          1.651          1.000          2.138          0.000        609.958         13.082         12.240
     25/04/1988              20          5.243           99.8          14.90           9.98           5.05           8.21           1.40           0.24           0.00           0.25           0.05           0.22           0.03           0.00           0.00           0.000          0.000          0.000          4.350          0.132          0.003                                                            111.514           84.8          1.651          1.000          2.138          0.000        609.958         13.082         12.240
     26/04/1988              21          5.284          119.6          17.51          11.96           5.70           9.67           1.82           0.32           0.00           0.30           0.06           0.25           0.04           0.00           0.00           0.000          0.000          0.000          4.606          0.153          0.003                                                            117.818           84.3          1.657          1.000          2.196          0.000        705.718         14.271         16.074
     26/04/1988              21          5.284          119.6          17.51          11.96           5.70           9.67           1.82           0.32           0.00           0.30           0.06           0.25           0.04           0.00           0.00           0.000          0.000          0.000          4.606          0.153          0.003                                                            117.818           84.3          1.657          1.000          2.196          0.000        705.718         14.271         16.074
     27/04/1988              22          5.320          142.5          20.52          14.25           6.44          11.30           2.34           0.43           0.00           0.36           0.06           0.29           0.06           0.00           0.00           0.000          0.000          0.000          4.859          0.176          0.003                                                            116.763          121.9          1.671          1.000          2.188          0.000        810.413         15.321         20.933
     27/04/1988              22          5.320          142.5          20.52          14.25           6.44          11.30           2.34           0.43           0.00           0.36           0.06           0.29           0.06           0.00           0.00           0.000          0.000          0.000          4.859          0.176          0.003                                                            116.763          121.9          1.671          1.000          2.188          0.000        810.413         15.321         20.933
     28/04/1988              23          5.361          168.6          23.96          16.86           7.29          13.11           3.00           0.57           0.00           0.43           0.07           0.36           0.07           0.00           0.00           0.000          0.000          0.000          5.262          0.215          0.004                                                            147.003          127.3          1.657          1.000          2.368          0.000        992.988         16.704         27.016
     28/04/1988              23          5.361          168.6          23.96          16.86           7.29          13.11           3.00           0.57           0.00           0.43           0.07           0.36           0.07           0.00           0.00           0.000          0.000          0.000          5.262          0.215          0.004                                                            147.003          127.3          1.657          1.000          2.368          0.000        992.988         16.704         27.016
     29/04/1988              24          5.396          200.2          28.13          20.02           8.32          15.19           3.88           0.75           0.00           0.54           0.08           0.44           0.09           0.00           0.00           0.000          0.000          0.000          5.722          0.266          0.004                                                            142.467          130.7          1.653          1.000          2.311          0.000       1228.051         18.751         34.520
     29/04/1988              24          5.396          200.2          28.13          20.02           8.32          15.19           3.88           0.75           0.00           0.54           0.08           0.44           0.09           0.00           0.00           0.000          0.000          0.000          5.722          0.266          0.004                                                            142.467          130.7          1.653          1.000          2.311          0.000       1228.051         18.751         34.520
     30/04/1988              25          5.433          238.9          33.23          23.89           9.58          17.59           5.07           0.99           0.00           0.65           0.09           0.52           0.11           0.01           0.00           0.000          0.000          0.000          6.119          0.316          0.005                                                            139.159          132.7          1.660          1.000          2.279          0.000       1455.739         20.899         44.661
