ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Quincy789
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     31/03/1978               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        184.346           12.2          0.000          1.000          2.741          0.000          0.000          0.000          0.000
     01/04/1978               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        181.541           17.3          0.000          1.000          2.721          0.000          0.000          0.000          0.000
     02/04/1978               3          2.511            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        179.479           23.0          0.000          1.000          2.706          0.000          0.000          0.000          0.000
     03/04/1978               4          2.792            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        176.818           28.9          0.000          1.000          2.687          0.000          0.000          0.000          0.000
     04/04/1978               5          3.000            1.8           0.27           0.18           0.09           0.09           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        175.215           35.0          1.700          1.000          2.677          0.000          3.800          0.000          0.000
     05/04/1978               6          3.155            2.5           0.41           0.25           0.16           0.16           0.09           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.698          0.007          0.000        173.895           40.9          1.379          1.000          2.670          0.000          8.246          0.000          0.250
     06/04/1978               7          3.269            4.0           0.72           0.40           0.31           0.31           0.09           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          0.882          0.012          0.000        172.700           46.8          1.389          1.000          2.660          0.000         13.027          0.000          0.251
     07/04/1978               8          3.413            6.5           1.20           0.65           0.56           0.55           0.10           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.058          0.016          0.000        171.575           52.6          1.434          1.000          2.651          0.000         18.232          0.000          0.255
     08/04/1978               9          3.567            9.6           1.83           0.96           0.87           0.86           0.10           0.00           0.00           0.04           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.279          0.023          0.000        170.495           58.3          1.446          1.000          2.643          0.000         25.651          0.000          0.264
     09/04/1978              10          3.718           13.9           2.68           1.39           1.29           1.27           0.11           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          1.515          0.031          0.000        169.438           63.8          1.471          1.000          2.636          0.000         34.873          0.000          0.281
