ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = Maize_Exp1 3N Yr2_1
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     16/09/1999               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        262.843           18.9          0.000          1.000          2.902          0.000          0.000          0.000          0.000
     17/09/1999               1          1.999            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        262.843           18.9          0.000          1.000          2.902          0.000          0.000          0.000          0.000
     17/09/1999               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        259.912           18.7          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     18/09/1999               2          2.000            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        259.912           18.7          0.000          1.000          2.883          0.000          0.000          0.000          0.000
     18/09/1999               3          2.474            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        257.335           18.6          0.000          1.000          2.866          0.000          0.000          0.000          0.000
     19/09/1999               3          2.474            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        257.335           18.6          0.000          1.000          2.866          0.000          0.000          0.000          0.000
     19/09/1999               4          2.660            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        255.932           18.7          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     20/09/1999               4          2.660            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        255.932           18.7          0.000          1.000          2.857          0.000          0.000          0.000          0.000
     20/09/1999               5          2.863            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        254.841           18.7          0.000          1.000          2.850          0.000          0.000          0.000          0.000
     21/09/1999               5          2.863            0.0           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000        254.841           18.7          0.000          1.000          2.850          0.000          0.000          0.000          0.000
     21/09/1999               6          3.000            1.3           0.20           0.13           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        253.916           18.8          1.700          1.000          2.844          0.000          3.800          0.000          0.000
     22/09/1999               6          3.000            1.3           0.20           0.13           0.07           0.07           0.07           0.00           0.00           0.01           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.003          0.000        253.916           18.8          1.700          1.000          2.844          0.000          3.800          0.000          0.000
     22/09/1999               7          3.136            1.9           0.30           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.653          0.005          0.000        253.098           18.8          1.367          1.000          2.839          0.000          8.023          0.000          0.250
     23/09/1999               7          3.136            1.9           0.30           0.19           0.12           0.12           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.653          0.005          0.000        253.098           18.8          1.367          1.000          2.839          0.000          8.023          0.000          0.250
     23/09/1999               8          3.257            2.9           0.52           0.29           0.23           0.23           0.07           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.804          0.009          0.000        252.349           18.8          1.342          1.000          2.834          0.000         12.705          0.000          0.251
