ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_LE17_T1
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     27/11/1997              0            331     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   165.54443400   128.17977900     0.00000000     1.00000000     2.81130400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    13.84319800     6.36843300    15.95054000    24.26587900    27.89223300    27.41580200    12.44369500     0.34016300     0.41168000     0.43662700     0.43433500     0.40224700     0.40175300     0.38450000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   165.54443400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    68.03250900    82.33597600    87.32531700   130.30062900   120.67403400   120.52596300   115.34999800         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    25.36288600    24.57245300    23.85361300    22.90294600    22.09526300    21.41834600    20.85951800      1.00000000
     28/11/1997              0            332     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   164.47431900   128.56497200     0.00000000     1.00000000     2.80696600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    14.03360700     6.43811100    15.90115800    24.33022100    27.86498100    27.57146800    12.42543400     0.34035700     0.41114700     0.43465100     0.43456100     0.40097000     0.40303000     0.38225000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   164.47431900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    68.07132700    82.22944600    86.93013800   130.36840800   120.29093200   120.90906500   114.67500300         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    27.32206500    26.38319000    25.52676600    24.38845400    23.41353400    22.58767700    21.89630100      1.00000000
     29/11/1997              0            333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   174.26806600   128.94866900     0.00000000     1.00000000     2.85641900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    14.03588100     6.72369200    15.85413600    24.37134400    27.86786100    27.66243200    12.43333400     0.38565000     0.41760500     0.43332200     0.43471800     0.40037700     0.40362300     0.38112500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   174.26806600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    77.12994400    83.52099600    86.66436800   130.41528300   120.11323500   121.08676100   114.33750200         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    28.75777200    27.73851800    26.80453700    25.55487400    24.47436300    23.54855300    22.76286300      1.00000000
     30/11/1997              0            334     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   173.09071400   129.30697600     0.00000000     1.00000000     2.85076500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    14.36591700     6.73889300    15.76043500    24.39431800    27.87895400    27.71766900    12.45079800     0.38303100     0.41622500     0.43213000     0.43481600     0.40010300     0.40389700     0.38056200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   173.09071400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.60617100    83.24500300    86.42607100   130.44473300   120.03081500   121.16918200   114.16874700         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    30.19767200    29.07180600    28.03873600    26.65347100    25.45162800    24.41736400    23.53481500      1.00000000
     01/12/1997              0            335     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   172.31668100   129.70294200     0.00000000     1.00000000     2.84700800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    14.70156800     6.81343300    15.67305000    24.40340000    27.88932600    27.75206000    12.47011500     0.38013000     0.41658600     0.43114300     0.43486900     0.39997500     0.40402500     0.38028100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   172.31668100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    76.02604700    83.31713100    86.22850000   130.46063200   119.99259200   121.20740500   114.08437300         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    31.66394600    30.43014000    29.29667500    27.77389700    26.44886400    25.30433300    24.32316800      1.00000000
     02/12/1997              0            336     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   171.47554000   130.10568200     0.00000000     1.00000000     2.84286600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    15.13819300     6.82119600    15.59392700    24.39341400    27.89650900    27.77446000    12.48798800     0.37856500     0.41506200     0.43021600     0.43485800     0.39992900     0.40409600     0.38014100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   171.47554000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    75.71304300    83.01239000    86.04319000   130.45732100   119.97855400   121.22885100   114.04219100         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    32.36719500    31.08240300    29.90125700    28.31275400    26.92845000    25.73056200    24.70145200      1.00000000
     03/12/1997              0            337     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   170.72775300   170.50547800     0.00000000     1.00000000     2.83917200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    55.59026300     6.83532300    15.52448900    24.36117900    27.90035200    27.79062500    12.50324500     0.37722700     0.41366800     0.42934500     0.43476600     0.39993100     0.40416500     0.38007000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   170.72775300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    75.44537400    82.73353600    85.86898800   130.42993200   119.97930100   121.24955000   114.02109500         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    32.25620700    30.98208200    29.81024000    28.23348800    26.85874200    25.66864400    24.64590500      1.00000000
     04/12/1997              1            338     1.99900000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   229.71945200   316.23101800     0.00000000     1.00000000     3.07859700     0.00000000     0.00000000     0.00000000     0.00238200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    12.38000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    25.00000000        0.01082500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    -4.71946000    -5.00000000    -7.50000000    -7.50000800    -7.50000000    -7.50000800    25.00000000   120.13103500    56.67684200    33.76595700    31.38347100    29.38408900    29.87808200    15.01152500     0.41000000     0.45359700     0.48500000     0.46500000     0.42500000     0.43500000     0.40500000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   229.71945200     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    82.00000000    90.71946000    97.00000000   139.50000000   127.50000800   130.50000000   121.50000800         0.00000000        0.00000000     0.00000000     0.00000000    17.68000000    31.66330900    30.55195600    29.52055900    28.11626200    26.87311200    25.77928900    24.82282100      1.00000000
     05/12/1997              2            339     2.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   218.20002700   315.28692600     0.00000000     1.00000000     3.02696900     0.00000000     0.00000000     0.00000000     0.00205900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    11.41853500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    52.00000000        0.04683500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     2.98071300    -1.08223700    -3.67987100    -5.58993500    -6.54497500    -7.02249100    -7.26124600    52.00000000   121.34391800    54.37110100    33.81479300    31.32495500    29.07339100    29.70650100    15.65226600     0.39509600     0.43541100     0.47839900     0.45863300     0.42181700     0.43340800     0.40420400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   218.20002700     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    79.01928700    87.08223700    95.67987100   137.58993500   126.54497500   130.02249100   121.26124600         0.00000000        0.00000000     0.00000000     0.00000000    17.10000000    31.23666200    30.14574600    29.13380100    27.75710900    26.53996500    25.47077000    24.53771200      1.00000000
     06/12/1997              3            340     2.81654400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   210.07592800   314.54870600     0.00000000     1.00000000     2.99397400     0.00000000     0.00000000     0.00000000     0.01799500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    13.08921700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.38461500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    79.00000000        0.10809700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     3.52802300     0.35004400    -2.11048900    -3.85022000    -5.19759400    -6.11004600    -6.68564600    79.00000000   122.31776400    53.51226800    33.32856800    31.12619800    28.69696600    29.44197300    16.12496200     0.39236000     0.42825000     0.47055200     0.45283400     0.41732500     0.43036700     0.40228500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   210.07592800     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    78.47197700    85.64995600    94.11048900   135.85022000   125.19759400   129.11004600   120.68564600         0.00000000        0.00000000     0.00000000     0.00000000    17.80000000    30.95747200    29.87946100    28.87974700    27.52037800    26.31956500    25.26590200    24.34770200      1.00000000
