ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T2
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     16/10/1996              7            290     3.44382200    22.69972800     3.53170700     2.26997000     1.26173500     1.25965500     1.01031800     0.00000000     0.00000000     0.06783300     0.08767300     0.01984000     0.02284700     0.04498600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.93177600     0.01986400     0.00000000   364.82156400   216.53121900     1.15013900     1.00000000     5.35214300    19.86441100     0.00000000     0.33627000     0.74073900     0.10795000     0.16813500     0.00728000     0.00000000     0.00872600     0.00268200     0.00000000     0.00000000      0.00872600     0.00000000    13.22810900     0.00823800     0.00016000     0.00016000     0.00823800     0.00000000     0.00000000     0.09090900     0.09090900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000        0.70698200        0.09778700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03260200     0.01140700     0.01140700     0.05483300     0.03260200    13.58358400     0.42330900    -0.70063400    -1.46165800    -2.15354900    -1.18913700     0.00962100     0.00000000     0.13427700     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000   130.47081000    14.42873100     9.58023600     7.54717900     7.12627000     8.46321200    10.30013900     6.16415800     6.03022200     4.08276300     4.08717500     4.12026000     4.13008900     0.32922600     0.38717700     0.36467100     0.36974400     0.40435700     0.42792800     0.42993600     0.43000000     0.44910500     0.43000000     0.43000000     0.45000000     0.45000000     0.03245000     0.00015200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.80132100     0.01423500   364.82156400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.38396100    58.07653400    54.70063800    55.46166200    60.65354500    64.18913300    64.49037900    64.50000000    67.36572300    64.50000000    64.50000000    67.50000000    67.50000000         0.00282800        0.00857900     0.00791400     0.00791400    17.80000000    28.28957400    27.57020600    26.86286900    26.16725500    25.48315000    24.81040000    24.14892600    23.49869200    22.85970900    22.23202100    21.61570200    21.01084500    20.41755700
     17/10/1996              8            291     3.56382200    24.22227500     3.83369300     2.42223000     1.41146600     1.40232600     1.01990200     0.00000000     0.00000000     0.07785300     0.09765400     0.01980100     0.03286700     0.04498600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.25441300     0.02923300     0.00000000   364.27887000   216.46461500     1.12431900     1.00000000     5.34852600    29.23289100     0.00000000     0.30450900     0.91490500     0.09734600     0.15225500     0.00936800     0.00000000     0.01002000     0.00000000     0.00000000     0.00000000      0.01002000     0.00000000    12.00000000     0.01076200     0.00019900     0.00019900     0.01076200     0.00000000     0.00000000     0.07812500     0.07812500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000        0.82302900        0.21709500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03076000     0.01002000     0.01002000     0.06485300     0.03076000    13.97823700     0.57319600    -0.60254700    -1.34138100    -2.11100400    -1.29053900    -0.13489500    -0.01348900     0.13278200     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000   130.51933300    14.40688800     9.55052800     7.51154800     7.09232000     8.45000200    10.31216900     6.16625500     6.03069600     4.08359800     4.08832000     4.12131700     4.13164300     0.32661700     0.38616800     0.36401700     0.36894300     0.40407300     0.42860400     0.43089900     0.43009000     0.44911500     0.43000000     0.43000000     0.45000000     0.45000000     0.02915300     0.00160600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.81914100     0.01223300   364.27887000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.99260700    57.92519400    54.60255100    55.34138500    60.61100000    64.29053500    64.63489500    64.51348900    67.36721800    64.50000000    64.50000000    67.50000000    67.50000000         0.00221200        0.00780800     0.01162500     0.01162500    17.30000000    27.94418900    27.24162900    26.55060800    25.87081300    25.20201900    24.54407100    23.89688900    23.26043100    22.63471800    22.01978900    21.41572000    20.82261700    20.24058900
     18/10/1996              9            292     3.70885200    26.39578900     4.26557300     2.63958000     1.62599400     1.60146000     1.03811900     0.00000000     0.00000000     0.08926800     0.10902900     0.01976100     0.04428200     0.04498600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.54709600     0.03952800     0.00000000   363.75195300   216.38829000     1.12027100     1.00000000     5.34501200    39.52764600     0.00000000     0.43470300     1.16127200     0.13950100     0.21735100     0.01029500     0.00000000     0.01141500     0.00000000     0.00000000     0.00000000      0.01141500     0.00000000    14.50296400     0.01358500     0.00023900     0.00023900     0.01358500     0.00000000     0.00000000     0.06849300     0.06849300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   246.00000000        0.93715300        0.37372500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03558000     0.01141500     0.01141500     0.07626800     0.03558000    14.34945300     0.72407500    -0.51818800    -1.22613500    -2.05643800    -1.37479000    -0.27433000    -0.03957400     0.12838700     0.00000000     0.00000000     0.00000000     0.00000000   246.00000000   130.55677800    14.38420400     9.52554300     7.47878000     7.05820600     8.43333300    10.32077900     6.17025300     6.03135400     4.08439500     4.08942800     4.12220800     4.13301800     0.32413500     0.38513700     0.36345500     0.36817400     0.40371000     0.42916500     0.43182900     0.43026400     0.44914400     0.43000000     0.43000000     0.45000000     0.45000000     0.03027300     0.00530600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.78364000     0.01456600   363.75195300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.62027000    57.77061500    54.51819200    55.22613900    60.55643500    64.37478600    64.77433000    64.53957400    67.37161300    64.50000000    64.50000000    67.50000000    67.50000000         0.00315200        0.00826300     0.01568700     0.01568700    17.80000000    27.70088600    27.01022300    26.33084700    25.66242200    25.00470700    24.35753600    23.72081000    23.09448600    22.47856700    21.87309500    21.27813700    20.69379600    20.12018200
     19/10/1996             10            293     3.85485200    28.81385000     4.74593300     2.88138000     1.86454800     1.81798100     1.06340400     0.00000000     0.00000000     0.10247400     0.12219600     0.01972200     0.05981900     0.04265500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.90082600     0.05506500     0.00000000   368.46267700   216.29779100     1.08633500     1.00000000     5.37641700    55.06496900     0.00000000     0.48361200     1.85255000     0.15529900     0.24180600     0.01553700     0.00000000     0.01553700     0.00000000     0.00000000     0.00000000      0.01553700     0.00000000    14.60000000     0.01683700     0.00027800     0.00027800     0.01683700     0.00000000     0.00000000     0.06097600     0.06097600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   273.00000000        1.00000000        0.56618500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.02360800     0.01320700     0.01320700     0.08947400     0.02360800     9.56063500     0.81414000    -0.44564100    -1.11686700    -1.99204600    -1.44269200    -0.40737900    -0.07635500     0.11990400     0.00000000     0.00000000     0.00000000     0.00000000   273.00000000   130.56535300    14.37380600     9.50470400     7.44893600     7.02436900     8.41372400    10.32594700     6.17580400     6.03232200     4.08515600     4.09050400     4.12295300     4.13423300     0.35614000     0.38453700     0.36297100     0.36744600     0.40328000     0.42961800     0.43271600     0.43050900     0.44920100     0.43000000     0.43000000     0.45000000     0.45000000     0.01834100     0.00526700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.60590800     0.02179600   368.46267700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    53.42102100    57.68058800    54.44564400    55.11687100    60.49204300    64.44268800    64.90737900    64.57635500    67.38009600    64.50000000    64.50000000    67.50000000    67.50000000         0.00859000        0.00461700     0.02178500     0.02178500    17.80000000    27.40492200    26.72850400    26.06301500    25.40810400    24.76351900    24.12908000    23.50468600    22.89028400    22.28587300    21.69149200    21.10721400    20.53313300    19.96936600
     20/10/1996             11            294     3.97985200    30.46567100     5.05774900     3.04657000     2.02600100     1.94661500     1.08513300     0.00000000     0.00000000     0.11782700     0.13691800     0.01968200     0.07775100     0.03948500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.25692400     0.07386600     0.00056200   369.95422400   216.18940700     1.05258600     1.00000000     5.38636100    74.42856200     0.56235200     0.33036400     2.44348200     0.10674700     0.16518200     0.01936400     0.00000000     0.01936400     0.00000000     0.00000000     0.00000000      0.01936400     0.00056200    12.50000000     0.03538600     0.00091000     0.00031800     0.02056600     0.01482000     0.00059200     0.05494500     0.05494500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   300.00000000        1.00000000        0.79372500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.00721000     0.01535300     0.01535300     0.10482700     0.00721000     8.02680200     0.87283700    -0.38325100    -1.01416000    -1.91985700    -1.49518200    -0.53295900    -0.12201700     0.10634600     0.00000000     0.00000000     0.00000000     0.00000000   300.00000000   130.54982000    14.36576200     9.48759500     7.42219700     6.99153400     8.39197700    10.32789700     6.18259700     6.03370500     4.08588400     4.09154700     4.12357200     4.13530600     0.36645600     0.38416500     0.36255500     0.36676100     0.40279900     0.42996800     0.43355300     0.43081300     0.44929100     0.43000000     0.43000000     0.45000000     0.45000000     0.00484800     0.00236100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52053700     0.02949500   369.95422400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.96834600    57.62479800    54.38325500    55.01416400    60.41985300    64.49517800    65.03295900    64.62201700    67.39365400    64.50000000    64.50000000    67.50000000    67.50000000         0.01414200        0.00121100     0.02911400     0.02933300    17.80000000    26.73015600    26.08561900    25.45083000    24.82546400    24.20929500    23.60216700    23.00400200    22.41477400    21.83450900    21.26327300    20.70116000    20.14829800    19.60482600
     21/10/1996             12            295     4.00000000    33.28251800     5.61706600     3.32825000     2.30363400     2.18313900     1.13029300     0.00000000     0.00000000     0.13123100     0.15028200     0.01964300     0.09102500     0.03961400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.56180200     0.08451000     0.00056200   369.43032800   216.10199000     1.07709400     1.00000000     5.38286800    85.07213400     0.56235200     0.56336900     2.97640900     0.18342000     0.28168500     0.01064400     0.00000000     0.01327400     0.00012900     0.00000000     0.00000000      0.01327400     0.00000000    11.75000000     0.03943800     0.00094900     0.00035700     0.02461800     0.01482000     0.00059200     0.05000000     0.05000000     0.05000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   327.00000000        1.00000000        0.94913900        0.06695100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.01774600     0.01340400     0.01340400     0.11823100     0.01774600     8.47676100     0.93622200    -0.32959700    -0.91832000    -1.84172400    -1.53329800    -0.65022300    -0.17483500     0.08692200     0.00000000     0.00000000     0.00000000     0.00000000   327.00000000   130.55230700    14.35595200     9.47379500     7.39843800     6.96023800     8.36885200    10.32694500     6.19036500     6.03559100     4.08658200     4.09256300     4.12408500     4.13625500     0.36342400     0.38370400     0.36219700     0.36612200     0.40227800     0.43022200     0.43433500     0.43116600     0.44942100     0.43000000     0.43000000     0.45000000     0.45000000     0.00960900     0.00813700     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.55156100     0.02430200   369.43032800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.51362600    57.55563700    54.32960100    54.91832400    60.34172100    64.53329500    65.15022300    64.67483500    67.41307800    64.50000000    64.50000000    67.50000000    67.50000000         0.01089800        0.00250600     0.03323900     0.03345600    17.05000000    25.70196900    25.10575700    24.51734900    23.93648100    23.36298400    22.79676100    22.23778700    21.68609400    21.14176200    20.60490800    20.07568200    19.55425600    19.04082500
     22/10/1996             13            296     4.09916000    39.49411900     6.85477900     3.94941000     2.92018700     2.68882300     1.24576900     0.00000000     0.00000000     0.15518300     0.17419400     0.01960400     0.11468800     0.03990300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.84838700     0.10624400     0.00056200   366.38943500   215.90644800     1.07947900     1.00000000     5.36259600   106.80621200     0.56235200     1.24232000     3.05031900     0.40219100     0.62116000     0.02173400     0.00000000     0.02366300     0.00028800     0.00000000     0.00000000      0.02366300     0.00000000    13.25000000     0.04404500     0.00098800     0.00039600     0.02922500     0.01482000     0.00059200     0.04587200     0.04587200     0.04587200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   354.00000000        1.00000000        1.00000000        0.19526200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.07081400     0.02395100     0.02395100     0.14218300     0.07081400    11.34978500     1.05105200    -0.28345500    -0.82943700    -1.75930800    -1.55816300    -0.75852200    -0.23320800     0.06101200     0.00000000     0.00000000     0.00000000     0.00000000   354.00000000   130.47320600    14.32120800     9.46007500     7.37675600     6.92986000     8.34403400    10.32279700     6.19879600     6.03733000     4.08725300     4.09355100     4.12450400     4.13709400     0.34411600     0.38274200     0.36188700     0.36553000     0.40172900     0.43038800     0.43505700     0.43155500     0.44959300     0.43000000     0.43000000     0.45000000     0.45000000     0.03274600     0.03771100     0.00035800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.61938700     0.03866900   366.38943500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.61746600    57.41123200    54.28310000    54.82944100    60.25930400    64.55815900    65.25852200    64.73320800    67.43898800    64.50000000    64.50000000    67.50000000    67.50000000         0.01471800        0.00923300     0.04160700     0.04182300    17.80000000    25.46332400    24.87829800    24.30088200    23.73078700    23.16782200    22.61187600    22.06291200    21.52094300    20.98604200    20.45831700    19.93791000    19.42499200    18.91974800
     23/10/1996             14            297     4.15998800    48.30216600     8.61054800     4.83022000     3.79515100     3.38424200     1.43115500     0.00000000     0.00000000     0.18913400     0.20810600     0.01956400     0.14737900     0.04116300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.17155800     0.13529100     0.00056200   372.24166900   215.60969500     1.08934800     1.00000000     5.40161000   135.85317200     0.56235200     1.76161000     3.62407900     0.57001800     0.88080500     0.02904700     0.00000000     0.03269100     0.00126000     0.00000000     0.00000000      0.03269100     0.00000000    14.10000000     0.04988500     0.00102800     0.00043600     0.03506500     0.01482000     0.00059200     0.04237300     0.04237300     0.04237300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   381.00000000        1.00000000        1.00000000        0.36923200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.10919600     0.03395100     0.03395100     0.17613400     0.10919600     5.43730200     1.07254000    -0.24346200    -0.74740200    -1.67406800    -1.57091100    -0.85741400    -0.29563100     0.02816800     0.00000000     0.00000000     0.00000000     0.00000000   381.00000000   130.23645000    14.34508400     9.44536100     7.35702900     6.90047900     8.31785800    10.31558000     6.20763300     6.03914900     4.08789700     4.09451200     4.12484100     4.13783600     0.38338500     0.38250600     0.36160500     0.36498300     0.40116000     0.43047300     0.43571600     0.43197100     0.44981200     0.43000000     0.43000000     0.45000000     0.45000000     0.05497000     0.05152100     0.00270500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.62756900     0.05410000   372.24166900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    57.50772500    57.37593500    54.24076100    54.74740600    60.17406500    64.57090800    65.35741400    64.79563100    67.47183200    64.50000000    64.50000000    67.50000000    67.50000000         0.02014800        0.01380300     0.05267800     0.05289100    17.80000000    25.26721600    24.69126100    24.12282400    23.56158800    23.00734100    22.45994600    21.91935000    21.38554800    20.85860100    20.33860000    19.82568000    19.32000400    18.82174900
     24/10/1996             15            298     4.22146400    61.51551900    11.24562800     6.15155000     5.10889600     4.39041000     1.74632200     0.00000000     0.00000000     0.23615300     0.25508600     0.01952500     0.19052600     0.04503400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.51546100     0.17194300     0.00056200   368.56018100   215.18457000     1.10808200     1.00000000     5.37706800   172.50498700     0.56235200     2.64267000     3.53587200     0.85338500     1.32133500     0.03665200     0.00000000     0.04314800     0.00387100     0.00000000     0.00000000      0.04314800     0.00000000    14.25000000     0.05747600     0.00106700     0.00047500     0.04265600     0.01482000     0.00059200     0.03937000     0.03937000     0.03937000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   408.00000000        1.00000000        1.00000000        0.58420700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.18009500     0.04701900     0.04701900     0.22315300     0.18009500     8.93043900     1.18732100    -0.20705000    -0.67175300    -1.58724600    -1.57271200    -0.94661700    -0.36073300    -0.01071900    -0.00104500    -0.00012200    -0.00001500     0.00000000   408.00000000   129.94781500    14.29951600     9.42501100     7.33898200     6.87183600     8.29035900    10.30524300     6.21660200     6.04154200     4.08860700     4.09545700     4.12510800     4.13849000     0.35992700     0.38150700     0.36129400     0.36447800     0.40058200     0.43048500     0.43631100     0.43240500     0.45007100     0.43000700     0.43000100     0.45000000     0.45000000     0.08046900     0.08668300     0.01294300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.65085000     0.07224200   368.56018100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    53.98909000    57.22599000    54.19411100    54.67175700    60.08724200    64.57270800    65.44661700    64.86073300    67.51071900    64.50104500    64.50012200    67.50001500    67.50000000         0.02522300        0.02179600     0.06646500     0.06667500    17.80000000    25.41044000    24.82752600    24.25279200    23.68586500    23.12647100    22.57441900    22.02960600    21.49198500    20.96156900    20.43841400    19.92261500    19.41430500    18.91363100
     25/10/1996             16            299     4.28617500    80.93097100    15.11850100     8.09310000     7.04022400     5.81069800     2.26758000     0.00000000     0.00000000     0.29623300     0.31512700     0.01948600     0.24266000     0.05298000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.86302200     0.21553400     0.00056200   367.52453600   214.63307200     1.12585700     1.00000000     5.37016300   216.09628900     0.56235200     3.88309000     3.75057600     1.24954600     1.94154500     0.04359100     0.00000000     0.05213400     0.00794600     0.00000000     0.00000000      0.05213400     0.00000000    15.00000000     0.06769300     0.00110600     0.00051400     0.05287400     0.01482000     0.00059200     0.03676500     0.03676500     0.03676500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   435.00000000        1.00000000        1.00000000        0.83787100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.25868300     0.06008000     0.06008000     0.28323300     0.25868300     9.71444700     1.34742700    -0.16693100    -0.60107800    -1.49973700    -1.56468600    -1.02600100    -0.42726100    -0.05237600    -0.00604200    -0.00083200    -0.00011400    -0.00001500   435.00000000   129.56216400    14.23771000     9.39526400     7.32210300     6.84351900     8.26121000    10.29143600     6.22537900     6.04385600     4.08963400     4.09640900     4.12531400     4.13906500     0.35453600     0.38024000     0.36086700     0.36400700     0.39999800     0.43043100     0.43684000     0.43284800     0.45034900     0.43004000     0.43000600     0.45000100     0.45000000     0.10518100     0.11660900     0.03689300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.66076400     0.09092500   367.52453600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    53.18036700    57.03596100    54.13004300    54.60108200    59.99973300    64.56468200    65.52600100    64.92726100    67.55237600    64.50604200    64.50083200    67.50011400    67.50001500         0.03084500        0.02923500     0.08260200     0.08280800    17.80000000    26.26074000    25.63759200    25.02485800    24.42202400    23.82869100    23.24454700    22.66937400    22.10301800    21.54539300    20.99646000    20.45622800    19.92474400    19.40207900
