ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW8_GxE_T10
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     21/10/1996             15            295     4.29803000    71.26662200    13.18628600     7.12666000     6.05962400     5.29190300     1.83475900     0.00000000     0.00000000     0.23940100     0.25888700     0.01948600     0.19230000     0.04710100     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.87456400     0.17327400     0.00000000   139.20994600   161.85000600     1.10980200     1.00000000     2.56806700   173.27428400     0.00000000     1.16904900     3.48749800     0.37674000     0.58452400     0.01911800     0.00000000     0.02272100     0.00169900     0.00000000     0.00000000      0.02272100     0.00000000    11.75000000     0.06703900     0.00051400     0.00051400     0.06703900     0.00000000     0.00000000     0.04267400     0.04267400     0.04267400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   378.50000000        1.00000000        1.00000000        0.35135400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.03682500     0.02442000     0.02442000     0.22640100     0.03682500     0.34470000    -0.57945300    -1.48158600    -2.24184800    -1.58906200     9.10454600    17.82891100    14.86704400    16.50000000    33.00000000    33.00000000   378.50000000    18.05709600    20.81540500    17.65525100    14.47101500     9.92101000     7.38461300     7.52724600     7.60836500    14.67000000    19.44000100    24.30000100     0.31758500     0.35374200     0.35986900     0.29494600     0.32059400     0.26930300     0.14114100     0.12088600     0.13000000     0.13000000     0.13000000     0.01748500     0.01816800     0.00117300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51498200     0.04741900   139.20994600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    47.63781700    53.06128300    53.98041500    44.24184800    48.08906200    40.39545800    21.17108900    18.13295600    19.50000000    39.00000000    39.00000000         0.02299900        0.00142100     0.06696200     0.06696200    17.05000000    24.94865000    23.66102200    22.43984800    21.28170200    20.18332900    19.14164400    18.15372100    17.21678700    16.32820700    14.68626700    13.20943600
     22/10/1996             16            296     4.35479000    83.86002200    15.69284700     8.38600000     7.30684400     6.17397600     2.21202600     0.00000000     0.00000000     0.28190600     0.30135300     0.01944700     0.23366300     0.04824300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.16114900     0.21296800     0.00000000   136.27204900   161.53721600     1.09717500     1.00000000     2.54848100   212.96757500     0.00000000     2.51868000     3.49999400     0.81024400     1.25934000     0.03969300     0.00000000     0.04136300     0.00114200     0.00000000     0.00000000      0.04136300     0.00000000    13.25000000     0.07915800     0.00055300     0.00055300     0.07915800     0.00000000     0.00000000     0.03963000     0.03963000     0.03963000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   405.50000000        1.00000000        1.00000000        0.56265000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.14356900     0.04250500     0.04250500     0.26890600     0.14356900     3.00269300    -0.34574100    -1.32625600    -2.11366700    -1.59401700     8.85307300    17.74828700    14.86001200    16.50000000    33.00000000    33.00000000   405.50000000    18.07999600    20.56124700    17.52323500    14.42004200     9.95606000     7.43493300     7.54083200     7.61087000    14.67000000    19.44000100    24.30000100     0.29958000     0.35183900     0.35875300     0.29409100     0.32062700     0.27098000     0.14167800     0.12093300     0.13000000     0.13000000     0.13000000     0.06029100     0.06990600     0.01337200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53543400     0.07938300   136.27204900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    44.93701600    52.77583700    53.81288500    44.11366700    48.09401700    40.64693100    21.25171300    18.13998800    19.50000000    39.00000000    39.00000000         0.03687900        0.00562600     0.08165900     0.08165900    17.80000000    24.69751400    23.40954600    22.18874400    21.03160700    19.93481300    18.89521800    17.90983800    16.97584500    16.09055900    14.45608200    12.98763500
     23/10/1996             17            297     4.41519100   101.20822000    19.14787200    10.12082000     9.02705000     7.34656800     2.77425400     0.00000000     0.00000000     0.34223900     0.36164700     0.01940800     0.29042100     0.05181700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.48432000     0.26555600     0.00000000   141.65939300   161.02619900     1.09363700     1.00000000     2.58439600   265.55553000     0.00000000     3.46964000     4.24716400     1.11873500     1.73482000     0.05258800     0.00000000     0.05675900     0.00357400     0.00000000     0.00000000      0.05675900     0.00000000    14.10000000     0.09377200     0.00059200     0.00059200     0.09377200     0.00000000     0.00000000     0.03699100     0.03699100     0.03699100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   432.50000000        1.00000000        1.00000000        0.81279900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.21507100     0.06033300     0.06033300     0.32923900     0.21507100    -1.63224400    -1.05289100    -1.24099300    -1.99149300    -1.58330200     8.60810900    17.66556000    14.85279700    16.50000000    33.00000000    33.00000000   432.50000000    17.65686600    20.58625400    17.36342800    14.37162000     9.98545900     7.48436200     7.55478700     7.61343600    14.67000000    19.44000100    24.30000100     0.33027600     0.35642700     0.35803700     0.29327700     0.32055500     0.27261300     0.14223000     0.12098100     0.13000000     0.13000000     0.13000000     0.09085900     0.08880500     0.03540700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53493400     0.11278600   141.65939300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.54138600    53.46408500    53.70558500    43.99149300    48.08330200    40.89189500    21.33444000    18.14720300    19.50000000    39.00000000    39.00000000         0.05245300        0.00788000     0.10077500     0.10077500    17.80000000    24.52914600    23.27479200    22.08458100    20.95523300    19.88363800    18.86684200    17.90204000    16.98657800    16.11792900    14.51162100    13.06539600
     24/10/1996             18            298     4.47623400   126.50712200    24.18959900    12.65071000    11.53888700     8.98786200     3.66285000     0.00000000     0.00000000     0.42311900     0.44449500     0.02137600     0.36260100     0.06051800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.82822300     0.32965200     0.00000000   137.72512800   160.30801400     1.09995200     1.00000000     2.55816800   329.65185100     0.00000000     5.05978000     4.53885700     1.63255800     2.52989000     0.06409600     0.00200700     0.07218000     0.00870100     0.00000000     0.00000000      0.07218000     0.00000000    14.25000000     0.11182600     0.00063000     0.00063000     0.11182600     0.00000000     0.00000000     0.03468200     0.03468200     0.03468200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   459.50000000        1.00000000        1.00000000        1.00000000        0.01669400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.34481800     0.08288700     0.08288700     0.41212600     0.34481800     2.13471600    -0.91756800    -1.15133700    -1.87387100    -1.55960800     8.37157100    17.58075900    14.84539000    16.50000000    33.00000000    33.00000000   459.50000000    17.48158300    20.25314900    17.11077700    14.32502700    10.00986200     7.53244900     7.56910300     7.61606400    14.67000000    19.44000100    24.30000100     0.30499300     0.35523400     0.35703500     0.29249200     0.32039700     0.27419000     0.14279500     0.12103100     0.13000000     0.13000000     0.13000000     0.11627800     0.13251000     0.09603100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54151600     0.15306500   137.72512800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    45.74900400    53.28505700    53.55530500    43.87387100    48.05960800    41.12843300    21.41924100    18.15461000    19.50000000    39.00000000    39.00000000         0.07017800        0.01270900     0.12353700     0.12353700    17.80000000    24.65430500    23.37643800    22.16480400    21.01597200    19.92668300    18.89385600    17.91456200    16.98602500    16.10561600    14.47933100    13.01726200
     25/10/1996             19            299     4.54049000   162.54078300    31.37325300    16.25408000    15.11917500    11.22399500     5.03008300     0.00000000     0.00000000     0.52460100     0.55078600     0.02618400     0.44801500     0.07658600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.17578400     0.40327800     0.00000000   136.47067300   159.37159700     1.11093200     1.00000000     2.54980500   403.27839500     0.00000000     7.20673200     4.94754500     2.32249500     3.60336600     0.07362700     0.00485100     0.08541400     0.01606900     0.00000000     0.00000000      0.08541400     0.00000000    15.00000000     0.13490300     0.00067300     0.00067300     0.13490300     0.00000000     0.00000000     0.03264400     0.03264400     0.03264400     0.03264400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   486.50000000        1.00000000        1.00000000        1.00000000        0.12848100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.48009700     0.10633300     0.10633300     0.51845900     0.48009700     2.86744700    -0.54078300    -0.98183100    -1.74898500    -1.52357500     8.14524100    17.49393700    14.83778800    16.50000000    33.00000000    33.00000000   486.50000000    17.35255200    19.78694300    16.75094400    14.26101500    10.02904100     7.57857700     7.58377200     7.61875700    14.67000000    19.44000100    24.30000100     0.29992700     0.35249400     0.35541400     0.29165900     0.32015700     0.27569800     0.14337400     0.12108100     0.13000000     0.13000000     0.13000000     0.14354500     0.16669600     0.16969200     0.00016300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54452500     0.19527600   136.47067300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    44.98900600    52.87408800    53.31213800    43.74882100    48.02357500    41.35476300    21.50606300    18.16221200    19.50000000    39.00000000    39.00000000         0.08894300        0.01739000     0.14897300     0.14897300    17.80000000    25.49516900    24.16825700    22.91040400    21.71801800    20.58768800    19.51619100    18.50045800    17.53759200    16.62483600    14.93936900    13.42477800
     26/10/1996             20            300     4.60024900   197.51090900    38.33704000    19.75109000    18.58594900    13.29749700     6.45359400     0.00000000     0.00000000     0.64232400     0.67441400     0.03209000     0.54781700     0.09450600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.54163700     0.49109200     0.00000000   135.25973500   158.27377300     1.11550800     1.00000000     2.54173200   491.09249400     0.00000000     6.99402500     4.90381600     2.24949200     3.49701300     0.08781400     0.00595900     0.09980300     0.01792000     0.00000000     0.00000000      0.09980300     0.00000000    13.95000000     0.16514200     0.00072600     0.00072600     0.16514200     0.00000000     0.00000000     0.03083200     0.03083200     0.03083200     0.03083200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   513.50000000        1.00000000        1.00000000        1.00000000        0.30101000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.50291500     0.12368100     0.12368100     0.64214000     0.50291500     3.56348000    -0.17740200    -0.73382600    -1.60672400    -1.47430000     7.93097700    17.40517000    14.82998300    16.50000000    33.00000000    33.00000000   513.50000000    17.19514800    19.29679100    16.34820700    14.13846400    10.04250600     7.62235900     7.59877900     7.62151500    14.67000000    19.44000100    24.30000100     0.29526500     0.35002600     0.35370800     0.29067800     0.31982900     0.27712700     0.14396600     0.12113300     0.13000000     0.13000000     0.13000000     0.14671200     0.17356700     0.17756200     0.00507400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53933400     0.22932200   135.25973500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    44.28980600    52.50383400    53.05626300    43.60165000    47.97430000    41.56902700    21.59483000    18.17001700    19.50000000    39.00000000    39.00000000         0.10564100        0.01804000     0.17834700     0.17834700    17.80000000    26.30387100    24.92875100    23.62551900    22.39041900    21.21988700    20.11054800    19.05920200    18.06282200    17.11853000    15.37546000    13.80987600
     27/10/1996             21            301     4.65379500   217.21145600    42.23997700    21.72115000    20.51883200    14.41034900     7.31079600     0.00000000     0.00000000     0.73187800     0.76856300     0.03668500     0.61438300     0.11749500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.88188100     0.54117100     0.00000000   137.37101700   157.47729500     1.13528500     1.00000000     2.55580700   541.17087000     0.00000000     3.94010900     5.17410000     1.26626300     1.97005500     0.05007800     0.00465900     0.06656500     0.02298900     0.00000000     0.00000000      0.06656500     0.00000000    12.50000000     0.20231400     0.00079000     0.00079000     0.20231400     0.00000000     0.00000000     0.02921100     0.02921100     0.02921100     0.02921100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   540.50000000        1.00000000        1.00000000        1.00000000        0.52246100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.17242100     0.09421300     0.09421300     0.73635300     0.17242100     1.30966900     0.11340000    -0.47874800    -1.44444300    -1.41059500     7.73075100    17.31456200    14.82197000    16.50000000    33.00000000    33.00000000   540.50000000    17.09833100    18.97207800    16.05724900    13.98778400    10.04979700     7.66360100     7.61410300     7.62434100    14.67000000    19.44000100    24.30000100     0.31091600     0.34887300     0.35281100     0.28958500     0.31940400     0.27846200     0.14457000     0.12118700     0.13000000     0.13000000     0.13000000     0.05292900     0.05572000     0.05710100     0.00667200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51643300     0.18243100   137.37101700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    46.63740200    52.33087900    52.92164600    43.43777100    47.91059500    41.76925300    21.68543800    18.17803000    19.50000000    39.00000000    39.00000000         0.08821700        0.00599600     0.19464200     0.19464200    17.80000000    26.12933300    24.77239400    23.48592600    22.26626400    21.10994100    20.01366800    18.97432700    17.98896000    17.05476400    15.32939800    13.77858000
     28/10/1996             22            302     4.71505300   272.80367300    53.31738300    27.28037000    26.03701600    17.41130300     9.86906400     0.00000000     0.00000000     0.86120700     0.90625800     0.04505100     0.71753400     0.14367300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.18675900     0.63018200     0.00000000   133.77078200   156.24925200     1.13861300     1.00000000     2.53180600   630.18242100     0.00000000    11.11844300     5.24413800     3.56194800     5.55922200     0.08901200     0.00843900     0.10315100     0.02617800     0.00000000     0.00000000      0.10315100     0.00000000    14.30000000     0.24335100     0.00086300     0.00086300     0.24335100     0.00000000     0.00000000     0.02775200     0.02775200     0.02775200     0.02775200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   567.50000000        1.00000000        1.00000000        1.00000000        0.78333300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.66027700     0.13776800     0.13776800     0.87412100     0.66027700     4.15432400     0.31208000    -0.35731500    -1.28725100    -1.33494900     7.54610400    17.22223500    14.81374400    16.50000000    33.00000000    33.00000000   567.50000000    16.92835800    18.50269100    15.65240700    13.74540700    10.05151600     7.70191700     7.62972200     7.62723700    14.67000000    19.44000100    24.30000100     0.29113800     0.34652800     0.35095100     0.28816900     0.31890000     0.27969300     0.14518500     0.12124200     0.13000000     0.13000000     0.13000000     0.17491000     0.20877400     0.21467400     0.06191800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54550100     0.25255400   133.77078200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    43.67076500    51.97914500    52.64264300    43.22533400    47.83494900    41.95389900    21.77776500    18.18625600    19.50000000    39.00000000    39.00000000         0.11478500        0.02298300     0.22281200     0.22281200    17.80000000    26.16648500    24.79155300    23.48886700    22.25463300    21.08525100    19.97731600    18.92759700    17.93303700    16.99073600    15.25207300    13.69132800
     29/10/1996             23            303     4.77502600   331.95017400    65.09461000    33.19502000    31.89959200    20.47637900    12.71863800     0.00000000     0.00000000     1.01893800     1.07420900     0.05527100     0.84276500     0.17617300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.53554000     0.74193900     0.00000000   132.31301900   154.72311400     1.13589600     1.00000000     2.52208700   741.93880000     0.00000000    11.82930000     5.61407900     3.78780400     5.91465000     0.11175600     0.01031000     0.12523100     0.03250000     0.00000000     0.00000000      0.12523100     0.00000000    14.00000000     0.29542500     0.00095300     0.00095300     0.29542500     0.00000000     0.00000000     0.02643200     0.02643200     0.02643200     0.02643200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   594.50000000        1.00000000        1.00000000        1.00000000        0.96333300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     0.84329300     0.16804100     0.16804100     1.04216300     0.84329300     4.79809200     0.65886700    -0.11509700    -1.07096100    -1.24037900     7.37952800    17.12834700    14.80529600    16.50000000    33.00000000    33.00000000   594.50000000    16.70310200    17.96756700    15.19548000    13.38940600    10.04502200     7.73673100     7.64560500     7.63020400    14.67000000    19.44000100    24.30000100     0.28666700     0.34397100     0.34907700     0.28619000     0.31826900     0.28080300     0.14581100     0.12129800     0.13000000     0.13000000     0.13000000     0.20190300     0.24542600     0.25356400     0.14240100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54689100     0.30726600   132.31301900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    43.00000400    51.59570700    52.36153400    42.92855800    47.74037900    42.12047600    21.87165300    18.19470400    19.50000000    39.00000000    39.00000000         0.13922500        0.02881600     0.25678900     0.25678900    17.80000000    26.16521600    24.78348200    23.47471600    22.23506400    21.06087300    19.94869000    18.89523900    17.89741900    16.95229300    15.20913300    13.64521900
     30/10/1996             24            304     4.82835800   392.47310100    77.13539600    39.24731000    37.88808600    23.46942500    15.77788500     0.00000000     0.00000000     1.19544500     1.26201400     0.06656900     0.97853800     0.21690700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.87700300     0.86074700     0.00000000   130.65643300   153.00148000     1.13684700     1.00000000     2.51104300   860.74744400     0.00000000    12.10458600     5.99247800     3.87751700     6.05229300     0.11880900     0.01140900     0.13577300     0.04073300     0.00000000     0.00000000      0.13577300     0.00000000    12.45000000     0.35922500     0.00106400     0.00106400     0.35922500     0.00000000     0.00000000     0.02523100     0.02523100     0.02523100     0.02523100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   621.50000000        1.00000000        1.00000000        1.00000000        1.00000000        0.06598700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     1.07685300     0.18791500     0.18791500     1.23007800     1.07685300     5.43772100     1.03640400     0.14835000    -0.79856100    -1.12118500     7.23425300    17.03310200    14.79662300    16.50000000    33.00000000    33.00000000   621.50000000    16.44999100    17.40551800    14.71412800    12.93117200    10.02834000     7.76736900     7.66171400     7.63324400    14.67000000    19.44000100    24.30000100     0.28219200     0.34116500     0.34701100     0.28362700     0.31747500     0.28177200     0.14644600     0.12135600     0.13000000     0.13000000     0.13000000     0.23349600     0.28886000     0.30003100     0.25446600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.55294200     0.33984600   130.65643300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.32878100    51.17473600    52.05162000    42.54409400    47.62118500    42.26575100    21.96689800    18.20337700    19.50000000    39.00000000    39.00000000         0.15193100        0.03598400     0.29128300     0.29128300    17.75000000    25.90733500    24.53142500    23.22858800    21.99494200    20.82681500    19.72072600    18.67337800    17.68165600    16.74260300    15.01146200    13.45931800
     31/10/1996             25            305     4.87976300   486.59993900    95.88498700    48.65999000    47.22499300    27.91597800    20.74401600     0.00000000     0.00000000     1.40096800     1.48370400     0.08273700     1.11377900     0.28718900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.18066200     0.97362300     0.00000000   128.20452900   150.94368000     1.14395300     1.00000000     2.49469700   973.62260200     0.00000000    18.82536700     5.99962700     6.02955800     9.41268400     0.11287500     0.01630000     0.13524000     0.07028200     0.00000000     0.00000000      0.13524000     0.00000000    12.00000000     0.43500100     0.00119700     0.00119700     0.43500100     0.00000000     0.00000000     0.02413500     0.02413500     0.02413500     0.02413500     0.02413500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   648.50000000        1.00000000        1.00000000        1.00000000        1.00000000        0.22721500        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     1.90162700     0.22182300     0.22182300     1.45190100     1.90162700     6.08394600     1.45110700     0.46010200    -0.46792200    -0.97201500     7.11416600    16.93674700    14.78772000    16.50000000    33.00000000    33.00000000   648.50000000    16.12591600    16.77240000    14.16577900    12.40375100     9.95856900     7.79289700     7.67800300     7.63635600    14.67000000    19.44000100    24.30000100     0.27679000     0.33699100     0.34345100     0.27994400     0.31644500     0.28257200     0.14708800     0.12141500     0.13000000     0.13000000     0.13000000     0.39750400     0.50029300     0.52228000     0.47630900     0.00524000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.58148700     0.38147600   128.20452900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    41.51855100    50.54859900    51.51761600    41.99161100    47.46677400    42.38583800    22.06325300    18.21228000    19.50000000    39.00000000    39.00000000         0.15965200        0.06217100     0.32257000     0.32257000    17.30000000    25.95409200    24.56649400    23.25308400    22.00989300    20.83316800    19.71935500    18.66508900    17.66718700    16.72263900    14.98233600    13.42314400
     01/11/1996             26            306     4.93223900   561.70828100   110.81220500    56.17083000    54.64137700    31.32284300    24.84798500     0.00000000     0.00000000     1.58912900     1.68667000     0.09754100     1.25191300     0.33721600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.47334500     1.08884200     0.00000000   126.31213400   149.07759100     1.14976600     1.00000000     2.48208100  1088.84167600     0.00000000    15.02166800     5.94099600     4.80629300     7.51083400     0.11521900     0.01497000     0.13813500     0.05002700     0.00000000     0.00000000      0.13813500     0.00000000    12.25000000     0.52945100     0.00136200     0.00136200     0.52945100     0.00000000     0.00000000     0.02313000     0.02313000     0.02313000     0.02313000     0.02313000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   675.50000000        1.00000000        1.00000000        1.00000000        1.00000000        0.44827800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000     1.36744700     0.20313200     0.20313200     1.65503300     1.36744600     6.87653000     2.06858400     1.00344500     0.00000000    -0.77231200     7.02597400    16.83961500    14.77858400    16.50000000    33.00000000    33.00000000   675.50000000    15.86133800    16.21498900    13.67579200    11.95349100     9.81640600     7.81163300     7.69440700     7.63954400    14.67000000    19.44000100    24.30000100     0.27231700     0.33385400     0.34084000     0.27774400     0.31495300     0.28316000     0.14773600     0.12147600     0.13000000     0.13000000     0.13000000     0.27589300     0.35335900     0.37052000     0.33835200     0.02932300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.55993400     0.36277800   126.31213400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.84757600    50.07805600    51.12603400    41.66164800    47.24298900    42.47403000    22.16038500    18.22141600    19.50000000    39.00000000    39.00000000         0.15964600        0.04348500     0.35308300     0.35308300    17.55000000    26.37245800    24.94797900    23.60044300    22.32569300    21.11979700    19.97903300    18.89988900    17.87903400    16.91331900    15.13555600    13.54465400
