ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE7_T1
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     25/11/1997              0            329     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   124.94071200   144.24063100     0.00000000     1.00000000     3.57625000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    34.59866000     9.35340800    24.64552100     7.84637600     6.45982100     9.96252500    11.76743500    14.25259500     9.02284800    16.33144000     0.29255100     0.32854100     0.44221500     0.42873600     0.36348600     0.35102400     0.33602800     0.33910000     0.34513000     0.34943900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   124.94071200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    29.25514400    32.85410300    88.44307700    85.74713100    72.69711300    70.20475000    67.20559700    67.82000000    69.02600100    69.88780200         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    24.34917800    23.89120300    23.03137800    22.24368700    21.52472500    20.87096200    20.27878000    19.74452400    19.26452800    18.83516100
     26/11/1997              0            330     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   121.91639700   265.98196400     0.00000000     1.00000000     3.55581000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   156.59848000     9.34068500    24.57367700     7.88269200     6.50642400    10.00791200    11.78429200    14.17517900     8.95007000    16.16253900     0.27964700     0.33080900     0.44050500     0.42844900     0.36396400     0.35104900     0.33605600     0.33637000     0.33950200     0.34945800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   121.91639700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.96467200    33.08091400    88.10105100    85.68989600    72.79287700    70.20982400    67.21119700    67.27400200    67.90039800    69.89157900         0.00000000        0.00000000     0.00000000     0.00000000     0.00000000    26.05452900    25.52863700    24.54085000    23.63509400    22.80729900    22.05328600    21.36883000    20.74968900    20.19165800    19.69057800
     27/11/1997              1            331     1.99900000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   119.11182400   265.60965000     0.00000000     1.00000000     3.53694700     0.00000000     0.00000000     0.00000000     0.00034300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    11.46653700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    15.00000000        0.00779400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    15.20770300     8.71471400     4.22689100     6.37120100    13.11274700     9.78477500     6.78320300    -0.89180000    -2.99781800    -3.62345100    15.00000000   156.56710800     9.29002500    24.47916000     7.89935800     6.53952700    10.04280700    11.80064000    14.12804900     8.89030300    15.97269100     0.26792300     0.33285300     0.43886600     0.42814400     0.36443600     0.35107600     0.33608400     0.33445900     0.33498900     0.34811700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   119.11182400     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    26.79229700    33.28528600    87.77310900    85.62879900    72.88725300    70.21522500    67.21679700    66.89180000    66.99781800    69.62345100         0.00000000        0.00000000     0.00000000     0.00000000    17.80000000    27.87823900    27.27845600    26.15157700    25.11765500    24.17185400    23.30927700    22.52500300    21.81415200    21.17189400    20.59350200
     28/11/1997              2            332     2.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   177.55778500   264.41168200     0.00000000     1.00000000     3.94392300     0.00000000     0.00000000     0.00000000     0.00137000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000    11.57897400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    42.00000000        0.06110700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     2.66298700    -1.68986500    -2.80000300    -1.40000200    -2.69923400     3.53627000     6.76419100    -0.62426000    -2.28575100    -3.22213700    42.00000000    75.53974900    48.54280900    49.65977100    19.02886200    10.29379800    10.79508200    11.81922600    14.10275800     8.84601800    15.78362900     0.39337000     0.43689900     0.47400000     0.46700000     0.44349600     0.38231900     0.33617900     0.33312100     0.33142900     0.34611100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000   177.55778500     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    39.33701300    43.68986500    94.80000300    93.40000200    88.69923400    76.46373000    67.23580900    66.62426000    66.28575100    69.22213700         0.00000000        0.00000000     0.00000000     0.00000000    17.80000000    30.20546200    29.63226700    28.54280500    27.52659800    26.58043500    25.70108600    24.88532400    24.12994800    23.43178400    22.78770300
     29/11/1997              3            333     3.00000000    20.00000000     2.99800000     2.00000000     0.99800000     1.00000000     1.00000000     0.00000000     0.00000000     0.03550000     0.05546000     0.01996000     0.00300000     0.03250000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.00000000     0.00200000     0.00000000   172.57565300   263.12176500     1.50000000     1.00000000     3.89751400     2.00000000     0.00000000     0.00000000     0.02403600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.02250000     0.00000000     0.00000000      0.00000000     0.00000000    13.66468900     0.00200000     0.00004000     0.00004000     0.00200000     0.00000000     0.00000000     0.23809500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    69.00000000        0.16492600        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00000000     0.02250000     0.02250000     0.02250000     0.00000000     6.02098800    -0.74798600    -2.31487300    -1.40000200    -2.49028800     2.35749100     6.74193600    -0.43698100    -1.73111700    -2.77483400    69.00000000    75.66376500    47.26573200    49.38066500    19.20596100    10.31801200    10.94406400    11.83862400    14.08602400     8.80956600    15.60934000     0.35979000     0.42748000     0.47157400     0.46700000     0.44245100     0.38821300     0.33629000     0.33218500     0.32865600     0.34387400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50000000     0.04500000   172.57565300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    35.97901200    42.74798600    94.31487300    93.40000200    88.49028800    77.64250900    67.25806400    66.43698100    65.73111700    68.77483400         0.02250000        0.00000000     0.00080000     0.00080000    17.80000000    31.88267700    31.25265500    30.05508400    28.93779900    27.89717500    26.92958800    26.03143700    25.19916200    24.42925100    23.71826000
     30/11/1997              4            334     3.14677000    20.24921700     3.04584700     2.02492000     1.02092600     1.02477300     1.00014900     0.00000000     0.00000000     0.05122100     0.07114100     0.01992000     0.01125100     0.03997000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.33328500     0.00893300     0.00000000   169.13636800   262.08450300     1.25949600     1.00000000     3.86699800     8.93267400     0.00000000     0.04984300     0.09050000     0.01999200     0.02492200     0.00693300     0.00000000     0.00825100     0.00747000     0.00000000     0.00000000      0.00825100     0.00000000    13.44492500     0.00399600     0.00008000     0.00008000     0.00399600     0.00000000     0.00000000     0.14492800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    96.00000000        0.31925200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.00623900     0.01572100     0.01572100     0.03822100     0.00623900     8.03911600    -0.10868100    -1.77748900    -1.40000200    -2.19106300     1.32180000     6.71661400    -0.30588500    -1.30355100    -2.33345000    96.00000000    75.85005200    46.43529100    48.96852900    19.30571200    10.29785400    11.06547300    11.85874800    14.07233100     8.77800900    15.45248800     0.33954600     0.42108700     0.46888700     0.46700000     0.44095500     0.39339100     0.33641700     0.33152900     0.32651800     0.34166700     0.00623900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52323600     0.03004500   169.13636800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    33.95464700    42.10868100    93.77748900    93.40000200    88.19106300    78.67820000    67.28338600    66.30588500    65.30355100    68.33345000         0.01432400        0.00139600     0.00356700     0.00356700    17.80000000    32.22092800    31.57771700    30.35507800    29.21440100    28.15198500    27.16412900    26.24715800    25.39743000    24.61136200    23.88543100
     01/12/1997              5            335     3.27368700    21.48301300     3.29056500     2.14830000     1.14226300     1.14685100     1.00145100     0.00000000     0.00000000     0.06646800     0.08634800     0.01988000     0.02162900     0.04483800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.66121000     0.01638300     0.00000000   166.33590700   261.16357400     1.32023000     1.00000000     3.84295900    16.38281700     0.00000000     0.24675900     0.21044500     0.09986700     0.12338000     0.00745000     0.00000000     0.01037800     0.00486900     0.00000000     0.00000000      0.01037800     0.00000000    12.69166800     0.00603800     0.00012000     0.00012000     0.00603800     0.00000000     0.00000000     0.10416700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   123.00000000        0.44951500        0.04777600        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.03150000     0.01524700     0.01524700     0.05346800     0.03150000     9.59072100     0.32184600    -1.26706700    -1.36012300    -1.86470800     0.44064300     6.68851500    -0.21411900    -0.97672300    -1.92643000   123.00000000    76.03790300    45.86591300    48.52144200    19.33100100    10.25369600    11.14745400    11.87943800    14.06039800     8.75099800    15.31535000     0.32377800     0.41678200     0.46633500     0.46680100     0.43932400     0.39779700     0.33655700     0.33107100     0.32488400     0.33963200     0.03150000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.66036300     0.02308900   166.33590700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.37778100    41.67815400    93.26706700    93.36012300    87.86470800    79.55935700    67.31148500    66.21411900    64.97672300    67.92643000         0.00784200        0.00740500     0.00653200     0.00653200    17.80000000    32.22757700    31.58241300    30.35603500    29.21187000    28.14622500    27.15541300    26.23576000    25.38363100    24.59542800    23.86763400
     02/12/1997              6            336     3.39474200    23.83161200     3.75800000     2.38316000     1.37483900     1.37788500     1.00527600     0.00000000     0.00000000     0.08540800     0.10524800     0.01984000     0.03764800     0.04776000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.97076300     0.02509900     0.00000000   163.91836500   260.35214200     1.50000000     1.00000000     3.82364500    25.09859300     0.00000000     0.46972000     0.28177200     0.18941900     0.23486000     0.00871600     0.00000000     0.01601900     0.00292200     0.00000000     0.00000000      0.01601900     0.00000000    12.10549600     0.00832200     0.00016000     0.00016000     0.00832200     0.00000000     0.00000000     0.08130100     0.08130100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   150.00000000        0.56568500        0.16583100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.07937700     0.01894000     0.01894000     0.07240800     0.07937700    10.90965300     0.40030700    -0.58626600    -1.21817000    -1.67074600    -0.16276600     6.57589000    -0.14988700    -0.72866800    -1.56710100   150.00000000    76.19780700    45.51305000    48.04333900    19.29199800    10.22287000    11.19035100    11.91590300    14.04979800     8.72840200    15.19859400     0.31015100     0.41595600     0.46293100     0.46609100     0.43835400     0.40081400     0.33712100     0.33074900     0.32364300     0.33783500     0.07526000     0.00411700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     1.00000000     0.01873200   163.91836500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.01508700    41.59557700    92.58626600    93.21817000    87.67074600    80.16276600    67.42411000    66.14988700    64.72866800    67.56710100         0.00000000        0.01894000     0.00998900     0.00998900    17.80000000    32.70088600    32.03902400    30.78080700    29.60678500    28.51317400    27.49619300    26.55207600    25.67710100    24.86758600    24.11992300
     03/12/1997              7            337     3.50264300    27.56733200     4.50239400     2.75673000     1.74566100     1.74295000     1.01378300     0.00000000     0.00000000     0.11367100     0.13347200     0.01980100     0.05283900     0.06083200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.26601900     0.03522600     0.00000000   161.76501500   259.57656900     1.50000000     1.00000000     3.80622900    35.22582100     0.00000000     0.74714400     0.39917900     0.29967600     0.37357200     0.01012700     0.00000000     0.01519100     0.01307200     0.00000000     0.00000000      0.01519100     0.00000000    10.79009400     0.01107200     0.00019900     0.00019900     0.01107200     0.00000000     0.00000000     0.06666700     0.06666700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   177.00000000        0.67916400        0.33945400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.13113700     0.02826300     0.02826300     0.10067100     0.13113700    12.08969900     0.49848600    -0.12679300    -0.97583800    -1.46227300    -0.52163700     6.30806700    -0.10491900    -0.54154200    -1.25943000   177.00000000    76.31322500    45.12992100    47.73637000    19.18690500    10.18541700    11.19161400    11.98263500    14.04005600     8.70943500    15.10097300     0.29815200     0.41465500     0.46063400     0.46487900     0.43731100     0.40260800     0.33846000     0.33052500     0.32270800     0.33629700     0.09509700     0.03604000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     1.00000000     0.01519100   161.76501500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    29.81520500    41.46547300    92.12679300    92.97583800    87.46227300    80.52163700    67.69193300    66.10491900    64.54154200    67.25943000         0.00000000        0.02826300     0.01399200     0.01399200    17.80000000    32.74865300    32.08414100    30.82078400    29.64186900    28.54362900    27.52229300    26.57410600    25.69534500    24.88233000    24.13145100
     04/12/1997              8            338     3.62664300    31.92773800     5.37098400     3.19277000     2.17821000     2.16595800     1.02681600     0.00000000     0.00000000     0.12770200     0.14746400     0.01976100     0.06687000     0.06083200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.52919200     0.04592500     0.00000000   159.92088300   259.03543100     1.45608300     1.00000000     3.79130900    45.92472300     0.00000000     0.87208100     0.63994500     0.34978800     0.43604100     0.01069900     0.00000000     0.01403100     0.00000000     0.00000000     0.00000000      0.01403100     0.00000000    12.40000100     0.01456300     0.00023900     0.00023900     0.01456300     0.00000000     0.00000000     0.05649700     0.05649700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   204.00000000        0.79111100        0.55304200        0.00228000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.06626300     0.01403100     0.01403100     0.11470200     0.06626300    13.16302300     0.62981400     0.18622600    -0.70970900    -1.23650400    -0.70483400     5.96133400    -0.07344100    -0.40111500    -1.00193800   204.00000000    76.58475500    44.75150700    47.52665700    19.05683500    10.14161400    11.16699900    12.06552400    14.02733600     8.69358300    15.02062700     0.28806300     0.41334600     0.45906900     0.46354900     0.43618300     0.40352400     0.34019300     0.33036700     0.32200600     0.33501000     0.03070300     0.03556100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.87432500     0.01604800   159.92088300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.80627400    41.33462500    91.81377400    92.70970900    87.23650400    80.70483400    68.03866600    66.07344100    64.40111500    67.00193800         0.00201700        0.01201500     0.01820200     0.01820200    17.70000100    32.22549400    31.57726500    30.34477800    29.19462400    28.12321100    27.12691900    26.20213300    25.34526400    24.55274600    23.82107200
