ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T10
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     13/10/1996              4            287     3.00000000    20.00000000     2.99800000     2.00000000     0.99800000     1.00000000     1.00000000     0.00000000     0.00000000     0.03550000     0.05546000     0.01996000     0.00300000     0.03250000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.00000000     0.00200000     0.00000000   366.56420900   104.79570000     1.50000000     1.00000000     5.36376100     2.00000000     0.00000000     0.00000000     0.12250000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.02250000     0.00000000     0.00000000      0.00000000     0.00000000    13.30281100     0.00200000     0.00004000     0.00004000     0.00200000     0.00000000     0.00000000     0.17857100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   111.00000000        0.28454100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.00000000     0.02250000     0.02250000     0.02250000     0.00000000    12.32252500    -0.02883900    -1.09835400    -1.83536100    -2.18586700    -0.80845600     0.43586000     0.00000000     0.13427700     0.00000000     0.00000000     0.00000000     0.00000000   111.00000000    18.36180900    14.50122700     9.70445800     7.66931800     7.22236000     8.48199300    10.25834900     6.16415800     6.02855500     4.07999500     4.08350400     4.11585200     4.12411500     0.33785000     0.39019200     0.36732200     0.37223600     0.40457200     0.42539000     0.42709400     0.43000000     0.44910500     0.43000000     0.43000000     0.45000000     0.45000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50000000     0.04500000   366.56420900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    50.67747100    58.52883500    55.09835800    55.83536500    60.68586300    63.80845300    64.06414000    64.50000000    67.36572300    64.50000000    64.50000000    67.50000000    67.50000000         0.02250000        0.00000000     0.00080000     0.00080000    17.80000000    28.71059600    27.96890600    27.23944500    26.52198600    25.81638500    25.12256100    24.44048900    23.77018500    23.11170400    22.46512800    21.83055700    21.20811300    20.59792100
     14/10/1996              5            288     3.18354100    20.29347800     3.05470000     2.02935000     1.02535200     1.02882900     1.00051900     0.00000000     0.00000000     0.04781900     0.06774000     0.01992000     0.00821700     0.03960200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.32445900     0.00706200     0.00000000   365.96447800   104.68315100     1.16348700     1.00000000     5.35976200     7.06246600     0.00000000     0.05869600     0.27611000     0.01839300     0.02934800     0.00506200     0.00000000     0.00521700     0.00710200     0.00000000     0.00000000      0.00521700     0.00000000    12.10000000     0.00399600     0.00008000     0.00008000     0.00399600     0.00000000     0.00000000     0.13513500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   138.00000000        0.43980200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.00587200     0.01231900     0.01231900     0.03481900     0.00587200    12.76704000     0.12368800    -0.94731100    -1.71103700    -2.19332100    -0.95129800     0.30761000     0.00000000     0.13427700     0.00000000     0.00000000     0.00000000     0.00000000   138.00000000    18.38032300    14.47495900     9.65669600     7.62637200     7.19179400     8.47995100    10.27002700     6.16415800     6.02923600     4.08096400     4.08477000     4.11755400     4.12635000     0.33484700     0.38917500     0.36631500     0.37140700     0.40462200     0.42634200     0.42794900     0.43000000     0.44910500     0.43000000     0.43000000     0.45000000     0.45000000     0.00587200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50442800     0.02442300   365.96447800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    50.22708500    58.37630800    54.94731500    55.71104000    60.69331700    63.95129400    64.19239000    64.50000000    67.36572300    64.50000000    64.50000000    67.50000000    67.50000000         0.01210300        0.00021600     0.00282100     0.00282100    17.40000000    28.59042400    27.85535200    27.13247300    26.42153500    25.72236800    25.03486600    24.35898400    23.69471900    23.04211200    22.40123000    21.77216300    21.15502500    20.54993200
     15/10/1996              6            289     3.31154100    21.01835900     3.19762500     2.10184000     1.09578900     1.09909800     1.00273800     0.00000000     0.00000000     0.05622300     0.07610400     0.01988000     0.01410200     0.04212200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.61958100     0.01258400     0.00000000   365.38955700   104.61931600     1.12059400     1.00000000     5.35593000    12.58395900     0.00000000     0.14497600     0.51872700     0.04626400     0.07248800     0.00552100     0.00000000     0.00588400     0.00252000     0.00000000     0.00000000      0.00588400     0.00000000    12.80000000     0.00604700     0.00012000     0.00012000     0.00604700     0.00000000     0.00000000     0.10869600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   165.00000000        0.58787800        0.01967200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.01257900     0.00840400     0.00840400     0.04322300     0.01257900    13.18547800     0.27346800    -0.81469000    -1.58554800    -2.18177400    -1.07777800     0.16442900     0.00000000     0.13427700     0.00000000     0.00000000     0.00000000     0.00000000   165.00000000    18.44026000    14.45123300     9.61543900     7.58568100     7.15976700     8.47360500    10.28416000     6.16415800     6.02978800     4.08188600     4.08599300     4.11901500     4.12833300     0.33201300     0.38817700     0.36543100     0.37057000     0.40454500     0.42718500     0.42890400     0.43000000     0.44910500     0.43000000     0.43000000     0.45000000     0.45000000     0.01257900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51431300     0.01634000   365.38955700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.80194100    58.22652800    54.81469300    55.58555200    60.68177000    64.07777400    64.33557100    64.50000000    67.36572300    64.50000000    64.50000000    67.50000000    67.50000000         0.00793600        0.00046800     0.00502100     0.00502100    17.80000000    28.25169900    27.53336900    26.82673100    26.13152300    25.44757500    24.77477100    24.11307100    23.46246700    22.82300800    22.19475600    21.57780800    20.97228600    20.37831300
     16/10/1996              7            290     3.44382200    22.69927600     3.53161700     2.26993000     1.26168900     1.25961100     1.01031600     0.00000000     0.00000000     0.06405400     0.08389500     0.01984000     0.02157100     0.04248300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     1.93177600     0.01986400     0.00000000   364.82159400   104.56905400     1.08589900     1.00000000     5.35214300    19.86441100     0.00000000     0.33618300     0.74073900     0.10795000     0.16809200     0.00728000     0.00000000     0.00746900     0.00036100     0.00000000     0.00000000      0.00746900     0.00000000    13.22810900     0.00823800     0.00016000     0.00016000     0.00823800     0.00000000     0.00000000     0.09090900     0.09090900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000        0.70698200        0.09778700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03259400     0.00783100     0.00783100     0.05105400     0.03259400    13.58358400     0.42330900    -0.70063400    -1.46165800    -2.15354900    -1.18913700     0.00962100     0.00000000     0.13427700     0.00000000     0.00000000     0.00000000     0.00000000   192.00000000    18.51590900    14.42143300     9.58023700     7.54717800     7.12627000     8.46321200    10.30013900     6.16415800     6.03022200     4.08276300     4.08717500     4.12026000     4.13008900     0.32922600     0.38717700     0.36467100     0.36974400     0.40435700     0.42792800     0.42993600     0.43000000     0.44910500     0.43000000     0.43000000     0.45000000     0.45000000     0.03244200     0.00015200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54238900     0.01443700   364.82159400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.38397200    58.07653400    54.70063800    55.46166200    60.65354500    64.18913300    64.49037900    64.50000000    67.36572300    64.50000000    64.50000000    67.50000000    67.50000000         0.00660700        0.00122400     0.00791400     0.00791400    17.80000000    28.28957400    27.57020600    26.86286900    26.16725500    25.48315000    24.81040000    24.14892600    23.49869200    22.85970900    22.23202100    21.61570200    21.01084500    20.41755700
     17/10/1996              8            291     3.56382200    24.20548000     3.83033400     2.42055000     1.40978600     1.40075100     1.01979700     0.00000000     0.00000000     0.07257400     0.09237500     0.01980100     0.03093900     0.04163500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.25441300     0.02923300     0.00000000   364.27920500   104.51741000     1.05837000     1.00000000     5.34852700    29.23289100     0.00000000     0.30124100     0.91490600     0.09734600     0.15062000     0.00936800     0.00000000     0.00936800     0.00000000     0.00000000     0.00000000      0.00936800     0.00000000    12.00000000     0.01076200     0.00019900     0.00019900     0.01076200     0.00000000     0.00000000     0.07812500     0.07812500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000        0.82302900        0.21709500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03043000     0.00852000     0.00852000     0.05957400     0.03043000    13.97822600     0.57319600    -0.60254700    -1.34138100    -2.11100400    -1.29053900    -0.13489500    -0.01348900     0.13278200     0.00000000     0.00000000     0.00000000     0.00000000   219.00000000    18.59860000    14.38042300     9.55052900     7.51154700     7.09232000     8.45000200    10.31216900     6.16625500     6.03069600     4.08359800     4.08832000     4.12131700     4.13164300     0.32662000     0.38616800     0.36401700     0.36894300     0.40407300     0.42860400     0.43089900     0.43009000     0.44911500     0.43000000     0.43000000     0.45000000     0.45000000     0.02884100     0.00158900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53576600     0.01590200   364.27920500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.99293100    57.92520900    54.60255100    55.34138500    60.61100000    64.29053500    64.63489500    64.51348900    67.36721800    64.50000000    64.50000000    67.50000000    67.50000000         0.00738200        0.00113700     0.01162500     0.01162500    17.30000000    27.94418900    27.24162900    26.55060800    25.87081300    25.20201900    24.54407100    23.89688900    23.26043100    22.63471800    22.01978900    21.41572000    20.82261700    20.24058900
     18/10/1996              9            292     3.70885200    26.35086800     4.25659200     2.63509000     1.62150600     1.59730800     1.03777800     0.00000000     0.00000000     0.08201100     0.10177200     0.01976100     0.04123400     0.04077700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.54709600     0.03952800     0.00000000   363.75277700   104.46086900     1.04316800     1.00000000     5.34501800    39.52764600     0.00000000     0.42907800     1.16129000     0.13950100     0.21453900     0.01029500     0.00000000     0.01029500     0.00000000     0.00000000     0.00000000      0.01029500     0.00000000    14.50296400     0.01358100     0.00023900     0.00023900     0.01358100     0.00000000     0.00000000     0.06849300     0.06849300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   246.00000000        0.93715300        0.37372500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.03511900     0.00943700     0.00943700     0.06901100     0.03511900    14.34913300     0.72405600    -0.51818800    -1.22613500    -2.05644200    -1.37479000    -0.27433000    -0.03957400     0.12838700     0.00000000     0.00000000     0.00000000     0.00000000   246.00000000    18.68463500    14.32893800     9.52554400     7.47877900     7.05820600     8.43333300    10.32077900     6.17025300     6.03135500     4.08439500     4.08942800     4.12220800     4.13301800     0.32414000     0.38513800     0.36345500     0.36817400     0.40371000     0.42916500     0.43182900     0.43026400     0.44914400     0.43000000     0.43000000     0.45000000     0.45000000     0.02988200     0.00523800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53642500     0.01759200   363.75277700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.62098300    57.77070200    54.51819200    55.22613900    60.55643800    64.37478600    64.77433000    64.53957400    67.37161300    64.50000000    64.50000000    67.50000000    67.50000000         0.00815500        0.00128200     0.01568700     0.01568700    17.80000000    27.70088600    27.01022300    26.33084700    25.66242200    25.00470700    24.35753600    23.72081000    23.09448600    22.47856700    21.87309500    21.27813700    20.69379600    20.12018200
     19/10/1996             10            293     3.85485200    28.73011800     4.72919900     2.87301000     1.85618800     1.81035400     1.06265800     0.00000000     0.00000000     0.09481500     0.11453700     0.01972200     0.05677100     0.03804400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.90082600     0.05506500     0.00000000   368.46386700   104.37443500     1.03098800     1.00000000     5.37642500    55.06496900     0.00000000     0.47585000     1.85259800     0.15529900     0.23792500     0.01553700     0.00000000     0.01553700     0.00000000     0.00000000     0.00000000      0.01553700     0.00000000    14.60000000     0.01682400     0.00027800     0.00027800     0.01682400     0.00000000     0.00000000     0.06097600     0.06097600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   273.00000000        1.00000000        0.56618500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.02323000     0.01280400     0.01280400     0.08181500     0.02323000     9.55993300     0.81404100    -0.44564100    -1.11686700    -1.99205000    -1.44269200    -0.40737900    -0.07635500     0.11990400     0.00000000     0.00000000     0.00000000     0.00000000   273.00000000    18.73809200    14.27768200     9.50470400     7.44893500     7.02436900     8.41372400    10.32594700     6.17580400     6.03232200     4.08515600     4.09050400     4.12295300     4.13423300     0.35614700     0.38453800     0.36297100     0.36744600     0.40328000     0.42961800     0.43271600     0.43050900     0.44920100     0.43000000     0.43000000     0.45000000     0.45000000     0.01804700     0.00518300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51537900     0.02484400   368.46386700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    53.42201600    57.68077100    54.44564400    55.11687100    60.49204600    64.44268800    64.90737900    64.57635500    67.38009600    64.50000000    64.50000000    67.50000000    67.50000000         0.01204000        0.00076400     0.02178500     0.02178500    17.80000000    27.40492200    26.72850400    26.06301500    25.40810400    24.76351900    24.12908000    23.50468600    22.89028400    22.28587300    21.69149200    21.10721400    20.53313300    19.96936600
     20/10/1996             11            294     3.97985200    30.36012100     5.05148800     3.03601000     2.01547500     1.95191300     1.08409900     0.00000000     0.00000000     0.11163100     0.13131400     0.01968200     0.07613500     0.03549600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.25692400     0.07442900     0.00000000   369.95550500   104.25137300     1.02292600     1.00000000     5.38636900    74.42856200     0.00000000     0.32600100     2.44355700     0.10674700     0.16300000     0.01936400     0.00000000     0.01936400     0.00000000     0.00000000     0.00000000      0.01936400     0.00000000    12.50000000     0.02053700     0.00031800     0.00031800     0.02053700     0.00000000     0.00000000     0.05494500     0.05494500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   300.00000000        1.00000000        0.79372500        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.00711400     0.01681600     0.01681600     0.09863100     0.00711400     8.02582200     0.87263900    -0.38325100    -1.01416000    -1.91986100    -1.49518200    -0.53295900    -0.12201700     0.10634600     0.00000000     0.00000000     0.00000000     0.00000000   300.00000000    18.76701900    14.21054500     9.48759600     7.42219600     6.99153400     8.39197700    10.32789700     6.18259700     6.03370500     4.08588400     4.09154700     4.12357200     4.13530600     0.36646300     0.38416700     0.36255500     0.36676100     0.40279900     0.42996800     0.43355300     0.43081300     0.44929100     0.43000000     0.43000000     0.45000000     0.45000000     0.00478400     0.00233000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50332100     0.03341100   369.95550500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.96939100    57.62502700    54.38325500    55.01416400    60.41985700    64.49517800    65.03295900    64.62201700    67.39365400    64.50000000    64.50000000    67.50000000    67.50000000         0.01659400        0.00022200     0.02933300     0.02933300    17.80000000    26.73015600    26.08561900    25.45083000    24.82546400    24.20929500    23.60216700    23.00400200    22.41477400    21.83450900    21.26327300    20.70116000    20.14829800    19.60482600
     21/10/1996             12            295     4.00000000    33.17531300     5.61049500     3.31753000     2.29296400     2.18829800     1.12923300     0.00000000     0.00000000     0.12716600     0.14680900     0.01964300     0.09053900     0.03662600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.56180200     0.08506600     0.00000000   369.43167100   104.14264700     1.06434500     1.00000000     5.38287700    85.06587800     0.00000000     0.56303800     2.97649700     0.18479600     0.28151900     0.01063700     0.00000000     0.01440500     0.00113000     0.00000000     0.00000000      0.01440500     0.00000000    11.75000000     0.02456800     0.00035700     0.00035700     0.02456800     0.00000000     0.00000000     0.05000000     0.05000000     0.05000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   327.00000000        1.00000000        0.94913900        0.06695100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.01773600     0.01553500     0.01553500     0.11416600     0.01773600     8.47569300     0.93597800    -0.32959700    -0.91832000    -1.84172400    -1.53329800    -0.65022300    -0.17483500     0.08692200     0.00000000     0.00000000     0.00000000     0.00000000   327.00000000    18.80891600    14.14001800     9.47379600     7.39843700     6.96023800     8.36885200    10.32694500     6.19036500     6.03559200     4.08658200     4.09256300     4.12408500     4.13625500     0.36343100     0.38370600     0.36219700     0.36612200     0.40227800     0.43022200     0.43433500     0.43116600     0.44942100     0.43000000     0.43000000     0.45000000     0.45000000     0.00960300     0.00813200     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50873600     0.03053600   369.43167100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.51470200    57.55588500    54.32960100    54.91832400    60.34172100    64.53329500    65.15022300    64.67483500    67.41307800    64.50000000    64.50000000    67.50000000    67.50000000         0.01500100        0.00053400     0.03345400     0.03345400    17.05000000    25.70196900    25.10575700    24.51734900    23.93648100    23.36298400    22.79676100    22.23778700    21.68609400    21.14176200    20.60490800    20.07568200    19.55425600    19.04082500
     22/10/1996             13            296     4.09916000    39.40939900     6.85272600     3.94094000     2.91178600     2.69581300     1.24512700     0.00000000     0.00000000     0.14963100     0.16923500     0.01960400     0.11282500     0.03680600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.84838700     0.10680000     0.00000000   366.39053300   103.96199000     1.05641800     1.00000000     5.36260300   106.79995600     0.00000000     1.24681700     3.05041500     0.40479300     0.62340900     0.02173400     0.00000000     0.02228600     0.00018000     0.00000000     0.00000000      0.02228600     0.00000000    13.25000000     0.02915300     0.00039600     0.00039600     0.02915300     0.00000000     0.00000000     0.04587200     0.04587200     0.04587200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   354.00000000        1.00000000        1.00000000        0.19526200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.07107100     0.02246500     0.02246500     0.13663100     0.07107100    11.34865200     1.05079700    -0.28345500    -0.82943700    -1.75930800    -1.55816300    -0.75852200    -0.23320000     0.06101200     0.00000000     0.00000000     0.00000000     0.00000000   354.00000000    18.83447300    14.02559000     9.44995300     7.37675600     6.92986000     8.34403400    10.32279700     6.19879700     6.03733100     4.08725300     4.09355100     4.12450400     4.13709400     0.34412300     0.38274200     0.36188700     0.36553000     0.40172900     0.43038800     0.43505700     0.43155500     0.44959300     0.43000000     0.43000000     0.45000000     0.45000000     0.03286500     0.03784600     0.00035900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52503400     0.04278900   366.39053300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.61848100    57.41135400    54.28310000    54.82944100    60.25930400    64.55815900    65.25852200    64.73320000    67.43898800    64.50000000    64.50000000    67.50000000    67.50000000         0.02032300        0.00214200     0.04182000     0.04182000    17.80000000    25.46332400    24.87829800    24.30088200    23.73078700    23.16782200    22.61187600    22.06291200    21.52094300    20.98604200    20.45831700    19.93791000    19.42499200    18.91974800
