ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_SomeStress
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTfm
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     10/02/1997             33             41     5.09309000   814.47044900   131.97343700    81.44704000    62.08647800    52.32311100    15.44708800     2.11676100     0.00000000     1.15219300     0.99875900     0.06691800     0.74515900     0.18033200     0.00635000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.42203400     1.03625000     0.24549100    55.60350400    94.88248400     0.71909200     1.00000000     3.25514300  1281.74027800   245.49067300    11.58236800     4.06565500     8.61786200     8.70854700     0.11440500     0.00271700     0.05522900     0.01850400     0.00223100     0.00000000      0.05522900     0.03929900    11.12563000    12.48537200     0.22203000     0.00167800     0.92528600    11.56008500     0.22035200     0.01637100     0.01637100     0.03274200     0.02565300     0.00149700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   612.07516800        1.00000000        1.00000000        1.00000000        1.00000000        0.02071100        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.84722800     0.04616200     0.04616200     1.18778900     2.84722800    10.93333200     4.70606600    12.92324100    30.55687700    32.02974300    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   612.07516800     5.64879900     2.18441700     3.43477200     2.19353700     3.17278100     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.30651600     0.36573600     0.38864900     0.30539100     0.26985100     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.41505200     0.72032400     1.34696200     0.36487600     0.00001500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.04522400     1.02075500    55.60350400     1.00000000     1.00000000     1.00000000     0.85552100     1.00000000    30.65161500    36.57360800    77.72979700    61.07824700    53.97024200    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.02652800        0.01963500     0.33932900     0.40112100    17.80000000
     11/02/1997             34             42     5.12798500   898.40687700   141.08743200    89.84069000    64.73220700    56.28559600    17.20113400     2.86849500     0.00000000     1.18823600     1.01157900     0.06885200     0.73541300     0.19870800     0.00860500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.69339100     1.11446700     0.28361400    51.19699500    94.73745700     0.65987900     1.00000000     3.22001600  1398.08051500   283.61356700    11.16354500     3.75403600     9.16189300     8.39364300     0.11634000     0.00206800     0.04256500     0.01837600     0.00225500     0.00000000      0.04256500     0.03812300    10.59700100    14.53492300     0.24732000     0.00181200     1.04945900    13.48546300     0.24550800     0.01633800     0.01633800     0.03267600     0.02453400     0.00153700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   613.34520300        1.00000000        1.00000000        1.00000000        1.00000000        0.02408200        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.81269300     0.03811100     0.03811100     1.22590000     2.81269300    12.79217300     5.52734800    14.38483400    30.86696200    32.01899000    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   613.34520300     5.72975600     2.11063300     3.31028900     2.16156200     3.17703800     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.28861300     0.35745100     0.38125400     0.30379500     0.26990500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.34656200     0.72758100     1.36442100     0.37410800     0.00002100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.03293500     1.15713700    51.19699500     1.00000000     1.00000000     1.00000000     0.74978400     1.00000000    28.86126500    35.74507100    76.25074800    60.75893000    53.98098800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.01937300        0.01873800     0.35968000     0.42835200    17.80000000
     12/02/1997             35             43     5.16278700   973.06199700   150.88709800    97.30620000    67.06636100    61.42200300    18.83150800     3.56722600     0.00000000     1.47919600     1.31793000     0.08424200     0.99303700     0.22634400     0.01430600     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.95185500     1.22868300     0.28361400    59.98875000   150.95549000     0.80821200     1.00000000     3.31244800  1512.29659400   283.61356700     9.92913100     4.29023800     9.35167300     7.46551200     0.11421600     0.01552800     0.25762400     0.02763600     0.00570100     0.00000000      0.25762400     0.00000000    10.56855900    14.66438700     0.24745800     0.00195000     1.17892400    13.48546300     0.24550800     0.01630400     0.01630400     0.03260800     0.02336000     0.00157500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   614.64910000        1.00000000        1.00000000        1.00000000        1.00000000        0.02771800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.69098400     0.30648800     0.30648800     1.53238800     1.69098400     2.94830700     5.92517100    15.84371200    31.19424100    32.00883100    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   614.64910000    61.66837700     2.51121700     3.21248700     2.13398900     3.18124200     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.38597800     0.35703100     0.37739400     0.30309000     0.26995600     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.45390700     0.37177400     0.67751500     0.18777300     0.00001500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.23692300     1.29361700    59.98875000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    38.59778600    35.70305600    75.47877500    60.61798500    53.99115400    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.22520200        0.08128600     0.38827500     0.45388100    17.80000000
     13/02/1997             36             44     5.20844700  1058.17223400   162.07262700   105.81722000    69.74086600    67.16953300    20.76595400     4.39627400     0.00000000     1.84220900     1.69833100     0.10163100     1.32156800     0.25391200     0.02122100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.20962400     1.34543500     0.28361400    55.58618900   147.45140100     0.98226100     1.00000000     3.27391700  1629.04816100   283.61356700    11.31966100     4.00300000     8.15378500     8.51102400     0.11675200     0.01755700     0.32853100     0.02756800     0.00691400     0.00000000      0.32853100     0.00000000    13.86568300    14.79851900     0.24762700     0.00211800     1.31305600    13.48546300     0.24550800     0.01626900     0.01626900     0.03253900     0.02281500     0.00161100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   615.98601900        1.00000000        1.00000000        1.00000000        1.00000000        0.03162400        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.99989200     0.38057000     0.38057000     1.91295800     1.99989200     5.82831200     6.23958200    16.60800900    31.33908500    31.99892400    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   615.98601900    58.40616600     2.44435300     3.07054400     2.09683000     3.18534000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.35697100     0.35300200     0.37280000     0.30214000     0.27000500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.47462700     0.46024500     0.83205100     0.23294500     0.00002400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.31629700     1.20320400    55.58618900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    35.69706000    35.30017500    74.55993700    60.42797100    54.00105300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.29166300        0.08890700     0.41618700     0.47879900    17.80000000
     14/02/1997             37             45     5.25339600  1116.80363900   169.73112200   111.68036000    71.53622100    71.05523000    22.15016400     4.98950700     0.00000000     2.22285100     2.09397800     0.11663500     1.67388600     0.27500500     0.02845100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.54781200     1.50232300     0.28361400    94.18029800   143.32112100     1.11419900     1.00000000     3.54520400  1785.93635200   283.61356700     7.79797700     6.60870500     4.99423900     5.86314000     0.15688800     0.01520800     0.35231800     0.02109400     0.00723000     0.00000000      0.35231800     0.00000000    13.65000100    14.93800100     0.24783000     0.00232200     1.45253800    13.48546300     0.24550800     0.01623400     0.01623400     0.03246800     0.03246800     0.00167100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   617.37559300        1.00000000        1.00000000        1.00000000        1.00000000        0.03586600        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.64572900     0.39585000     0.39585000     2.30880800     0.64572900    -0.84610400    -2.10000200    -2.53581200    28.27275100    31.98312800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   617.37559300    31.73907500    16.48398000    11.19536500     2.46479500     3.18974200     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.42707600     0.43953000     0.47121100     0.31830400     0.27008400     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.13847600     0.14705200     0.29366500     0.06653100     0.00000600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.36451500     1.08596400    94.18029800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.70762600    43.95295000    94.24214900    63.66071700    54.01686500    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.37508800        0.02076200     0.45169800     0.51050200    17.80000000
     15/02/1997             38             46     5.29505200  1177.18300300   177.61850500   117.71830000    73.38566800    74.95831700    23.64455800     5.62996200     0.00000000     2.57801800     2.46059500     0.12808500     2.00056900     0.29629300     0.03564700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.88073900     1.65899200     0.28361400   119.63999900   139.49296600     1.20589500     1.00000000     3.67415400  1942.60550500   283.61356700     8.03045600     8.36479700     4.96867800     6.03793600     0.15666900     0.01168300     0.32668300     0.02128700     0.00719600     0.00000000      0.32668300     0.00000000    12.65000000    15.08107400     0.24806300     0.00255500     1.59561100    13.48546300     0.24550800     0.01619800     0.01619800     0.03239500     0.03239500     0.00224400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   619.24576900        1.00000000        1.00000000        1.00000000        1.00000000        0.04185700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.41666000     0.36685000     0.36685000     2.67565800     0.41666000    -1.03700300    -2.09999800    -2.64117400     3.48256700    31.83894700    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   619.24576900    18.95054200    16.66442100    15.88046300     6.54340700     3.20595700     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.42965700     0.44025000     0.47245500     0.44198500     0.27080500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.07125900     0.07496600     0.15007500     0.12035500     0.00000500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.38403500     0.95525100   119.63999900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.96574400    44.02503200    94.49109600    88.39707900    54.16104900    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.35687800        0.00997200     0.48500400     0.54023600    17.80000000
     16/02/1997             39             47     5.33950800  1272.62395400   190.16538000   127.26240000    76.38844800    80.97688900    26.11242400     6.68761900     0.00000000     2.95811600     2.85183800     0.13923100     2.33767100     0.32864400     0.04629200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.18927500     1.80491000     0.28361400   122.31368300   135.54533400     1.29517400     1.00000000     3.68433700  2088.52328900   283.61356700    12.69364600     8.58048300     7.76006900     9.54409500     0.14591800     0.01140200     0.33710200     0.03235200     0.01064500     0.00000000      0.33710200     0.00000000    13.50000000    15.22784500     0.24831900     0.00281100     1.74238200    13.48546300     0.24550800     0.01614900     0.01614900     0.03229700     0.03229700     0.00305500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   621.79953800        1.00000000        1.00000000        1.00000000        1.00000000        0.05053800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.02812600     0.39150000     0.39150000     3.06715800     1.02812600    -0.60181400    -2.09999800    -2.80000300     0.12612900    31.63386900    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   621.79953800    16.33348300    15.52210800    15.53149200     6.68180700     3.22827100     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.42434000     0.43919700     0.47218800     0.45778100     0.27183100     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.16776500     0.18033100     0.36234000     0.31766700     0.00002200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.45633700     0.85791900   122.31368300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.43404800    43.91966600    94.43766000    91.55620600    54.36610800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.36895100        0.02254900     0.51420300     0.56630300    17.80000000
     17/02/1997             40             48     5.38659700  1380.86472900   204.40862600   138.08647000    79.80761600    87.64636400    29.02064600     7.93400000     0.00000000     3.34297200     3.24721200     0.14974800     2.66925700     0.36888100     0.05932500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.51854400     1.96009900     0.28361400   124.74516300   131.55545000     1.36179700     1.00000000     3.69533200  2243.71232200   283.61356700    14.39602300     8.67149300     8.74144600    10.82407800     0.15518900     0.01079600     0.33158600     0.04023700     0.01303300     0.00000000      0.33158600     0.00000000    14.30000000    15.38062200     0.24859800     0.00308900     1.89515900    13.48546300     0.24550800     0.01608200     0.01608200     0.03216500     0.03216500     0.00999400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   630.18877700        1.00000000        1.00000000        1.00000000        1.00000000        0.08277800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.63819800     0.39565200     0.39565200     3.46281000     1.63819800    -0.56967900    -2.09999800    -2.80000300    -1.19691500    29.88322800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   630.18877700    14.03727700    14.31312400    15.00170600     6.57445200     3.38072400     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.42305600     0.43815700     0.47114400     0.46339300     0.28058300     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.26408400     0.28432100     0.57128700     0.51834900     0.00015700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52180100     0.75824300   124.74516300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.30559500    43.81567800    94.22871400    92.67856600    56.11661500    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.36259100        0.03306100     0.54344200     0.59240700    17.80000000
     18/02/1997             41             49     5.42627800  1522.62058500   223.10254000   152.26206000    84.32594400    96.16617200    32.97969000     9.63073300     0.00000000     3.67757800     3.59115100     0.15908100     2.95147900     0.40865300     0.07193800     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.86732400     2.12227900     0.28361400   121.71145600   128.21632400     1.39071200     1.00000000     3.66763700  2405.89257400   283.61356700    18.85352900     8.41756800    11.41228200    14.17558600     0.16218000     0.00963200     0.28222200     0.03977200     0.01261300     0.00000000      0.28222200     0.00000000    12.05000000    15.54023600     0.24889700     0.00338900     2.05477400    13.48546300     0.24550800     0.01586800     0.01586800     0.03173700     0.03173700     0.01244400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   640.77540900        1.00000000        1.00000000        1.00000000        1.00000000        0.13076700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.68147300     0.34423800     0.34423800     3.80704800     1.68147300     1.03459500    -1.19543100    -1.98584700    -0.87027000    29.22401000    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   640.77540900    13.27366100    13.10265900    13.97120600     6.17484100     3.44578900     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.40708600     0.42907400     0.46696600     0.46163400     0.28387800     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.25680400     0.28798700     0.59268300     0.54352400     0.00047600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50108600     0.68698500   121.71145600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.70859900    42.90744400    93.39316600    92.32674400    56.77551300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.31257500        0.03166400     0.57212000     0.61800900    17.35000000
     19/02/1997             42             50     5.46332400  1686.23560900   244.69468600   168.62356000    89.55658800   105.74218500    37.72953300    11.66638000     0.00000000     3.96026500     3.88280200     0.16804500     3.17691500     0.45223300     0.08560900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.16122600     2.25633300     0.28361400   117.71909300   125.47300000     1.40799900     1.00000000     3.63384800  2539.94652600   283.61356700    21.76079800     8.14540600    13.15875100    16.36150200     0.13405400     0.00928300     0.22543600     0.04358000     0.01367100     0.00000000      0.22543600     0.00000000    11.25000000    15.70888900     0.24921500     0.00370700     2.22342600    13.48546300     0.24550800     0.01560600     0.01560600     0.03121200     0.03121200     0.01394300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   652.83708300        1.00000000        1.00000000        1.00000000        1.00000000        0.19426800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.17966500     0.29197000     0.29197000     4.09901800     2.17966500     2.84513900    -0.37624000    -1.16577900    -0.38337700    28.78149800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   652.83708300    12.76673000    12.11021100    13.05635900     5.80225300     3.48926100     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.38844800     0.42005800     0.46193600     0.45832200     0.28608500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.31009900     0.37044100     0.77859400     0.71898200     0.00154900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.45571000     0.64069200   117.71909300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    38.84476100    42.00579800    92.38718400    91.66439800    57.21695300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.25342300        0.03854600     0.59445900     0.63795200    16.55000000
     20/02/1997             43             51     5.49905300  1871.11944100   269.10512300   187.11194000    95.47864200   116.32246600    43.26520500    14.03881100     0.00000000     4.20660200     4.13803700     0.17694300     3.36595700     0.49588300     0.09925400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.43561700     2.37845700     0.28361400   113.21316500   123.14003800     1.41518500     1.00000000     3.59791900  2662.07018800   283.61356700    24.58955000     7.85345600    14.86147400    18.48838300     0.12212400     0.00923400     0.18904200     0.04365000     0.01364500     0.00000000      0.18904200     0.00000000    10.85000000    15.88800200     0.24955200     0.00404300     2.40253900    13.48546300     0.24550800     0.01531800     0.01531800     0.03063600     0.03063600     0.01438200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   665.51229900        1.00000000        1.00000000        1.00000000        1.00000000        0.27019800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.61434800     0.25557100     0.25557100     4.35458800     2.61434800     4.75792300     0.28482800    -0.24247000     0.37476300    28.59743500    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   665.51229900    12.39847100    11.30844400    12.23084700     5.44528900     3.50881000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.36900900     0.41269700     0.45647700     0.45374200     0.28699300     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.34119500     0.44542900     0.94706700     0.87675800     0.00389800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.39681500     0.64405500   113.21316500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    36.90088300    41.26974100    91.29540300    90.74848200    57.39866600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.21179100        0.04378000     0.61379300     0.65521300    16.15000000
     21/02/1997             44             52     5.53313500  2039.14296800   291.26129500   203.91430000   100.83246100   125.73744800    48.43636400    16.25502200     0.00000000     4.41796700     4.35736200     0.18490400     3.52825400     0.53322700     0.11097700     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.70025100     2.49280200     0.28361400   107.70808400   121.17565200     1.41537700     1.00000000     3.55784100  2776.41539900   283.61356700    22.34713000     7.55451500    13.50345300    16.80235300     0.11434500     0.00831400     0.16229700     0.03734400     0.01172300     0.00000000      0.16229700     0.00000000    10.35000000    16.07895900     0.24990500     0.00439700     2.59349600    13.48546300     0.24550800     0.01502600     0.01502600     0.03005200     0.03005200     0.01473600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   678.75173500        1.00000000        1.00000000        1.00000000        1.00000000        0.35882600        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     3.88406300     0.21967900     0.21967900     4.57426800     3.88406300     6.43572600     0.76689100     0.97552500     1.40152700    28.42816900    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   678.75173500    12.13319600    10.64282300    11.50589700     5.12363100     3.52192700     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.35097700     0.40562500     0.44802800     0.44640700     0.28780500     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.46658000     0.67059900     1.41887300     1.31716600     0.01084400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.33120300     0.66327500   107.70808400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    35.09769400    40.56250800    89.60559800    89.28130300    57.56098600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.15770700        0.06197300     0.63106000     0.67062800    15.65000000
     22/02/1997             45             53     5.57296700  2243.30332400   318.21295700   224.33033000   107.36808800   136.94658000    54.88119700    19.01709300     0.00000000     4.63567100     4.58411500     0.19395300     3.67793500     0.58796900     0.12425900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    11.95269000     2.59826200     0.28361400   100.66745800   119.14412700     1.41553600     1.00000000     3.50679600  2881.87549100   283.61356700    27.15332800     7.14987800    16.40755500    20.41603600     0.10546000     0.00941900     0.14968100     0.05474200     0.01328100     0.00000000      0.14968100     0.00000000    12.09611000    16.28062400     0.25027500     0.00476700     2.79516100    13.48546300     0.24550800     0.01473300     0.01473300     0.02946600     0.02946600     0.01497800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   692.47652800        1.00000000        1.00000000        1.00000000        1.00000000        0.46015700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     5.09243500     0.22712200     0.22712200     4.80139000     5.09243600     8.56814600     1.50798000     2.62323000     2.85818500    28.28256200    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   692.47652800    11.88445900     9.94110600    10.75444100     4.78900900     3.52693100     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.32891800     0.39600000     0.43746700     0.43694900     0.28846300     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.54004200     0.89204000     1.88343100     1.75206100     0.02486100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.31150900     0.72910500   100.66745800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.89181100    39.59997900    87.49334000    87.38975500    57.69257700    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.14926600        0.07785700     0.64629900     0.68423300    17.80000000
