ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_NoStress
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()
     13/04/1997             95            103     8.38925500 11515.01547300  1395.91058700  1151.50155000   258.44236100   218.42846300   500.26566600   143.87552100   274.89857600    13.47273500    13.72735600     0.51688500     5.26579100     2.49227400     0.49124700     4.96115900      1.80472300 25685.13704400    10.70263200     0.23873100    17.10185200     3.70103900     0.29126000   128.95214800    64.69119300     1.42278700     1.00000000     3.68859000  3992.29895500   291.26005200    15.20774500     8.76599400    13.90422400    15.20774500     0.00000000     0.00000000     0.00000000     0.16597000     0.00000000     0.00000000      0.00000000     0.00000000     7.50000000    38.87688100     0.30704700     0.04478200    24.84355800    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.05925500     0.16597000     0.16597000    14.00140200     2.05925500     2.52591300     0.31694000     9.81576500    14.00217400     9.79870600     5.83158100     2.50208300    -0.00007600    -0.00070200    -0.00381500  1800.00000000     8.81689400     6.98891200     5.79336700     1.60533200     0.56123400     0.32951000     0.55616700     9.50382300    13.45393600    17.08202700     0.39196600     0.41369300     0.40840700     0.38801600     0.37941400     0.36990000     0.35717300     0.33000000     0.32000300     0.33001900     0.27747700     0.31380100     0.50292700     0.39462000     0.31856200     0.18842600     0.06339700     0.00000100     0.00000800     0.00003600     0.13577700     1.22237700   128.95214800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    39.19660900    41.36925900    81.68130500    77.60320300    75.88272900    73.97999600    71.43451700    66.00007600    64.00069400    66.00377700         0.14867000        0.01730000     0.77245700     0.79748100
     14/04/1997             96            104     8.40566400 11641.14319200  1408.00647500  1164.11432000   257.92547700   218.42846300   499.15633200   143.87552100   288.62068200    13.59689600    13.85048200     0.51585100     5.24616800     2.38203200     0.47429300     5.23213700      1.81280700 25685.13704400    11.23687500     0.24793200    17.10185200     3.70103900     0.29126000   125.78007500    63.65738700     1.41748500     1.00000000     3.66460400  3992.29895500   291.26005200    12.61277200     8.55832800    14.67668100    12.61277200     0.00000000     0.00000000     0.00000000     0.12416000     0.00000000     0.00000000      0.00000000     0.00000000     5.77639100    39.39376400     0.30808100     0.04581600    25.36044300    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.18501400     0.12416000     0.12416000    14.12556300     2.18501400     3.60407600     0.84120600    10.33544900    14.37085700    10.11241900     6.01555600     2.55869300    -0.00005300    -0.00050400    -0.00279200  1800.00000000     8.52469800     6.57454400     5.54839000     1.55294900     0.54253500     0.31978000     0.53997200     9.51187700    13.45813000    17.08451300     0.38113600     0.40827100     0.40563600     0.38603400     0.37773100     0.36891200     0.35686600     0.33000000     0.32000200     0.33001400     0.28229800     0.33167500     0.53730100     0.42229000     0.34141200     0.20196600     0.06803400     0.00000100     0.00000600     0.00002900     0.09277000     1.33837400   125.78007500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    38.11362500    40.82711800    81.12725100    77.20685600    75.54616500    73.78247800    71.37327600    66.00005300    64.00049600    66.00276200         0.10683200        0.01732900     0.77245700     0.79748100
     15/04/1997             97            105     8.41950700 11747.35601100  1418.11190600  1174.73560000   257.40962600   218.42846300   498.20921900   143.87552100   300.18907700    13.69306100    13.94561600     0.51481900     5.21411700     2.29501700     0.46092700     5.46073500      1.81909900 25685.13704400    11.68726800     0.25553800    17.10185200     3.70103900     0.29126000   122.60671200    62.90283600     1.40882500     1.00000000     3.64064600  3992.29895500   291.26005200    10.62128200     8.34051600    15.44913800    10.62128200     0.00000000     0.00000000     0.00130300     0.09486200     0.00000000     0.00000000      0.00130300     0.00000000     5.33137500    39.90961500     0.30911200     0.04684800    25.87629400    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.16123400     0.09616500     0.09616500    14.22172800     2.16123400     4.70428100     1.37983300    10.89818600    14.76934100    10.44902800     6.21353900     2.62027700    -0.00003800    -0.00035900    -0.00203700  1800.00000000     8.33903100     6.25604900     5.35676700     1.51249600     0.52852200     0.31276100     0.52795100     9.51987600    13.46231700    17.08707000     0.37029200     0.40293300     0.40283300     0.38404600     0.37604800     0.36792300     0.35655800     0.33000000     0.32000200     0.33001000     0.26656200     0.32686300     0.53512500     0.42137500     0.34128200     0.20190700     0.06809400     0.00000000     0.00000500     0.00002100     0.06640200     1.44822800   122.60671200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    37.02915600    40.29330400    80.56668900    76.80928800    75.20968600    73.58455700    71.31163000    66.00003800    64.00035100    66.00201400         0.07975900        0.01640600     0.77245700     0.79748100
     16/04/1997             98            106     8.44019200 11906.67524400  1433.52901000  1190.66752000   256.89480600   218.42846300   496.82951700   143.87552100   317.50070300    13.82630200    14.07782600     0.51379000     5.14760400     2.17203100     0.44205400     5.80234700      1.82750700 25685.13704400    12.36126200     0.26665800    17.10185200     3.70103900     0.29126000   119.41069000    61.77763400     1.39085400     1.00000000     3.61678000  3992.29895500   291.26005200    15.93192300     8.12667400    13.90422400    15.93192300     0.00000000     0.00000000     0.00446200     0.12877900     0.00000000     0.00000000      0.00446200     0.00000000     8.00000000    40.42443500     0.31014200     0.04787700    26.39111300    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.21683100     0.13324100     0.13324100    14.35496900     2.21683200     5.75405100     1.90597900    11.46555300    15.16893800    10.78556100     6.41189600     2.68225900    -0.00003100    -0.00025200    -0.00148800  1800.00000000     8.03060200     5.81998800     5.07704600     1.45067800     0.50624100     0.30080900     0.50822600     9.52784600    13.46650500    17.08968900     0.35985400     0.39760000     0.39991000     0.38197600     0.37430300     0.36689400     0.35623500     0.33000000     0.32000100     0.33000700     0.26056800     0.33404700     0.55250100     0.43595700     0.35376500     0.20930400     0.07066900     0.00000000     0.00000300     0.00001600     0.08635800     1.54288800   119.41069000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    35.98538200    39.75997500    79.98194900    76.39510300    74.86067200    73.37879900    71.24707000    66.00003100    64.00025200    66.00147200         0.11697900        0.01626200     0.77245700     0.79748100
     17/04/1997             99            107     8.45839000 12050.38440500  1447.38613600  1205.03844000   256.38101700   218.42846300   495.82823900   143.87552100   332.87289700    13.97246500    14.22296200     0.51276200     5.10791500     2.07260100     0.42682100     6.10286400      1.83339200 25685.13704400    12.95974800     0.27623400    17.10185200     3.70103900     0.29126000   202.78695700    57.15137100     1.38013000     1.00000000     4.08779600  3992.29895500   291.26005200    14.37091600    13.37116600    14.67668100    14.37091600     0.00000000     0.00000000     0.01012100     0.13604200     0.00000000     0.00000000      0.01012100     0.00000000     6.73567500    40.93822500     0.31117000     0.04890500    26.90490300    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.80115000     0.14616300     0.14616300    14.50113200     2.80115000    -1.08808900    -2.10000200    -2.79999500    -1.40000900    -2.80000300    -1.39999400    -1.40000200    -5.59999800    -7.00000000    -4.19999700  1800.00000000     2.53575700     3.50947300     6.60768500     4.02164900     1.95554900     0.85104700     0.59615600     7.29547900    12.78946900    16.98910900     0.42787600     0.43784700     0.47083200     0.46411100     0.44178800     0.40570500     0.37647200     0.35770700     0.35463300     0.35082400     0.30044600     0.31528500     0.63350300     0.57777900     0.44244700     0.25893200     0.10558400     0.05865800     0.07332200     0.03519500     0.08563400     1.70683300   202.78695700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.78764300    43.78471800    94.16648900    92.82222700    88.35755900    81.14106000    75.29441800    71.54134400    70.92668200    70.16480300         0.12998500        0.01617800     0.77245700     0.79748100
     18/04/1997            100            108     8.47666500 12187.25410800  1460.56034400  1218.72541000   255.86825500   218.42846300   494.37740400   143.87552100   348.01070200    14.11033200    14.35980400     0.51173600     5.03671100     1.97987200     0.42682100     6.40466400      1.84036400 25685.13704400    13.54910800     0.28555300    17.10185200     3.70103900     0.29126000   196.11044300    55.18644300     1.36089100     1.00000000     4.04394000  3992.29895500   291.26005200    13.68697000    12.99192500    13.90422400    13.68697000     0.00000000     0.00000000     0.01193800     0.12592900     0.00000000     0.00000000      0.01193800     0.00000000     7.19257100    41.45098500     0.31219500     0.04993000    27.41766500    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     3.30814500     0.13786700     0.13786700    14.63899900     3.30814500     0.08322100    -1.27360200    -1.94095600    -1.15784500    -1.99764300    -1.39803300    -1.32550000    -4.27658800    -6.13165300    -4.19999700  1800.00000000     2.48612100     3.24698800     6.15176700     3.77940900     1.82910600     0.80791600     0.56142700     7.09737900    12.45745800    16.76887100     0.41572500     0.42905100     0.46593100     0.46229900     0.43736100     0.40541700     0.37599200     0.35111100     0.35026800     0.35078600     0.34430500     0.36849000     0.75469200     0.69795600     0.52552200     0.31469400     0.12719600     0.05444800     0.07806500     0.04277800     0.07561500     1.82327100   196.11044300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    41.57247200    42.90511300    93.18626400    92.45989200    87.47212200    81.08333600    75.19830300    70.22213700    70.05358900    70.15721900         0.11981500        0.01805300     0.77245700     0.79748100
     19/04/1997            101            109     8.49517300 12310.84720900  1472.40791800  1231.08472000   255.35651800   218.42846300   492.01052100   143.87552100   362.73689600    14.24077100    14.48922000     0.51071300     4.94874100     1.89262800     0.42682100     6.71031700      1.84991300 25685.13704400    14.12244300     0.29464800    17.10185200     3.70103900     0.29126000   190.79502900    53.44550300     1.33712200     1.00000000     4.00933800  3992.29895500   291.26005200    12.35931000    12.59612300    12.35931000    12.35931000     0.00000000     0.00000000     0.01523800     0.11520200     0.00000000     0.00000000      0.01523800     0.00000000     6.75663000    41.96272300     0.31321900     0.05095400    27.92940100    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.26321100     0.13043900     0.13043900    14.76943800     2.26321100     1.13593700    -0.48843800    -1.02046200    -0.62805900    -1.21890300    -1.12400800    -1.17601800    -3.30830400    -5.23000300    -4.19999700  1800.00000000     2.46272200     3.01930800     5.73197300     3.53852700     1.70769400     0.76108500     0.52723100     6.94933700    12.16841900    16.57920600     0.40634300     0.42238300     0.46249800     0.46071100     0.43428200     0.40452500     0.37543900     0.34639300     0.34591500     0.35084900     0.22971200     0.25014200     0.52095600     0.48583500     0.36242900     0.21910300     0.08814200     0.02972100     0.04698500     0.03018500     0.06651600     1.96101600   190.79502900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.63435000    42.23829700    92.49950400    92.14222700    86.85647600    80.90490700    75.08787500    69.27858000    69.18302200    70.16981500         0.11872800        0.01171100     0.77245700     0.79748100
     20/04/1997            102            110     8.51554800 12432.50917100  1484.06340100  1243.25092000   254.84580500   218.42846300   488.54504400   143.87552100   378.36856800    14.37516700    14.62259500     0.50969200     4.83592700     1.80336200     0.42682100     7.04679200      1.86241500 25685.13704400    14.73103200     0.30433800    17.10185200     3.70103900     0.29126000   186.56173700    51.77914000     1.30664000     1.00000000     3.98233200  3992.29895500   291.26005200    12.16619600    12.29530100    10.81439600    12.16619600     0.00000000     0.00000000     0.02027400     0.11412200     0.00000000     0.00000000      0.02027400     0.00000000     7.80000000    42.47343400     0.31424000     0.05197500    28.44011400    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.61713600     0.13439600     0.13439600    14.90383400     1.61713600     1.96371100    -0.00749600    -0.39969600    -0.21946700    -0.66537500    -0.83304600    -1.01142900    -2.59843400    -4.40764600    -4.19999700  1800.00000000     2.43246300     2.80378600     5.30886300     3.28268700     1.58102700     0.70885700     0.49095700     6.83627200    11.92216500    16.41206400     0.39875800     0.41828800     0.46012000     0.45933800     0.43202200     0.40337500     0.37474100     0.34290700     0.34189300     0.35089000     0.16053100     0.17868000     0.37563200     0.35187600     0.26093500     0.15809000     0.06322200     0.01708800     0.02898600     0.02209600     0.06394500     2.10175200   186.56173700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    39.87575900    41.82881500    92.02406300    91.86759200    86.40444200    80.67495700    74.94820400    68.58134500    68.37866200    70.17790200         0.12646800        0.00792800     0.77245700     0.79748100
     21/04/1997            103            111     8.53592300 12588.93168700  1499.19596100  1258.89317000   254.33611400   218.42846300   487.15616400   143.87552100   395.39970000    14.50069500    14.74710200     0.50867200     4.70744900     1.72089300     0.42682100     7.38326800      1.86729200 25685.13704400    15.39410500     0.31408500    17.10185200     3.70103900     0.29126000   181.94822700    50.25932300     1.27192600     1.00000000     3.95750300  3992.29895500   291.26005200    15.64225200    12.10132100    13.90422400    15.64225200     0.00000000     0.00000000     0.02386200     0.10166500     0.00000000     0.00000000      0.02386200     0.00000000     7.80000000    42.98312800     0.31525900     0.05299500    28.94980600    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.90422000     0.12552700     0.12552700    15.02936200     2.90422000     1.97781400     0.05201000     0.24701700     0.10945100    -0.28311200    -0.55740400    -0.83096300    -2.05622900    -3.68193100    -4.02911400  1800.00000000     2.40478200     2.62670700     4.91640800     3.04539600     1.46630000     0.66040800     0.45853200     6.74782900    11.71062500    16.22233400     0.39729500     0.41623000     0.45539200     0.45627000     0.42906200     0.40136500     0.37359100     0.34015800     0.33818900     0.34995200     0.29268300     0.32503500     0.67454800     0.63654000     0.47062100     0.28449700     0.11276200     0.02467400     0.04418200     0.03867800     0.05551000     2.26134000   181.94822700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    39.72950400    41.62295500    91.07843800    91.25400500    85.81249200    80.27290300    74.71820100    68.03155500    67.63774900    69.99043300         0.11215600        0.01337100     0.77245700     0.79748100
     22/04/1997            104            112     8.55482000 12739.52055400  1513.74617600  1273.95206000   253.82744100   218.42846300   486.19716800   143.87552100   411.41758200    14.60925700    14.85464700     0.50765500     4.57438200     1.65044700     0.42682100     7.69534200      1.87044600 25685.13704400    16.01773000     0.32294600    17.10185200     3.70103900     0.29126000   178.20587200    48.96188000     1.23597200     1.00000000     3.94131800  3992.29895500   291.26005200    15.05888700    11.89784500    14.67668100    15.05888700     0.00000000     0.00000000     0.02477500     0.08378700     0.00000000     0.00000000      0.02477500     0.00000000     7.14845200    43.49179800     0.31627700     0.05401200    29.45847800    14.03332100     0.26226500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     3.13365600     0.10856200     0.10856200    15.13792400     3.13365500     1.23745700     0.21630100     1.14687300     0.83793600     0.08686100    -0.19103200    -0.56005100    -1.59010300    -3.02345300    -3.70034000  1800.00000000     2.38233100     2.48196100     4.59125300     2.84283600     1.37456800     0.61933700     0.43102000     6.68106300    11.53417400    16.02333500     0.40427700     0.41430000     0.45064700     0.45238500     0.42701300     0.39942300     0.37220300     0.33784600     0.33491800     0.34830700     0.33485600     0.35368200     0.72369400     0.68514200     0.51063800     0.30643300     0.11947000     0.02094000     0.03981600     0.03898400     0.04437300     2.44661100   178.20587200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.42768900    41.43001600    90.12943300    90.47692100    85.40250400    79.88459800    74.44058200    67.56916000    66.98363500    69.66135400         0.09500100        0.01356100     0.77245700     0.79748100
     23/04/1997            105            113     8.57356200 12880.73532900  1526.75607600  1288.07353000   253.31978600   217.82454000   484.76010100   143.87552100   426.97612700    14.70836300    14.94049400     0.50664000     4.41645600     1.58572900     0.42682100     8.00484800      1.87477600 25685.13704400    16.62347100     0.33148400    17.10185200     3.69080600     0.30149300   173.63363600    47.80659500     1.19661000     1.00000000     3.91223400  3992.29895500   301.49287500    14.12147700    11.55394000    13.90422400    14.12147800     0.00000000     0.00000000     0.02607600     0.07303100     0.00000000     0.00000000      0.02607600     0.01023300     6.75000000    44.60337400     0.32953700     0.05502700    29.96613300    14.63724300     0.27450900     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.20111000     0.09910600     0.09910600    15.23703000     2.20111000     2.40809200     0.50015600     2.06805400     1.60817000     0.55645800     0.06616200    -0.30841100    -1.19093300    -2.44582400    -3.29669200  1800.00000000     2.37165700     2.34468600     4.29847000     2.65879200     1.28883600     0.58230800     0.40498300     6.63316500    11.39068200    15.83301700     0.39365300     0.41247800     0.44710400     0.44953300     0.42539800     0.39857600     0.37112400     0.33589800     0.33211300     0.34635800     0.22659600     0.25203900     0.51117600     0.48530400     0.36398600     0.21870800     0.08353800     0.01134400     0.02329700     0.02512200     0.03771400     2.62783200   173.63363600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    39.36531100    41.24780300    89.42076900    89.90652500    85.07955900    79.71512600    74.22486900    67.17958800    66.42252300    69.27156800         0.09009400        0.00901200     0.77152400     0.79748100
     24/04/1997            106            114     8.58997100 13000.08039600  1536.37184800  1300.00804000   252.81314700   216.01244500   483.24557000   143.87552100   440.42516500    14.78879300    14.98431700     0.50562600     4.24289500     1.53314900     0.42682100     8.27582600      1.87905400 25685.13704400    17.14708300     0.33878600    17.10185200     3.66010200     0.33219700   169.02795400    46.89111300     1.15922900     1.00000000     3.88277600  3992.29895500   332.19690500    11.93450600    11.28297400    13.88742500    11.93450700     0.00000000     0.00000000     0.02387600     0.05655400     0.00000000     0.00000000      0.02387600     0.03070400     6.12011000    46.92211200     0.36614300     0.05604100    30.47277200    16.44933800     0.31010200     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     2.43293200     0.08043000     0.08043000    15.31746000     2.43293200     3.40891600     0.74083300     2.75856800     2.17426300     0.88410200     0.23781600    -0.15741000    -0.87293200    -1.95764900    -2.87739600  1800.00000000     2.38972200     2.23537500     4.06632900     2.51185000     1.22073500     0.55334800     0.38504500     6.59993000    11.27343500    15.65534000     0.38349700     0.40977500     0.44336600     0.44642500     0.42354100     0.39758400     0.37032400     0.33431800     0.32968300     0.34426300     0.24136900     0.28164200     0.56816000     0.54075400     0.40774400     0.24532700     0.09260100     0.00941100     0.02110600     0.02481800     0.02860200     2.81205800   169.02795400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    38.34971200    40.97752400    88.67327100    89.28498100    84.70815300    79.51685300    74.06481200    66.86351800    65.93654600    68.85257700         0.07101600        0.00941400     0.76870000     0.79748100
     25/04/1997            107            115     8.60560200 13093.16519200  1540.51208900  1309.31652000   252.30752100   211.34983300   480.57192900   143.87552100   452.40728500    14.86048700    14.96696400     0.50461500     3.99055400     1.51101100     0.42682100     8.53396200      1.88634500 25685.13704400    17.61358300     0.34552900    17.10185200     3.58109900     0.41120000   165.59561200    46.11164100     1.11433800     1.00000000     3.86086500  3992.29895500   411.19993100     9.30847900    11.01780400    11.53050400     9.30848000     0.00000000     0.00000000     0.02328000     0.04841400     0.00000000     0.00000000      0.02328000     0.07900300     5.46523400    52.09035100     0.45519000     0.05705200    30.97839900    21.11195100     0.39813800     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.60762400     0.07169400     0.07169400    15.38915400     1.60762400     4.23660700     1.04360600     3.49052400     2.79112200     1.25995600     0.43848400    -0.04536400    -0.61807300    -1.54100800    -2.45910600  1800.00000000     2.41787800     2.13875400     3.86292500     2.38198700     1.15972200     0.52719200     0.36702800     6.57875400    11.18039600    15.49700500     0.37608500     0.40768900     0.44066200     0.44424600     0.42233700     0.39698600     0.36991800     0.33306800     0.32764900     0.34222400     0.15487600     0.18748900     0.37698600     0.35961700     0.27262100     0.16425100     0.06168000     0.00450900     0.01124300     0.01435200     0.02413300     2.97079200   165.59561200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    37.60851700    40.76890600    88.13249200    88.84925800    84.46742200    79.39726300    73.98368100    66.61356400    65.52976200    68.44475600         0.06576200        0.00593100     0.76127400     0.79748100
     26/04/1997            108            116     8.62504400 13222.58180200  1544.83418000  1322.25818000   251.80290600   203.23487800   478.06132900   143.87552100   467.85954600    14.94449800    14.90510700     0.50360600     3.62790300     1.49175100     0.42682100     8.85502600      1.89266800 25685.13704400    18.21518600     0.35383400    17.10185200     3.44360000     0.54869900   162.63156100    45.24429300     1.05352100     1.00000000     3.84128000  3992.29895500   548.69924400    12.94166100    10.81013600    12.18038700    12.94166100     0.00000000     0.00000000     0.02995700     0.05405400     0.00000000     0.00000000      0.02995700     0.13749900     7.20000000    60.70991900     0.60105800     0.05806100    31.48301400    29.22690600     0.54299700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     1.22637500     0.08401100     0.08401100    15.47316500     1.22637500     5.03907000     1.27862900     4.02113300     3.22375500     1.50389900     0.57595800     0.00000000    -0.42949700    -1.19968400    -2.07123600  1800.00000000     2.41712700     2.01741700     3.62316700     2.22916900     1.08602600     0.49476500     0.34456300     6.56622400    11.10721900    15.35862000     0.36846900     0.40577500     0.43845000     0.44250000     0.42142900     0.39648600     0.36976200     0.33213500     0.32596400     0.34030900     0.11404400     0.14390700     0.28889500     0.27616800     0.21030400     0.12677000     0.04764800     0.00243600     0.00680500     0.00939900     0.02712000     3.09771300   162.63156100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    36.84688600    40.57746500    87.68997200    88.50007600    84.28579700    79.29727200    73.95235400    66.42706300    65.19287900    68.06183600         0.07969200        0.00431900     0.74777700     0.79748100
