ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE7_T3
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     20/12/1997             24            354     4.58256200   488.98337500    96.34142900    48.89834000    47.44309100    31.39084500    17.50749300     0.00000000     0.00000000     1.12236600     1.21390800     0.09154200     0.73029200     0.39207400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.13542800     0.61745600     0.00000000   174.84916700   270.65612800     1.18274300     1.00000000     3.86933400   617.45608500     0.00000000    13.69881200     7.22977300     4.35944400     6.84940600     0.09207000     0.01207700     0.10670900     0.04198400     0.00000000     0.00000000      0.10670900     0.00000000    13.51137400     0.45524600     0.00128000     0.00128000     0.45524600     0.00000000     0.00000000     0.01642000     0.01642000     0.03284100     0.03284100     0.03284100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   636.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.10817300        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.63214200     0.16077100     0.16077100     1.18218900     1.63214200    11.71645500     1.05453500     1.13973200     0.02395600    -1.02602400    -1.28780400    -1.36634100    -2.59480300    -4.15461700    -4.18638600   636.00000000    40.15876000    40.36613100    66.99569700    37.91480300    20.27531200    14.04911000    12.93627800    13.39639900    10.93562000    13.62801700     0.30162100     0.40655600     0.45119900     0.45688000     0.43512900     0.40643900     0.37683200     0.34297400     0.34077300     0.35093200     0.12142100     0.28990800     0.62041800     0.60012400     0.00027100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.78298400     0.20533100   174.84916700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.16212500    40.65555600    90.23985300    91.37592300    87.02574900    81.28780400    75.36634100    68.59480300    68.15461700    70.18638600         0.04456000        0.11621000     0.21884600     0.21884600    17.80000000    32.52924300    31.93110300    30.78561600    29.70620700    28.69080900    27.73725500    26.84330700    26.00667600    25.22501900    24.49597700      1.00000000
     21/12/1997             25            355     4.63401500   571.46734000   112.74333600    57.14673000    55.59660200    35.69482400    21.45191000     0.00000000     0.00000000     1.30267900     1.40972400     0.10704400     0.84358200     0.45909700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.46497400     0.71176900     0.00000000   169.58355700   268.37176500     1.18519000     1.00000000     3.83416500   711.76887200     0.00000000    16.49679400     7.04762400     5.25229400     8.24839700     0.09431300     0.01568500     0.11329000     0.06702300     0.00000000     0.00000000      0.11329000     0.00000000    13.48061800     0.55013200     0.00146400     0.00146400     0.55013200     0.00000000     0.00000000     0.01572300     0.01572300     0.03144700     0.03144700     0.03144700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   663.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.25443500        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.04490400     0.19599800     0.19599800     1.37818700     2.04490400    13.01889600     1.43730900     1.98033100     0.63584900    -0.71802500    -1.11686700    -1.29149600    -2.20381200    -3.56937400    -4.00128200   663.00000000    40.44842900    39.75787400    66.04758500    37.46350100    20.15856000    13.98583700    12.86886300    13.29326000    10.85429000    13.49357100     0.28851500     0.40197900     0.44619700     0.45302600     0.43353400     0.40558400     0.37645700     0.34101900     0.33784700     0.35000600     0.12960600     0.36483800     0.78033600     0.75889800     0.01122600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.79055800     0.24792400   169.58355700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.85149800    40.19785300    89.23933400    90.60525500    86.70680200    81.11686700    75.29149600    68.20381200    67.56937400    70.00128200         0.05192600        0.14407300     0.24776600     0.24776600    17.80000000    32.48363100    31.88416100    30.73617400    29.65450700    28.63711400    27.68185200    26.78648900    25.94874000    25.16626400    24.43669500      1.00000000
     22/12/1997             26            356     4.68489400   676.55328400   133.64933100    67.65533000    65.99400300    40.94108200    26.71424700     0.00000000     0.00000000     1.52609900     1.65403300     0.12793400     0.96935600     0.55674300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.79376900     0.81461400     0.00000000   163.76156600   265.63913000     1.18995900     1.00000000     3.79600500   814.61354700     0.00000000    21.01718900     6.92913900     6.68967600    10.50859400     0.10284500     0.02110300     0.12577500     0.09764500     0.00000000     0.00000000      0.12577500     0.00000000    13.33027300     0.66132600     0.00167800     0.00167800     0.66132600     0.00000000     0.00000000     0.01508300     0.01508300     0.03016600     0.03016600     0.03016600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   690.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.44118400        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.86113100     0.24452300     0.24452300     1.62271000     2.86113100    14.21214700     1.89241000     2.95774800     1.40978200    -0.49475900    -0.93023700    -1.18312100    -1.89760600    -3.06784100    -3.72125200   690.00000000    40.66088100    39.03400400    64.91710700    36.90135200    20.05227900    13.92295500    12.80067900    13.21084100    10.78478800    13.35423000     0.27637900     0.39601600     0.43980000     0.44766300     0.43214700     0.40465100     0.37591600     0.33948800     0.33533900     0.34860600     0.14994900     0.50603800     1.08222700     1.05760000     0.06531700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.83856100     0.29159900   163.76156600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    27.63790300    39.60155100    87.96002200    89.53261600    86.42944300    80.93023700    75.18312100    67.89760600    67.06784100    69.72125200         0.04707500        0.19744800     0.27808300     0.27808300    17.80000000    32.42511000    31.82402800    30.67305400    29.58874500    28.56907700    27.61191600    26.71504000    25.87616300    25.09293900    24.36298800      1.00000000
     23/12/1997             27            357     4.73544100   781.44773400   154.49623300    78.14477000    76.35146000    45.95187200    32.19290100     0.00000000     0.00000000     1.74504100     1.89340800     0.14836800     1.10085300     0.64418800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.11889800     0.92486400     0.00000000   158.20907600   262.96991000     1.19028600     1.00000000     3.75986600   924.86400200     0.00000000    20.97888900     6.87663400     6.67399700    10.48944500     0.11025000     0.02069000     0.13149600     0.08744600     0.00000000     0.00000000      0.13149600     0.00000000    13.24326100     0.79331400     0.00193400     0.00193400     0.79331400     0.00000000     0.00000000     0.01176200     0.01449300     0.02898600     0.02898600     0.02898600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   717.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.58500000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.83747500     0.23963200     0.23963200     1.86234200     2.83747500    15.34661700     2.48360100     4.21251700     2.48432200    -0.30061300    -0.74134800    -1.05059100    -1.64350100    -2.64054100    -3.39703400   717.00000000    40.83964500    38.33496900    63.82398200    36.34666400    19.93906400    13.86375400    12.73445900    13.14248800    10.72609600    13.21879800     0.26536300     0.39027800     0.43371100     0.44244900     0.43069900     0.40370700     0.37525300     0.33821700     0.33320300     0.34698500     0.11707700     0.48861000     1.04523100     1.02582700     0.16072900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.82649400     0.28993800   158.20907600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    26.53630600    39.02779000    86.74224900    88.48985300    86.13988500    80.74134800    75.05059100    67.64350100    66.64054100    69.39703400         0.05030600        0.18932600     0.30922800     0.30922800    17.80000000    32.18233900    31.58428200    30.43924900    29.36079200    28.34694700    27.39562400    26.50463100    25.67170500    24.89451000    24.17067500      1.00000000
     24/12/1997             28            358     4.78592900   917.53540500   181.56106400    91.75354000    89.80752400    52.17587700    39.57766400     0.00000000     0.00000000     1.98771200     2.16091400     0.17320200     1.24046000     0.74725200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.44190400     1.04272100     0.00000000   152.61134300   260.04303000     1.18963700     1.00000000     3.72379600  1042.72146500     0.00000000    27.21753500     6.88484900     8.65838700    13.60876700     0.11785700     0.02513100     0.13960700     0.10306300     0.00000000     0.00000000      0.13960700     0.00000000    13.22804100     0.94601600     0.00223000     0.00223000     0.94601600     0.00000000     0.00000000     0.00838800     0.01394700     0.02789400     0.02789400     0.02789400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   744.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.72000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     3.11217700     0.26780200     0.26780200     2.13014400     3.11217700    16.38766700     3.05191000     5.41010300     3.52813700    -0.09791600    -0.54831700    -0.89991000    -1.42042500    -2.27450600    -3.06027200   744.00000000    40.97821000    37.58078000    62.63363600    35.72472400    19.79457300    13.80751200    12.67153500    13.08398400    10.67625400    13.09181400     0.25517000     0.38430800     0.42741400     0.43690500     0.42898100     0.40274200     0.37450000     0.33710200     0.33137300     0.34530100     0.09531700     0.51729100     1.10716100     1.09076900     0.30164000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.79647900     0.33623200   152.61134300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    25.51701500    38.43079800    85.48273500    87.38109600    85.79627200    80.54831700    74.89991000    67.42042500    66.27450600    69.06027200         0.06843000        0.19937100     0.34103700     0.34103700    17.80000000    32.07502700    31.47527500    30.32722100    29.24626400    28.23045700    27.27772700    26.38588100    25.55264500    24.77566700    24.05255100      1.00000000
     25/12/1997             29            359     4.83971600  1046.17204600   207.10877800   104.61720000   102.49157300    57.81095500    46.80624900     0.00000000     0.00000000     2.20345100     2.39869500     0.19524400     1.38384600     0.81960500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.76453900     1.16851900     0.00000000   148.13302600   257.44088700     1.18427400     1.00000000     3.69466900  1168.51863300     0.00000000    25.72732700     6.94369200     8.18489900    12.86366400     0.12579700     0.02238900     0.14338600     0.07235300     0.00000000     0.00000000      0.14338600     0.00000000    14.09202500     1.12563100     0.00257700     0.00257700     1.12563100     0.00000000     0.00000000     0.00552700     0.01344100     0.02688200     0.02688200     0.02688200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   771.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.85500000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.20440800     0.23812800     0.23812800     2.36827200     2.20440800    17.36037800     3.64324600     6.65162700     4.66981500     0.17114300    -0.38382000    -0.74507900    -1.21782700    -1.95749700    -2.72943900   771.00000000    41.13848900    36.92424400    61.58676100    35.15338500    19.61994000    13.76133300    12.61457700    13.03309200    10.63339600    12.97567900     0.24594300     0.38006600     0.42299200     0.43294700     0.42755300     0.40191900     0.37372500     0.33608900     0.32978700     0.34364700     0.04532600     0.35016000     0.74998500     0.74069100     0.31824600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.69659400     0.34184600   148.13302600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    24.59429600    38.00659600    84.59838900    86.58949300    85.51061200    80.38382000    74.74507900    67.21782700    65.95749700    68.72943900         0.10371800        0.13441000     0.37337500     0.37337500    17.80000000    31.72298400    31.12893300    29.99197800    28.92178900    27.91651300    26.97414000    26.09252700    25.26944000    24.50255000    23.78947400      1.00000000
     26/12/1997             30            360     4.89439300  1204.51709500   238.57280400   120.45171000   118.12109500    64.45654500    55.99516400     0.00000000     0.00000000     2.46738800     2.69090300     0.22351500     1.55044600     0.91694200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.10824700     1.31128100     0.00000000   143.22976700   254.31948900     1.18239000     1.00000000     3.66334900  1311.28134400     0.00000000    31.66901000     7.13504200    10.08113300    15.83450500     0.14276300     0.02866100     0.16660000     0.09733700     0.00000000     0.00000000      0.16660000     0.00000000    14.32548600     1.33061500     0.00296700     0.00296700     1.33061500     0.00000000     0.00000000     0.00301600     0.01297000     0.02594000     0.02594000     0.02594000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   798.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.99000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.82301700     0.29259800     0.29259800     2.66087000     2.82301700    18.24006700     4.06293100     7.52485700     5.45330800     0.46485100    -0.26867700    -0.60215800    -1.03312700    -1.68018300    -2.41466500   798.00000000    41.28840300    36.14865900    60.33722300    34.46292500    19.33173200    13.72897700    12.56565700    12.98899700    10.59605800    12.87088800     0.23727800     0.37512300     0.41782300     0.42822600     0.42490500     0.40134300     0.37301100     0.33516600     0.32840100     0.34207300     0.03212500     0.42477300     0.91050600     0.90140900     0.55420400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.69216400     0.42273000   143.22976700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    23.72780800    37.51229500    83.56463600    85.64528700    84.98094200    80.26867700    74.60215800    67.03312700    65.68018300    68.41466500         0.13013200        0.16246700     0.40815600     0.40815600    17.80000000    31.34860000    30.76251400    29.64082300    28.58514000    27.59372100    26.66465200    25.79587000    24.98519500    24.23036000    23.52901600      1.00000000
     27/12/1997             31            361     4.94661100  1339.11827300   265.25679800   133.91183000   131.34497000    69.85509700    64.05673000     0.00000000     0.00000000     2.71712900     2.96611500     0.24898600     1.72666300     0.99046500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.45764900     1.46484800     0.00000000   138.92114300   251.38970900     1.17873200     1.00000000     3.63574100  1464.84845800     0.00000000    26.92023700     7.35102700     8.57128000    13.46011800     0.15356700     0.02591900     0.17621700     0.07352300     0.00000000     0.00000000      0.17621700     0.00000000    13.68108700     1.56685700     0.00341400     0.00341400     1.56685700     0.00000000     0.00000000     0.00082500     0.01253100     0.02506300     0.02506300     0.02506300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   825.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.07153500        0.00000000        0.00000000        0.00000000         0.00000000     2.40442200     0.27565900     0.27565900     2.93652900     2.40442200    19.07302300     4.55256300     8.54696700     6.39056400     1.00107600    -0.18807200    -0.47793600    -0.86657000    -1.43609600    -2.12109400   825.00000000    41.46093800    35.43300600    59.17688400    33.81609000    18.97890900    13.70646500    12.52536700    12.95121500    10.56328500    12.77755400     0.22919500     0.37107500     0.41361900     0.42442900     0.42197500     0.40094000     0.37239000     0.33433300     0.32718000     0.34060500     0.00748600     0.33994800     0.72930900     0.72373200     0.60394700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.65372600     0.42167400   138.92114300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    22.91949100    37.10749100    82.72372400    84.88570400    84.39497400    80.18807200    74.47793600    66.86657000    65.43609600    68.12109400         0.14601400        0.12964500     0.44341700     0.44341700    17.80000000    30.50854300    29.94541900    28.86753300    27.85306000    26.90050500    26.00817900    25.17420800    24.39658200    23.67317200    23.00175900      1.00000000
     28/12/1997             32            362     4.99603900  1506.16781900   298.40401700   150.61678000   147.78723500    76.25534400    74.36143800     0.00000000     0.00000000     2.98151000     3.25961100     0.27810100     1.90600800     1.07550200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     9.79133500     1.61852800     0.00000000   135.33706700   248.30444300     1.17761800     1.00000000     3.60985900  1618.52806300     0.00000000    33.40990800     7.20075300    10.64201300    16.70495500     0.15368000     0.02961200     0.17934500     0.08503700     0.00000000     0.00000000      0.17934500     0.00000000    12.95000000     1.82954700     0.00391200     0.00391200     1.82954700     0.00000000     0.00000000     0.00000100     0.01212100     0.02424200     0.02424200     0.02424200     0.02424200     0.00000000     0.00000000     0.00000000     0.00000000   852.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.21722800        0.00000000        0.00000000        0.00000000         0.00000000     2.28057100     0.29399400     0.29399400     3.23052300     2.28057100    19.84129300     4.96257800     9.37931800     7.14691900     1.59002700    -0.13165300    -0.37405400    -0.71881100    -1.22090900    -1.85104400   852.00000000    41.64351300    34.67886000    57.95851900    33.12911600    18.58739700    13.66504900    12.49304400    12.91936900    10.53443400    12.69513700     0.22158700     0.36717300     0.40966500     0.42084500     0.41912300     0.40064200     0.37187000     0.33359400     0.32610500     0.33925500     0.00000000     0.32007600     0.68772600     0.68401000     0.58547500     0.00328500    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.62853400     0.46774600   135.33706700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    22.15870700    36.71734600    81.93295300    84.16906700    83.82450100    80.12836500    74.37405400    66.71881100    65.22090900    67.85104400         0.17375200        0.12024300     0.47660100     0.47660100    17.80000000    29.46715400    28.93537300    27.91706300    26.95832600    26.05802300    25.21476400    24.42695000    23.69281200    23.01043300    22.37778100      1.00000000
     29/12/1997             33            363     5.00000000  1700.65622500   323.97540100   170.06562000   153.90977800    83.39079400    82.98081100     3.69401700     0.00000000     3.30302600     3.59980500     0.29677900     2.08782000     1.19216300     0.02304400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.10718800     1.76960500     0.00000000   131.46344000   244.78178400     1.17982300     1.00000000     3.58079200  1769.60492200     0.00000000    25.86695900     7.08883900    12.39162600    19.44884100     0.15107700     0.01923400     0.18181200     0.11666000     0.02304400     0.00000000      0.18181200     0.00000000    11.75000000     2.12512100     0.00446800     0.00446800     2.12512100     0.00000000     0.00000000     0.00000100     0.01173700     0.02347400     0.02347400     0.02347400     0.02347400     0.00000000     0.00000000     0.00000000     0.00000000   879.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.39500000        0.00000000        0.00000000        0.00000000         0.00000000     2.99668200     0.34075000     0.34075000     3.57127300     2.99668200    20.56547900     5.35850100    10.16284200     7.86089300     2.16288800    -0.08985900    -0.28879500    -0.58980600    -1.03157800    -1.60520200   879.00000000    41.82242200    33.81665400    56.57236500    32.34435700    18.14164400    13.59206500    12.46735500    12.89308400    10.50908100    12.62274200     0.21434500     0.36226000     0.40471200     0.41623600     0.41535100     0.40031100     0.37144400     0.33294900     0.32515800     0.33802600     0.00000000     0.41550600     0.89475600     0.89185400     0.76693200     0.02763300    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.63459300     0.53695800   131.46344000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    21.43452100    36.22599400    80.94240600    83.24725300    83.07018300    80.06222500    74.28879500    66.58980600    65.03157800    67.60520200         0.18561500        0.15513500     0.50729400     0.50729400    17.05000000    28.63196600    28.12523100    27.15444900    26.24012200    25.38140700    24.57719200    23.82611300    23.12661200    22.47694600    21.87524400      1.00000000
     30/12/1997             34            364     5.06359900  1931.61450300   354.38503200   193.16145000   161.22358200    91.52658100    93.45284000     8.18202900     0.00000000     3.58254500     3.89211200     0.30956600     2.25046200     1.28824500     0.04383800     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.39377400     1.91071400     0.00000000   127.08814200   241.76460300     1.17781200     1.00000000     3.54912700  1910.71418800     0.00000000    30.71745100     6.99047000    14.71151700    23.09582800     0.14110900     0.01338100     0.16264200     0.09608300     0.02079400     0.00000000      0.16264200     0.00000000    10.10000000     2.43294100     0.00506200     0.00506200     2.43294100     0.00000000     0.00000000     0.00000100     0.01137700     0.02275300     0.02275300     0.02275300     0.02275300     0.00000000     0.00000000     0.00000000     0.00000000   906.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.53000000        0.00000000        0.00000000        0.00000000         0.00000000     3.59838400     0.29290000     0.29290000     3.86417300     3.59838400    21.26052900     5.85370300    11.14527100     8.77949500     2.91976900    -0.04355600    -0.21522500    -0.47743200    -0.86533400    -1.38324000   906.00000000    41.99462100    33.05666700    55.37554900    31.67633200    17.78021600    13.51674900    12.44647100    12.87168800    10.48685100    12.55945900     0.20739500     0.35658200     0.39900300     0.41083800     0.41084900     0.39975400     0.37107600     0.33238700     0.32432700     0.33691600     0.00000000     0.48811200     1.05413300     1.05289900     0.91050700     0.09273200    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50908100     0.57535000   127.08814200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    20.73947100    35.65818400    79.80059800    82.16760300    82.16972400    79.95082100    74.21522500    66.47743200    64.86533400    67.38324000         0.11127100        0.18162900     0.53433400     0.53433400    15.40000000    27.99800100    27.50823200    26.56970400    25.68563500    24.85544400    24.07823400    23.35282700    22.67781100    22.05157300    21.47233400      1.00000000
     31/12/1997             35            365     5.09110100  2141.28032800   381.94814000   214.12803000   167.82010700    98.64705300   103.14511700    12.33586300     0.00000000     3.83249600     4.15249300     0.31999600     2.39194100     1.37585200     0.06470300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    10.64011500     2.03457000     0.00000000   122.52238500   239.08953900     1.17565000     1.00000000     3.51661100  2034.56953300     0.00000000    27.88555500     6.88345200    13.35833900    20.96658300     0.12385500     0.01104900     0.14147900     0.08760700     0.02086500     0.00000000      0.14147900     0.00000000     9.00000000     2.75538800     0.00568100     0.00568100     2.75538800     0.00000000     0.00000000     0.00000100     0.01103800     0.02207500     0.02207500     0.02207500     0.02207500     0.00000000     0.00000000     0.00000000     0.00000000   933.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.66500000        0.00000000        0.00000000        0.00000000         0.00000000     3.88127700     0.26100000     0.26100000     4.12517300     3.88127700    21.93214400     6.42370600    12.27872500     9.85574300     3.84313200     0.02876300    -0.15065800    -0.37940200    -0.71955100    -1.18413500   933.00000000    42.15903100    32.36895400    54.30964700    31.08654600    17.46669200    13.44285900    12.42956200    12.85443400    10.46736900    12.50445500     0.20067900     0.35064100     0.39305700     0.40516700     0.40595400     0.39894500     0.37075300     0.33189700     0.32359800     0.33592100     0.00000000     0.51217300     1.10994500     1.11085200     0.96611800     0.18218900    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.41353200     0.63114800   122.52238500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    20.06785600    35.06412100    78.61132800    81.03340100    81.19075000    79.78904700    74.15065800    66.37940200    64.71955100    67.18413500         0.06966300        0.19133700     0.55684100     0.55684100    14.30000000    27.25438500    26.78475200    25.88448700    25.03630800    24.23995200    23.49478900    22.79986600    22.15395000    21.55557600    21.00308600      1.00000000
